year,month,avg_temperature,max_temperature,min_temperature,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,max_wind_speed,max_wind_gust,rain_days,weather_days,country,region,weather_location_weight,source_id,feature_scope,feature_semantics,aggregation_rule
2021,1,22.4,27.2,17.9,0.5,0.5,0.0,4.0,20.3,41.4,2,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,2,22.74285714285714,29.5,18.3,0.2,0.2,0.0,2.0,19.6,40.0,1,28,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,3,22.358064516129033,28.4,17.6,0.4,0.4,0.0,2.0,18.4,37.4,1,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,4,19.763333333333332,24.9,15.7,0.3,0.3,0.0,3.0,17.6,35.6,1,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,5,18.219354838709677,22.8,14.4,0.0,0.0,0.0,0.0,17.0,35.3,0,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,6,16.426666666666666,20.9,12.4,0.4,0.4,0.0,4.0,16.4,33.5,2,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,7,15.383870967741936,19.7,11.6,0.6000000000000001,0.6000000000000001,0.0,6.0,14.8,31.3,3,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,8,15.216129032258063,19.3,11.3,2.3,2.3,0.0,19.0,18.5,36.4,6,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,9,15.763333333333332,20.1,12.0,0.1,0.1,0.0,1.0,17.5,36.4,1,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,10,16.45806451612903,21.8,12.2,0.8,0.8,0.0,7.0,19.3,38.2,3,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,11,18.459999999999997,23.2,13.5,0.2,0.2,0.0,2.0,20.8,39.2,2,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,12,20.93548387096774,26.1,15.5,0.8,0.8,0.0,5.0,21.9,43.6,2,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,1,22.219354838709677,28.1,18.3,4.3,4.3,0.0,13.0,21.6,40.3,4,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,2,21.960714285714285,27.6,17.1,0.9,0.9,0.0,4.0,20.3,39.2,2,28,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,3,21.358064516129033,28.8,15.2,1.0,1.0,0.0,5.0,19.0,38.2,2,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,4,18.796666666666667,23.3,13.8,0.0,0.0,0.0,0.0,20.1,39.2,0,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,5,16.896774193548385,21.4,12.6,0.7000000000000001,0.7000000000000001,0.0,7.0,17.4,34.6,4,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,6,15.726666666666667,19.8,10.9,3.0999999999999996,3.0999999999999996,0.0,26.0,18.8,35.3,5,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,7,15.100000000000001,19.8,11.0,2.0,2.0,0.0,18.0,16.7,31.3,6,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,8,14.667741935483871,18.3,10.6,3.3,3.3,0.0,32.0,17.7,34.6,10,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,9,15.22,18.7,10.8,0.30000000000000004,0.30000000000000004,0.0,3.0,20.0,38.2,3,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,10,15.825806451612904,20.5,10.7,0.8,0.8,0.0,8.0,19.3,38.2,4,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,11,18.6,24.8,12.8,0.2,0.2,0.0,2.0,19.8,38.5,2,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,12,21.55483870967742,27.3,15.0,2.4000000000000004,2.4000000000000004,0.0,7.0,21.6,41.4,3,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,1,22.387096774193548,28.2,17.3,0.4,0.4,0.0,4.0,22.5,42.5,3,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,2,24.478571428571428,30.2,19.7,0.1,0.1,0.0,1.0,22.1,41.4,1,28,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,3,24.30322580645161,30.5,19.7,0.1,0.1,0.0,1.0,22.3,41.0,1,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,4,22.21333333333333,29.0,17.2,0.0,0.0,0.0,0.0,20.3,37.8,0,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,5,19.151612903225807,23.9,15.0,4.1,4.1,0.0,21.0,19.8,37.4,9,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,6,17.383333333333333,21.3,12.2,1.3,1.3,0.0,13.0,17.9,34.2,6,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,7,17.280645161290323,20.6,12.6,1.9000000000000001,1.9000000000000001,0.0,19.0,18.5,34.2,7,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,8,17.580645161290324,21.1,13.4,1.1,1.1,0.0,11.0,19.5,35.6,4,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,9,18.55666666666667,22.3,14.9,0.30000000000000004,0.30000000000000004,0.0,3.0,22.7,40.7,2,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,10,19.258064516129032,25.7,14.1,0.4,0.4,0.0,4.0,22.1,41.0,3,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,11,19.970000000000002,24.2,15.1,2.5000000000000004,2.5000000000000004,0.0,7.0,22.7,42.1,3,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,12,21.864516129032257,28.7,16.8,0.30000000000000004,0.30000000000000004,0.0,2.0,24.3,43.6,2,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,1,23.53548387096774,29.6,19.2,1.6,1.6,0.0,3.0,23.2,42.5,2,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,2,24.889655172413793,30.9,20.5,10.1,10.1,0.0,14.0,23.1,42.8,6,29,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,3,23.29032258064516,27.9,19.5,1.2,1.2,0.0,3.0,21.3,39.6,1,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,4,21.273333333333333,27.4,16.9,0.2,0.2,0.0,2.0,21.2,39.2,1,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,5,17.88064516129032,23.7,13.0,3.4000000000000004,3.4000000000000004,0.0,30.0,19.4,35.3,7,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,6,16.2,19.9,12.8,2.0,2.0,0.0,19.0,16.4,31.7,11,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,7,15.019354838709678,18.5,9.0,3.6999999999999997,3.6999999999999997,0.0,31.0,16.8,32.0,6,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,8,15.429032258064517,19.5,10.4,5.0,5.0,0.0,42.0,21.5,38.2,11,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,9,16.05,20.2,11.8,0.5,0.5,0.0,5.0,19.0,36.0,3,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,10,17.85483870967742,22.7,13.2,0.9,0.9,0.0,6.0,21.7,39.6,2,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,11,20.236666666666668,25.3,15.1,0.5,0.5,0.0,3.0,20.9,42.8,3,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,12,20.574193548387097,26.2,16.0,0.0,0.0,0.0,0.0,18.4,41.8,0,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,1,22.816129032258065,28.2,18.1,0.7,0.7,0.0,3.0,19.3,43.9,1,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,2,24.79642857142857,30.9,20.1,1.1,1.1,0.0,2.0,21.2,46.8,2,28,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,3,22.929032258064513,29.3,18.1,0.0,0.0,0.0,0.0,17.2,38.9,0,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,4,20.19333333333333,25.5,15.0,0.0,0.0,0.0,0.0,17.3,38.2,0,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,5,17.9741935483871,22.8,13.4,0.30000000000000004,0.30000000000000004,0.0,3.0,14.6,33.8,3,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,6,16.896666666666665,21.5,12.2,6.1,6.1,0.0,41.0,16.5,35.3,10,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,7,15.183870967741935,21.8,11.2,1.3,1.3,0.0,13.0,15.9,43.6,6,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,8,15.719354838709679,20.4,11.0,1.1,1.1,0.0,11.0,18.4,40.3,5,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,9,16.2,21.8,11.4,0.30000000000000004,0.30000000000000004,0.0,3.0,17.0,40.0,2,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,10,17.861290322580647,22.8,13.4,0.30000000000000004,0.30000000000000004,0.0,3.0,19.0,41.8,2,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,11,19.236666666666668,24.5,14.3,0.1,0.1,0.0,1.0,19.0,42.5,1,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,12,20.93548387096774,27.4,15.7,0.0,0.0,0.0,0.0,20.0,44.3,0,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,1,23.693548387096776,29.8,18.4,23.6,23.6,0.0,41.0,20.2,43.9,9,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,2,25.40357142857143,30.6,20.9,15.8,15.8,0.0,16.0,20.4,44.3,4,28,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,3,23.725806451612904,29.4,19.4,0.6,0.6,0.0,3.0,19.6,43.2,1,31,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2026,4,21.823333333333334,27.3,16.1,0.0,0.0,0.0,0.0,16.7,39.2,0,30,Chile,Arica,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,1,19.84193548387097,23.9,15.6,0.2,0.2,0.0,2.0,23.2,49.3,1,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,2,20.45357142857143,25.4,16.3,0.0,0.0,0.0,0.0,23.1,51.8,0,28,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,3,20.009677419354837,25.0,14.6,0.0,0.0,0.0,0.0,21.6,46.8,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,4,17.886666666666667,23.6,12.7,0.7,0.7,0.0,7.0,20.9,46.4,2,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,5,16.719354838709677,22.2,12.0,0.5,0.5,0.0,5.0,19.5,42.8,3,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,6,15.16,19.4,10.6,2.2,2.2,0.0,19.0,19.2,40.0,6,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,7,14.196774193548388,19.3,10.3,0.6000000000000001,0.6000000000000001,0.0,5.0,18.5,39.2,3,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,8,14.025806451612903,18.8,8.5,0.7000000000000001,0.7000000000000001,0.0,7.0,28.5,58.7,3,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,9,14.29,18.7,11.3,2.1,2.1,0.0,21.0,23.7,50.4,12,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,10,14.845161290322581,20.2,10.6,1.9000000000000001,1.9000000000000001,0.0,19.0,26.8,54.4,9,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,11,16.14666666666667,21.7,12.2,4.0,4.0,0.0,38.0,24.0,49.0,11,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2021,12,18.348387096774193,23.9,13.7,1.2000000000000002,1.2000000000000002,0.0,4.0,23.8,49.0,2,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,1,19.593548387096774,24.2,15.7,0.4,0.4,0.0,4.0,22.9,47.9,4,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,2,19.59642857142857,24.7,15.4,0.4,0.4,0.0,3.0,21.7,45.4,1,28,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,3,18.69677419354839,24.3,12.6,2.6,2.6,0.0,5.0,20.0,41.8,3,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,4,16.41,20.9,10.6,0.3,0.3,0.0,3.0,19.3,40.3,1,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,5,15.087096774193547,20.6,11.1,1.8,1.8,0.0,18.0,16.9,36.0,6,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,6,14.22,19.5,8.1,3.7,3.7,0.0,10.0,22.1,43.9,4,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,7,13.716129032258063,19.0,7.8,1.0,1.0,0.0,9.0,21.2,42.8,4,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,8,13.561290322580644,20.2,9.8,1.2000000000000002,1.2000000000000002,0.0,12.0,19.2,40.0,4,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,9,13.753333333333334,18.9,9.3,1.2,1.2,0.0,12.0,24.5,50.4,5,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,10,14.641935483870967,20.5,11.1,1.4000000000000001,1.4000000000000001,0.0,14.0,20.9,42.8,5,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,11,16.913333333333334,22.7,12.1,1.1,1.1,0.0,10.0,22.9,46.4,6,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2022,12,19.335483870967742,25.6,14.8,0.39999999999999997,0.39999999999999997,0.0,4.0,23.4,49.0,2,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,1,20.32903225806452,25.6,15.8,0.2,0.2,0.0,2.0,22.4,46.4,2,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,2,21.732142857142858,26.4,17.3,0.0,0.0,0.0,0.0,22.3,45.4,0,28,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,3,21.503225806451614,27.2,17.0,0.1,0.1,0.0,1.0,20.3,41.8,1,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,4,18.92,24.8,14.1,0.7,0.7,0.0,7.0,23.0,47.2,4,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,5,16.493548387096773,21.6,9.6,1.4,1.4,0.0,10.0,19.9,40.3,6,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,6,15.863333333333335,19.7,9.7,1.1,1.1,0.0,10.0,18.9,39.2,5,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,7,16.045161290322582,21.9,10.2,0.6,0.6,0.0,5.0,19.1,38.2,1,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,8,16.380645161290325,20.7,12.3,0.30000000000000004,0.30000000000000004,0.0,3.0,18.8,38.2,2,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,9,16.53666666666667,23.7,11.2,0.7000000000000001,0.7000000000000001,0.0,6.0,27.0,51.8,3,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,10,16.674193548387095,21.1,11.7,0.0,0.0,0.0,0.0,24.3,47.2,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,11,17.253333333333334,22.1,12.4,0.2,0.2,0.0,2.0,22.9,45.7,2,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2023,12,18.835483870967742,23.9,13.7,0.0,0.0,0.0,0.0,23.3,47.2,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,1,20.725806451612904,25.9,15.9,0.30000000000000004,0.30000000000000004,0.0,3.0,22.3,45.7,2,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,2,22.082758620689653,28.3,17.3,0.1,0.1,0.0,1.0,22.9,45.0,1,29,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,3,20.16774193548387,24.9,16.3,0.0,0.0,0.0,0.0,18.7,41.0,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,4,18.42,24.1,14.5,1.9000000000000001,1.9000000000000001,0.0,10.0,20.1,39.6,3,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,5,15.33548387096774,19.9,11.0,0.0,0.0,0.0,0.0,20.3,40.3,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,6,15.083333333333334,19.1,10.2,0.2,0.2,0.0,2.0,15.2,31.3,2,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,7,13.893548387096773,23.9,7.3,0.0,0.0,0.0,0.0,22.1,42.5,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,8,14.23225806451613,21.6,8.8,0.2,0.2,0.0,2.0,26.3,50.8,1,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,9,14.67,21.4,9.9,0.5,0.5,0.0,5.0,20.0,40.7,2,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,10,16.20967741935484,21.0,11.9,0.0,0.0,0.0,0.0,27.3,54.0,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,11,17.426666666666666,21.9,13.6,0.30000000000000004,0.30000000000000004,0.0,3.0,20.2,44.3,3,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2024,12,17.996774193548386,23.6,12.4,0.0,0.0,0.0,0.0,20.4,44.3,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,1,20.61935483870968,25.2,15.5,0.6,0.6,0.0,5.0,22.0,46.8,1,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,2,21.625,27.0,16.4,0.0,0.0,0.0,0.0,22.8,47.9,0,28,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,3,19.799999999999997,25.4,14.9,0.0,0.0,0.0,0.0,21.9,46.8,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,4,17.263333333333332,22.3,12.8,1.9,1.9,0.0,5.0,17.7,38.2,2,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,5,15.735483870967743,23.3,11.6,0.0,0.0,0.0,0.0,16.2,34.9,0,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,6,14.8,21.6,10.0,1.1,1.1,0.0,10.0,16.4,36.4,4,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,7,14.02258064516129,20.0,8.8,0.6,0.6,0.0,2.0,18.4,38.2,1,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,8,14.625806451612902,23.1,9.5,0.2,0.2,0.0,2.0,23.9,50.0,1,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,9,15.106666666666666,20.9,10.1,5.0,5.0,0.0,7.0,18.6,41.0,2,30,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
2025,10,16.025806451612905,21.7,10.7,0.30000000000000004,0.30000000000000004,0.0,3.0,20.8,44.3,2,31,Chile,Antofagasta,1.0,cl_weather_open_meteo_daily,regional_weather_proxy,regional_weather_context,daily_weather_to_monthly_by_location
