segment,sku_id,actual_total,forecast_total,absolute_error,signed_error,bias_pct,wmape,actual_volume_quartile
new,71740M74T20KDJ,54.0,11.759439941810975,42.240560058189025,-42.240560058189025,-78.22325936701671,78.22325936701671,Q4
new,71751M76T005PK,37.0,23.56797760796682,23.115983063326127,-13.43202239203318,-36.302763221711295,62.47562990088142,Q3
new,71831M76T00000,34.0,7.927577816605496,26.072422183394504,-26.072422183394504,-76.68359465704266,76.68359465704266,Q3
new,72321M76T00000,39.0,10.877827820210975,29.72586521460821,-28.122172179789025,-72.10813379433084,76.22016721694413,Q3
new,72390M76T00000,35.0,12.820233507465774,24.448059225616426,-22.179766492534227,-63.37076140724065,69.8515977874755,Q3
new,72432M74T00000,45.0,15.005599786742485,32.97371757938629,-29.994400213257514,-66.6542226961278,73.27492795419175,Q4
new,75110M76T60R3F,19.0,10.881494229432366,15.435093540733227,-8.118505770567634,-42.728977739829645,81.23733442491172,Q2
new,75139M70F005PK,44.0,65.57591385439379,59.61669201321604,21.57591385439379,49.03616785089498,135.49248184821826,Q4
new,77210M76T015PK,42.0,12.270987527838374,33.81567155678355,-29.729012472161628,-70.78336302895626,80.5135037066275,Q4
new,77220M74T005PK,66.0,14.014848986194538,51.98515101380546,-51.98515101380546,-78.76538032394767,78.76538032394767,Q4
new,77250M74T005PK,30.0,12.609829677427413,17.598331299523274,-17.390170322572587,-57.967234408575294,58.66110433174425,Q3
new,77510M73T005PK,31.0,18.27,23.0,-12.73,-41.064516129032256,74.19354838709677,Q3
new,77540M74T005PK,55.0,9.80126681578358,45.19873318421642,-45.19873318421642,-82.1795148803935,82.1795148803935,Q4
new,83924M74T000CB,23.0,12.042829677427417,14.98661813263835,-10.957170322572583,-47.639870967706884,65.15920927234065,Q2
new,83924M76T100CB,19.0,10.498784569527322,9.962939058000579,-8.501215430472678,-44.74323910775094,52.43652135789779,Q2
new,83940M74T01ZHJ,6.0,6.762230577427413,6.5313022628054895,0.7622305774274132,12.703842957123554,108.85503771342484,Q1
new,84510M76T21000,18.0,13.964426497339742,8.021723030821917,-4.035573502660258,-22.419852792556988,44.56512794901065,Q1
new,84510M76T31000,46.0,20.44306916427913,26.34765922723857,-25.55693083572087,-55.55854529504536,57.27752005921428,Q4
new,84701M80TA05PK,12.0,18.27,18.18,6.27,52.25,151.5,Q1
new,84702M53T005PK,18.0,18.27,8.09,0.2699999999999996,1.4999999999999976,44.94444444444444,Q1
new,84702M80TA05PK,8.0,18.27,12.18,10.27,128.375,152.25,Q1
new,84702M80TJ0WB3,20.0,13.330800000000005,14.0,-6.669199999999995,-33.345999999999975,70.0,Q2
new,84730M74T00000,8.0,33.3908598361386,25.390859836138606,25.390859836138603,317.3857479517325,317.3857479517326,Q1
new,84740M74T00000,11.0,37.78469208394871,26.78469208394871,26.784692083948713,243.4972007631701,243.49720076317007,Q1
occasional,021620616A000,8.0,2.2553250789642334,10.255325078964233,-5.744674921035767,-71.80843651294708,128.19156348705292,Q3
occasional,0911912007000,74.0,4.681559858713143,69.31844014128686,-69.31844014128686,-93.67356775849575,93.67356775849575,Q4
occasional,0914806007000,12.0,4.784066232471709,11.968455291189109,-7.215933767528291,-60.1327813960691,99.73712742657591,Q4
occasional,0915912079000,0.0,4.1405633235059724,4.1405633235059724,4.1405633235059724,,,Q1
occasional,0915918024000,2.0,3.764788269996643,5.764788269996643,1.764788269996643,88.23941349983215,288.23941349983215,Q2
occasional,0915924009000,5.0,3.1825565521631347,6.182556552163135,-1.8174434478368653,-36.348868956737306,123.6511310432627,Q3
occasional,0916435003000,3.0,4.378245234489441,1.3782452344894405,1.378245234489441,45.9415078163147,45.941507816314676,Q2
