sku_id,total_months,months_with_demand,total_demand,positive_demand_sum,positive_demand_sum_sq,average_demand_interval,squared_coefficient_of_variation,demand_type,zero_month_share
7183565J00000,28,26,57.0,57.0,165.0,1.0769230769230769,0.3332225300092335,Smooth,0.0714285714285714
7184057L01000,26,1,1.0,1.0,1.0,26.0,,Intermittent,0.9615384615384616
7184064J00000,28,26,100.0,100.0,480.0,1.0769230769230769,0.2579199999999999,Smooth,0.0714285714285714
7184065J00000,28,28,202.0,202.0,1758.0,1.0,0.21399499685942194,Smooth,0.0
7184150CA05PK,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
7184162R005PK,18,4,4.0,4.0,4.0,4.5,0.0,Intermittent,0.7777777777777778
7184168R005PK,24,2,2.0,2.0,2.0,12.0,0.0,Intermittent,0.9166666666666666
7184172L00ZSC,19,4,4.0,4.0,4.0,4.75,0.0,Intermittent,0.7894736842105263
71841M69T00000,10,3,5.0,5.0,9.0,3.3333333333333335,0.11999999999999988,Intermittent,0.7
71841M74T005PK,17,12,19.0,19.0,39.0,1.4166666666666667,0.32334424578191895,Intermittent,0.2941176470588235
71841M76T00000,28,3,3.0,3.0,3.0,9.333333333333334,0.0,Intermittent,0.8928571428571429
71841M81R00000,19,5,11.0,11.0,27.0,3.8,0.14462809917355374,Intermittent,0.736842105263158
7184262R005PK,12,4,4.0,4.0,4.0,3.0,0.0,Intermittent,0.6666666666666667
71842M69T00000,5,3,4.0,4.0,6.0,1.6666666666666667,0.18750000000000008,Intermittent,0.4
71842M74T005PK,28,14,25.0,25.0,51.0,2.0,0.15335384615384606,Intermittent,0.5
71842M76T00000,28,3,4.0,4.0,6.0,9.333333333333334,0.18750000000000008,Intermittent,0.8928571428571429
7185160G00000,28,11,29.0,29.0,85.0,2.5454545454545454,0.12294887039239004,Intermittent,0.6071428571428572
7185161J01000,27,13,18.0,18.0,28.0,2.076923076923077,0.1337448559670782,Intermittent,0.5185185185185186
7185174L00000,28,6,9.0,9.0,15.0,4.666666666666667,0.13333333333333333,Intermittent,0.7857142857142857
71851M74L00000,28,6,6.0,6.0,6.0,4.666666666666667,0.0,Intermittent,0.7857142857142857
7185261J01000,27,11,21.0,21.0,55.0,2.4545454545454546,0.4090702947845804,Intermittent,0.5925925925925926
7186080J005PK,28,16,35.0,35.0,101.0,1.75,0.3404625850340136,Intermittent,0.4285714285714286
7187062R105PK,24,7,8.0,8.0,10.0,3.4285714285714284,0.10937500000000007,Intermittent,0.7083333333333333
7187080J005PK,28,12,16.0,16.0,30.0,2.3333333333333335,0.44318181818181823,Intermittent,0.5714285714285714
7187154P00PSD,28,28,99.0,99.0,413.0,1.0,0.18654181168210351,Smooth,0.0
7187161M005PK,26,10,11.0,11.0,13.0,2.6,0.08264462809917357,Intermittent,0.6153846153846154
7187161M10PER,27,23,42.0,42.0,102.0,1.173913043478261,0.34492888064316635,Smooth,0.14814814814814814
7187163T00PER,25,9,12.0,12.0,18.0,2.7777777777777777,0.140625,Intermittent,0.64
7187172SA0Z2S,24,12,12.0,12.0,12.0,2.0,0.0,Intermittent,0.5
7187186R000BK,28,27,97.0,97.0,447.0,1.037037037037037,0.29358143185329927,Smooth,0.0357142857142857
71871M76T00PER,28,23,102.0,102.0,584.0,1.2173913043478262,0.3042710845479012,Smooth,0.1785714285714286
7187254P00PSD,27,13,17.0,17.0,25.0,2.076923076923077,0.1349480968858132,Intermittent,0.5185185185185186
7187354P005PK,28,28,100.0,100.0,468.0,1.0,0.32189629629629624,Smooth,0.0
7187386R100BK,28,16,25.0,25.0,47.0,1.75,0.21674666666666667,Intermittent,0.4285714285714286
7187486R100BK,27,15,25.0,25.0,47.0,1.8,0.13714285714285718,Intermittent,0.4444444444444444
7188062R105PK,27,6,9.0,9.0,17.0,4.5,0.3111111111111111,Intermittent,0.7777777777777778
7188080J005PK,27,14,18.0,18.0,32.0,1.9285714285714286,0.41215574548907874,Intermittent,0.4814814814814815
7189161M00000,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
7189261M00000,27,3,3.0,3.0,3.0,9.0,0.0,Intermittent,0.8888888888888888
72019M76G01000,17,2,2.0,2.0,2.0,8.5,0.0,Intermittent,0.8823529411764706
7203673R20000,20,1,1.0,1.0,1.0,20.0,,Intermittent,0.95
72100M74T00WB3,7,3,5.0,5.0,11.0,2.3333333333333335,0.4799999999999998,Intermittent,0.5714285714285714
72100M74T00WBE,17,9,16.0,16.0,34.0,1.8888888888888888,0.21972656250000008,Intermittent,0.47058823529411764
72100M74T00ZHJ,26,18,47.0,47.0,157.0,1.4444444444444444,0.2957420179479668,Intermittent,0.3076923076923077
7211054P10H22,28,24,60.0,60.0,196.0,1.1666666666666667,0.32,Smooth,0.1428571428571429
7211054P20C48,28,23,46.0,46.0,118.0,1.2173913043478262,0.29545454545454547,Smooth,0.1785714285714286
7211060R00BVW,24,4,4.0,4.0,4.0,6.0,0.0,Intermittent,0.8333333333333334
7211062R00ES5,27,10,10.0,10.0,10.0,2.7,0.0,Intermittent,0.6296296296296297
7211062R10ES5,28,16,28.0,28.0,56.0,1.75,0.1523809523809524,Intermittent,0.4285714285714286
7211072SA0D3W,28,20,29.0,29.0,55.0,1.4,0.3241754803179173,Intermittent,0.2857142857142857
7211073S01C48,23,2,2.0,2.0,2.0,11.5,0.0,Intermittent,0.9130434782608696
7211078R01C48,28,27,124.0,124.0,780.0,1.037037037037037,0.38388497558632834,Smooth,0.0357142857142857
7211086RV0000,28,23,70.0,70.0,286.0,1.2173913043478262,0.3580148423005566,Smooth,0.1785714285714286
7211086TA0C48,16,4,5.0,5.0,7.0,4.0,0.16,Intermittent,0.75
72110M80T00JZG,20,18,75.0,75.0,429.0,1.1111111111111112,0.3947294117647058,Smooth,0.09999999999999998
7211154GB0000,19,6,6.0,6.0,6.0,3.1666666666666665,0.0,Intermittent,0.6842105263157895
7211154P005PK,28,16,21.0,21.0,31.0,1.75,0.1330309901738473,Intermittent,0.4285714285714286
7211156B11000,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
7211157M005PK,28,10,11.0,11.0,13.0,2.8,0.08264462809917357,Intermittent,0.6428571428571428
7211161J005PK,28,12,16.0,16.0,24.0,2.3333333333333335,0.13636363636363644,Intermittent,0.5714285714285714
7211161J00799,26,1,1.0,1.0,1.0,26.0,,Intermittent,0.9615384615384616
7211165D20000,25,3,3.0,3.0,3.0,8.333333333333334,0.0,Intermittent,0.88
7211165G11D2W,23,1,1.0,1.0,1.0,23.0,,Intermittent,0.9565217391304348
7211176J00000,24,6,6.0,6.0,6.0,4.0,0.0,Intermittent,0.75
7211176J105PK,23,3,6.0,6.0,18.0,7.666666666666667,0.75,Lumpy,0.8695652173913043
7211177KA038B,28,28,200.0,200.0,1872.0,1.0,0.32189629629629624,Smooth,0.0
7211177KA0ZKP,23,6,7.0,7.0,9.0,3.8333333333333335,0.1224489795918368,Intermittent,0.7391304347826086
7211177KB0ZKP,28,4,5.0,5.0,7.0,7.0,0.16,Intermittent,0.8571428571428572
72111M70F00A0CB,12,1,1.0,1.0,1.0,12.0,,Intermittent,0.9166666666666666
72111M8440009E,27,3,15.0,15.0,171.0,9.0,1.92,Lumpy,0.8888888888888888
72111M8450009E,27,4,8.0,8.0,22.0,6.75,0.5,Lumpy,0.8518518518518519
72111M8490009E,16,2,4.0,4.0,8.0,8.0,0.0,Intermittent,0.875
7211254GB0Z2S,22,1,12.0,12.0,144.0,22.0,,Intermittent,0.9545454545454546
7211254GB0ZJ3,19,3,3.0,3.0,3.0,6.333333333333333,0.0,Intermittent,0.8421052631578947
7211257M10000,28,8,9.0,9.0,11.0,3.5,0.09876543209876543,Intermittent,0.7142857142857143
7211262R00000,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
7211277KA00PG,28,27,174.0,174.0,1462.0,1.037037037037037,0.31548980151833905,Smooth,0.0357142857142857
7211278R00000,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
7211281A005PK,27,5,14.0,14.0,104.0,5.4,2.066326530612245,Lumpy,0.8148148148148149
7211378R00000,21,2,2.0,2.0,2.0,10.5,0.0,Intermittent,0.9047619047619048
7211556B01000,24,1,4.0,4.0,16.0,24.0,,Intermittent,0.9583333333333334
7211578R00000,5,1,3.0,3.0,9.0,5.0,,Intermittent,0.8
72119M80T00000,18,2,3.0,3.0,5.0,9.0,0.2222222222222222,Intermittent,0.8888888888888888
7212154P00000,28,15,25.0,25.0,49.0,1.8666666666666667,0.18857142857142858,Intermittent,0.4642857142857143
7212160K000CB,26,3,5.0,5.0,9.0,8.666666666666666,0.11999999999999988,Intermittent,0.8846153846153846
7212177KA0000,28,27,105.0,105.0,511.0,1.037037037037037,0.26109890109890116,Smooth,0.0357142857142857
72124M8440009E,22,4,13.0,13.0,49.0,5.5,0.21301775147928995,Intermittent,0.8181818181818181
7213154P10DB7,28,20,36.0,36.0,86.0,1.4,0.34437946718648477,Intermittent,0.2857142857142857
72134M8440009E,22,5,14.0,14.0,50.0,4.4,0.3443877551020408,Intermittent,0.7727272727272727
7214160K000CB,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
7214160K000PG,18,2,2.0,2.0,2.0,9.0,0.0,Intermittent,0.8888888888888888
72151M53M00000,3,1,1.0,1.0,1.0,3.0,,Intermittent,0.6666666666666667
7221152S00000,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
7221173R005PK,24,5,6.0,6.0,8.0,4.8,0.13888888888888887,Intermittent,0.7916666666666666
72211M56R005PK,27,18,25.0,25.0,43.0,1.5,0.25242352941176477,Intermittent,0.33333333333333337
72211M60M005PK,1,1,1.0,1.0,1.0,1.0,,Smooth,0.0
72211M75L005PK,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
72211M79M005PK,25,1,1.0,1.0,1.0,25.0,,Intermittent,0.96
7222152S00000,9,1,1.0,1.0,1.0,9.0,,Intermittent,0.8888888888888888
7222161J005PK,28,1,1.0,1.0,1.0,28.0,,Intermittent,0.9642857142857143
7222173R005PK,13,1,1.0,1.0,1.0,13.0,,Intermittent,0.9230769230769231
72221M56R005PK,27,14,22.0,22.0,44.0,1.9285714285714286,0.2937062937062938,Intermittent,0.4814814814814815
72221M60M005PK,27,2,3.0,3.0,5.0,13.5,0.2222222222222222,Intermittent,0.9259259259259259
72221M75L005PK,27,1,1.0,1.0,1.0,27.0,,Intermittent,0.962962962962963
7223173R005PK,27,4,5.0,5.0,7.0,6.75,0.16,Intermittent,0.8518518518518519
72231M56R005PK,27,11,21.0,21.0,53.0,2.4545454545454546,0.35419501133786835,Intermittent,0.5925925925925926
72231M60MA05PK,21,2,2.0,2.0,2.0,10.5,0.0,Intermittent,0.9047619047619048
72231M75L005PK,6,3,3.0,3.0,3.0,2.0,0.0,Intermittent,0.5
72231M79M005PK,19,2,2.0,2.0,2.0,9.5,0.0,Intermittent,0.8947368421052632
7224159R005PK,24,2,2.0,2.0,2.0,12.0,0.0,Intermittent,0.9166666666666666
7224173R005PK,27,3,3.0,3.0,3.0,9.0,0.0,Intermittent,0.8888888888888888
72241M56R005PK,28,18,30.0,30.0,64.0,1.5555555555555556,0.29647058823529404,Intermittent,0.3571428571428571
72241M75L005PK,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
7231052R01000,23,4,5.0,5.0,7.0,5.75,0.16,Intermittent,0.8260869565217391
7231052S105PK,28,19,27.0,27.0,45.0,1.4736842105263157,0.1824417009602194,Intermittent,0.3214285714285714
7231054P20000,17,3,3.0,3.0,3.0,5.666666666666667,0.0,Intermittent,0.8235294117647058
7231071L01000,6,1,1.0,1.0,1.0,6.0,,Intermittent,0.8333333333333334
7231074L00000,26,5,7.0,7.0,11.0,5.2,0.15306122448979584,Intermittent,0.8076923076923077
7231078R00000,27,4,9.0,9.0,25.0,6.75,0.3127572016460905,Intermittent,0.8518518518518519
7231080J01000,28,7,7.0,7.0,7.0,4.0,0.0,Intermittent,0.75
72310M68K00000,28,20,75.0,75.0,393.0,1.4,0.41824561403508775,Intermittent,0.2857142857142857
72310M81R00000,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
7231154GA1000,15,1,1.0,1.0,1.0,15.0,,Intermittent,0.9333333333333333
7231163J10000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
72311M50E10000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
72311M55R00000,23,3,5.0,5.0,9.0,7.666666666666667,0.11999999999999988,Intermittent,0.8695652173913043
72311M55T00000,28,7,7.0,7.0,7.0,4.0,0.0,Intermittent,0.75
72311M62S00000,27,5,5.0,5.0,5.0,5.4,0.0,Intermittent,0.8148148148148149
72311M68P01000,28,19,35.0,35.0,81.0,1.4736842105263157,0.2705668934240363,Intermittent,0.3214285714285714
72311M76M00000,27,7,9.0,9.0,15.0,3.857142857142857,0.345679012345679,Intermittent,0.7407407407407407
72311M79G01000,16,1,1.0,1.0,1.0,16.0,,Intermittent,0.9375
7231252R00000,26,7,8.0,8.0,10.0,3.7142857142857144,0.10937500000000007,Intermittent,0.7307692307692308
7231282K00000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
7231284M00000,28,2,4.0,4.0,10.0,14.0,0.5,Lumpy,0.9285714285714286
72312M55R00000,28,27,221.0,221.0,3125.0,1.037037037037037,0.7555269611124323,Erratic,0.0357142857142857
72312M68K00000,28,27,259.0,259.0,3389.0,1.037037037037037,0.37806991088844366,Smooth,0.0357142857142857
72312M76M00000,26,8,9.0,9.0,11.0,3.25,0.09876543209876543,Intermittent,0.6923076923076923
72312M79M00000,21,2,14.0,14.0,170.0,10.5,1.469387755102041,Lumpy,0.9047619047619048
7231654GA0000,24,1,1.0,1.0,1.0,24.0,,Intermittent,0.9583333333333334
7232057M00000,25,6,10.0,10.0,18.0,4.166666666666667,0.0959999999999999,Intermittent,0.76
7232063T00000,11,2,2.0,2.0,2.0,5.5,0.0,Intermittent,0.8181818181818181
7232073R00000,27,18,24.0,24.0,42.0,1.5,0.3308823529411765,Intermittent,0.33333333333333337
7232078R00000,28,21,51.0,51.0,169.0,1.3333333333333333,0.3826989619377163,Intermittent,0.25
72320M53T00000,25,14,18.0,18.0,26.0,1.7857142857142858,0.13295346628679963,Intermittent,0.43999999999999995
72320M55T00000,28,28,279.0,279.0,3441.0,1.0,0.2465595822824019,Smooth,0.0
72320M74T00000,27,18,63.0,63.0,321.0,1.5,0.482593037214886,Intermittent,0.33333333333333337
72320M80T00000,21,14,26.0,26.0,74.0,1.5,0.5735093309057806,Lumpy,0.33333333333333337
7232152S005PK,28,15,25.0,25.0,53.0,1.8666666666666667,0.2914285714285714,Intermittent,0.4642857142857143
7232153R01000,28,27,117.0,117.0,615.0,1.037037037037037,0.22121074192080115,Smooth,0.0357142857142857
7232154L00000,23,12,17.0,17.0,31.0,1.9166666666666667,0.31330607109153824,Intermittent,0.4782608695652174
7232154P00000,28,27,63.0,63.0,183.0,1.037037037037037,0.25431711145996855,Smooth,0.0357142857142857
7232157L00000,27,5,7.0,7.0,13.0,5.4,0.4081632653061224,Intermittent,0.8148148148148149
7232158R00000,28,5,5.0,5.0,5.0,5.6,0.0,Intermittent,0.8214285714285714
7232161M00000,28,12,13.0,13.0,15.0,2.3333333333333335,0.07100591715976327,Intermittent,0.5714285714285714
7232162R00000,28,10,16.0,16.0,30.0,2.8,0.19097222222222213,Intermittent,0.6428571428571428
7232163J10000,25,8,9.0,9.0,11.0,3.125,0.09876543209876543,Intermittent,0.6799999999999999
7232164R00000,28,22,35.0,35.0,67.0,1.2727272727272727,0.2129446064139942,Smooth,0.2142857142857143
7232171L00000,26,20,51.0,51.0,165.0,1.3,0.28288714866751646,Smooth,0.23076923076923073
7232172SA0000,27,20,35.0,35.0,91.0,1.35,0.5112781954887219,Lumpy,0.2592592592592593
7232179P00000,27,16,20.0,20.0,28.0,1.6875,0.128,Intermittent,0.40740740740740744
7232180G01000,25,1,1.0,1.0,1.0,25.0,,Intermittent,0.96
7232180J00000,28,1,1.0,1.0,1.0,28.0,,Intermittent,0.9642857142857143
72321M50S00000,28,28,451.0,451.0,7915.0,1.0,0.09288930623633994,Smooth,0.0
72321M53M00000,28,27,120.0,120.0,714.0,1.037037037037037,0.351778846153846,Smooth,0.0357142857142857
72321M58R10000,28,21,27.0,27.0,41.0,1.3333333333333333,0.19012345679012338,Intermittent,0.25
72321M60B10000,1,1,1.0,1.0,1.0,1.0,,Smooth,0.0
72321M62S00000,28,28,147.0,147.0,943.0,1.0,0.23011673805324598,Smooth,0.0
72321M66L00000,28,8,8.0,8.0,8.0,3.5,0.0,Intermittent,0.7142857142857143
72321M68K00000,27,24,71.0,71.0,327.0,1.125,0.5810441337553798,Erratic,0.11111111111111116
72321M68P00000,28,28,440.0,440.0,7666.0,1.0,0.1127456382001836,Smooth,0.0
72321M74L00000,28,27,232.0,232.0,2632.0,1.037037037037037,0.3326225647123387,Smooth,0.0357142857142857
72321M76M01000,28,25,58.0,58.0,168.0,1.12,0.25886841062227506,Smooth,0.1071428571428571
72321M76MA0000,28,27,72.0,72.0,296.0,1.037037037037037,0.5625,Erratic,0.0357142857142857
72321M76T00000,28,17,43.0,43.0,177.0,1.6470588235294117,0.6665765278528936,Lumpy,0.3928571428571429
72321M79G00000,23,4,4.0,4.0,4.0,5.75,0.0,Intermittent,0.8260869565217391
72321M79M00000,28,14,18.0,18.0,28.0,2.0,0.22602089268755934,Intermittent,0.5
72321M81R00000,28,26,62.0,62.0,204.0,1.0769230769230769,0.3950052029136317,Smooth,0.0714285714285714
7232252S005PK,28,13,17.0,17.0,31.0,2.1538461538461537,0.4273356401384083,Intermittent,0.5357142857142857
7232253R01000,28,26,100.0,100.0,482.0,1.0769230769230769,0.26332799999999995,Smooth,0.0714285714285714
7232254L00000,28,12,16.0,16.0,24.0,2.3333333333333335,0.13636363636363644,Intermittent,0.5714285714285714
7232254P00000,28,25,49.0,49.0,135.0,1.12,0.42256698597806464,Smooth,0.1071428571428571
7232257L00000,25,4,4.0,4.0,4.0,6.25,0.0,Intermittent,0.84
7232261M01000,28,11,14.0,14.0,20.0,2.5454545454545454,0.1346938775510205,Intermittent,0.6071428571428572
7232262R00000,28,15,20.0,20.0,32.0,1.8666666666666667,0.21428571428571425,Intermittent,0.4642857142857143
7232263J10000,26,9,10.0,10.0,12.0,2.888888888888889,0.09000000000000002,Intermittent,0.6538461538461539
7232264R00000,28,18,26.0,26.0,46.0,1.5555555555555556,0.23807866341802988,Intermittent,0.3571428571428571
7232271L00000,28,25,61.0,61.0,181.0,1.12,0.22507390486428377,Smooth,0.1071428571428571
7232272SA0000,27,15,18.0,18.0,24.0,1.8,0.11904761904761897,Intermittent,0.4444444444444444
7232279P00000,28,13,18.0,18.0,30.0,2.1538461538461537,0.22067901234567902,Intermittent,0.5357142857142857
7232280G01000,14,1,2.0,2.0,4.0,14.0,,Intermittent,0.9285714285714286
7232280J00000,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
7232284000000,19,1,2.0,2.0,4.0,19.0,,Intermittent,0.9473684210526316
72322M50S00000,28,28,385.0,385.0,5781.0,1.0,0.09545148454239365,Smooth,0.0
72322M53M00000,28,27,118.0,118.0,656.0,1.037037037037037,0.2825116566857446,Smooth,0.0357142857142857
72322M58R10000,27,13,25.0,25.0,57.0,2.076923076923077,0.2010666666666666,Intermittent,0.5185185185185186
72322M62S00000,28,28,136.0,136.0,784.0,1.0,0.1937716262975779,Smooth,0.0
72322M66L00000,28,13,16.0,16.0,22.0,2.1538461538461537,0.12695312499999992,Intermittent,0.5357142857142857
72322M68K00000,28,23,65.0,65.0,253.0,1.2173913043478262,0.39442711135018826,Smooth,0.1785714285714286
72322M68P00000,28,28,388.0,388.0,5880.0,1.0,0.0971016717642289,Smooth,0.0
72322M74L00000,28,28,226.0,226.0,2406.0,1.0,0.3307895568840044,Smooth,0.0
72322M76M01000,28,24,82.0,82.0,386.0,1.1666666666666667,0.3941753097276466,Smooth,0.1428571428571429
72322M76MA0000,28,24,77.0,77.0,325.0,1.1666666666666667,0.3292878775656867,Smooth,0.1428571428571429
72322M76T00000,28,17,35.0,35.0,105.0,1.6470588235294117,0.48571428571428577,Intermittent,0.3928571428571429
72322M79G00000,23,5,6.0,6.0,8.0,4.6,0.13888888888888887,Intermittent,0.782608695652174
72322M79M00000,26,12,16.0,16.0,26.0,2.1666666666666665,0.23863636363636373,Intermittent,0.5384615384615384
72322M81R00000,25,20,50.0,50.0,154.0,1.25,0.2442105263157895,Smooth,0.19999999999999996
7232353R00000,27,12,15.0,15.0,21.0,2.25,0.13090909090909092,Intermittent,0.5555555555555556
7232357L00000,25,2,2.0,2.0,2.0,12.5,0.0,Intermittent,0.92
7232372SA0000,25,1,1.0,1.0,1.0,25.0,,Intermittent,0.96
72323M54T00000,14,3,3.0,3.0,3.0,4.666666666666667,0.0,Intermittent,0.7857142857142857
72323M55R00000,15,2,2.0,2.0,2.0,7.5,0.0,Intermittent,0.8666666666666667
72323M55T00000,16,4,4.0,4.0,4.0,4.0,0.0,Intermittent,0.75
72323M74T00000,17,2,2.0,2.0,2.0,8.5,0.0,Intermittent,0.8823529411764706
7232453R00000,28,11,17.0,17.0,37.0,2.5454545454545454,0.44913494809688587,Intermittent,0.6071428571428572
7232457L00000,25,3,4.0,4.0,6.0,8.333333333333334,0.18750000000000008,Intermittent,0.88
7232472SA0000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
72324M54T00000,26,5,5.0,5.0,5.0,5.2,0.0,Intermittent,0.8076923076923077
72324M55R00000,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
72324M55T00000,27,5,5.0,5.0,5.0,5.4,0.0,Intermittent,0.8148148148148149
72324M74T00000,8,3,3.0,3.0,3.0,2.6666666666666665,0.0,Intermittent,0.625
72325M53T00000,4,1,1.0,1.0,1.0,4.0,,Intermittent,0.75
72326M53T00000,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
7233053R005PK,27,6,7.0,7.0,9.0,4.5,0.1224489795918368,Intermittent,0.7777777777777778
7233054P105PK,20,1,1.0,1.0,1.0,20.0,,Intermittent,0.95
7233073R205PK,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
7233078R10000,28,2,2.0,2.0,2.0,14.0,0.0,Intermittent,0.9285714285714286
7233080J115PK,16,1,1.0,1.0,1.0,16.0,,Intermittent,0.9375
72330M53T105PK,13,2,2.0,2.0,2.0,6.5,0.0,Intermittent,0.8461538461538461
72330M55R105PK,28,8,10.0,10.0,14.0,3.5,0.13714285714285712,Intermittent,0.7142857142857143
72330M55T105PK,14,5,5.0,5.0,5.0,2.8,0.0,Intermittent,0.6428571428571428
72330M56R105PK,26,8,11.0,11.0,19.0,3.25,0.2927981109799292,Intermittent,0.6923076923076923
72330M62S105PK,17,7,10.0,10.0,16.0,2.4285714285714284,0.13999999999999993,Intermittent,0.5882352941176471
72330M68K105PK,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
72330M68P105PK,24,5,6.0,6.0,8.0,4.8,0.13888888888888887,Intermittent,0.7916666666666666
72330M74L005PK,24,2,2.0,2.0,2.0,12.0,0.0,Intermittent,0.9166666666666666
72330M75T105PK,4,1,1.0,1.0,1.0,4.0,,Intermittent,0.75
72330M76M205PK,24,3,4.0,4.0,6.0,8.0,0.18750000000000008,Intermittent,0.875
72330M76T115PK,11,2,2.0,2.0,2.0,5.5,0.0,Intermittent,0.8181818181818181
72330M81R105PK,21,5,5.0,5.0,5.0,4.2,0.0,Intermittent,0.7619047619047619
72331M53M105PK,22,7,7.0,7.0,7.0,3.142857142857143,0.0,Intermittent,0.6818181818181819
72331M76G105PK,16,3,3.0,3.0,3.0,5.333333333333333,0.0,Intermittent,0.8125
7233254P005PK,28,24,48.0,48.0,128.0,1.1666666666666667,0.34782608695652173,Smooth,0.1428571428571429
7233278R105PK,26,2,2.0,2.0,2.0,13.0,0.0,Intermittent,0.9230769230769231
72332M76T005PK,28,8,9.0,9.0,11.0,3.5,0.09876543209876543,Intermittent,0.7142857142857143
7233378R105PK,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
7233385K00000,23,1,1.0,1.0,1.0,23.0,,Intermittent,0.9565217391304348
72333M68K005PK,27,4,4.0,4.0,4.0,6.75,0.0,Intermittent,0.8518518518518519
72333M68K015PK,27,10,15.0,15.0,29.0,2.7,0.32098765432098764,Intermittent,0.6296296296296297
72333M76M005PK,28,10,11.0,11.0,13.0,2.8,0.08264462809917357,Intermittent,0.6428571428571428
72333M78R105PK,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
7233461M005PK,17,4,4.0,4.0,4.0,4.25,0.0,Intermittent,0.7647058823529411
7233463T005PK,19,3,3.0,3.0,3.0,6.333333333333333,0.0,Intermittent,0.8421052631578947
7233478R00000,28,17,20.0,20.0,26.0,1.6470588235294117,0.11156249999999991,Intermittent,0.3928571428571429
72334M68K005PK,21,3,4.0,4.0,6.0,7.0,0.18750000000000008,Intermittent,0.8571428571428572
72334M76M005PK,28,9,15.0,15.0,29.0,3.111111111111111,0.17999999999999997,Intermittent,0.6785714285714286
72337M80T00000,5,2,2.0,2.0,2.0,2.5,0.0,Intermittent,0.6
7234054P105PK,27,4,4.0,4.0,4.0,6.75,0.0,Intermittent,0.8518518518518519
7234061M105PK,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
7234071L00000,28,18,34.0,34.0,76.0,1.5555555555555556,0.19417870954610209,Intermittent,0.3571428571428571
7234073R00000,28,16,29.0,29.0,59.0,1.75,0.13063812921125642,Intermittent,0.4285714285714286
7234080J115PK,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
72340M53T00000,23,13,19.0,19.0,33.0,1.7692307692307692,0.2040627885503232,Intermittent,0.4347826086956522
72340M55T00000,28,28,269.0,269.0,3235.0,1.0,0.2611044316382828,Smooth,0.0
72340M74L00000,28,26,90.0,90.0,438.0,1.0769230769230769,0.4221629629629629,Smooth,0.0714285714285714
72340M74T00000,24,19,42.0,42.0,128.0,1.263157894736842,0.3997228521038044,Smooth,0.20833333333333337
7234162R005PK,27,15,18.0,18.0,26.0,1.8,0.21825396825396817,Intermittent,0.4444444444444444
72341M53M00000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
72341M68K005PK,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
72341M81R005PK,27,10,10.0,10.0,10.0,2.7,0.0,Intermittent,0.6296296296296297
7234254P005PK,28,15,22.0,22.0,38.0,1.8666666666666667,0.1903778040141677,Intermittent,0.4642857142857143
7234262R005PK,27,7,10.0,10.0,18.0,3.857142857142857,0.3033333333333333,Intermittent,0.7407407407407407
7234278R00000,26,3,3.0,3.0,3.0,8.666666666666666,0.0,Intermittent,0.8846153846153846
72342M68K005PK,20,6,7.0,7.0,9.0,3.3333333333333335,0.1224489795918368,Intermittent,0.7
72342M76T005PK,16,5,6.0,6.0,8.0,3.2,0.13888888888888887,Intermittent,0.6875
72342M80T00000,9,2,2.0,2.0,2.0,4.5,0.0,Intermittent,0.7777777777777778
72342M81R005PK,21,7,9.0,9.0,13.0,3.0,0.1440329218106996,Intermittent,0.6666666666666667
7234461M005PK,24,6,6.0,6.0,6.0,4.0,0.0,Intermittent,0.75
7234463T005PK,23,3,3.0,3.0,3.0,7.666666666666667,0.0,Intermittent,0.8695652173913043
7235057L00000,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
