sku_id,month,demand,demand_type,row_is_collision,COUNTRY_BRAND_CHANNEL,Country,Brand,Channel,REVENUE,COST,UNIT_PRICE,TOTAL_PROFIT,UNIT_COST,STOCK_END_MONTH,STOCK_START_MONTH,NEW_ENTRY_STOCK,Bank_Lending_Rate,Building_Permits,CPI_Housing_Utilities,CPI_Transportation,Car_Registrations,Consumer_Credit,Core_Consumer_Prices,Core_Inflation_Rate,Deposit_Interest_Rate,Employed_Persons,Employment_Rate,Food_Inflation,Housing_Index,Import_Prices,Imports,Industrial_Production_Mom,Inflation_Rate,Inflation_Rate_MoM,Interest_Rate,Labor_Force_Participation_Rate,Leading_Economic_Index,Minimum_Wages,Private_Sector_Credit,Producer_Prices,Producer_Prices_Change,Retail_Sales_MoM,Total_Vehicle_Sales,Unemployed_Persons,Unemployment_Rate,Wages,FAMILY_DESCRIPTION,SUBFAMILY_DESCRIPTION,MATERIAL_DESCRIPTION,CURRENCY,REGION,collision_flag
7171163T20799,2025-07-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.71,7024.0,,102.77,,31133.0,107.1,3.81,,9330.309,56.4,3.2,160.5,,8207.0,1.1,4.3,0.9,4.75,61.8,1.8,,236642.0,183.76,5.6,-2.0,26909.0,888.973,8.7,6999.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUES DEL,EUR,AMERICAS,COLLISION
7171177KD0799,2025-11-01,2.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1527378.0,435000.0,763689.0,1092378.0,217500.0,0.0,2.0,0.0,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUES DEL,JPY,AMERICAS,COLLISION
7171180G10799,2024-03-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,12.39,6250.0,,101.04,,,102.38,3.3,,9308.69,57.0,4.29,152.9,,6122.71,-0.1,3.7,0.4,,62.4,0.5,,228170.0,170.14,8.8,-0.7,23525.0,884.55,8.7,6809.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE DEL,JPY,AMERICAS,COLLISION
7171584A00ZM2,2024-06-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA PARACHOQUE DEL.,JPY,AMERICAS,COLLISION
71732M76T01000,2025-05-01,4.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,4.0,9.28,3848.0,,102.62,,30851.0,106.82,3.7,,9346.212,56.6,4.6,159.5,,6973.26,1.2,4.4,0.2,5.0,62.2,3.2,,234947.0,179.38,1.6,-0.6,24337.0,917.923,8.9,6942.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES DEL IZQ,USD,AMERICAS,COLLISION
71733M74L00000,2024-09-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.66,5191.0,,101.75,,29293.0,103.86,3.7,,9243.4,56.3,3.6,151.5,,6037.0,-0.4,4.1,0.1,5.5,,0.3,,226904.0,171.21,8.2,0.6,25765.0,885.5,8.7,6648.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUE DEL DER,USD,AMERICAS,COLLISION
71740M50S00C48,2025-02-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA SUPERIOR,USD,AMERICAS,COLLISION
73412M53M10U3J,2024-01-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1956.0,359.0,1956.0,1597.0,359.0,0.0,0.0,1.0,12.71,4500.0,,99.33,,29443.0,101.19,3.73,,9273.43,56.9,5.27,155.9,,6522.24,2.0,3.8,0.7,7.25,62.1,2.4,,226055.52,160.57,0.8,2.6,25117.0,854.34,8.44,6753.0,CARROCERIA,ESTRUCTURA,MANIJA DE GUANTERA,USD,AMERICAS,COLLISION
77250M74T005PK,2025-02-01,2.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,28890.0,8277.333,14445.0,20612.666,4138.6665,2.0,3.0,1.0,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA PASO RUEDA TRAS DER,USD,AMERICAS,COLLISION
7758178R00000,2026-03-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,ESTRUCTURA,SOPORTE MOLDURA TRASERA RH,JPY,AMERICAS,COLLISION
82802M81A605PK,2024-04-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,11.56,7051.0,,102.17,,,102.69,3.22,,9339.3,57.1,4.72,152.4,,6543.44,-1.3,4.0,0.5,6.5,62.5,3.7,,228015.77,175.31,12.6,1.5,25490.0,870.24,8.5,6298.0,CARROCERIA,ESTRUCTURA,MANILLA PUERTA TRAS IZQ,USD,AMERICAS,COLLISION
8298265D00P4Z,2025-01-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.97,7152.0,,102.38,,30673.0,105.35,4.1,,9394.112,57.1,3.5,152.6,,7102.3,-3.2,4.9,1.1,5.0,62.1,2.3,,232715.0,180.98,12.7,1.3,25834.0,819.433,8.0,6830.0,CARROCERIA,ESTRUCTURA,PESTILLO SEGURO PUERTA,JPY,AMERICAS,COLLISION
8298265D00P4Z,2026-01-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.43,5981.0,,101.23,,32663.0,108.21,2.71,,9503.088,57.2,4.1,,,7361.0,-1.0,2.8,0.4,4.5,62.4,-0.5,,237431.0,206.65,14.2,-0.2,25301.0,858.444,8.3,7212.0,CARROCERIA,ESTRUCTURA,PESTILLO SEGURO PUERTA,JPY,AMERICAS,COLLISION
8367554P02000,2025-03-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,ESTRUCTURA,GUIA VIDRIO PTA TRAS IZQ,EUR,AMERICAS,COLLISION
83932M75T000CB,2026-04-01,4.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,36268.0,5050.0,9067.0,31218.0,1262.5,36.0,0.0,40.0,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,IMPACTO PRIMARIO A,OPACADOR PUERTA TRAS IZQ DEL,USD,AMERICAS,COLLISION
84536M53M10000,2025-12-01,4.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,280624.0,49708.0,70156.0,230916.0,12427.0,0.0,0.0,4.0,8.07,4906.0,,102.56,,32660.0,107.49,2.84,,9473.27,57.1,4.2,163.6,,8308.0,0.9,3.5,-0.2,4.5,62.1,1.7,,238498.0,199.73,12.8,0.2,29577.0,829.307,8.0,7145.0,CARROCERIA,IMPACTO PRIMARIO,VIDRIO PUERTA DEL IZQ,USD,AMERICAS,COLLISION
8470161LVBZJ3,2025-01-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.97,7152.0,,102.38,,30673.0,105.35,4.1,,9394.112,57.1,3.5,152.6,,7102.3,-3.2,4.9,1.1,5.0,62.1,2.3,,232715.0,180.98,12.7,1.3,25834.0,819.433,8.0,6830.0,CARROCERIA,IMPACTO PRIMARIO,"ESPEJO ELECT, DER",JPY,AMERICAS,COLLISION
8470181A015PK,2025-01-01,8.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,890016.0,181696.0,111252.0,708320.0,22712.0,0.0,0.0,8.0,8.97,7152.0,,102.38,,30673.0,105.35,4.1,,9394.112,57.1,3.5,152.6,,7102.3,-3.2,4.9,1.1,5.0,62.1,2.3,,232715.0,180.98,12.7,1.3,25834.0,819.433,8.0,6830.0,CARROCERIA,IMPACTO PRIMARIO,ESPEJO EXT DER,JPY,AMERICAS,COLLISION
8470261M33ZCE,2025-01-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,365370.0,0.0,365370.0,365370.0,0.0,0.0,0.0,1.0,8.97,7152.0,,102.38,,30673.0,105.35,4.1,,9394.112,57.1,3.5,152.6,,7102.3,-3.2,4.9,1.1,5.0,62.1,2.3,,232715.0,180.98,12.7,1.3,25834.0,819.433,8.0,6830.0,CARROCERIA,IMPACTO PRIMARIO,ESPEJO LAT IZQ,EUR,AMERICAS,COLLISION
84740M76T00000,2025-04-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.06,5262.0,,102.57,,30946.0,106.53,3.7,,9359.31,56.7,4.4,158.6,,7033.21,0.3,4.5,0.2,5.0,62.2,2.5,,234668.0,178.6,1.9,-0.1,26132.0,907.718,8.8,6914.0,CARROCERIA,IMPACTO PRIMARIO,LUNETA ESPEJO IZQ,USD,AMERICAS,COLLISION
87286M81P00000,2024-09-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.66,5191.0,,101.75,,29293.0,103.86,3.7,,9243.4,56.3,3.6,151.5,,6037.0,-0.4,4.1,0.1,5.5,,0.3,,226904.0,171.21,8.2,0.6,25765.0,885.5,8.7,6648.0,CARROCERIA,ESTRUCTURA,GUIA PLASTICA,USD,AMERICAS,COLLISION
87491M68P105PK,2024-08-01,3.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,4131.0,921.0,1377.0,3210.0,307.0,0.0,0.0,3.0,10.06,4106.0,,102.04,,29414.0,103.38,3.63,,9235.06,56.3,5.2,150.2,,6879.42,1.8,4.7,0.3,5.75,61.8,2.3,,227112.0,169.25,9.0,0.7,28335.0,902.37,8.9,6582.0,CARROCERIA,ESTRUCTURA,CUBIERTA ASIENTO,USD,AMERICAS,COLLISION
87991M68P105PK,2025-10-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1616.0,169.0,1616.0,1447.0,169.0,2.0,0.0,3.0,8.6,7765.0,,102.21,,31764.0,107.19,2.99,,9386.41,56.7,3.1,158.1,,7986.0,-0.3,3.4,0.0,4.75,61.9,2.2,,237353.0,193.91,9.7,1.3,23531.0,866.097,8.4,7054.0,CARROCERIA,ESTRUCTURA,CUBIERTA ASIENTO TRASERO IZQ (NEGRO),USD,AMERICAS,COLLISION
0911610173000,2025-08-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,ESTRUCTURA,PERNO CABEZAL MOTOR,JPY,AMERICAS,COLLISION
0915912057000,2025-09-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,1.0,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,ESTRUCTURA,TUERCA RUEDA DEL IZQ,JPY,AMERICAS,COLLISION
0928017002000,2024-02-01,10.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,10.0,12.08,3645.0,,100.74,,,101.84,4.22,,9309.61,57.0,5.68,156.8,,6015.58,0.1,4.5,0.6,7.25,62.3,4.1,,227269.38,165.26,6.4,-0.5,22450.0,865.3,8.5,6754.0,CARROCERIA,ESTRUCTURA,O RING TUBO CHUPADOR,JPY,AMERICAS,COLLISION
0928340027000,2025-07-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,12.0,10.0,3.0,8.71,7024.0,,102.77,,31133.0,107.1,3.81,,9330.309,56.4,3.2,160.5,,8207.0,1.1,4.3,0.9,4.75,61.8,1.8,,236642.0,183.76,5.6,-2.0,26909.0,888.973,8.7,6999.0,CARROCERIA,ESTRUCTURA,RETEN PINON ATAQUE,JPY,AMERICAS,COLLISION
0928906003000,2024-03-01,16.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,16.0,12.39,6250.0,,101.04,,,102.38,3.3,,9308.69,57.0,4.29,152.9,,6122.71,-0.1,3.7,0.4,,62.4,0.5,,228170.0,170.14,8.8,-0.7,23525.0,884.55,8.7,6809.0,CARROCERIA,ESTRUCTURA,SELLO VALVULA,JPY,AMERICAS,COLLISION
09471M12182000,2025-08-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO,FOCO 12V-60/55W,USD,AMERICAS,COLLISION
17852M76M00000,2025-03-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,IMPACTO PRIMARIO,MANAGUERA SUP RADIADOR,USD,AMERICAS,COLLISION
17920M76M00000,2024-12-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,28563.0,5867.0,28563.0,22696.0,5867.0,8.0,10.0,-1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,CARROCERIA,ESTRUCTURA,TAPA RADIADOR,USD,AMERICAS,COLLISION
1793163J01000,2025-03-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,34613.0,9512.0,34613.0,25101.0,9512.0,0.0,0.0,1.0,9.64,3944.0,,102.61,,30761.0,106.11,3.6,,9388.84,57.0,5.1,157.4,,6880.34,1.3,4.9,0.5,5.0,62.4,3.8,,233655.0,180.18,5.9,0.9,24000.0,895.673,8.7,6854.0,CARROCERIA,ESTRUCTURA,ESTANQUE RESERVA AGU,JPY,AMERICAS,COLLISION
27431M79F00000,2025-09-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.6,6292.0,,102.2,,31303.0,107.35,3.36,,9377.617,56.6,4.9,156.9,,7520.0,-0.5,4.4,0.4,4.75,61.9,2.7,,238028.0,187.42,9.5,1.1,31871.0,874.388,8.5,7049.0,CARROCERIA,ESTRUCTURA,RETEN DIFERENCIAL,USD,AMERICAS,COLLISION
35321M74L20000,2024-06-01,5.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,723910.0,34288500.0,144782.0,-33564592.0,6857700.0,0.0,0.0,5.0,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ,USD,AMERICAS,COLLISION
35321M74L20000,2025-11-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,IMPACTO PRIMARIO,FOCO DEL IZQ,USD,AMERICAS,COLLISION
35501M75T00000,2025-08-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO A,FOCO NEBLINERO DEL DER,USD,AMERICAS,COLLISION
3570186R00000,2024-12-01,2.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,986034.0,127797.0,493017.0,858237.0,63898.5,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,CARROCERIA,IMPACTO PRIMARIO,FOCO TRAS PORTALON DER,EUR,AMERICAS,COLLISION
3845062R00000,2024-09-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.66,5191.0,,101.75,,29293.0,103.86,3.7,,9243.4,56.3,3.6,151.5,,6037.0,-0.4,4.1,0.1,5.5,,0.3,,226904.0,171.21,8.2,0.6,25765.0,885.5,8.7,6648.0,CARROCERIA,ESTRUCTURA,ESTANQUE AGUA LIMPIAPARABRISA,JPY,AMERICAS,COLLISION
39270M56R10000,2026-03-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,45958.0,13946.0,45958.0,32012.0,13946.0,0.0,0.0,1.0,8.02,,,103.97,,,109.19,2.9,,9434.192,56.7,3.5,,,7720.0,,6.8,1.0,4.5,62.3,,,,206.79,14.8,0.1,27358.0,925.111,17.0,,CARROCERIA,ESTRUCTURA,RAMAL DE ANTENA,USD,AMERICAS,COLLISION
4171071L01000,2026-04-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,ESTRUCTURA,SOPORTE AMORTIGUADOR DEL,JPY,AMERICAS,COLLISION
4325063J10ZGJ,2025-04-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.06,5262.0,,102.57,,30946.0,106.53,3.7,,9359.31,56.7,4.4,158.6,,7033.21,0.3,4.5,0.2,5.0,62.2,2.5,,234668.0,178.6,1.9,-0.1,26132.0,907.718,8.8,6914.0,CARROCERIA,IMPACTO PRIMARIO,TAPA RUEDA CENTRAL,JPY,AMERICAS,COLLISION
57410M76M00000,2025-08-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,0.0,0.0,21224.0,0.0,2745.5,0.0,0.0,0.0,8.79,6192.0,,102.23,,31236.0,106.92,3.42,,9355.097,56.5,3.5,159.0,,6954.0,0.1,4.0,0.0,4.75,61.8,0.3,,238265.0,184.26,8.9,0.5,27462.0,875.888,8.6,7019.0,CARROCERIA,IMPACTO PRIMARIO,BISAGRA CAPOT DER,USD,AMERICAS,COLLISION
57711M71P00000,2024-04-01,2.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,0.0,0.0,2.0,11.56,7051.0,,102.17,,,102.69,3.22,,9339.3,57.1,4.72,152.4,,6543.44,-1.3,4.0,0.5,6.5,62.5,3.7,,228015.77,175.31,12.6,1.5,25490.0,870.24,8.5,6298.0,CARROCERIA,ESTRUCTURA,TAPABARRO DEL IZQ [SENALIZADOR],USD,AMERICAS,COLLISION
5830057M00000,2026-04-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,8.75,,,,,,,,,,8.1,,CARROCERIA,IMPACTO PRIMARIO,CAPOT,JPY,AMERICAS,COLLISION
7172161M105PK,2024-07-01,5.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,1848695.0,465976.66,369739.0,1382718.4,93195.336,0.0,0.0,5.0,9.88,3893.0,,102.18,,29402.0,103.17,3.28,,9257.48,56.5,4.95,151.8,,7049.27,2.2,4.6,0.7,5.75,61.9,4.2,,227567.0,173.99,14.5,-3.0,25087.0,880.39,8.7,6565.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE DEL INF GLX,EUR,AMERICAS,COLLISION
71732M66L005PK,2024-09-01,1.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,4339.0,797.0,4339.0,3542.0,797.0,0.0,0.0,1.0,9.66,5191.0,,101.75,,29293.0,103.86,3.7,,9243.4,56.3,3.6,151.5,,6037.0,-0.4,4.1,0.1,5.5,,0.3,,226904.0,171.21,8.2,0.6,25765.0,885.5,8.7,6648.0,CARROCERIA,IMPACTO PRIMARIO,TAPA NEBLINERO IZQ,USD,AMERICAS,COLLISION
71733M74L00000,2024-01-01,2.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,9502.0,1659.0,4751.0,7843.0,829.5,0.0,0.0,2.0,12.71,4500.0,,99.33,,29443.0,101.19,3.73,,9273.43,56.9,5.27,155.9,,6522.24,2.0,3.8,0.7,7.25,62.1,2.4,,226055.52,160.57,0.8,2.6,25117.0,854.34,8.44,6753.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUE DEL DER,USD,AMERICAS,COLLISION
71742M53M100CB,2024-06-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.97,5226.0,,101.87,,29382.0,102.43,2.84,,9321.38,56.9,5.8,153.7,,5692.36,-0.6,4.2,-0.1,5.75,62.1,0.2,,227838.94,173.72,16.0,4.6,22567.0,849.05,8.3,6399.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA MASCARA IZQ,USD,AMERICAS,COLLISION
71752M83P005PK,2025-11-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.56,6379.0,,102.94,,31944.0,107.62,2.87,,9401.58,56.7,3.6,161.2,,7147.0,0.1,3.4,0.3,4.75,61.9,1.2,,238210.0,192.36,8.9,-0.3,25620.0,864.882,8.4,7091.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA BISEL NEBLINERO DER,USD,AMERICAS,COLLISION
75139M70F005PK,2025-02-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,ESTRUCTURA,CLIP ALFOMBRA PISO,USD,AMERICAS,COLLISION
77220M74T005PK,2025-02-01,3.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,77370.0,22926.0,25790.0,54444.0,7642.0,0.0,0.0,3.0,9.41,3656.0,,103.45,,30488.0,105.71,3.8,,9396.874,57.1,2.9,154.5,,6197.9,-0.6,4.7,0.4,5.0,62.3,-0.1,,232889.0,179.5,8.6,-1.2,21044.0,859.731,8.4,6822.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA PASO RUEDA DEL IZQ,USD,AMERICAS,COLLISION
7783278R000PG,2024-10-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,9.42,3630.0,,101.4,,29664.0,104.08,3.87,,9248.98,56.3,5.0,,,7139.0,-1.1,4.7,1.0,5.25,61.6,2.3,,228631.0,176.76,10.6,0.5,27629.0,868.1,8.6,,CARROCERIA,ESTRUCTURA,"""""""EMBLEMA """"""""JIMNY"""""""" [SZK JIMNY II]""",JPY,AMERICAS,COLLISION
81860M67P00000,2026-02-01,0.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,,,,,,,,,8.7,5961.0,,101.36,,32493.0,108.32,2.47,,9491.627,57.1,4.2,,,6755.0,-0.8,2.4,0.0,4.5,62.3,-0.3,,237255.0,202.61,12.9,1.1,22318.0,862.513,8.3,7235.2,CARROCERIA,ESTRUCTURA,AMORTIGUADOR PORTALON IZQ,USD,AMERICAS,COLLISION
8285081A125PK,2024-05-01,10.0,Lumpy,True,CHILE_SUZUKI_WHOLESALE,CHILE,SUZUKI,DISTRIBUTION,659580.0,8658000.0,65958.0,-7998420.0,865800.0,0.0,0.0,10.0,11.18,6050.0,,,,29387.0,103.0,3.3,,9331.65,57.0,4.7,153.1,,6493.64,0.8,4.1,0.3,6.0,62.2,1.0,,227077.94,176.52,18.5,-2.3,23337.0,846.06,8.3,6366.0,CARROCERIA,ESTRUCTURA,MANILLA EXT PORTALON,JPY,AMERICAS,COLLISION
