sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,official_source_notebook
57611M68K10000,22.0,9.104051879696328,17.11277419433387,2.8521290323889783,3.4444444444444446,77.78533724697213,0.8280374610161549,recurring_a,17_validation_locked
58110M74L00000,12.0,10.242576802416021,7.719127755142598,1.2865212925237663,3.111111111111111,64.32606462618831,0.41352470116835344,recurring_a,17_validation_locked
5823065J00000,12.0,10.678165931936814,7.427475330039377,1.2379125550065628,4.555555555555555,61.895627750328146,0.27173690231851383,recurring_a,17_validation_locked
58240M53M00000,11.0,8.302973683448883,7.198839835123816,1.1998066391873026,2.6666666666666665,65.4439985011256,0.4499274896952385,recurring_a,17_validation_locked
58240M67P00000,19.0,10.275860133205278,9.974660540586425,1.662443423431071,4.333333333333333,52.4982133715075,0.38364079002255486,recurring_a,17_validation_locked
58251M53M00000,10.0,8.227555658273927,6.096961558339652,1.0161602597232753,3.6666666666666665,60.969615583396525,0.277134616288166,recurring_a,17_validation_locked
6570079P11000,6.0,9.138137654107028,6.721442323796749,1.1202403872994582,3.0,112.02403872994581,0.3734134624331527,recurring_a,17_validation_locked
65700M72P00000,14.0,9.157002099635829,5.730405525786423,0.9550675876310705,3.7777777777777777,40.93146804133159,0.2528120084905775,recurring_a,17_validation_locked
6800153R00000,23.0,12.10552042125538,13.071542459539433,2.1785904099232387,2.888888888888889,56.83279330234536,0.7541274495888134,recurring_a,17_validation_locked
6800164J01000,7.0,9.923538102940396,4.98212833443542,0.8303547224059034,2.333333333333333,71.17326192050601,0.3558663096025301,recurring_a,17_validation_locked
6800261M01000,13.0,10.126260478666236,7.5410681196379805,1.25684468660633,2.2222222222222223,58.00821630490754,0.5655801089728485,recurring_a,17_validation_locked
6800271L00000,11.0,6.879175850093173,6.834112033247948,1.1390186722079914,2.111111111111111,62.12829121134498,0.5395351605195748,recurring_a,17_validation_locked
68002M53M00000,9.0,8.032387445682845,6.888110808586571,1.1480184680977619,3.0,76.53456453985079,0.38267282269925396,recurring_a,17_validation_locked
68002M74L31000,16.0,10.083333158740484,10.636694825036232,1.772782470839372,3.555555555555556,66.47934265647645,0.49859506992357333,recurring_a,17_validation_locked
68003M74L31000,11.0,7.859708848793823,4.92446293350235,0.8207438222503917,1.7777777777777777,44.76784485002136,0.46166840001584536,recurring_a,17_validation_locked
6932068LA0000,8.0,7.422363069936071,2.6199677573756914,0.43666129289594857,2.555555555555556,32.74959696719614,0.17086746243754508,recurring_a,17_validation_locked
7171152S005PK,48.0,14.335513509514566,33.66448649048544,5.61074774841424,4.0,70.134346855178,1.40268693710356,recurring_a,17_validation_locked
7171161J00799,8.0,13.901328524734435,7.367665719104229,1.2279442865173715,3.7777777777777777,92.09582148880287,0.3250440758428336,recurring_a,17_validation_locked
7171171L00799,8.0,12.79294031894089,6.76655634250776,1.1277593904179601,3.2222222222222223,84.58195428134701,0.3499942935779876,recurring_a,17_validation_locked
71711M53M005PK,2.0,12.746957242933126,10.746957242933126,1.7911595404888543,7.444444444444445,537.3478621466563,0.24060352036417446,recurring_a,17_validation_locked
71711M53M00799,6.0,14.470852835677068,12.192271039353535,2.032045173225589,3.111111111111111,203.20451732255893,0.6531573771082251,recurring_a,17_validation_locked
71711M79G105PK,10.0,11.735277424152569,6.114856659802358,1.0191427766337264,3.7777777777777777,61.14856659802358,0.269773087932457,recurring_a,17_validation_locked
71712M60MA05PK,10.0,9.24264358133134,4.689086549216175,0.7815144248693625,1.7777777777777777,46.89086549216175,0.43960186398901646,recurring_a,17_validation_locked
71731M60M00000,18.0,11.468869976241962,8.245624020719358,1.374270670119893,2.111111111111111,45.809022337329765,0.6509703174252125,recurring_a,17_validation_locked
7173277M10000,13.0,10.667186603706252,5.218430647860159,0.8697384413100265,3.7777777777777777,40.14177421430892,0.23022488152324233,recurring_a,17_validation_locked
7174173K005PK,10.0,11.606122120654863,6.061971593913744,1.0103285989856239,1.4444444444444444,60.619715939137436,0.6994582608362011,recurring_a,17_validation_locked
71741M66L005PK,11.0,13.236370973163476,9.26695755057535,1.5444929250958916,2.0,84.2450686415941,0.7722464625479458,recurring_a,17_validation_locked
