sku_id,total_months,months_with_demand,total_demand,positive_demand_sum,positive_demand_sum_sq,average_demand_interval,squared_coefficient_of_variation,demand_type,zero_month_share
73430M75J00P4Z,64,60,164.0,164.0,738.0,1.0666666666666667,0.6572964034725093,Erratic,0.0625
73430M75J00PBL,56,35,55.0,55.0,111.0,1.6,0.29265921244530874,Intermittent,0.375
73430M75J00PZR,49,39,98.0,98.0,334.0,1.2564102564102564,0.3656864464367917,Smooth,0.20408163265306123
73430M75J00U3J,61,37,72.0,72.0,178.0,1.6486486486486487,0.2779599622770919,Intermittent,0.39344262295081966
73430M75J00V6F,62,14,18.0,18.0,28.0,4.428571428571429,0.22602089268755934,Intermittent,0.7741935483870968
73430M75J00V6N,64,41,69.0,69.0,145.0,1.5609756097560976,0.25490443184205,Intermittent,0.359375
7344050J01000,61,9,9.0,9.0,9.0,6.777777777777778,0.0,Intermittent,0.8524590163934427
73440M68K10U3J,62,9,10.0,10.0,12.0,6.888888888888889,0.09000000000000002,Intermittent,0.8548387096774194
73480M76M50000,59,8,9.0,9.0,11.0,7.375,0.09876543209876543,Intermittent,0.864406779661017
7351263T105PK,9,1,1.0,1.0,1.0,9.0,,Intermittent,0.8888888888888888
7361052R005PK,38,3,22.0,22.0,402.0,12.666666666666666,2.2376033057851243,Lumpy,0.9210526315789473
7361061M00BB6,61,9,15.0,15.0,31.0,6.777777777777778,0.26999999999999996,Intermittent,0.8524590163934427
7361061M00C48,39,2,2.0,2.0,2.0,19.5,0.0,Intermittent,0.9487179487179487
7361064J005PK,61,7,7.0,7.0,7.0,8.714285714285714,0.0,Intermittent,0.8852459016393442
7361071L005PK,59,5,5.0,5.0,5.0,11.8,0.0,Intermittent,0.9152542372881356
7361075H015PK,63,6,64.0,64.0,3372.0,10.5,4.72734375,Lumpy,0.9047619047619048
73610M53M005PK,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
73610M55T005PK,14,3,3.0,3.0,3.0,4.666666666666667,0.0,Intermittent,0.7857142857142857
73610M55T10CZC,14,2,2.0,2.0,2.0,7.0,0.0,Intermittent,0.8571428571428572
73610M56R00DJJ,54,12,14.0,14.0,18.0,4.5,0.1113172541743971,Intermittent,0.7777777777777778
73610M56RB05PK,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
73610M68K005PK,63,43,74.0,74.0,172.0,1.4651162790697674,0.35896900761765627,Intermittent,0.31746031746031744
73610M68P00C48,64,47,110.0,110.0,404.0,1.3617021276595744,0.5816313330937838,Lumpy,0.265625
73610M76M005PK,64,23,36.0,36.0,80.0,2.782608695652174,0.43883277216610544,Intermittent,0.640625
73610M79M10BJC,62,4,4.0,4.0,4.0,15.5,0.0,Intermittent,0.935483870967742
73610M79MA1C48,58,3,3.0,3.0,3.0,19.333333333333332,0.0,Intermittent,0.9482758620689655
7361157M005PK,63,6,6.0,6.0,6.0,10.5,0.0,Intermittent,0.9047619047619048
7361159J00C48,54,2,2.0,2.0,2.0,27.0,0.0,Intermittent,0.962962962962963
7361174P10AQS,59,3,3.0,3.0,3.0,19.666666666666668,0.0,Intermittent,0.9491525423728814
73620M55T005PK,25,3,3.0,3.0,3.0,8.333333333333334,0.0,Intermittent,0.88
73620M55T10CZC,9,1,1.0,1.0,1.0,9.0,,Intermittent,0.8888888888888888
73620M68P00C48,64,36,67.0,67.0,149.0,1.7777777777777777,0.20049008687903766,Intermittent,0.4375
7362157M005PK,45,4,5.0,5.0,7.0,11.25,0.16,Intermittent,0.9111111111111111
7362159J00C48,58,6,6.0,6.0,6.0,9.666666666666666,0.0,Intermittent,0.896551724137931
7362176G105PK,57,6,6.0,6.0,6.0,9.5,0.0,Intermittent,0.8947368421052632
73621M53T005PK,17,3,3.0,3.0,3.0,5.666666666666667,0.0,Intermittent,0.8235294117647058
73621M62S005PK,21,4,5.0,5.0,7.0,5.25,0.16,Intermittent,0.8095238095238095
7363054P005PK,38,2,2.0,2.0,2.0,19.0,0.0,Intermittent,0.9473684210526316
7363054P00AQS,59,10,12.0,12.0,16.0,5.9,0.12345679012345676,Intermittent,0.8305084745762712
7363058J01BWN,60,4,6.0,6.0,10.0,15.0,0.14814814814814814,Intermittent,0.9333333333333333
7363058J01P4Z,56,4,5.0,5.0,7.0,14.0,0.16,Intermittent,0.9285714285714286
7363064J02BWJ,63,17,25.0,25.0,43.0,3.7058823529411766,0.18019999999999994,Intermittent,0.7301587301587302
7363077R005PK,27,2,3.0,3.0,5.0,13.5,0.2222222222222222,Intermittent,0.9259259259259259
73630M53T005PK,10,1,2.0,2.0,4.0,10.0,,Intermittent,0.9
73630M68P00HTV,60,8,8.0,8.0,8.0,7.5,0.0,Intermittent,0.8666666666666667
73630M75J00FPG,62,6,7.0,7.0,9.0,10.333333333333334,0.1224489795918368,Intermittent,0.9032258064516129
73630M75J00P4Z,63,9,13.0,13.0,23.0,7.0,0.25295857988165676,Intermittent,0.8571428571428572
73630M76M015PK,62,6,8.0,8.0,12.0,10.333333333333334,0.15000000000000008,Intermittent,0.9032258064516129
73630M76M01GJL,61,20,35.0,35.0,93.0,3.05,0.5456498388829216,Lumpy,0.6721311475409837
73630M80T00DLK,11,3,9.0,9.0,27.0,3.6666666666666665,0.0,Intermittent,0.7272727272727273
73630M81R00GJL,36,5,6.0,6.0,8.0,7.2,0.13888888888888887,Intermittent,0.8611111111111112
73631M81A10000,58,2,2.0,2.0,2.0,29.0,0.0,Intermittent,0.9655172413793104
73640M55R20C48,14,2,2.0,2.0,2.0,7.0,0.0,Intermittent,0.8571428571428572
73640M68P00DVV,51,5,5.0,5.0,5.0,10.2,0.0,Intermittent,0.9019607843137255
73640M68P00HTV,57,5,7.0,7.0,11.0,11.4,0.15306122448979584,Intermittent,0.9122807017543859
73640M74L005PK,58,18,23.0,23.0,35.0,3.2222222222222223,0.20215723340375852,Intermittent,0.6896551724137931
73651M74L005PK,44,2,2.0,2.0,2.0,22.0,0.0,Intermittent,0.9545454545454546
7380071LA1GJL,62,6,6.0,6.0,6.0,10.333333333333334,0.0,Intermittent,0.9032258064516129
73800M74L00GJL,63,8,10.0,10.0,14.0,7.875,0.13714285714285712,Intermittent,0.873015873015873
7381054P105PK,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
7381152R505PK,12,1,1.0,1.0,1.0,12.0,,Intermittent,0.9166666666666666
7381171L305PK,22,1,1.0,1.0,1.0,22.0,,Intermittent,0.9545454545454546
73811M56R505PK,53,5,5.0,5.0,5.0,10.6,0.0,Intermittent,0.9056603773584906
73811M62S505PK,49,3,3.0,3.0,3.0,16.333333333333332,0.0,Intermittent,0.9387755102040817
73811M67P10V6F,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
73811M80T505PK,16,1,1.0,1.0,1.0,16.0,,Intermittent,0.9375
7382052R50PF4,63,27,44.0,44.0,96.0,2.3333333333333335,0.3518753973299427,Intermittent,0.5714285714285714
7382052R60QHL,64,28,51.0,51.0,133.0,2.2857142857142856,0.4477480171444032,Intermittent,0.5625
7382052R60QMC,34,8,8.0,8.0,8.0,4.25,0.0,Intermittent,0.7647058823529411
7382052R70QJZ,62,11,11.0,11.0,11.0,5.636363636363637,0.0,Intermittent,0.8225806451612903
7382086R30DBY,57,6,6.0,6.0,6.0,9.5,0.0,Intermittent,0.8947368421052632
73820M55R60PSG,56,16,22.0,22.0,46.0,3.5,0.5553719008264463,Lumpy,0.7142857142857143
73820M55R60QMC,47,29,37.0,37.0,61.0,1.6206896551724137,0.30261922153814047,Intermittent,0.3829787234042553
73820M56R60PSG,64,34,56.0,56.0,128.0,1.8823529411764706,0.3995052566481138,Intermittent,0.46875
7382150J00ZS4,64,7,7.0,7.0,7.0,9.142857142857142,0.0,Intermittent,0.890625
7382165J20ZCA,64,6,6.0,6.0,6.0,10.666666666666666,0.0,Intermittent,0.90625
7382176J005PK,58,7,7.0,7.0,7.0,8.285714285714286,0.0,Intermittent,0.8793103448275862
7382178R005PK,64,60,221.0,221.0,1135.0,1.0666666666666667,0.4010037412995959,Smooth,0.0625
73821M53M005PK,63,11,15.0,15.0,27.0,5.7272727272727275,0.3520000000000001,Intermittent,0.8253968253968254
73821M53M105PK,56,8,8.0,8.0,8.0,7.0,0.0,Intermittent,0.8571428571428572
73821M53T005PK,11,2,2.0,2.0,2.0,5.5,0.0,Intermittent,0.8181818181818181
73821M55T005PK,36,4,5.0,5.0,7.0,9.0,0.16,Intermittent,0.8888888888888888
73821M55T105PK,31,11,14.0,14.0,20.0,2.8181818181818183,0.1346938775510205,Intermittent,0.6451612903225806
73821M56R005PK,64,59,232.0,232.0,1222.0,1.0847457627118644,0.34536766062569185,Smooth,0.078125
73821M62S005PK,50,38,76.0,76.0,198.0,1.3157894736842106,0.3108108108108108,Smooth,0.24
73821M62S205PK,63,59,372.0,372.0,4020.0,1.0677966101694916,0.7262355424785005,Erratic,0.06349206349206349
73821M67P10ZQR,64,43,100.0,100.0,332.0,1.4883720930232558,0.43778095238095244,Intermittent,0.328125
73821M67P305PK,64,49,180.0,180.0,1066.0,1.3061224489795917,0.6249138374485598,Erratic,0.234375
73821M75T005PK,3,1,1.0,1.0,1.0,3.0,,Intermittent,0.6666666666666667
73821M75T105PK,9,2,2.0,2.0,2.0,4.5,0.0,Intermittent,0.7777777777777778
73821M79G00P4Z,49,3,3.0,3.0,3.0,16.333333333333332,0.0,Intermittent,0.9387755102040817
73821M80T105PK,13,2,2.0,2.0,2.0,6.5,0.0,Intermittent,0.8461538461538461
73821M80T300CE,10,3,5.0,5.0,11.0,3.3333333333333335,0.4799999999999998,Intermittent,0.7
7382254P30PSF,60,3,3.0,3.0,3.0,20.0,0.0,Intermittent,0.95
7382262R005PK,58,12,16.0,16.0,30.0,4.833333333333333,0.44318181818181823,Intermittent,0.7931034482758621
7382273R505PK,64,8,12.0,12.0,32.0,8.0,0.8888888888888888,Lumpy,0.875
7382276J00ZCP,58,4,9.0,9.0,39.0,14.5,1.2345679012345678,Lumpy,0.9310344827586207
7382277R005PK,64,21,22.0,22.0,24.0,3.0476190476190474,0.043388429752066124,Intermittent,0.671875
7382286R30QMC,63,4,4.0,4.0,4.0,15.75,0.0,Intermittent,0.9365079365079365
7382286R30QMD,41,2,2.0,2.0,2.0,20.5,0.0,Intermittent,0.9512195121951219
73822M55R505PK,24,3,3.0,3.0,3.0,8.0,0.0,Intermittent,0.875
73822M55T605PK,8,6,6.0,6.0,6.0,1.3333333333333333,0.0,Intermittent,0.25
73822M56R505PK,61,6,6.0,6.0,6.0,10.166666666666666,0.0,Intermittent,0.9016393442622951
73822M68K00ZCP,63,14,17.0,17.0,23.0,4.5,0.122970455150386,Intermittent,0.7777777777777778
73822M76M005PK,64,23,34.0,34.0,62.0,2.782608695652174,0.24418055992450463,Intermittent,0.640625
73822M80T005PK,19,1,1.0,1.0,1.0,19.0,,Intermittent,0.9473684210526316
7382363T005PK,9,1,1.0,1.0,1.0,9.0,,Intermittent,0.8888888888888888
73823M55T605PK,7,4,4.0,4.0,4.0,1.75,0.0,Intermittent,0.4285714285714286
73823M68K00ZCP,62,12,14.0,14.0,18.0,5.166666666666667,0.1113172541743971,Intermittent,0.8064516129032258
73823M76M10ZML,64,25,42.0,42.0,84.0,2.56,0.19841269841269843,Intermittent,0.609375
7382463T005PK,9,1,1.0,1.0,1.0,9.0,,Intermittent,0.8888888888888888
7382477R005PK,64,45,86.0,86.0,220.0,1.4222222222222223,0.3462559614533654,Intermittent,0.296875
73824M56R005PK,64,60,239.0,239.0,1359.0,1.0666666666666667,0.43474171243381954,Smooth,0.0625
73824M76M005PK,39,3,3.0,3.0,3.0,13.0,0.0,Intermittent,0.9230769230769231
73824M76T10EQG,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
7382561M00ZML,27,1,1.0,1.0,1.0,27.0,,Intermittent,0.962962962962963
7382561M10ZPR,61,13,16.0,16.0,24.0,4.6923076923076925,0.23697916666666657,Intermittent,0.7868852459016393
7382776J00ZCP,58,4,4.0,4.0,4.0,14.5,0.0,Intermittent,0.9310344827586207
7383154P30PSG,52,2,2.0,2.0,2.0,26.0,0.0,Intermittent,0.9615384615384616
73831M68P005PK,64,55,689.0,689.0,28573.0,1.1636363636363636,2.3531821849043966,Erratic,0.140625
73831M81R10GJL,19,2,3.0,3.0,5.0,9.5,0.2222222222222222,Intermittent,0.8947368421052632
7383252R605PK,58,3,3.0,3.0,3.0,19.333333333333332,0.0,Intermittent,0.9482758620689655
73832M56R505PK,15,1,1.0,1.0,1.0,15.0,,Intermittent,0.9333333333333333
73832M56R805PK,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
7383552S50U3J,22,2,3.0,3.0,5.0,11.0,0.2222222222222222,Intermittent,0.9090909090909091
73835M55T50QVM,9,1,1.0,1.0,1.0,9.0,,Intermittent,0.8888888888888888
73835M68P605PK,50,3,3.0,3.0,3.0,16.666666666666668,0.0,Intermittent,0.94
7384152S50U3J,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
7384176J00P4Z,5,1,1.0,1.0,1.0,5.0,,Intermittent,0.8
73841M68P60C8J,63,43,204.0,204.0,1934.0,1.4651162790697674,1.0220874297431388,Lumpy,0.31746031746031744
73841M68P60GJL,64,43,229.0,229.0,2227.0,1.4883720930232558,0.8457395658249951,Lumpy,0.328125
7384252S50U3J,24,2,2.0,2.0,2.0,12.0,0.0,Intermittent,0.9166666666666666
73851M67P10PZR,63,6,6.0,6.0,6.0,10.5,0.0,Intermittent,0.9047619047619048
73851M80J10ZFG,55,2,2.0,2.0,2.0,27.5,0.0,Intermittent,0.9636363636363636
7385279M10PPL,64,11,15.0,15.0,25.0,5.818181818181818,0.24444444444444455,Intermittent,0.828125
73852M79M10PPL,58,3,3.0,3.0,3.0,19.333333333333332,0.0,Intermittent,0.9482758620689655
7386065J00ZCP,58,3,3.0,3.0,3.0,19.333333333333332,0.0,Intermittent,0.9482758620689655
7386065J10ZCP,58,6,7.0,7.0,9.0,9.666666666666666,0.1224489795918368,Intermittent,0.896551724137931
73860M75T60C8J,3,1,1.0,1.0,1.0,3.0,,Intermittent,0.6666666666666667
7386173R60WMH,57,8,9.0,9.0,11.0,7.125,0.09876543209876543,Intermittent,0.8596491228070176
73861M55T60PSG,36,24,37.0,37.0,67.0,1.5,0.18217041953822216,Intermittent,0.33333333333333337
73861M68K00ZCP,64,12,15.0,15.0,21.0,5.333333333333333,0.13090909090909092,Intermittent,0.8125
73862M55T50QVM,29,9,9.0,9.0,9.0,3.2222222222222223,0.0,Intermittent,0.6896551724137931
73862M74T50QWR,11,1,2.0,2.0,4.0,11.0,,Intermittent,0.9090909090909091
73862M75T60QMC,8,2,2.0,2.0,2.0,4.0,0.0,Intermittent,0.75
73866M55T50QVM,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
73867M74T60QWP,13,2,2.0,2.0,2.0,6.5,0.0,Intermittent,0.8461538461538461
73869M74T600CE,13,1,1.0,1.0,1.0,13.0,,Intermittent,0.9230769230769231
73870M74T60E5D,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
7388186R10000,60,7,7.0,7.0,7.0,8.571428571428571,0.0,Intermittent,0.8833333333333333
7389178R505PK,55,4,6.0,6.0,10.0,13.75,0.14814814814814814,Intermittent,0.9272727272727272
7391052R01000,59,7,9.0,9.0,13.0,8.428571428571429,0.1440329218106996,Intermittent,0.8813559322033898
7391054P00000,45,7,7.0,7.0,7.0,6.428571428571429,0.0,Intermittent,0.8444444444444444
7391061M105PK,61,11,14.0,14.0,20.0,5.545454545454546,0.1346938775510205,Intermittent,0.819672131147541
7391063J10P4Z,58,3,3.0,3.0,3.0,19.333333333333332,0.0,Intermittent,0.9482758620689655
7391071L105PK,63,29,45.0,45.0,93.0,2.1724137931034484,0.3437037037037036,Intermittent,0.5396825396825398
7391073R505PK,64,8,10.0,10.0,14.0,8.0,0.13714285714285712,Intermittent,0.875
7391076J10P4Z,57,5,6.0,6.0,8.0,11.4,0.13888888888888887,Intermittent,0.9122807017543859
7391078R525PK,61,15,18.0,18.0,26.0,4.066666666666666,0.21825396825396817,Intermittent,0.7540983606557377
7391079P00000,60,8,9.0,9.0,11.0,7.5,0.09876543209876543,Intermittent,0.8666666666666667
7391080J10P4Z,64,6,7.0,7.0,9.0,10.666666666666666,0.1224489795918368,Intermittent,0.90625
7391086R01000,45,4,4.0,4.0,4.0,11.25,0.0,Intermittent,0.9111111111111111
73910M53T50QBQ,17,1,1.0,1.0,1.0,17.0,,Intermittent,0.9411764705882353
73910M55T00000,26,8,9.0,9.0,11.0,3.25,0.09876543209876543,Intermittent,0.6923076923076923
73910M56R00000,59,22,32.0,32.0,56.0,2.6818181818181817,0.212797619047619,Intermittent,0.6271186440677966
73910M62S505PK,62,43,97.0,97.0,317.0,1.441860465116279,0.4594031044238292,Intermittent,0.30645161290322576
73910M67P305PK,63,16,20.0,20.0,32.0,3.9375,0.2986666666666667,Intermittent,0.746031746031746
73910M67P30P4Z,64,24,34.0,34.0,62.0,2.6666666666666665,0.2996840680006018,Intermittent,0.625
73910M68K10P4Z,64,13,16.0,16.0,22.0,4.923076923076923,0.12695312499999992,Intermittent,0.796875
73910M68P01000,64,41,101.0,101.0,553.0,1.5609756097560976,1.2531908636408196,Lumpy,0.359375
73910M75T00000,9,3,3.0,3.0,3.0,3.0,0.0,Intermittent,0.6666666666666667
73910M76M505PK,64,17,28.0,28.0,62.0,3.764705882352941,0.3659119897959184,Intermittent,0.734375
73910M76T00000,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
73910M80T505PK,19,3,3.0,3.0,3.0,6.333333333333333,0.0,Intermittent,0.8421052631578947
73910M81R505PK,33,3,3.0,3.0,3.0,11.0,0.0,Intermittent,0.9090909090909091
7392061M02000,61,6,6.0,6.0,6.0,10.166666666666666,0.0,Intermittent,0.9016393442622951
7392071L40000,62,6,7.0,7.0,9.0,10.333333333333334,0.1224489795918368,Intermittent,0.9032258064516129
7392080J00000,58,4,4.0,4.0,4.0,14.5,0.0,Intermittent,0.9310344827586207
73920M74L00000,64,18,25.0,25.0,41.0,3.5555555555555554,0.1914352941176471,Intermittent,0.71875
73921M67P10P4Z,63,9,9.0,9.0,9.0,7.0,0.0,Intermittent,0.8571428571428572
73940M59K00P4Z,62,22,33.0,33.0,65.0,2.8181818181818183,0.3280423280423281,Intermittent,0.6451612903225806
73940M59K00R8J,56,3,3.0,3.0,3.0,18.666666666666668,0.0,Intermittent,0.9464285714285714
7394167H00000,27,2,2.0,2.0,2.0,13.5,0.0,Intermittent,0.9259259259259259
7412052RA0000,45,5,5.0,5.0,5.0,9.0,0.0,Intermittent,0.8888888888888888
7412054G11000,61,6,9.0,9.0,17.0,10.166666666666666,0.3111111111111111,Intermittent,0.9016393442622951
7412061MA0000,58,9,9.0,9.0,9.0,6.444444444444445,0.0,Intermittent,0.8448275862068966
7412064J91000,62,16,25.0,25.0,51.0,3.875,0.32597333333333334,Intermittent,0.7419354838709677
7412064JK1000,50,3,3.0,3.0,3.0,16.666666666666668,0.0,Intermittent,0.94
7412071LA0000,50,11,13.0,13.0,17.0,4.545454545454546,0.11715976331360947,Intermittent,0.78
7412073R00000,36,2,3.0,3.0,5.0,18.0,0.2222222222222222,Intermittent,0.9444444444444444
7412073R30000,7,1,1.0,1.0,1.0,7.0,,Intermittent,0.8571428571428572
7412081A00000,63,20,25.0,25.0,37.0,3.15,0.1936842105263158,Intermittent,0.6825396825396826
74120M53M00000,64,15,23.0,23.0,47.0,4.266666666666667,0.356467728868485,Intermittent,0.765625
74120M53M10000,64,62,485.0,485.0,5603.0,1.032258064516129,0.48464110922747494,Smooth,0.03125
74120M55RA0000,45,18,22.0,22.0,30.0,2.5,0.12250850753524548,Intermittent,0.6
74120M55RG0000,51,4,4.0,4.0,4.0,12.75,0.0,Intermittent,0.9215686274509804
74120M62S10000,58,43,111.0,111.0,405.0,1.3488372093023255,0.42328428814915303,Intermittent,0.2586206896551724
74120M66L10000,64,52,195.0,195.0,1221.0,1.2307692307692308,0.6828758169934641,Erratic,0.1875
74120M68PA0000,63,19,21.0,21.0,25.0,3.3157894736842106,0.0813807004283195,Intermittent,0.6984126984126984
74120M74LA0000,64,31,75.0,75.0,289.0,2.064516129032258,0.6124681481481482,Lumpy,0.515625
74120M76M10000,64,57,298.0,298.0,2194.0,1.1228070175438596,0.4155375079629617,Smooth,0.109375
74120M79G00000,63,32,152.0,152.0,2432.0,1.96875,2.4448217317487266,Lumpy,0.4920634920634921
7415076K12000,62,10,12.0,12.0,18.0,6.2,0.2777777777777778,Intermittent,0.8387096774193549
74150M76M10000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
74281M79M10000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
7440070J425PK,16,0,0.0,0.0,0.0,,,No demand observed,1.0
74400M67P30FTP,54,6,6.0,6.0,6.0,9.0,0.0,Intermittent,0.8888888888888888
74400M68P305PK,64,33,50.0,50.0,98.0,1.9393939393939394,0.3027750000000001,Intermittent,0.484375
74400M83P305PK,57,8,8.0,8.0,8.0,7.125,0.0,Intermittent,0.8596491228070176
7446161M005PK,52,3,4.0,4.0,6.0,17.333333333333332,0.18750000000000008,Intermittent,0.9423076923076923
74461M68K00000,11,1,2.0,2.0,4.0,11.0,,Intermittent,0.9090909090909091
74461M74L00000,64,60,503.0,503.0,5579.0,1.0666666666666667,0.32851112484710304,Smooth,0.0625
74461M74L00V6N,63,41,107.0,107.0,455.0,1.5365853658536586,0.6451349462835181,Lumpy,0.3492063492063492
74461M76M00000,62,46,108.0,108.0,380.0,1.3478260869565217,0.509708885840573,Lumpy,0.25806451612903225
74461M79M005PK,64,59,301.0,301.0,2307.0,1.0847457627118644,0.5109953494461698,Erratic,0.078125
74531M68P00000,16,2,3.0,3.0,5.0,8.0,0.2222222222222222,Intermittent,0.875
7511054P51R3F,12,1,1.0,1.0,1.0,12.0,,Intermittent,0.9166666666666666
75110M53M80S01,41,4,4.0,4.0,4.0,10.25,0.0,Intermittent,0.9024390243902439
75110M55R20R3F,54,35,87.0,87.0,263.0,1.542857142857143,0.22250200119683225,Intermittent,0.35185185185185186
75110M55R30R3F,54,13,18.0,18.0,32.0,4.153846153846154,0.30761316872427985,Intermittent,0.7592592592592593
75110M55T50R3F,33,24,38.0,38.0,78.0,1.375,0.3092858003131399,Intermittent,0.2727272727272727
75110M56R20R3F,64,50,160.0,160.0,700.0,1.28,0.3746811224489795,Smooth,0.21875
75110M62S10R3F,37,3,3.0,3.0,3.0,12.333333333333334,0.0,Intermittent,0.9189189189189189
75110M68K11S01,44,2,2.0,2.0,2.0,22.0,0.0,Intermittent,0.9545454545454546
75110M68P43R3F,64,41,128.0,128.0,500.0,1.5609756097560976,0.2575012207031249,Intermittent,0.359375
75110M74T60R3F,25,22,104.0,104.0,702.0,1.1363636363636365,0.4482600732600732,Smooth,0.12
75110M76T60R3F,29,10,21.0,21.0,67.0,2.9,0.5769715293524816,Lumpy,0.6551724137931034
75110M81R50R3F,29,2,2.0,2.0,2.0,14.5,0.0,Intermittent,0.9310344827586207
75115M55T00000,2,2,169.0,169.0,15905.0,1.0,0.22751304226042504,Smooth,0.0
75115M56R00000,28,2,6.0,6.0,18.0,14.0,0.0,Intermittent,0.9285714285714286
75116M55T00000,2,2,169.0,169.0,15905.0,1.0,0.22751304226042504,Smooth,0.0
7513052R10R3F,64,25,34.0,34.0,64.0,2.56,0.4000865051903113,Intermittent,0.609375
7513054P00R3F,58,11,12.0,12.0,14.0,5.2727272727272725,0.07638888888888884,Intermittent,0.8103448275862069
7513061M01R3F,45,2,2.0,2.0,2.0,22.5,0.0,Intermittent,0.9555555555555556
7513071L10R3F,62,10,13.0,13.0,19.0,6.2,0.13806706114398432,Intermittent,0.8387096774193549
7513079P10R3F,64,16,20.0,20.0,32.0,4.0,0.2986666666666667,Intermittent,0.75
75130M53T10R3F,18,3,4.0,4.0,6.0,6.0,0.18750000000000008,Intermittent,0.8333333333333334
75130M55R10R3F,52,22,38.0,38.0,96.0,2.3636363636363638,0.4846326342171217,Intermittent,0.5769230769230769
75130M56R10R3F,64,61,205.0,205.0,905.0,1.0491803278688525,0.3188498909379338,Smooth,0.046875
75130M62S30R3F,56,21,26.0,26.0,38.0,2.6666666666666665,0.18949704142011836,Intermittent,0.625
75130M68K20R3F,55,2,3.0,3.0,5.0,27.5,0.2222222222222222,Intermittent,0.9636363636363636
75130M68P20R3F,64,64,308.0,308.0,1786.0,1.0,0.20817772209237886,Smooth,0.0
75130M72P00R3F,62,12,13.0,13.0,15.0,5.166666666666667,0.07100591715976327,Intermittent,0.8064516129032258
75130M72P10R3F,46,2,2.0,2.0,2.0,23.0,0.0,Intermittent,0.9565217391304348
75130M74L20R3F,62,9,11.0,11.0,15.0,6.888888888888889,0.1301652892561983,Intermittent,0.8548387096774194
75130M74L30R3F,59,12,12.0,12.0,12.0,4.916666666666667,0.0,Intermittent,0.7966101694915254
75130M74T00R3F,22,13,15.0,15.0,21.0,1.6923076923076923,0.2311111111111112,Intermittent,0.40909090909090906
75130M79M00R3F,63,14,14.0,14.0,14.0,4.5,0.0,Intermittent,0.7777777777777778
75130M81R10R3F,36,4,5.0,5.0,7.0,9.0,0.16,Intermittent,0.8888888888888888
75139M70F005PK,23,5,55.0,55.0,1089.0,4.6,1.0,Lumpy,0.782608695652174
7514560K00P4Z,63,7,8.0,8.0,10.0,9.0,0.10937500000000007,Intermittent,0.8888888888888888
75220M53M40000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
75252M79G00000,63,6,6.0,6.0,6.0,10.5,0.0,Intermittent,0.9047619047619048
7527065J01000,63,23,35.0,35.0,67.0,2.739130434782609,0.26968460111317255,Intermittent,0.6349206349206349
75430M76M00000,63,41,79.0,79.0,251.0,1.5365853658536586,0.6651578272712707,Lumpy,0.3492063492063492
7543164L00000,58,5,9.0,9.0,21.0,11.6,0.3703703703703704,Intermittent,0.9137931034482758
7543562R00000,63,4,4.0,4.0,4.0,15.75,0.0,Intermittent,0.9365079365079365
7544077R00R3F,42,6,6.0,6.0,6.0,7.0,0.0,Intermittent,0.8571428571428572
75440M53M01R3F,56,4,4.0,4.0,4.0,14.0,0.0,Intermittent,0.9285714285714286
75440M53M01S01,63,24,29.0,29.0,41.0,2.625,0.17742852711575258,Intermittent,0.6190476190476191
75440M67P00S01,63,9,11.0,11.0,15.0,7.0,0.1301652892561983,Intermittent,0.8571428571428572
75440M76M10R3F,63,8,10.0,10.0,14.0,7.875,0.13714285714285712,Intermittent,0.873015873015873
7545062R00000,62,8,8.0,8.0,8.0,7.75,0.0,Intermittent,0.8709677419354839
7545070P00000,63,29,43.0,43.0,85.0,2.1724137931034484,0.3450513791238507,Intermittent,0.5396825396825398
7545080J00000,10,1,1.0,1.0,1.0,10.0,,Intermittent,0.9
75450M55R00000,42,15,15.0,15.0,15.0,2.8,0.0,Intermittent,0.6428571428571428
75450M68P00000,15,7,7.0,7.0,7.0,2.142857142857143,0.0,Intermittent,0.5333333333333333
75450M68P20000,64,64,541.0,541.0,5147.0,1.0,0.12747656408843844,Smooth,0.0
75450M76T00000,20,5,6.0,6.0,8.0,4.0,0.13888888888888887,Intermittent,0.75
7545579M00000,64,15,18.0,18.0,24.0,4.266666666666667,0.11904761904761897,Intermittent,0.765625
7546054P00GMY,45,8,8.0,8.0,8.0,5.625,0.0,Intermittent,0.8222222222222222
7546061M00GMY,58,10,10.0,10.0,10.0,5.8,0.0,Intermittent,0.8275862068965517
7546071L00R3F,64,17,18.0,18.0,20.0,3.764705882352941,0.05246913580246915,Intermittent,0.734375
75460M68P00R3F,63,17,22.0,22.0,32.0,3.7058823529411766,0.1317148760330579,Intermittent,0.7301587301587302
