sku_id,actual_total,forecast_total,absolute_error,bias,mean_rolling_3m_wmape_percent,actual_positive_months,forecast_positive_months,model_key,model,selection_score
09409M08308R8J,106.0,40.08211123838938,139.66985352741276,-65.91788876161061,122.6234131742367,5,54,xgb_d2_full_log,XGB depth2 full-weight log-size,122.6234131742367
09409M15L01000,1494.0,1016.2197773529226,1448.8433210087323,-477.7802226470774,132.65655648056028,97,151,xgb_d2_full_log,XGB depth2 full-weight log-size,132.65655648056028
0944829004000,8.0,51.54775029420853,59.54775029420853,43.54775029420853,100.0,8,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,100.0
0947112236000,168.0,45.96499556899071,193.68853371739388,-122.0350044310093,103.39317354045106,47,72,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,103.39317354045106
09471M12182000,134.0,15.360649694234773,140.90137851093903,-118.63935030576522,102.64202618948511,39,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,102.64202618948511
1161054G30000,57.0,13.883944562077522,66.67934655249118,-43.116055437922476,105.46406569426934,20,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,105.46406569426934
1161060R00000,52.0,6.388902261853218,56.36989989131689,-45.61109773814678,102.06280914788273,40,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,102.06280914788273
1161061M01000,32.0,14.673683156814358,42.15112399905667,-17.326316843185644,106.13195194118832,17,54,xgb_d2_full_log,XGB depth2 full-weight log-size,106.13195194118832
1161073K00000,89.0,53.28151733648843,130.14969197997834,-35.718482663511566,134.97266939641764,12,56,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,134.97266939641764
11610M65L00000,171.0,363.7806341643004,285.81146724984836,192.7806341643004,183.83185876141906,69,162,xgb_d2_long_sqrt_log,XGB depth2 long sqrt-weight log-size,183.83185876141906
11610M67P10000,192.0,221.96815419900722,174.09599642349784,29.968154199007216,84.22698738002454,100,162,xgb_d2_full_log,XGB depth2 full-weight log-size,84.22698738002454
11610M76M00000,135.0,102.59434308657265,152.5441536266986,-32.40565691342735,122.73037635383969,82,93,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,122.73037635383969
11610M79F30000,37.0,57.139598032653915,73.7642701958886,20.139598032653918,146.48358548076075,29,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,146.48358548076075
11610M79G50000,84.0,120.3783824713802,131.02653069741672,36.37838247138021,117.95254206767261,39,90,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,117.95254206767261
11620M65L10000,60.0,115.0053801773933,119.27666994721338,55.0053801773933,153.82898675321758,41,111,xgb_d2_sqrt_log,XGB depth2 sqrt-weight log-size,153.82898675321758
11620M67P00000,38.0,35.17114065965529,59.070570473498336,-2.8288593403447093,115.84283348662701,23,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,115.84283348662701
11620M68K00000,109.0,292.8404901194214,236.6186669039368,183.84049011942142,217.1487658241745,76,144,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,217.1487658241745
11620M76M00000,76.0,71.34093508028538,108.98646060561836,-4.65906491971462,103.19304921752668,50,84,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,103.19304921752668
11620M79F40000,89.0,230.2648596997155,195.09030016352452,141.2648596997155,160.122965730125,46,162,xgb_d2_full_log,XGB depth2 full-weight log-size,160.122965730125
11710M65L00000,189.0,269.5636151068184,191.396310872103,80.56361510681845,130.9101076508428,96,162,xgb_d2_full_log,XGB depth2 full-weight log-size,130.9101076508428
11710M68K00000,185.0,360.5529830762183,306.6748392388844,175.5529830762183,217.40209956031077,89,162,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,217.40209956031077
11710M68K10000,84.0,16.860478516775043,92.5805535167931,-67.13952148322495,110.01665887979861,19,36,xgb_d2_none_log,XGB depth2 unweighted log-size,110.01665887979861
11710M76M00000,157.0,78.83692029079342,164.61919845130888,-78.16307970920658,106.95468753410881,73,76,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,106.95468753410881
11710M79F70000,57.0,129.53932425893825,125.40549484295136,72.53932425893827,146.1257296927771,38,126,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,146.1257296927771
11710M79F80000,80.0,252.55819486211323,194.43735551949413,172.55819486211323,216.14397938883562,58,162,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,216.14397938883562
1172080JA0000,61.0,18.017762291157737,70.48552177801155,-42.98223770884226,102.98145584581383,33,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,102.98145584581383
1194152R00000,18.0,3.4239113055169583,21.346149253100158,-14.576088694483042,100.09449004816513,6,36,xgb_d2_none_log,XGB depth2 unweighted log-size,100.09449004816513
13870M71L00000,8.0,5.1140392137616875,13.114039213761687,-2.8859607862383125,100.0,8,54,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,100.0
1428180JA0000,213.0,93.04622612090785,215.9946717054397,-119.95377387909215,103.7596529420082,82,123,xgb_d2_long_sqrt_log,XGB depth2 long sqrt-weight log-size,103.7596529420082
1435772J00000,30.0,4.822785948961973,34.297800212353465,-25.17721405103803,100.34970457872583,11,36,xgb_d2_none_log,XGB depth2 unweighted log-size,100.34970457872583
1591063A0V000,18.0,13.20083333015442,30.853164935708048,-4.7991666698455795,100.67460043010888,6,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,100.67460043010888
15910M79GB1000,132.0,32.711461285413755,141.40552613896858,-99.28853871458625,107.48697296541337,47,36,xgb_d2_none_log,XGB depth2 unweighted log-size,107.48697296541337
15910M79GC0000,240.0,78.04358869015684,263.2942463986057,-161.95641130984316,114.3157185408968,52,74,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,114.3157185408968
1711279P01000,64.0,19.772748007661935,67.02398905646876,-44.22725199233806,105.10113974855932,53,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,105.10113974855932
1770054P30000,109.0,39.479154619805975,103.64150899577297,-69.52084538019403,97.31727387768287,89,72,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,97.31727387768287
1770079P21000,99.0,183.58143409278924,111.48300954312691,84.58143409278924,123.75665263786952,83,162,xgb_d2_full_log,XGB depth2 full-weight log-size,123.75665263786952
1770080J00000,24.0,4.5108874726060195,28.4136803436044,-19.48911252739398,100.12756443013333,6,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,100.12756443013333
1770081P00000,75.0,47.6956366097698,94.04852456037816,-27.3043633902302,114.97247707063883,64,56,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,114.97247707063883
17700M50U00000,70.0,24.957836580060118,79.21872909047424,-45.04216341993988,110.65191416540065,43,35,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,110.65191416540065
17700M60M00000,136.0,165.8121906623898,141.68612814532707,29.81219066238981,100.1787977532612,85,162,xgb_d2_full_log,XGB depth2 full-weight log-size,100.1787977532612
17700M67L00000,215.0,410.8364286138708,265.55352079614966,195.83642861387077,171.51026304122033,97,162,xgb_d2_long_sqrt_log,XGB depth2 long sqrt-weight log-size,171.51026304122033
17700M67P00000,217.0,335.6567145661645,214.45322376163506,118.65671456616451,114.49608335516108,102,162,xgb_d2_full_log,XGB depth2 full-weight log-size,114.49608335516108
17700M79F02000,63.0,79.62099792455672,102.28227134894476,16.620997924556715,149.27628980702823,52,72,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,149.27628980702823
1776071L00000,39.0,61.87518067116037,71.80736989731088,22.875180671160372,125.12877634853012,39,86,xgb_d2_none_log,XGB depth2 unweighted log-size,125.12877634853012
17760M67P00000,132.0,191.72906626798977,94.47799361261484,59.72906626798976,85.25576942100557,108,162,xgb_d2_full_log,XGB depth2 full-weight log-size,85.25576942100557
1781254G00000,178.0,141.68945014960184,162.60173524965452,-36.31054985039817,98.4751184819733,91,148,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,98.4751184819733
17861M68P00000,175.0,153.87677156070876,172.96613931845732,-21.123228439291236,94.30303371724915,82,153,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,94.30303371724915
1787880G00000,20.0,24.043609100355,36.10966324989881,4.043609100354999,105.67946648288962,19,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,105.67946648288962
17878M74L00000,129.0,159.41303705039772,135.12577797627586,30.413037050397726,87.71744693508346,78,162,xgb_d2_full_log,XGB depth2 full-weight log-size,87.71744693508346
17920M76M00000,340.0,118.47270222705893,292.64357912716537,-221.52729777294107,88.86884525237062,110,128,xgb_d2_long_sqrt_log,XGB depth2 long sqrt-weight log-size,88.86884525237062
1793160A10000,26.0,12.533766880440316,33.63285760570875,-13.466233119559684,101.60593399506608,16,54,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,101.60593399506608
1793161M10000,62.0,19.735665921913203,67.22453717491067,-42.2643340780868,104.2706506727842,48,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,104.2706506727842
1793163J01000,126.0,171.4176414359891,187.21296855911356,45.417641435989104,152.8127061135675,65,146,xgb_d2_long_sqrt_log,XGB depth2 long sqrt-weight log-size,152.8127061135675
1793165D00000,47.0,42.59686182804023,71.09388623628011,-4.403138171959766,122.56941614348698,35,54,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,122.56941614348698
1793168P00000,33.0,8.082327736999307,40.219870315236705,-24.917672263000693,100.59101384702183,9,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,100.59101384702183
17931M71P00000,172.0,170.9510474673813,130.36661805285036,-1.0489525326187028,84.30225322776938,105,162,xgb_d2_full_log,XGB depth2 full-weight log-size,84.30225322776938
1793276G00000,85.0,40.62286806271845,97.0567464112845,-44.37713193728155,106.91012718258962,59,54,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,106.91012718258962
2371081A40000,3.0,5.725682698339224,8.725682698339224,2.7256826983392237,100.0,3,54,xgb_d2_full_log,XGB depth2 full-weight log-size,100.0
27431M79F00000,208.0,202.51967467079797,219.55211882464442,-5.480325329202035,118.55493111921578,88,162,xgb_d2_full_log,XGB depth2 full-weight log-size,118.55493111921578
2811380J015PK,180.0,75.00165695031971,178.5170618891716,-104.99834304968029,98.49777960844821,84,126,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,98.49777960844821
28113M62S015PK,46.0,2.8678427436202765,47.93557300262153,-43.13215725637972,101.89574296238708,23,54,xgb_d2_full_log,XGB depth2 full-weight log-size,101.89574296238708
2818060B00000,60.0,16.55752331813709,75.85231936773197,-43.442476681862914,100.36692994482377,6,36,xgb_d2_none_log,XGB depth2 unweighted log-size,100.36692994482377
2818084A20000,41.0,15.241932589395011,46.828492528393255,-25.758067410604987,107.82683078133819,32,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,107.82683078133819
2824178K00000,15.0,60.83083112215847,71.83083112215847,45.83083112215847,130.787900353401,15,36,xgb_d2_none_log,XGB depth2 unweighted log-size,130.787900353401
28300M55R42000,112.0,27.631947107858366,122.54774226018989,-84.36805289214163,107.02904401898401,49,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,107.02904401898401
2961081A00000,90.0,7.541132799759507,97.317399963215,-82.45886720024049,100.1292857696535,11,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,100.1292857696535
33690M60M00000,166.0,150.76044584927126,127.64402210712433,-15.23955415072873,91.04665422649728,103,162,xgb_d2_full_log,XGB depth2 full-weight log-size,91.04665422649728
3495561M00000,66.0,207.51351071707293,268.81967672838437,141.51351071707293,117.60085435467998,11,55,xgb_d2_none_log,XGB depth2 unweighted log-size,117.60085435467998
3512052R21000,106.0,120.12843951158918,117.63907607964498,14.128439511589182,110.80922624236914,72,126,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,110.80922624236914
3512052S10000,471.0,119.12619026714444,389.6650770912905,-351.8738097328556,83.23155261305622,133,136,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,83.23155261305622
3512062R60000,56.0,52.53197968771026,74.05108501446442,-3.4680203122897346,113.30642057173846,40,74,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,113.30642057173846
3512065J12000,27.0,27.05187523598693,44.538693565623134,0.05187523598693078,116.37860995517859,27,54,xgb_d2_full_log,XGB depth2 full-weight log-size,116.37860995517859
3512080G21000,97.0,156.45845504180951,108.30089388813033,59.4584550418095,106.74457724285075,75,162,xgb_d2_full_log,XGB depth2 full-weight log-size,106.74457724285075
3512150A30000,77.0,26.76154820672805,100.83627508130016,-50.23845179327195,102.11113238977389,11,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,102.11113238977389
35121M66L10000,107.0,195.06955100824794,170.96569340771273,88.06955100824794,130.8085787376768,60,162,xgb_d2_full_log,XGB depth2 full-weight log-size,130.8085787376768
35121M73T10000,76.0,1.8838813304901123,75.73112374544144,-74.11611866950989,98.37647436533945,37,7,xgb_d2_full_log,XGB depth2 full-weight log-size,98.37647436533945
3515365J00000,274.0,96.60998276478533,267.2554208662703,-177.39001723521466,107.93210812665708,83,90,xgb_d2_none_log,XGB depth2 unweighted log-size,107.93210812665708
3515379P00000,48.0,55.51565525158991,81.79934489875866,7.5156552515899095,109.47385969765219,21,38,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,109.47385969765219
35153M59K20000,278.0,181.74429126864763,307.2682982733649,-96.25570873135237,150.68484874396597,76,108,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,150.68484874396597
35153M75L00000,366.0,73.1656175976621,365.1475986918435,-292.8343824023379,102.13152878285878,78,72,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,102.13152878285878
3526779P00000,25.0,23.553571698109415,46.601486922008114,-1.4464283018905855,102.908418727764,18,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,102.908418727764
3532052R20000,76.0,73.9903369424748,101.70016149668824,-2.0096630575252057,111.26684323526881,49,93,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,111.26684323526881
3532065D41000,15.0,21.43299658904076,34.10844212050438,6.432996589040757,105.06171972697122,12,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,105.06171972697122
3532077R10000,130.0,115.03923367977143,144.46918675422668,-14.960766320228576,108.21511605171753,75,110,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,108.21511605171753
3532080G21000,61.0,92.7576085433695,117.1228860542362,31.757608543369503,117.8153734858026,31,76,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,117.8153734858026
35321M60M10000,208.0,197.80538944017428,140.0652134193442,-10.194610559825705,75.16470706892561,120,162,xgb_d2_full_log,XGB depth2 full-weight log-size,75.16470706892561
35321M66L10000,92.0,177.9469344490757,160.2442022516984,85.94693444907571,157.07715899242785,60,126,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,157.07715899242785
3550065P02000,206.0,101.01057076095272,208.621063847539,-104.98942923904728,112.24451181623998,80,110,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,112.24451181623998
35501M75T00000,67.0,0.33449435234069824,66.6655056476593,-66.6655056476593,97.97276150096546,15,1,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,97.97276150096546
35502M75T00000,59.0,0.0,59.0,-59.0,100.0,10,0,xgb_d2_full_log,XGB depth2 full-weight log-size,100.0
3552686R20000,191.0,78.85433306310642,163.73649303004905,-112.14566693689358,87.25136781447303,107,144,xgb_d2_sqrt_log,XGB depth2 sqrt-weight log-size,87.25136781447303
35601M74TA0000,226.0,35.46200916303857,209.601928164119,-190.53799083696143,89.16718971956378,78,62,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,89.16718971956378
35602M73T00000,35.0,2.772395074367523,36.30024707317352,-32.22760492563248,99.07463674849652,22,8,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,99.07463674849652
35603M79G30000,59.0,109.70365573651435,105.00605189302976,50.70365573651434,138.56304759550278,48,108,xgb_d2_none_log,XGB depth2 unweighted log-size,138.56304759550278
3560461J10000,110.0,15.278478230502808,116.82858262540378,-94.72152176949719,105.3753510308284,58,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,105.3753510308284
35604M84400000,77.0,54.29746663302929,109.87007812480628,-22.702533366970712,112.60352223688152,22,38,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,112.60352223688152
35612M60B50000,32.0,2.286179446162922,34.03818208208042,-29.713820553837078,100.2189674397296,10,54,xgb_d2_full_log,XGB depth2 full-weight log-size,100.2189674397296
3565050J10000,34.0,8.241348363757133,41.10726429134607,-25.758651636242867,102.47405113857239,16,54,xgb_d2_full_log,XGB depth2 full-weight log-size,102.47405113857239
35650M53T00000,95.0,26.98362962449148,90.46757521187708,-68.01637037550852,98.9387439956098,58,37,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,98.9387439956098
35650M60M00000,64.0,44.84033614406201,78.23975159401552,-19.159663855937996,113.4358173048378,56,72,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,113.4358173048378
35651M79G40000,38.0,99.76998359611146,89.82876457208071,61.76998359611146,153.23305198111407,32,108,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,153.23305198111407
35651M79M00000,97.0,51.247298041080555,105.08705311812844,-45.752701958919445,99.66196329835637,72,90,xgb_d2_none_log,XGB depth2 unweighted log-size,99.66196329835637
35670M76T00000,86.0,39.73915873281045,99.85841103616133,-46.26084126718955,103.35951006787569,63,60,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,103.35951006787569
35671M79G30000,91.0,118.10878368364561,116.29226256650279,27.10878368364561,133.20891766775145,67,108,xgb_d2_none_log,XGB depth2 unweighted log-size,133.20891766775145
35671M79G40000,85.0,193.2351802901237,137.86844593739798,108.23518029012371,140.37047278659298,61,162,xgb_d2_full_log,XGB depth2 full-weight log-size,140.37047278659298
3570186R00000,217.0,128.8170113729863,152.9703463175814,-88.18298862701371,72.60262080896928,122,154,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,72.60262080896928
35701M76T00000,119.0,56.38924331776185,115.83295115961297,-62.61075668223815,106.54657865045544,73,94,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,106.54657865045544
3570273R10000,69.0,8.73050208246708,72.93153395688533,-60.26949791753292,101.41895022903367,38,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,101.41895022903367
35702M76T00000,133.0,87.25218911414889,128.62221383143574,-45.7478108858511,105.26243160731606,77,129,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,105.26243160731606
35750M53T01000,120.0,26.98362962449148,117.11531742369577,-93.01637037550852,102.20165582097346,55,37,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,102.20165582097346
35750M68P00000,36.0,76.77759210561327,75.68326093571815,40.77759210561327,123.1113980453434,31,107,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,123.1113980453434
35750M68P11000,34.0,18.379166101828154,50.383263564586585,-15.620833898171846,107.6478954898069,10,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,107.6478954898069
35750M68P20000,21.0,23.54227839499505,41.93928649107431,2.5422783949950514,101.31855440281686,14,36,xgb_d2_none_log,XGB depth2 unweighted log-size,101.31855440281686
35750M73T00000,140.0,23.64146700501442,126.81160226464272,-116.35853299498558,93.15349995440138,65,28,xgb_d2_long_sqrt_log,XGB depth2 long sqrt-weight log-size,93.15349995440138
3591075F31000,169.0,74.01891552654538,184.42358497529437,-94.98108447345462,103.09201339771042,63,92,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,103.09201339771042
3591075F61000,28.0,10.335889627468788,37.22144085273231,-17.664110372531212,101.2599043536028,8,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,101.2599043536028
35910M74L01000,171.0,159.0213048524481,160.18806179585795,-11.978695147551894,88.18348802086417,94,162,xgb_d2_full_log,XGB depth2 full-weight log-size,88.18348802086417
3611050A30000,39.0,82.39166750408457,101.90345826764677,43.391667504084566,108.19781987687215,18,36,xgb_d2_none_log,XGB depth2 unweighted log-size,108.19781987687215
3613050A30000,114.0,64.80299756154442,162.4544751429725,-49.197002438455584,103.80935555952018,18,36,xgb_d2_none_log,XGB depth2 unweighted log-size,103.80935555952018
36230M70CA1000,40.0,18.784260395297864,46.73169284300218,-21.215739604702136,104.55774593789315,40,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,104.55774593789315
36250M74T55000,17.0,3.1023487746715546,16.549031645059586,-13.897651225328445,94.91526648402214,8,7,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,94.91526648402214
3627479P01000,150.0,224.11997966665948,142.87043356033777,74.11997966665948,112.62837117326494,103,162,xgb_d2_full_log,XGB depth2 full-weight log-size,112.62837117326494
3641054G01000,136.0,97.43950082964493,163.85174812049112,-38.56049917035508,119.96493926240946,63,90,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,119.96493926240946
3641063J02000,144.0,120.10428498125668,158.48286664692694,-23.89571501874332,108.76214640494335,69,110,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,108.76214640494335
3641075F01000,80.0,36.82880570518228,95.68191404054647,-43.17119429481772,110.28927751272204,47,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,110.28927751272204
36410M60B30000,72.0,5.951412996649742,77.82335442900657,-66.04858700335026,100.05284648607758,6,36,xgb_d2_none_log,XGB depth2 unweighted log-size,100.05284648607758
36410M67K10000,241.0,173.1866664636398,196.71953583083317,-67.8133335363602,83.51018238530948,105,161,xgb_d2_sqrt_log,XGB depth2 sqrt-weight log-size,83.51018238530948
3641275F00000,23.0,5.173035594373942,27.544061353951694,-17.826964405626057,102.57758791615133,8,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,102.57758791615133
36430M76M00000,86.0,7.899672082685805,93.617544821524,-78.10032791731419,100.0241961630499,26,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,100.0241961630499
3658054P00000,55.0,53.422757773095576,75.979051397574,-1.577242226904424,105.06220875356422,43,96,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,105.06220875356422
3658354P01000,210.0,143.42018475665472,160.5935026246819,-66.57981524334527,80.36716036612496,111,162,xgb_d2_sqrt_log,XGB depth2 sqrt-weight log-size,80.36716036612496
37019M79MK0000,100.0,172.75066601232353,182.5819978360968,72.75066601232355,168.77831467950747,61,126,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,168.77831467950747
37145M55B21000,198.0,211.8231521410294,171.73083424568176,13.823152141029409,107.81046884822531,99,162,xgb_d2_full_log,XGB depth2 full-weight log-size,107.81046884822531
37145M56R20000,49.0,68.24720587331356,86.69180017156339,19.24720587331357,148.5814776151972,39,72,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,148.5814776151972
37145M66L00000,102.0,105.8658148452739,116.17889320652132,3.865814845273899,112.6157797292806,69,108,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,112.6157797292806
37736M58R00000,151.0,22.08597797413146,149.93260883594058,-128.91402202586855,99.15248703265394,83,40,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,99.15248703265394
37736M79M00000,48.0,10.51902657774783,50.08220854073509,-37.48097342225217,106.81736692764677,32,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,106.81736692764677
3773773R00Z2S,114.0,88.42754320291452,114.5772396216226,-25.572456797085476,112.67719346014405,81,109,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,112.67719346014405
38315M68K00000,61.0,27.65330080222161,70.32805650557002,-33.346699197778385,102.31165398888498,49,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,102.31165398888498
38330M68K01000,31.0,18.896887320306448,43.47016732595136,-12.10311267969355,110.13791576535229,25,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,110.13791576535229
3834062R30000,56.0,5.255066489625089,60.024199061166,-50.74493351037491,102.07461619780445,24,54,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,102.07461619780445
38340M51K42000,333.0,37.25287651980931,315.6583819125206,-295.7471234801907,95.54946228940427,114,93,xgb_d2_full_log,XGB depth2 full-weight log-size,95.54946228940427
3834651K42000,27.0,49.91596747306854,54.63658742684703,22.915967473068545,96.71126840470396,21,58,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,96.71126840470396
3845061J12000,20.0,6.83111614804834,25.31528588770671,-13.168883851951659,102.65732044069527,11,36,xgb_d2_none_log,XGB depth2 unweighted log-size,102.65732044069527
3845062R00000,72.0,17.63223823532928,74.76587825641087,-54.36776176467072,105.40179349752937,41,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,105.40179349752937
3845065J10000,96.0,19.230877783033048,106.66131844240913,-76.76912221696695,105.11742873149889,39,36,xgb_d2_none_log,XGB depth2 unweighted log-size,105.11742873149889
3845071L10000,217.0,235.79254948289673,164.03186171711474,18.792549482896746,77.76936282136155,120,162,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,77.76936282136155
38450M79M00000,123.0,27.523567802417254,121.54831476932235,-95.47643219758275,100.72093642269905,66,54,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,100.72093642269905
38450M80T10000,18.0,1.2221280634403229,18.189634650945663,-16.777871936559677,97.81890213489532,12,5,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,97.81890213489532
38452M56R30000,101.0,38.562560268262885,106.31767563467768,-62.437439731737115,106.12763477459679,71,72,xgb_d2_sqrt_tweedie,XGB depth2 sqrt-weight Tweedie-size,106.12763477459679
38452M65L00000,226.0,164.4120603279634,158.9023260465776,-61.5879396720366,82.20835438491562,119,162,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,82.20835438491562
38452M68K00000,36.0,28.475680741516314,53.94373125026462,-7.524319258483687,107.43071314202342,28,36,xgb_d2_none_log,XGB depth2 unweighted log-size,107.43071314202342
38480M68P01000,25.0,10.92883113324642,31.039099141955376,-14.07116886675358,105.13243750234444,24,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,105.13243750234444
38500M55T01000,134.0,33.79148183389274,143.32627321140407,-100.20851816610727,100.1832699830053,74,60,xgb_d2_none_log,XGB depth2 unweighted log-size,100.1832699830053
3882151K02000,71.0,44.82827156262275,87.92215642548639,-26.171728437377247,108.18502291172842,35,75,xgb_d2_none_log,XGB depth2 unweighted log-size,108.18502291172842
3882165J00000,54.0,22.43698692677406,70.61321306505238,-31.56301307322594,104.82818384520922,47,36,xgb_d1_sqrt_log,XGB depth1 sqrt-weight log-size,104.82818384520922
38821M67P00000,120.0,160.1285753946581,120.76772534631263,40.12857539465811,100.95481788734313,84,162,xgb_d2_full_log,XGB depth2 full-weight log-size,100.95481788734313
3910268L01000,33.0,7.5881103058651,35.844688219494124,-25.4118896941349,102.04623306879091,21,36,xgb_d2_none_log,XGB depth2 unweighted log-size,102.04623306879091
39102M80T00000,45.0,2.036321073770523,44.92554023861885,-42.96367892622948,99.01537351867779,23,6,xgb_d3_sqrt_log,XGB depth3 sqrt-weight log-size,99.01537351867779
