sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,probability_below_70,confidence_band
71712M60MA05PK,10.0,9.364292025566101,4.384503483772278,0.730750580628713,4.6923076923076925,43.84503483772278,0.15573373029792245,recurring_a,0.2019916126315036,low
71731M60M00000,18.0,10.982357263565065,8.440730333328245,1.4067883888880408,2.4615384615384617,46.89294629626803,0.5715077829857665,recurring_a,0.37223722436536344,medium
7173277M10000,13.0,10.454855561256409,5.065811991691589,0.8443019986152649,3.1538461538461537,38.96778455147376,0.2677055117560596,recurring_a,0.23175256047937542,low
7174173K005PK,10.0,9.967885971069336,6.553100347518921,1.0921833912531536,2.923076923076923,65.53100347518921,0.37364168648134205,recurring_a,0.38044995069705795,medium
71741M66L005PK,11.0,13.125157952308655,9.581932187080383,1.5969886978467305,4.769230769230769,87.10847442800349,0.33485246890334674,recurring_a,0.3322692558632044,low
7175173K105PK,20.0,11.603829026222229,11.74477231502533,1.9574620525042217,3.3846153846153846,58.72386157512665,0.5783410609671564,recurring_a,0.1993861376260401,low
71751M68K005PK,10.0,7.735528230667114,7.643637418746948,1.273939569791158,3.0,76.43637418746948,0.4246465232637193,recurring_a,0.22122612672076647,low
71751M76MB0ZNZ,17.0,12.139934539794922,14.740451335906982,2.4567418893178306,2.923076923076923,86.70853727004108,0.8404643305560999,recurring_a,0.41425043430291875,medium
71751M79G10000,16.0,10.887335658073425,11.599377751350403,1.9332296252250671,3.692307692307693,72.49611094594002,0.5235830234984556,recurring_a,0.37207063028187015,medium
7176173K105PK,11.0,8.04357099533081,8.312684535980225,1.3854474226633708,2.3076923076923075,75.56985941800204,0.6003605498207941,recurring_a,0.20207166376447033,low
71761M68K005PK,8.0,7.957507371902466,5.550194263458252,0.925032377243042,2.3846153846153846,69.37742829322815,0.38791680335998535,recurring_a,0.37207063028187015,medium
71781M66L00000,17.0,11.311156392097473,10.128767848014832,1.6881279746691387,4.923076923076923,59.580987341263715,0.3429009948546688,recurring_a,0.22856551712323586,low
7179086R10C48,23.0,9.576886534690857,14.970994353294373,2.4951657255490622,5.230769230769231,65.09127979693206,0.47701697694320305,recurring_a,0.4021198618426746,medium
7181180J20799,8.0,10.433831334114075,3.4672452211380014,0.5778742035230002,2.6153846153846154,43.34056526422502,0.2209519013470295,recurring_a,0.3726406087489544,medium
71811M79G005PK,13.0,11.254825592041016,3.229326486587524,0.5382210810979207,5.538461538461538,24.840972973750183,0.09717880630934679,recurring_a,0.37207063028187015,medium
71813M66L00000,13.0,9.499868392944336,9.851201057434082,1.6418668429056804,2.8461538461538463,75.77846967256986,0.5768721339938877,recurring_a,0.37207063028187015,medium
7182163J00000,15.0,7.2833064794540405,11.05841314792633,1.8430688579877217,3.1538461538461537,73.72275431950887,0.5843876866790337,recurring_a,0.36390358144400936,medium
7185160G00000,17.0,10.959285140037537,9.841382622718811,1.6402304371198018,7.6923076923076925,57.890486015993005,0.21322995682557422,recurring_a,0.6003945443747012,medium
7185261J01000,10.0,9.23811662197113,4.407926678657531,0.7346544464429218,3.692307692307693,44.0792667865753,0.19896891257829127,recurring_a,0.37207063028187015,medium
