sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,selection_score,champion_quality
5823054P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,96.27424713837574,101.71082713166062,49.0,17.929629385471344,49.8383052945137,-31.070370614528656,37,96.27424713837574,under_100
5823065J00000,08_fair_champion,sba_croston,SBA Croston,100.36259519987524,90.73904092279383,186.0,81.15358806099145,168.77461611639654,-104.84641193900856,98,100.36259519987524,under_200
58230M79G01000,08_fair_champion,sba_croston,SBA Croston,100.29152362334992,212.6535137176761,51.0,109.1082310671122,108.4532919960148,58.1082310671122,39,100.29152362334992,under_200
58240M53M00000,08_fair_champion,sba_croston,SBA Croston,99.17360399771955,101.04469189699223,112.0,48.02595493238029,113.17005492463132,-63.97404506761971,80,99.17360399771955,under_100
58240M67P00000,08_fair_champion,sba_croston,SBA Croston,95.64112296963368,95.63153776790088,151.0,41.269314951063066,144.4036220295303,-109.73068504893692,90,95.64112296963368,under_100
58251M53M00000,08_fair_champion,sba_croston,SBA Croston,98.47535356535488,91.11808425389694,125.0,52.70479251135278,113.8976053173712,-72.29520748864722,92,98.47535356535488,under_100
5827080J20000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,112.13202730942798,108.90961109205733,86.0,41.155216097831726,93.66226553916931,-44.844783902168274,60,112.13202730942798,under_200
61513M56R01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,22.0,0.0,22.0,-22.0,22,100.0,under_100
64111M56R01P21,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,20.0,0.0,20.0,-20.0,14,100.0,under_100
65500M75L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,104.28625868231643,118.64857368352936,41.0,13.49328738451004,48.64591521024704,-27.50671261548996,39,104.28625868231643,under_200
65500M79M00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,106.101121235702,117.95895600318909,25.0,10.475304067134857,29.48973900079727,-14.524695932865143,21,106.101121235702,under_200
6570079P11000,08_fair_champion,sba_croston,SBA Croston,102.93072892658066,102.62763372550586,139.0,37.72402516757052,142.65241087845314,-101.2759748324295,77,102.93072892658066,under_200
65700M72P00000,08_fair_champion,sba_croston,SBA Croston,88.88556188873326,86.49531179741476,160.0,76.89108228659572,138.39249887586362,-83.10891771340428,104,88.88556188873326,under_100
6800153R00000,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,84.18373845097565,69.76507508247941,219.0,201.9975677223627,152.78551443062992,-17.002432277637265,116,84.18373845097565,under_100
6800164J01000,08_fair_champion,sba_croston,SBA Croston,101.47792311253508,104.92562838483596,109.0,52.38837856845697,114.36893493947122,-56.61162143154303,73,101.47792311253508,under_200
68001M53M50000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,108.10634925543705,109.7571460568175,49.0,18.891794681549072,53.781001567840576,-30.108205318450928,42,108.10634925543705,under_200
68001M74L21000,08_fair_champion,sba_croston,SBA Croston,100.45976595446407,98.3170751869892,105.0,58.12636087978771,103.23292894633867,-46.87363912021229,76,100.45976595446407,under_200
68001M75T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,35.0,0.0,35.0,-35.0,12,100.0,under_100
6800261M01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,81.75731626865077,76.35924901281085,161.0,138.43559056520462,122.93839091062546,-22.56440943479538,103,81.75731626865077,under_100
6800271L00000,08_fair_champion,sba_croston,SBA Croston,107.91871229859863,108.14894302892348,107.0,90.93339031185532,115.71936904094812,-16.066609688144673,73,107.91871229859863,under_200
6800280820000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,94.96230747018542,116.62708705869214,29.0,16.519154727458954,33.82185524702072,-12.480845272541046,27,94.96230747018542,under_100
68002M53M00000,08_fair_champion,sba_croston,SBA Croston,96.68045978363725,98.11187584638463,121.0,58.9010764113082,118.7153697741254,-62.0989235886918,86,96.68045978363725,under_100
68002M74L31000,08_fair_champion,sba_croston,SBA Croston,81.37167460752025,79.54877949588942,213.0,97.93483322057912,169.43890032624446,-115.06516677942088,115,81.37167460752025,under_100
68002M75T00000,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,87.50521852437406,89.54288835749458,30.0,21.218541777195345,26.862866507248373,-8.781458222804652,15,87.50521852437406,under_100
68002M79G01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,25.0,0.0,25.0,-25.0,19,100.0,under_100
68003M74L31000,08_fair_champion,sba_croston,SBA Croston,103.07574794846306,100.86163341928572,124.0,69.29685760910151,125.0684254399143,-54.70314239089849,80,103.07574794846306,under_200
6910077R14000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,26.0,0.0,26.0,-26.0,10,100.0,under_100
69100M66L01000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,17.0,0.0,17.0,-17.0,11,100.0,under_100
69100M66L21000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,98.87780081677985,100.03620693460107,128.0,17.201817989349365,128.04634487628937,-110.79818201065063,82,98.87780081677985,under_100
6932068LA0000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,103.17726322473622,99.78055768542819,90.0,22.093343019485474,89.80250191688538,-67.90665698051453,69,103.17726322473622,under_200
69330M74L00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,42.0,0.0,42.0,-42.0,38,100.0,under_100
69410M74L00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,31.0,0.0,31.0,-31.0,25,100.0,under_100
6942063J00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,106.46921127273244,13.0,0.8409974654552158,13.840997465455215,-12.159002534544785,13,100.0,under_100
69430M74L00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,17.0,0.0,17.0,-17.0,17,100.0,under_100
71074M79M00C48,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,95.9775794294918,99.23532139659608,81.0,5.021839213814499,80.38061033124282,-75.9781607861855,35,95.9775794294918,under_100
71091M843005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.14877627236825,119.98815660206776,53.0,22.581731617450714,63.59372299909592,-30.418268382549286,29,100.14877627236825,under_200
7112073R00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,16.0,0.0,16.0,-16.0,9,100.0,under_100
7148176J00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,60.0,0.0,60.0,-60.0,6,100.0,under_100
7170059810T2G,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,24.0,0.0,24.0,-24.0,6,100.0,under_100
7171152S005PK,08_fair_champion,sba_croston_tuned,SBA Croston Tuned,73.92945562016214,73.88679509286739,321.0,177.2442304125897,237.1766122481044,-143.7557695874103,124,73.92945562016214,under_100
7171154L30799,08_fair_champion,sba_croston,SBA Croston,105.37630856134248,98.56861801516472,100.0,66.81738884210796,98.56861801516472,-33.18261115789204,83,105.37630856134248,under_200
7171161J00799,08_fair_champion,sba_croston,SBA Croston,102.78475644033378,87.29981303340797,180.0,112.5433925393423,157.13966346013436,-67.4566074606577,97,102.78475644033378,under_200
7171163T20799,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.53402355739048,110.48603842898113,41.0,6.299275755882263,45.29927575588226,-34.70072424411774,22,100.53402355739048,under_200
7171171L00799,08_fair_champion,sba_croston,SBA Croston,103.33987493998194,101.63790176085044,167.0,18.592670578990333,169.73529594062023,-148.40732942100965,97,103.33987493998194,under_200
7171177K70799,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,56.0,0.0,56.0,-56.0,30,100.0,under_100
7171177KD0799,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,52.0,0.0,52.0,-52.0,38,100.0,under_100
7171181A405PK,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,100.0,100.0,78.0,0.0,78.0,-78.0,10,100.0,under_100
71711M53M005PK,08_fair_champion,sba_croston,SBA Croston,91.63332442496748,93.22415563931509,183.0,105.69228512883062,170.60020481994658,-77.30771487116937,88,91.63332442496748,under_100
71711M53M00799,08_fair_champion,sba_croston,SBA Croston,100.93019045652024,102.2456854199187,175.0,66.76160089465706,178.9299494848577,-108.23839910534296,83,100.93019045652024,under_200
71711M73T015PK,08_fair_champion,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,93.96931210386852,90.41140680585218,134.0,50.08760108585432,121.15128511984192,-83.91239891414568,51,93.96931210386852,under_100
71711M76M00799,08_fair_champion,sba_croston,SBA Croston,109.25526759654998,126.43680492289867,81.0,44.548233275169714,102.41381198754792,-36.45176672483028,49,109.25526759654998,under_200
71711M79G105PK,08_fair_champion,sba_croston,SBA Croston,99.15081220365086,93.7751310838008,172.0,135.51128923494474,161.29322546413738,-36.48871076505528,102,99.15081220365086,under_100
7171284A10W07,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,107.3617456094274,114.79386614080062,57.0,10.771171569824219,65.43250370025635,-46.22882843017578,22,107.3617456094274,under_200
7171284A20W07,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,42.0,0.0,42.0,-42.0,6,100.0,under_100
71712M60MA05PK,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,83.92199341367397,67.95065347614184,183.0,189.56409615278244,124.34969586133957,6.56409615278244,112,83.92199341367397,under_100
71712M69T005PK,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,92.63592821827358,87.35338396494447,36.0,21.218541777195345,31.44721822738001,-14.781458222804652,16,92.63592821827358,under_100
71712M74T005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,97.6391880609232,98.05391224868157,136.0,7.49389261007309,133.35332065820694,-128.5061073899269,73,97.6391880609232,under_100
7171584A00ZM2,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,97.81989752479195,108.89312882241005,183.0,26.441705226898193,199.27442574501038,-156.5582947731018,17,97.81989752479195,under_100
7171754GA0000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,106.11375700682402,113.16754292874109,84.0,15.670695304870605,95.06073606014252,-68.3293046951294,12,106.11375700682402,under_200
71721M76M005PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,69.0,0.0,69.0,-69.0,9,100.0,under_100
71722M76T005PK,08_fair_champion,tsb,TSB,95.92948252399772,93.97961363636364,88.0,25.613820000000004,82.70206,-62.38618,50,95.92948252399772,under_100
71731M60M00000,08_fair_champion,sba_croston,SBA Croston,92.24223600259768,85.38975260691684,181.0,78.56920608350025,154.5554522185195,-102.43079391649974,104,92.24223600259768,under_100
7173263T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,101.92837375312646,109.62062969635524,42.0,5.85278799752741,46.0406644724692,-36.14721200247259,27,101.92837375312646,under_200
7173277M10000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,88.2614598876636,72.84200865775347,160.0,151.621513068676,116.54721385240555,-8.378486931324005,109,88.2614598876636,under_100
71732M75T00000,08_fair_champion,xgb_tweedie_depth2_reg10,XGBoost Tweedie depth2 reg10,95.3324754496955,90.545405454017,47.0,19.966825336588013,42.556340563387984,-27.033174663411987,21,95.3324754496955,under_100
71732M76T01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,93.72702797667964,92.2349278031096,177.0,94.38560739159584,163.25582221150398,-82.61439260840416,72,93.72702797667964,under_100
7173368L00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,101.85555937844812,103.09430268083783,83.0,28.449564484868038,85.5682712250954,-54.550435515131966,55,101.85555937844812,under_200
71734M58R00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,99.82377448549835,99.98188598515236,73.0,10.437365233898163,72.98677676916122,-62.56263476610184,57,99.82377448549835,under_100
71736M74T00000,08_fair_champion,direct_random_forest_log1p,Direct Random Forest log1p,54.66225446013987,62.88330306121773,77.0,46.34690115420418,48.42014335713765,-30.653098845795828,42,54.66225446013987,under_70
7174050U10CUG,08_fair_champion,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,99.82441481019268,351.53950941459544,41.0,112.70247680391049,144.13119885998412,71.70247680391049,5,99.82441481019268,under_100
7174063T00EJ1,08_fair_champion,sba_croston,SBA Croston,100.84064021783576,104.89132760022248,106.0,38.025510204081634,111.18480725623584,-67.97448979591837,67,100.84064021783576,under_200
71740M50S00C48,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,102.28460892554253,106.5488047745763,49.0,5.63846355676651,52.20891433954239,-43.36153644323349,24,102.28460892554253,under_200
71740M68P20C48,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,23.0,0.0,23.0,-23.0,7,100.0,under_100
71740M74T00C48,08_fair_champion,tsb,TSB,91.71141830268672,88.5406032742616,237.0,44.77811652000001,209.84122976,-192.22188348,80,91.71141830268672,under_100
71740M74T20KDJ,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,91.81672377974574,90.06919166957489,198.0,61.83044824004173,178.33699950575829,-136.16955175995827,79,91.81672377974574,under_100
7174173K005PK,08_fair_champion,sba_croston,SBA Croston,102.33660268029602,99.86829180275348,151.0,63.58874642535865,150.80112062215778,-87.41125357464136,84,102.33660268029602,under_200
71741M66L005PK,08_fair_champion,sba_croston,SBA Croston,109.5199855980926,104.7124110645818,158.0,41.107871613658496,165.4456094820392,-116.8921283863415,85,109.5199855980926,under_200
71741M79G10000,08_fair_champion,sba_croston,SBA Croston,114.58523324306162,125.08680170212078,81.0,46.52070871128733,101.32030937871784,-34.47929128871267,53,114.58523324306162,under_200
7174265J010PG,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,106.94377249580319,104.73988629877567,80.0,29.13950663805008,83.79190903902054,-50.86049336194992,58,106.94377249580319,under_200
71742M53M100CB,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,36.0,0.0,36.0,-36.0,11,100.0,under_100
71742M79G000PG,08_fair_champion,sba_croston,SBA Croston,114.28276598450108,232.12200344391704,30.0,61.68768147636918,69.63660103317511,31.687681476369185,30,114.28276598450108,under_200
71743M53M100CB,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,86.0,0.0,86.0,-86.0,16,100.0,under_100
71744M53M00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,92.33265908396974,131.88307914468976,18.0,14.518446505069733,23.73895424604416,-3.4815534949302673,18,92.33265908396974,under_100
71750M55T30C48,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,81.83043459849313,79.59585782220239,327.0,134.10982435941696,260.27845507860184,-192.89017564058304,122,81.83043459849313,under_100
7175160B00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,60.0,0.0,60.0,-60.0,6,100.0,under_100
7175163J105PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,90.12328595340314,91.91905214369348,22.0,1.7778085283874354,20.222191471612565,-20.222191471612565,19,90.12328595340314,under_100
7175173K105PK,08_fair_champion,sba_croston,SBA Croston,96.47125694166992,97.02697535021892,225.0,92.572445714876,218.31069453799265,-132.427554285124,87,96.47125694166992,under_100
71751M50S005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,99.47361856953711,101.694599188954,83.0,17.2762411236763,84.40651732683182,-65.7237588763237,53,99.47361856953711,under_100
71751M67P005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,93.88918631399672,108.1374189188314,43.0,20.078618586063385,46.499090135097504,-22.921381413936615,43,93.88918631399672,under_100
71751M68K005PK,08_fair_champion,sba_croston,SBA Croston,102.71844521848494,103.86071621851774,125.0,46.10649514080304,129.82589527314718,-78.89350485919697,74,102.71844521848494,under_200
71751M75T105PK,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,49.0,0.0,49.0,-49.0,17,100.0,under_100
71751M76MB0ZNZ,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,105.37789610589556,101.35257679424929,178.0,22.828839659690857,180.40758669376373,-155.17116034030914,78,105.37789610589556,under_200
71751M76T005PK,08_fair_champion,direct_random_forest_log1p,Direct Random Forest log1p,88.26395804099867,72.72058800593545,168.0,131.01794851727934,122.17058784997155,-36.982051482720685,87,88.26395804099867,under_100
71751M79G10000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.265005854251,97.3196232390261,167.0,31.9382746219635,162.52377080917358,-135.0617253780365,80,102.265005854251,under_200
7175260B00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,60.0,0.0,60.0,-60.0,6,100.0,under_100
7175360B00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,120.0,0.0,120.0,-120.0,6,100.0,under_100
7176060P205PK,08_fair_champion,sba_croston,SBA Croston,99.81305611681805,96.13935372237596,148.0,52.8900493180257,142.28624350911642,-95.10995068197433,90,99.81305611681805,under_100
7176160MB05PK,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.26811219946549,103.39730158953331,122.0,17.64051116409309,126.14470793923064,-104.35948883590692,68,100.26811219946549,under_200
7176171L105PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,94.83598151319735,92.23572804081824,93.0,25.057896077632904,85.77922707796097,-67.9421039223671,85,94.83598151319735,under_100
7176173K105PK,08_fair_champion,sba_croston,SBA Croston,98.7083750847035,111.84876234496927,116.0,58.13697732794973,129.74456432016436,-57.863022672050285,61,98.7083750847035,under_100
71761M55T105PK,08_fair_champion,direct_xgboost_tweedie,Direct XGBoost Tweedie,83.50909990532094,83.84891124510432,335.0,139.15688941737028,280.89385267109947,-195.84311058262972,119,83.50909990532094,under_100
71761M68K005PK,08_fair_champion,sba_croston,SBA Croston,103.58549345189589,102.5811264984366,115.0,46.58402723352949,117.96829547320206,-68.41597276647052,79,103.58549345189589,under_200
71761M75L005PK,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,124.44610441884687,137.58157993617812,38.0,24.28100037574768,52.28100037574768,-13.71899962425232,38,124.44610441884687,under_200
71761M75L105PK,08_fair_champion,sba_croston,SBA Croston,103.42069398385108,101.6733163024672,113.0,63.95349869845228,114.89084742178794,-49.046501301547735,78,103.42069398385108,under_200
71761M75T105PK,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,84.77368786955812,87.62429491435044,50.0,14.405571751527669,43.81214745717522,-35.59442824847233,13,84.77368786955812,under_100
71761M76MB0ZNZ,08_fair_champion,direct_extra_trees_log1p,Direct Extra Trees log1p,121.30835856109516,207.16807030738343,47.0,106.84754130391389,97.36899304447022,59.847541303913886,42,121.30835856109516,under_200
7177161M005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.54534800739245,101.81822260220845,75.0,11.7861368060112,76.36366695165634,-63.2138631939888,48,100.54534800739245,under_200
71772M74T00000,08_fair_champion,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,95.89997291141164,92.39410821057317,57.0,50.06712227564692,52.6646416800267,-6.932877724353077,44,95.89997291141164,under_100
71781M66L00000,08_fair_champion,sba_croston,SBA Croston,100.66042248371964,102.10080282801675,185.0,27.56466835414131,188.88648523183105,-157.4353316458587,92,100.66042248371964,under_200
7178254P00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.90225575951969,121.62347570905146,53.0,12.865339934825897,64.46044212579727,-40.1346600651741,41,102.90225575951969,under_200
7178277KA05PK,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,108.91484065152838,111.03997108522837,104.0,33.75844028188015,115.48156992863751,-70.24155971811985,51,108.91484065152838,under_200
7179086R10C48,08_fair_champion,sba_croston,SBA Croston,97.27072872455231,94.6907653466242,203.0,40.635763994921376,192.2222536536471,-162.36423600507862,105,97.27072872455231,under_100
7179154P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.69887786394074,113.32575008273125,32.0,15.892781615257263,36.264240026474,-16.107218384742737,28,100.69887786394074,under_200
7181165DD1799,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,66.0,0.0,66.0,-66.0,14,100.0,under_100
7181172L10799,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,97.14767233666144,116.49785750317123,53.0,24.9144087433815,61.743864476680756,-28.0855912566185,48,97.14767233666144,under_100
7181177MJ0799,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,114.54803267630135,125.88507930437724,39.0,24.547249019145966,49.09518092870712,-14.452750980854034,32,114.54803267630135,under_200
7181180J20799,08_fair_champion,sba_croston,SBA Croston,102.62578706950018,97.4096954925348,139.0,54.64953818563452,135.39947673462336,-84.35046181436547,89,102.62578706950018,under_200
71811M68P20799,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,9.0,0.0,9.0,-9.0,9,100.0,under_100
71811M68P30799,08_fair_champion,aggregate_allocation,Aggregate Allocation,105.76899284017122,115.71920053759617,87.0,37.3084447272535,100.67570446770866,-49.6915552727465,50,105.76899284017122,under_200
71811M79G005PK,08_fair_champion,sba_croston,SBA Croston,99.31970908093317,98.37492902086407,158.0,56.14711268304973,155.43238785296523,-101.85288731695024,90,99.31970908093317,under_100
71812M66L00000,08_fair_champion,sba_croston,SBA Croston,100.71529937586809,114.29814471820212,99.0,89.56758112616288,113.1551632710201,-9.432418873837142,69,100.71529937586809,under_200
71813M66L00000,08_fair_champion,sba_croston,SBA Croston,105.08964103808889,106.5555994837535,130.0,74.47641949978535,138.5222793288795,-55.52358050021464,72,105.08964103808889,under_200
7182163J00000,08_fair_champion,sba_croston,SBA Croston,105.04347636408416,109.96185426380409,126.0,56.826795582114485,138.55193637239313,-69.17320441788551,64,105.04347636408416,under_200
71821M60M00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,99.22173359202888,105.63661456108093,81.0,14.00635451078415,85.56565779447556,-66.99364548921585,53,99.22173359202888,under_100
7182263J00000,08_fair_champion,sba_croston,SBA Croston,106.62686762885636,112.46257492964035,117.0,79.9349974982592,131.5812126676792,-37.06500250174082,67,106.62686762885636,under_200
71831M74T00000,08_fair_champion,aggregate_allocation,Aggregate Allocation,100.0,100.0,67.0,0.0,67.0,-67.0,46,100.0,under_100
71831M76T00000,08_fair_champion,tsb,TSB,90.67587096455752,85.790708,100.0,40.687938,85.790708,-59.312062,59,90.67587096455752,under_100
7183263J00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,8.0,0.0,8.0,-8.0,8,100.0,under_100
7185160G00000,08_fair_champion,sba_croston,SBA Croston,100.9272907910525,107.32178339040294,194.0,180.80145413437663,208.2042597773817,-13.198545865623394,75,100.9272907910525,under_200
7185261J01000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,96.95602953912827,95.86644596544554,158.0,29.842917816840732,151.46898462540395,-128.15708218315928,89,96.95602953912827,under_100
7187161M005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.94974038052179,100.41313148809202,66.0,9.271038323640823,66.27266678214073,-56.72896167635918,56,100.94974038052179,under_200
7211062R00ES5,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.79358510632773,101.98599482760017,81.0,14.689939975738525,82.60865581035614,-66.31006002426147,68,102.79358510632773,under_200
7211157M005PK,08_fair_champion,sba_croston,SBA Croston,103.06872015619209,113.14837521492755,77.0,61.61968670229537,87.12424891549423,-15.380313297704625,69,103.06872015619209,under_200
72111M8440009E,08_fair_champion,sba_croston,SBA Croston,122.33604456917044,176.53040435103364,103.0,106.47529467820183,181.82631648156465,3.4752946782018217,22,122.33604456917044,under_200
72111M8450009E,08_fair_champion,sba_croston,SBA Croston,137.46337216803798,198.527008895386,61.0,104.60258475421972,121.10147542618544,43.60258475421973,36,137.46337216803798,under_200
7211254GB0Z2S,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,73.0,0.0,73.0,-73.0,7,100.0,under_100
7211281A005PK,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.60468814508594,102.36826401948929,100.0,11.055091440677643,102.36826401948929,-88.94490855932236,38,103.60468814508594,under_200
72211M60M005PK,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,3.0,0.0,3.0,-3.0,3,100.0,under_100
72221M56R005PK,08_fair_champion,sba_croston,SBA Croston,95.17107074007292,92.70907474611542,161.0,76.0699430517162,149.26161034124584,-84.9300569482838,93,95.17107074007292,under_100
72311M68P01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,79.49745067611715,70.09626848507772,226.0,170.42067348957062,158.41756677627563,-55.57932651042938,116,79.49745067611715,under_100
7231282K00000,08_fair_champion,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,13.0,0.0,13.0,-13.0,13,100.0,under_100
72312M79M00000,08_fair_champion,hurdle_random_forest,Hurdle Random Forest,99.7623262219754,110.699871523672,67.0,8.416095620455646,74.16891392086023,-58.58390437954435,19,99.7623262219754,under_100
72320M80T00000,08_fair_champion,direct_hist_squared,Direct Hist Gradient Squared,90.32997557184127,79.00367699815487,72.0,56.21192438162311,56.88264743867151,-15.788075618376892,49,90.32997557184127,under_100
72321M76T00000,08_fair_champion,tsb,TSB,97.1885543550082,90.15786332394366,142.0,35.31562668000001,128.02416592,-106.68437332,72,97.1885543550082,under_100
72321M79G00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,109.55597380797069,128.405265110295,41.0,21.309228539466858,52.64615869522095,-19.690771460533142,37,109.55597380797069,under_200
