sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,selection_score
6570079P11000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,111.9898310119252,100.40483792051137,139.0,54.14208900928497,139.5627247095108,-84.85791099071503,77,111.9898310119252
65700M72P00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,108.4933107402885,103.45907158144925,160.0,52.22497519487504,165.5345145303188,-107.77502480512496,104,108.4933107402885
65700M72P00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,104.42013725419956,99.90263152267896,160.0,43.28070500692298,159.84421043628635,-116.71929499307703,104,104.42013725419956
65700M72P00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,100.87712267138774,87.57842622697353,160.0,215.36218643188477,140.12548196315765,55.362186431884766,104,100.87712267138774
65700M72P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.83090936126453,92.71202564239502,160.0,110.53925085067749,148.33924102783203,-49.46074914932251,104,100.83090936126453
65700M72P00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,109.03721684986162,103.88241916894913,160.0,54.27240514755249,166.2118706703186,-105.72759485244751,104,109.03721684986162
65700M72P00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.21942544036679,97.3268610984087,160.0,68.93982112407684,155.72297775745392,-91.06017887592316,104,102.21942544036679
6800153R00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,117.29975843844524,108.01532478216767,219.0,62.71624531305579,236.5535612729472,-156.2837546869442,116,117.29975843844524
6800153R00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,110.01477103123506,103.44338469940733,219.0,50.12738854056427,226.54101249170205,-168.87261145943575,116,110.01477103123506
6800153R00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,92.57959598360559,74.59177731378982,219.0,214.59789943695068,163.3559923171997,-4.402100563049316,116,92.57959598360559
6800153R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,105.93659400086067,95.17514890731742,219.0,87.98309314250946,208.43357610702515,-131.01690685749054,116,105.93659400086067
6800153R00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,115.94959714877531,107.07104129878353,219.0,60.17127799987793,234.48558044433594,-158.82872200012207,116,115.94959714877531
6800153R00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,109.33645495328764,101.41833495331682,219.0,60.587376058101654,222.10615354776382,-158.41262394189835,116,109.33645495328764
6800164J01000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,121.94231921257756,107.69261657939532,109.0,48.06839392818166,117.38495207154091,-60.93160607181834,73,121.94231921257756
6800164J01000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,118.15913863123036,105.00045034997706,109.0,43.93625460764573,114.450490881475,-65.06374539235426,73,118.15913863123036
6800164J01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,126.47509417397633,129.5789637150021,109.0,187.6326110959053,141.24107044935226,78.6326110959053,73,126.47509417397633
6800164J01000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,115.008584441571,108.3320795942884,109.0,96.16901552677155,118.08196675777435,-12.830984473228455,73,115.008584441571
6800164J01000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,118.1916252336048,105.04806763535245,109.0,44.25359058380127,114.50239372253418,-64.74640941619873,73,118.1916252336048
6800164J01000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,113.70773205041885,107.54580191516001,109.0,58.038424015045166,117.22492408752441,-50.961575984954834,73,113.70773205041885
68001M53M50000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,118.02816593533821,120.48510492974542,49.0,25.8149454013857,59.037701415575256,-23.1850545986143,42,118.02816593533821
68001M53M50000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,128.14574993919018,132.13126199080259,49.0,33.072723801805644,64.74431837549326,-15.92727619819435,42,128.14574993919018
68001M53M50000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,152.09385011797752,209.5428764820099,49.0,116.5208477973938,102.67600947618484,67.5208477973938,42,152.09385011797752
68001M53M50000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,109.33251997392125,111.57346209701227,49.0,21.974879264831543,54.67099642753601,-27.025120735168457,42,109.33251997392125
68001M53M50000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,130.79272779720225,135.27347408995337,49.0,35.07943153381348,66.28400230407715,-13.920568466186523,42,130.79272779720225
68001M53M50000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,108.10634925543705,109.7571460568175,49.0,18.891794681549072,53.781001567840576,-30.108205318450928,42,108.10634925543705
68001M74L21000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,154.86737812465853,184.60443958527586,105.0,129.53942321615145,193.83466156453963,24.539423216151462,76,154.86737812465853
68001M74L21000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,125.51650351338085,134.98248508008612,105.0,61.439472231513015,141.73160933409042,-43.56052776848699,76,125.51650351338085
68001M74L21000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,150.0649788338277,172.859156756174,105.0,229.58123701810837,181.5021145939827,124.58123701810837,76,150.0649788338277
68001M74L21000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,130.88491198751663,152.60620242073423,105.0,97.68145024776459,160.23651254177094,-7.318549752235413,76,130.88491198751663
68001M74L21000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,126.70310710157668,138.8277476174491,105.0,65.50818157196045,145.76913499832153,-39.49181842803955,76,126.70310710157668
68001M74L21000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,143.86666750576762,167.88252330961683,105.0,111.11654663085938,176.27664947509766,6.116546630859375,76,143.86666750576762
68001M75T00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,100.0,35.0,0.0,35.0,-35.0,12,100.0
68001M75T00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,100.0,35.0,0.0,35.0,-35.0,12,100.0
68001M75T00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,104.17413983381154,97.98530544553485,35.0,7.956850171089172,34.294856905937195,-27.043149828910828,12,104.17413983381154
68001M75T00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.0,100.0,35.0,0.0,35.0,-35.0,12,100.0
68001M75T00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.0,100.0,35.0,0.0,35.0,-35.0,12,100.0
68001M75T00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0,100.0,35.0,0.0,35.0,-35.0,12,100.0
6800261M01000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,98.13417162857918,95.4580059790985,161.0,26.70713707816306,153.6873896263486,-134.29286292183693,103,98.13417162857918
6800261M01000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,97.68874760279786,95.24876220614598,161.0,24.640430395440415,153.35050715189504,-136.35956960455957,103,97.68874760279786
6800261M01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,81.75731626865077,76.35924901281085,161.0,138.43559056520462,122.93839091062546,-22.56440943479538,103,81.75731626865077
6800261M01000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,90.85971849969442,91.0740595796834,161.0,21.99606889486313,146.62923592329025,-139.00393110513687,103,90.85971849969442
6800261M01000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.22176303159203,96.83155199015363,161.0,32.69639611244202,155.89879870414734,-128.30360388755798,103,100.22176303159203
6800261M01000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,94.62302769054536,93.53804554998504,161.0,18.242125928401947,150.59625333547592,-142.75787407159805,103,94.62302769054536
6800271L00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,130.76903869272,117.53202048765179,107.0,41.371585913567934,125.75926192178741,-65.62841408643206,73,130.76903869272
6800271L00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,130.45207088987715,117.57248046952317,107.0,41.414537742945605,125.80255410238979,-65.58546225705439,73,130.45207088987715
6800271L00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,130.70455674267816,122.52457503960511,107.0,155.39850062131882,131.10129529237747,48.39850062131882,73,130.70455674267816
6800271L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,110.2711273600736,104.02133286556351,107.0,33.58686327934265,111.30282616615295,-73.41313672065735,73,110.2711273600736
6800271L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,141.988566250313,125.25354233857627,107.0,50.65837097167969,134.0212903022766,-56.34162902832031,73,141.988566250313
6800271L00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,112.90105826585625,105.53041696548462,107.0,28.50701606273651,112.91754615306854,-78.49298393726349,73,112.90105826585625
6800280820000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,102.68277532138258,131.01907672527366,29.0,21.28098004698527,37.99553225032936,-7.719019953014729,27,102.68277532138258
6800280820000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,107.68937454564495,142.3509640977528,29.0,25.18804022114046,41.281779588348314,-3.8119597788595394,27,107.68937454564495
6800280820000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,132.173812857696,300.96529270040577,29.0,92.01500606536865,87.27993488311768,63.01500606536865,27,132.173812857696
6800280820000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,94.96230747018542,116.62708705869214,29.0,16.519154727458954,33.82185524702072,-12.480845272541046,27,94.96230747018542
6800280820000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,116.96554578485943,164.9758503354829,29.0,32.448371171951294,47.84299659729004,3.448371171951294,27,116.96554578485943
6800280820000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,98.82260294187635,115.81847030540993,29.0,14.044659674167633,33.58735638856888,-14.955340325832367,27,98.82260294187635
68002M53M00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,145.40699075318417,125.79603185829708,121.0,103.338212042198,152.21319854853948,-17.661787957802012,86,145.40699075318417
68002M53M00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,111.00002277874765,101.88219573666761,121.0,37.6505244762623,123.2774568413678,-83.34947552373771,86,111.00002277874765
68002M53M00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,122.50915694207963,110.60120744153488,121.0,207.32788360118866,133.8274610042572,86.32788360118866,86,122.50915694207963
68002M53M00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,115.81842574016484,103.16639724841788,121.0,88.80180299282074,124.83134067058563,-32.19819700717926,86,115.81842574016484
68002M53M00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,118.10597983391389,106.76606627535229,121.0,48.280410289764404,129.18694019317627,-72.7195897102356,86,118.10597983391389
68002M53M00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,114.95831301102892,104.00893914798074,121.0,46.107476592063904,125.8508163690567,-74.8925234079361,86,114.95831301102892
68002M74L31000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,103.77528759373753,98.3375970037115,213.0,63.387446147117565,209.45908161790547,-149.61255385288243,115,103.77528759373753
68002M74L31000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,103.57843081516411,98.16511664590625,213.0,62.79892464320242,209.09169845578032,-150.20107535679756,115,103.57843081516411
68002M74L31000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,115.99537782805699,88.85447872636463,213.0,304.0424779653549,189.26003968715668,91.04247796535492,115,115.99537782805699
68002M74L31000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,107.67941297828821,93.667707868585,213.0,129.96792674064636,199.51221776008606,-83.03207325935364,115,107.67941297828821
68002M74L31000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,107.11520760586077,101.81876482538215,213.0,74.39358043670654,216.87396907806396,-138.60641956329346,115,107.11520760586077
68002M74L31000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,108.36769104655656,99.16431036353671,213.0,94.57227408885956,211.2199810743332,-118.42772591114044,115,108.36769104655656
68002M75T00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
68002M75T00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
68002M75T00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,94.90746766137771,96.2295217315356,30.0,9.48881521821022,28.868856519460678,-20.51118478178978,15,94.90746766137771
68002M75T00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
68002M75T00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
68002M75T00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0,100.0,30.0,0.0,30.0,-30.0,15,100.0
68002M79G01000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,142.1174220750151,25.0,10.52935551875378,35.529355518753775,-14.47064448124622,19,100.0
68002M79G01000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,118.39120794430507,25.0,4.597801986076267,29.597801986076266,-20.40219801392373,19,100.0
68002M79G01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,108.19837546687786,175.97048750519753,25.0,23.744169995188713,43.99262187629938,-1.255830004811287,19,108.19837546687786
68002M79G01000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.0,117.03203481435776,25.0,4.258008703589439,29.25800870358944,-20.74199129641056,19,100.0
68002M79G01000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.0,224.44749450683594,25.0,31.111873626708984,56.111873626708984,6.111873626708984,19,100.0
68002M79G01000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0,115.58467477560043,25.0,3.8961686939001083,28.89616869390011,-21.10383130609989,19,100.0
68003M74L31000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,123.74211331626591,125.57838134033827,124.0,63.71719286201947,155.71719286201946,-60.28280713798053,80,123.74211331626591
68003M74L31000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,108.49650858908507,108.70225273120397,124.0,39.5670503184123,134.79079338669294,-84.4329496815877,80,108.49650858908507
68003M74L31000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,117.2281095309666,111.67312048135265,124.0,172.6860129237175,138.4746693968773,48.6860129237175,80,117.2281095309666
68003M74L31000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,104.88607586257987,103.57119796737548,124.0,63.4173709154129,128.4282854795456,-60.5826290845871,80,104.88607586257987
68003M74L31000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,112.25481364738057,112.50095790432346,124.0,45.663790225982666,139.50118780136108,-78.33620977401733,80,112.25481364738057
68003M74L31000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,106.7968286656671,106.77708531579664,124.0,36.58708322048187,132.40358579158783,-87.41291677951813,80,106.7968286656671
6910077R14000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,100.0,105.37510515335354,26.0,1.3975273398719212,27.39752733987192,-24.60247266012808,10,100.0
6910077R14000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,100.0,104.76046696022819,26.0,1.2377214096593268,27.23772140965933,-24.762278590340674,10,100.0
6910077R14000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,102.85007774297681,124.70269638042038,26.0,7.289169313386083,32.4227010589093,-18.710830686613917,10,102.85007774297681
6910077R14000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,100.0,103.62665153180177,26.0,0.9429293982684612,26.94292939826846,-25.05707060173154,10,100.0
6910077R14000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,100.0,185.70987352958093,26.0,22.28456711769104,48.28456711769104,-3.71543288230896,10,100.0
6910077R14000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,100.0,103.15288162002197,26.0,0.8197492212057114,26.81974922120571,-25.18025077879429,10,100.0
69100M66L01000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,107.0320529589141,182.40771695441276,17.0,15.553330385860265,31.00931188225017,-1.4466696141397355,11,107.0320529589141
69100M66L01000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,105.69501341984562,157.29646327694786,17.0,10.913719992872155,26.740398757081138,-6.086280007127845,11,105.69501341984562
69100M66L01000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,117.90808038786054,353.9006703040179,17.0,49.40924954414368,60.163113951683044,32.40924954414368,11,117.90808038786054
69100M66L01000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,104.34755524620414,145.37785123376284,17.0,8.643957436084747,24.714234709739685,-8.356042563915253,11,104.34755524620414
69100M66L01000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,129.27621640264988,269.03987351585835,17.0,30.736778497695923,45.73677849769592,13.736778497695923,11,129.27621640264988
69100M66L01000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,103.96974589675665,143.63889133228975,17.0,8.258473098278046,24.418611526489258,-8.741526901721954,11,103.96974589675665
69100M66L21000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,99.24457187662165,100.55233694833233,128.0,20.307384400699863,128.70699129386537,-107.69261559930014,82,99.24457187662165
69100M66L21000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,101.29939664735065,102.79510509026957,128.0,28.04044114674622,131.57773451554505,-99.95955885325378,82,101.29939664735065
69100M66L21000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,104.43205611421153,103.59280412085354,128.0,130.37544643878937,132.59878927469254,2.3754464387893677,82,104.43205611421153
69100M66L21000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,103.23915717227038,103.37363332509995,128.0,23.829060792922974,132.31825065612793,-104.17093920707703,82,103.23915717227038
69100M66L21000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,107.58171609112551,108.73836576938629,128.0,41.83324670791626,139.18510818481445,-86.16675329208374,82,107.58171609112551
69100M66L21000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,98.87780081677985,100.03620693460107,128.0,17.201817989349365,128.04634487628937,-110.79818201065063,82,98.87780081677985
6932068LA0000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,110.94338684656863,106.2191677799998,90.0,28.718107392032927,95.59725100199981,-61.28189260796707,69,110.94338684656863
6932068LA0000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,117.8216774963666,111.75289139231418,90.0,34.70584105798228,100.57760225308277,-55.29415894201772,69,117.8216774963666
6932068LA0000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,121.20401192169923,124.45320592986212,90.0,132.3137607574463,112.00788533687592,42.31376075744629,69,121.20401192169923
6932068LA0000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,108.44044897036675,103.72208336989085,90.0,25.74780708551407,93.34987503290176,-64.25219291448593,69,108.44044897036675
6932068LA0000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,145.63134688597458,134.1330952114529,90.0,56.71978569030762,120.71978569030762,-33.28021430969238,69,145.63134688597458
6932068LA0000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,103.17726322473622,99.78055768542819,90.0,22.093343019485474,89.80250191688538,-67.90665698051453,69,103.17726322473622
69330M74L00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,105.04154977415085,123.39457510516318,42.0,13.126348263961885,51.82572154416854,-28.873651736038113,38,105.04154977415085
69330M74L00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,105.32101767517541,122.94993487191411,42.0,12.530865466592155,51.63897264620393,-29.469134533407846,38,105.32101767517541
69330M74L00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,117.41653541220894,175.1868051432428,42.0,56.296031415462494,73.57845816016197,14.296031415462494,38,117.41653541220894
69330M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,104.1558144213278,117.15279952401207,42.0,9.176030427217484,49.20417580008507,-32.82396957278252,38,104.1558144213278
69330M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,124.989098838613,166.05092400596254,42.0,31.741388082504272,69.74138808250427,-10.258611917495728,38,124.989098838613
69330M74L00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,104.48531708385372,117.83675884916669,42.0,9.495456546545029,49.49143871665001,-32.50454345345497,38,104.48531708385372
69410M74L00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,104.92784067949971,124.09822420813047,31.0,9.398896275166075,38.470449504520445,-21.601103724833923,25,104.92784067949971
69410M74L00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,103.11626324795364,116.46521760034507,31.0,6.572690456952602,36.10421745610697,-24.4273095430474,25,103.11626324795364
69410M74L00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,117.44616858700596,173.20781676999985,31.0,32.11402586102486,53.69442319869995,1.1140258610248566,25,117.44616858700596
69410M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,102.30862836516093,111.58561620020097,31.0,4.567856431007385,34.5915410220623,-26.432143568992615,25,102.30862836516093
69410M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,137.00257937113443,201.00524194778936,31.0,35.3116250038147,62.3116250038147,4.311625003814697,25,137.00257937113443
69410M74L00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,102.54829033972725,113.0872606269775,31.0,5.094431310892105,35.05705079436302,-25.905568689107895,25,102.54829033972725
6942063J00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,112.75845686761247,179.31891979248286,13.0,17.961154502898058,23.31145957302277,4.961154502898058,13,112.75845686761247
6942063J00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,104.45323409573312,155.00922440411475,13.0,12.735988709955878,20.151199172534916,-0.2640112900441238,13,104.45323409573312
6942063J00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,131.54994592898422,478.86711702897,13.0,58.532060116529465,62.2527252137661,45.532060116529465,13,131.54994592898422
6942063J00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,104.00139138930373,135.59002349009882,13.0,8.077070862054825,17.626703053712845,-4.922929137945175,13,104.00139138930373
6942063J00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,180.4304732216729,363.53441018324634,13.0,42.25947332382202,47.25947332382202,29.25947332382202,13,180.4304732216729
6942063J00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,104.97259216176138,140.14255381547488,13.0,9.15280631184578,18.218531996011734,-3.8471936881542206,13,104.97259216176138
69430M74L00000,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,104.56619459399111,151.25214849544815,17.0,10.699678696142078,25.712865244226187,-6.300321303857922,17,104.56619459399111
69430M74L00000,09_croston_ml_hybrid,croston_rf_gate_probsize,Croston Random Forest gated probability size,102.01182724877266,130.79544411351904,17.0,6.7317017409246915,22.235225499298235,-10.268298259075307,17,102.01182724877266
69430M74L00000,09_croston_ml_hybrid,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,121.24522539729975,255.59673695003286,17.0,32.76317462325096,43.451445281505585,15.763174623250961,17,121.24522539729975
69430M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,101.43325365319544,122.38852890098796,17.0,4.84751632809639,20.806049913167953,-12.15248367190361,17,101.43325365319544
69430M74L00000,09_croston_ml_hybrid,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,122.82786661264848,263.4028350605684,17.0,31.77848196029663,44.77848196029663,14.77848196029663,17,122.82786661264848
69430M74L00000,09_croston_ml_hybrid,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,101.78440797085665,124.40267661038567,17.0,5.280590772628784,21.148455023765564,-11.719409227371216,17,101.78440797085665
71074M79M00C48,09_croston_ml_hybrid,croston_hist_gate_probsize,Croston HistGB gated probability size,101.56212638580736,107.41550589423645,81.0,7.46663941385614,87.00655977433154,-73.53336058614386,35,101.56212638580736
