sku_id,candidate_source,candidate_model,mean_rolling_3m_wmape_percent,fair08_source,fair08_model,fair08_mean_rolling_3m_wmape_percent,delta_09_champion_minus_08
84541M56R00000,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,95.34533430673496,06_intermittent_tournament,SBA Croston,99.58530849209652,-4.239974185361561
84556M80T00000,08_fair_champion,Direct Hist Gradient Squared,93.58488594516302,07_clean_regression,Direct Hist Gradient Squared,93.58488594516302,0.0
84570M62S10000,09_croston_ml_hybrid,Croston XGBoost depth2 expected value,87.9601271047729,06_intermittent_tournament,SBA Croston,94.0359142903877,-6.0757871856148
84570M67P10000,08_fair_champion,SBA Croston,107.92519723469206,06_intermittent_tournament,SBA Croston,107.92519723469206,0.0
84570M75T00000,08_fair_champion,Aggregate Allocation,100.0,06_intermittent_tournament,Aggregate Allocation,100.0,0.0
8458065J02000,08_fair_champion,SBA Croston,85.8731383020737,06_intermittent_tournament,SBA Croston,85.8731383020737,0.0
8458080J01000,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
84611M76M00000,08_fair_champion,SBA Croston,100.20286294532048,06_intermittent_tournament,SBA Croston,100.20286294532048,0.0
84641M77G00000,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
8470161LVBZJ3,08_fair_champion,SBA Croston,102.22704845927258,06_intermittent_tournament,SBA Croston,102.22704845927258,0.0
8470178R005PK,08_fair_champion,SBA Croston,100.0,06_intermittent_tournament,SBA Croston,100.0,0.0
8470181A015PK,08_fair_champion,SBA Croston,115.40325463415856,06_intermittent_tournament,SBA Croston,115.40325463415856,0.0
84701M53M005PK,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,102.55365782271961,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,103.06921080462573,-0.5155529819061115
84701M53T3026U,09_croston_ml_hybrid,Croston XGBoost depth2 expected value,94.95036066820225,07_clean_regression,Hurdle XGBoost Tweedie,98.21588880250782,-3.265528134305569
84701M55TG0ZHJ,08_fair_champion,Recent Mean 6m,93.89443277310924,06_intermittent_tournament,Recent Mean 6m,93.89443277310924,0.0
84701M56R50ZHJ,08_fair_champion,SBA Croston,96.50015847069386,06_intermittent_tournament,SBA Croston,96.50015847069386,0.0
84701M67P30000,09_croston_ml_hybrid,Croston Random Forest gated probability size,100.20267901829287,06_intermittent_tournament,TSB,116.77393522343758,-16.571256205144707
84701M68K1026U,08_fair_champion,SBA Croston,108.7764073446857,06_intermittent_tournament,SBA Croston,108.7764073446857,0.0
84701M79G30000,08_fair_champion,SBA Croston,96.07662695160283,06_intermittent_tournament,SBA Croston,96.07662695160283,0.0
84701M80TA05PK,09_croston_ml_hybrid,Croston HistGB gated probability size,100.0,06_intermittent_tournament,Aggregate Allocation,100.87065321309365,-0.8706532130936466
84701M80TJ0WB3,08_fair_champion,Aggregate Allocation,100.0,06_intermittent_tournament,Aggregate Allocation,100.0,0.0
84701M84330000,08_fair_champion,SBA Croston,101.97394923587332,06_intermittent_tournament,SBA Croston,101.97394923587332,0.0
8470277A005PK,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,113.73829228537423,06_intermittent_tournament,Recent Mean 6m,122.85714285714286,-9.118850571768633
8470281A215PK,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
84702M53T005PK,08_fair_champion,Direct XGBoost Tweedie,94.04846561584122,07_clean_regression,Direct XGBoost Tweedie,94.04846561584122,0.0
84702M67P30000,08_fair_champion,SBA Croston,116.42295980093591,06_intermittent_tournament,SBA Croston,116.42295980093591,0.0
84702M67P4026U,08_fair_champion,SBA Croston,92.35195706373813,06_intermittent_tournament,SBA Croston,92.35195706373813,0.0
84702M68K1026U,08_fair_champion,SBA Croston,103.20393393994136,06_intermittent_tournament,SBA Croston,103.20393393994136,0.0
84702M74L215PK,08_fair_champion,SBA Croston,99.3199423088572,06_intermittent_tournament,SBA Croston,99.3199423088572,0.0
84702M80TA05PK,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,99.99128032562345,06_intermittent_tournament,Aggregate Allocation,100.25332101693066,-0.262040691307206
84702M80TJ0WB3,08_fair_champion,Boosted SBA Hybrid,97.4592418964035,06_intermittent_tournament,Boosted SBA Hybrid,97.4592418964035,0.0
84702M84320000,08_fair_champion,SBA Croston,115.4889724149043,06_intermittent_tournament,SBA Croston,115.4889724149043,0.0
8470381A14V12,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
8471573K00RX0OTS,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
84728M80T005PK,08_fair_champion,Aggregate Allocation,100.0,06_intermittent_tournament,Aggregate Allocation,100.0,0.0
8473077MB1000,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
84730M55T00000,09_croston_ml_hybrid,Croston XGBoost depth3 gated probability size,98.19693760336386,06_intermittent_tournament,SBA Croston,98.65748183407324,-0.4605442307093739
84730M56R00000,08_fair_champion,SBA Croston,99.09517312037786,06_intermittent_tournament,SBA Croston,99.09517312037786,0.0
84730M67P00000,08_fair_champion,SBA Croston,104.53548871331964,06_intermittent_tournament,SBA Croston,104.53548871331964,0.0
84730M74L20000,09_croston_ml_hybrid,Croston HistGB gated probability size,99.69922472973644,06_intermittent_tournament,SBA Croston,101.83012562220088,-2.130900892464439
84730M74T00000,09_croston_ml_hybrid,Croston HistGB gated probability size,99.9933556491058,06_intermittent_tournament,Aggregate Allocation,101.17848328229692,-1.1851276331911293
84730M76T00000,08_fair_champion,Aggregate Allocation,103.82291855232796,06_intermittent_tournament,Aggregate Allocation,103.82291855232796,0.0
84740M74L20000,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,100.13128803682801,06_intermittent_tournament,SBA Croston,107.67807336863775,-7.546785331809744
84740M74T00000,09_croston_ml_hybrid,Croston HistGB gated probability size,99.9949001692698,06_intermittent_tournament,SBA Croston,101.4132553606238,-1.4183551913539958
84740M76T00000,08_fair_champion,Aggregate Allocation,108.21167747152076,06_intermittent_tournament,Aggregate Allocation,108.21167747152076,0.0
8480254P446GS,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,100.35241759485669,06_intermittent_tournament,TSB,115.82677057979272,-15.474352984936033
8485165D006GS,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
8485177K006GS,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,98.95293080555881,07_clean_regression,Direct Extra Trees log1p,105.9399780066547,-6.987047201095891
84901M56R63HLK,09_croston_ml_hybrid,Croston Random Forest gated probability size,104.18618760804806,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,118.22325332905764,-14.037065721009583
84901M62S51BHE,08_fair_champion,Direct Hist Gradient Squared,83.89607953552151,07_clean_regression,Direct Hist Gradient Squared,83.89607953552151,0.0
84902M62S43BHE,08_fair_champion,Direct Extra Trees log1p,91.09479590515208,07_clean_regression,Direct Extra Trees log1p,91.09479590515208,0.0
85355M68PA1000,08_fair_champion,SBA Croston,125.28078167190624,06_intermittent_tournament,SBA Croston,125.28078167190624,0.0
8687761JA0000,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
87205M79G51000,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,126.36608273279471,07_clean_regression,Direct Extra Trees log1p,133.53764742240497,-7.171564689610264
8721174G10P4Z,08_fair_champion,Hurdle XGBoost threshold 0.30,84.66286311299388,08_tuned_capped_full_coverage,Hurdle XGBoost threshold 0.30,84.66286311299388,0.0
8721176G11T01,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,103.88554156410929,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,105.84014927589836,-1.9546077117890661
87211M76G00T01,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
87286M81P00000,09_croston_ml_hybrid,Croston XGBoost depth2 gated probability size,100.95003836322576,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,102.30866996039686,-1.3586315971710974
87491M68P105PK,09_croston_ml_hybrid,Croston HistGB gated probability size,102.13525572297594,06_intermittent_tournament,SBA Croston,102.13743405533974,-0.002178332363797608
87991M68P105PK,08_fair_champion,SBA Croston,97.2990633023338,06_intermittent_tournament,SBA Croston,97.2990633023338,0.0
88912M76M00000,08_fair_champion,Hurdle Random Forest threshold 0.35,100.0,08_tuned_capped_full_coverage,Hurdle Random Forest threshold 0.35,100.0,0.0
88921M68P01000,08_fair_champion,SBA Croston,90.38944575056462,06_intermittent_tournament,SBA Croston,90.38944575056462,0.0
8926050J00000,08_fair_champion,SBA Croston,98.49626634958508,06_intermittent_tournament,SBA Croston,98.49626634958508,0.0
89267M60M00000,08_fair_champion,Direct XGBoost Tweedie,97.17765804930396,07_clean_regression,Direct XGBoost Tweedie,97.17765804930396,0.0
89969M52R00000,08_fair_champion,SBA Croston,87.28891081638217,06_intermittent_tournament,SBA Croston,87.28891081638217,0.0
89969M63J00000,08_fair_champion,Direct Random Forest log1p,86.91496251633133,07_clean_regression,Direct Random Forest log1p,86.91496251633133,0.0
9531071L01000,08_fair_champion,SBA Croston,95.08359956096731,06_intermittent_tournament,SBA Croston,95.08359956096731,0.0
95310M68K00000,08_fair_champion,SBA Croston,101.54146728932638,06_intermittent_tournament,SBA Croston,101.54146728932638,0.0
95310M75T00000,08_fair_champion,Hurdle Random Forest,83.6007564978447,06_intermittent_tournament,Hurdle Random Forest,83.6007564978447,0.0
