sku_id,recommended_model_key,recommended_model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,recommended_horizon_wmape_percent,recommended_mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,feature_count,fit_status,wmape_valid,recommended_selection_score,recommended_selection_metric,recommended_bias_percent,recommended_wmape_band,recommendation_quality
83924M76T100CB,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,117,82.0,66.83590368873114,93.55193792855142,-15.164096311268883,114.08772918116028,101.62123695988663,95.58713597303216,92,51,117,3,779,fallback_hist_poisson_xgboost_missing,True,101.62123695988663,mean_rolling_3m_wmape_percent,-18.4928003795962,100_to_200,under_200
2961081A00000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,90.0,23.842680041818117,111.41310603484195,-66.15731995818189,123.79234003871328,101.68446020711974,101.34964797359794,32,11,162,0,779,fallback_hist_poisson_xgboost_missing,True,101.68446020711974,mean_rolling_3m_wmape_percent,-73.50813328686877,100_to_200,under_200
13870M71L00000,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,8.0,8.282626544585773,15.822027436143438,0.2826265445857725,197.77534295179296,101.76995680637948,101.6868935636332,20,8,162,0,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,101.76995680637948,mean_rolling_3m_wmape_percent,3.5328318073221565,100_to_200,under_200
2818060B00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,60.0,44.06440224415274,101.50620547732805,-15.935597755847269,169.1770091288801,101.84525940201881,101.5944742537791,17,6,162,0,779,fit,True,101.84525940201881,mean_rolling_3m_wmape_percent,-26.55932959307878,100_to_200,under_200
7382276J00ZCP,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,34.0,8.178543287440167,40.972958172950314,-25.82145671255983,120.50870050867739,101.91973901864208,101.59070569392526,39,14,162,0,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,101.91973901864208,mean_rolling_3m_wmape_percent,-75.94546091929362,100_to_200,under_200
1161060R00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,52.0,14.005632539505296,56.7392389899303,-37.99436746049471,109.11392113448134,101.96769123840345,100.95674586046053,87,40,162,0,779,fit,True,101.96769123840345,mean_rolling_3m_wmape_percent,-73.06609127018213,100_to_200,under_200
7175173K105PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,225.0,170.212625500367,225.60416236236233,-54.78737449963299,100.26851660549437,102.01563997407449,85.9796771694163,150,87,162,95,779,fit,True,102.01563997407449,mean_rolling_3m_wmape_percent,-24.349944222059104,100_to_200,under_200
8285081A125PK,direct_hist_poisson,Direct Hist Gradient Poisson,9,162,63.0,13.381943029926672,75.22577993326601,-49.618056970073326,119.40599989407303,102.021718474474,100.76361390175583,27,9,162,0,779,fit,True,102.021718474474,mean_rolling_3m_wmape_percent,-78.75882058741797,100_to_200,under_200
7211254GB0Z2S,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,162,73.0,21.917718494090643,92.91997464010136,-51.08228150590935,127.28763649328953,102.0271813235715,100.96420169718586,19,7,162,0,779,fallback_hist_poisson_xgboost_missing,True,102.0271813235715,mean_rolling_3m_wmape_percent,-69.97572809028678,100_to_200,under_200
71740M68P20C48,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,23.0,37.233678074383945,59.40050583736907,14.233678074383945,258.26306885812636,102.14129836200387,101.54717758684465,19,7,162,4,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,102.14129836200387,mean_rolling_3m_wmape_percent,61.88555684514758,100_to_200,under_200
38450M79M00000,direct_hist_poisson,Direct Hist Gradient Poisson,9,162,123.0,125.30669131344848,148.0816906204812,2.3066913134484825,120.39161839063513,102.48782051044668,80.44782090212912,112,66,162,14,779,fit,True,102.48782051044668,mean_rolling_3m_wmape_percent,1.8753587914215306,100_to_200,under_200
84510M76T31000,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,136,193.0,113.33734896992459,193.81569455870883,-79.66265103007541,100.42263966772478,102.56409045980101,93.3577142035816,122,68,136,26,779,fallback_hist_poisson_xgboost_missing,True,102.56409045980101,mean_rolling_3m_wmape_percent,-41.27598498967638,100_to_200,under_200
8470178R005PK,direct_xgboost_tweedie,Direct XGBoost Tweedie,9,161,19.0,53.46269015225477,68.17504342914718,34.46269015225477,358.81601804814306,102.58665477464312,102.68527136547478,21,7,161,15,779,fallback_hist_poisson_xgboost_missing,True,102.58665477464312,mean_rolling_3m_wmape_percent,181.38257974870933,100_to_200,under_200
44119M53M00000,direct_tweedie_glm,Direct Tweedie GLM,9,162,40.0,21.21350552758088,59.633361324811396,-18.786494472419115,149.08340331202848,102.58948580226956,101.5213307449296,22,8,162,0,779,fit,True,102.58948580226956,mean_rolling_3m_wmape_percent,-46.96623618104779,100_to_200,under_200
7232353R00000,direct_random_forest_log1p,Direct Random Forest log1p,9,162,120.0,91.34049733200686,138.6212586075367,-28.659502667993134,115.5177155062806,102.67105461700115,93.18046000864949,120,66,162,0,779,fit,True,102.67105461700115,mean_rolling_3m_wmape_percent,-23.88291888999428,100_to_200,under_200
75139M70F005PK,direct_extra_trees_log1p,Direct Extra Trees log1p,8,93,172.0,110.245693436455,225.69295289456196,-61.75430656354502,131.2168330782337,102.75244932280194,109.47880862508994,53,23,93,58,779,fit,True,102.75244932280194,mean_rolling_3m_wmape_percent,-35.90366660671222,100_to_200,under_200
72221M56R005PK,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,161.0,183.01315146096016,146.96859435074487,22.01315146096019,91.28484121164277,102.81590492746068,80.7985209827643,153,93,162,118,779,fit,True,102.81590492746068,mean_rolling_3m_wmape_percent,13.672764882583971,100_to_200,under_200
28113M62S015PK,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,46.0,7.72155738554551,51.73538735145188,-38.278442614454484,112.46823337272146,103.08572485244125,102.22438307552879,67,23,162,0,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,103.08572485244125,mean_rolling_3m_wmape_percent,-83.21400568359671,100_to_200,under_200
36430M76M00000,direct_hist_poisson,Direct Hist Gradient Poisson,9,162,86.0,19.25411245335833,100.25004086714381,-66.74588754664165,116.56981496179513,103.10185226759869,101.22909494009481,53,26,162,0,779,fit,True,103.10185226759869,mean_rolling_3m_wmape_percent,-77.61149714725774,100_to_200,under_200
43210M62S0009L,direct_tweedie_glm,Direct Tweedie GLM,9,162,39.0,36.44804010399655,73.12256458440997,-2.551959896003451,187.49375534464096,103.27857751912707,103.14202230500497,19,7,162,0,779,fit,True,103.27857751912707,mean_rolling_3m_wmape_percent,-6.543486912829362,100_to_200,under_200
71831M74T00000,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,7,81,67.0,50.06712227564692,59.733233633267545,-16.932877724353077,89.15408004965305,103.30936829833121,82.52836862053243,79,46,81,0,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,103.30936829833121,mean_rolling_3m_wmape_percent,-25.272951827392653,100_to_200,under_200
48150M79M11C48,direct_hist_poisson,Direct Hist Gradient Poisson,9,162,124.0,24.849313872579017,144.16736740561313,-99.15068612742097,116.26400597226865,103.33931675839656,101.17049039746789,32,16,162,0,779,fit,True,103.33931675839656,mean_rolling_3m_wmape_percent,-79.96023074792014,100_to_200,under_200
8687761JA0000,direct_hist_poisson,Direct Hist Gradient Poisson,9,162,26.0,44.40146928059413,69.07755242385943,18.40146928059413,265.6828939379209,103.36568208010358,102.09279158221621,11,4,162,0,779,fit,True,103.36568208010358,mean_rolling_3m_wmape_percent,70.77488184843897,100_to_200,under_200
69100M66L21000,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,9,162,128.0,121.20351163230961,131.77215071729964,-6.796488367690376,102.94699274789035,103.36633132911359,87.55248508800871,143,82,162,17,779,fallback_hist_probability_times_positive_amount_xgboost_missing,True,103.36633132911359,mean_rolling_3m_wmape_percent,-5.309756537258107,100_to_200,under_200
8470381A14V12,direct_random_forest_log1p,Direct Random Forest log1p,9,162,55.0,33.414994619127896,84.78314071844889,-21.585005380872108,154.15116494263432,103.3674989104716,102.89687593526114,30,10,162,0,779,fit,True,103.3674989104716,mean_rolling_3m_wmape_percent,-39.245464328858375,100_to_200,under_200
0931912047000,direct_extra_trees_log1p,Direct Extra Trees log1p,9,162,600.0,90.94777828995493,670.0553928122642,-509.05222171004505,111.67589880204403,103.38272931059193,103.06975842947801,46,19,162,17,779,fit,True,103.38272931059193,mean_rolling_3m_wmape_percent,-84.84203695167417,100_to_200,under_200
