sku_id,lumpy_06_model_key,lumpy_06_model,lumpy_06_mean_rolling_3m_wmape_percent,lumpy_06_horizon_wmape_percent,lumpy_06_actual_total,lumpy_07_model_key,lumpy_07_model,lumpy_07_mean_rolling_3m_wmape_percent,lumpy_07_horizon_wmape_percent,lumpy_07_actual_total,rolling_wmape_delta_07_minus_06,regression_improved,regression_improved_by_10pts,regression_worse_by_10pts
8470178R005PK,sba_croston,SBA Croston,100.0,100.0,19.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,102.58665477464312,358.81601804814306,19.0,2.5866547746431223,False,False,False
44119M53M00000,hurdle_random_forest,Hurdle Random Forest,100.0,133.5270745328346,40.0,direct_tweedie_glm,Direct Tweedie GLM,102.58948580226956,149.08340331202848,40.0,2.5894858022695644,False,False,False
8185080G00000,seasonal_sba_croston,Seasonal SBA Croston,110.07899434522898,170.96007454289352,42.0,direct_tweedie_glm,Direct Tweedie GLM,112.6794648943007,185.18365860232626,42.0,2.6004705490717157,False,False,False
7171177KD0799,tsb,TSB,108.2833421526776,122.92146289488906,52.0,direct_hist_poisson,Direct Hist Gradient Poisson,110.90125120162746,130.18997333239543,52.0,2.617909048949855,False,False,False
1161061M01000,tsb,TSB,114.064341575738,196.21902154150436,32.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,116.72477412320968,198.13510747939085,32.0,2.660432547471686,False,False,False
43210M76T50QC8,tsb,TSB,93.05365456979368,97.27346217021277,94.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,95.76147758545137,114.2436328731931,94.0,2.707823015657695,False,False,False
43210M62S620CB,aggregate_allocation,Aggregate Allocation,92.61040074201505,89.44819183272112,300.0,direct_hist_squared,Direct Hist Gradient Squared,95.32239460439426,86.35472114914599,300.0,2.7119938623792166,False,False,False
1793276G00000,sba_croston,SBA Croston,105.91451034055856,126.16695313199828,85.0,direct_extra_trees_log1p,Direct Extra Trees log1p,108.63596657546421,135.9778378483575,85.0,2.721456234905645,False,False,False
43210M62S0009L,hurdle_random_forest,Hurdle Random Forest,100.5490332587381,165.44340741940405,39.0,direct_tweedie_glm,Direct Tweedie GLM,103.27857751912707,187.49375534464096,39.0,2.7295442603889626,False,False,False
4345965J00000,recent_mean_6,Recent Mean 6m,109.35374149659866,241.2698412698413,21.0,direct_hist_poisson,Direct Hist Gradient Poisson,112.09175770204517,247.6869422485021,21.0,2.738016205446513,False,False,False
75139M70F005PK,sba_croston,SBA Croston,100.0,100.0,172.0,direct_extra_trees_log1p,Direct Extra Trees log1p,102.75244932280194,131.2168330782337,172.0,2.7524493228019367,False,False,False
1711279P01000,sba_croston,SBA Croston,119.42473327498072,135.64194890049976,64.0,direct_tweedie_glm,Direct Tweedie GLM,122.19107917688243,143.59226640741474,64.0,2.766345901901701,False,False,False
3515365J00000,sba_croston,SBA Croston,126.36718730935198,104.37261615608932,274.0,direct_extra_trees_log1p,Direct Extra Trees log1p,129.1672499107086,106.94048899295481,274.0,2.8000626013566148,False,False,False
68002M79G01000,recent_mean_6,Recent Mean 6m,100.60975609756098,108.0,25.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,103.41875753285564,171.6249292207076,25.0,2.809001435294661,False,False,False
71750M55T30C48,recent_mean_6,Recent Mean 6m,82.0194202742904,79.9184505606524,327.0,direct_hist_squared,Direct Hist Gradient Squared,84.95464397274473,81.48051122495997,327.0,2.9352236984543367,False,False,False
72311M68P01000,sba_croston,SBA Croston,86.93652284767506,82.850258743156,226.0,direct_extra_trees_log1p,Direct Extra Trees log1p,89.95003681898628,72.97652497452714,226.0,3.0135139713112125,False,False,False
35604M84400000,sba_croston,SBA Croston,139.67703027081362,231.8251937803336,77.0,direct_extra_trees_log1p,Direct Extra Trees log1p,142.72032206374845,222.83288928584128,77.0,3.0432917929348378,False,False,False
3882165J00000,recent_mean_6,Recent Mean 6m,110.52009456264776,150.6172839506173,54.0,direct_extra_trees_log1p,Direct Extra Trees log1p,113.56861864286154,153.12069592314006,54.0,3.048524080213781,False,False,False
81860M67P00000,hurdle_random_forest,Hurdle Random Forest,104.03636082638634,205.6187505486071,28.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,107.09441982261235,195.97051198277313,28.0,3.058058996226009,False,False,False
71743M53M100CB,recent_mean_6,Recent Mean 6m,102.19969969969968,108.52713178294572,86.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,105.28264615356676,113.53107485407064,86.0,3.0829464538670805,False,False,False
84570M62S10000,sba_croston,SBA Croston,94.0359142903877,94.07027051486092,163.0,direct_extra_trees_log1p,Direct Extra Trees log1p,97.12387727524126,95.61358670625478,163.0,3.0879629848535615,False,False,False
82160M67P10000,recent_mean_6,Recent Mean 6m,115.31531531531532,251.2820512820513,13.0,direct_random_forest_log1p,Direct Random Forest log1p,118.48468494682753,348.8791632604281,13.0,3.169369631512211,False,False,False
69100M66L21000,sba_croston,SBA Croston,100.186127971688,99.41817256233892,128.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,103.36633132911359,102.94699274789035,128.0,3.1802033574255972,False,False,False
8394068L50000,sba_croston,SBA Croston,94.13809944469332,89.22956899236594,132.0,direct_tweedie_glm,Direct Tweedie GLM,97.35563562245052,85.05332225424985,132.0,3.2175361777571965,False,False,False
8470381A14V12,hurdle_random_forest,Hurdle Random Forest,100.0661113932697,164.37199239243253,55.0,direct_random_forest_log1p,Direct Random Forest log1p,103.3674989104716,154.15116494263432,55.0,3.3013875172019027,False,False,False
84702M80TA05PK,aggregate_allocation,Aggregate Allocation,100.25332101693066,102.08436490173882,31.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,103.55833714850588,196.2489626930136,31.0,3.305016131575229,False,False,False
71831M74T00000,aggregate_allocation,Aggregate Allocation,100.0,100.0,67.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,103.30936829833121,89.15408004965305,67.0,3.309368298331208,False,False,False
8687761JA0000,recent_mean_6,Recent Mean 6m,100.0,192.30769230769232,26.0,direct_hist_poisson,Direct Hist Gradient Poisson,103.36568208010358,265.6828939379209,26.0,3.365682080103582,False,False,False
83101M53M10GCY,tsb,TSB,116.09753457249091,190.3620298191147,24.0,direct_tweedie_glm,Direct Tweedie GLM,119.4735814528295,230.26887388624687,24.0,3.376046880338592,False,False,False
28300M55R42000,sba_croston,SBA Croston,120.3104332070256,129.74924738244275,112.0,direct_extra_trees_log1p,Direct Extra Trees log1p,123.7212428895106,131.09755759663375,112.0,3.4108096824850094,False,False,False
1591063A0V000,recent_mean_6,Recent Mean 6m,101.85185185185183,179.62962962962962,18.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,105.27026311113872,245.88379333507703,18.0,3.4184112592868843,False,False,False
95310M75T00000,hurdle_random_forest,Hurdle Random Forest,83.6007564978447,96.90223499615374,95.0,hurdle_random_forest,Hurdle Random Forest Regression,87.01982836677286,97.19411292729178,95.0,3.4190718689281567,False,False,False
0911912006XC0,hurdle_random_forest,Hurdle Random Forest,117.07405948219984,661.9364517714024,8.0,direct_extra_trees_log1p,Direct Extra Trees log1p,120.52124921650712,595.0375815396466,8.0,3.4471897343072726,False,False,False
3565050J10000,hurdle_random_forest,Hurdle Random Forest,102.6179508370776,119.62326638677848,34.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,106.07231676344372,142.72189312955754,34.0,3.4543659263661226,False,False,False
7176171L105PK,sba_croston,SBA Croston,100.747018566893,94.98228429099164,93.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,104.23896890738929,93.6711890515827,93.0,3.491950340496288,False,False,False
87991M68P105PK,sba_croston,SBA Croston,97.2990633023338,93.36719544833328,246.0,direct_extra_trees_log1p,Direct Extra Trees log1p,100.8752852479196,92.29011871863266,246.0,3.5762219455858,False,False,False
3845062R00000,sba_croston,SBA Croston,114.0488013399045,138.8744956497869,72.0,direct_random_forest_log1p,Direct Random Forest log1p,117.67736326782078,155.7803249990346,72.0,3.62856192791628,False,False,False
3834651K42000,sba_croston,SBA Croston,114.88135533904392,292.59527630307264,27.0,direct_extra_trees_log1p,Direct Extra Trees log1p,118.52799850033574,430.3500494533447,27.0,3.64664316129182,False,False,False
3495561M00000,sba_croston,SBA Croston,100.0,263.6363636363636,66.0,direct_extra_trees_log1p,Direct Extra Trees log1p,103.6622348770128,288.8690224252798,66.0,3.662234877012807,False,False,False
69410M74L00000,tsb,TSB,110.87266489759156,155.3492462247684,31.0,direct_hist_poisson,Direct Hist Gradient Poisson,114.549876217513,171.9914219146744,31.0,3.6772113199214402,False,False,False
84510M76T31000,recent_mean_6,Recent Mean 6m,98.7584068936528,97.58203799654578,193.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,102.56409045980101,100.42263966772478,193.0,3.805683566148204,False,False,False
11610M67P10000,sba_croston,SBA Croston,87.9144297652408,92.54430853972995,192.0,direct_extra_trees_log1p,Direct Extra Trees log1p,91.73704672580662,97.56564035882235,192.0,3.8226169605658242,False,False,False
64111M56R01P21,recent_mean_6,Recent Mean 6m,101.25,111.66666666666669,20.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,105.09488902084885,164.76098375601296,20.0,3.8448890208488535,False,False,False
71742M53M100CB,hurdle_random_forest,Hurdle Random Forest,100.20556646742976,109.48214543872731,36.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,104.06744768491646,127.24268397849761,36.0,3.8618812174866974,False,False,False
8473077MB1000,tsb,TSB,108.66158621055452,132.68747237618842,54.0,direct_tweedie_glm,Direct Tweedie GLM,112.5392837945223,149.03953136756238,54.0,3.8776975839677874,False,False,False
77221M55T00799,tsb,TSB,88.94438238605537,86.74910403687936,234.0,direct_hist_squared,Direct Hist Gradient Squared,92.91704291112192,88.07654334062863,234.0,3.9726605250665585,False,False,False
7783278R000PG,sba_croston,SBA Croston,105.97257612677684,159.1921124307769,30.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,109.96056223390875,190.15822053615278,30.0,3.9879861071319027,False,False,False
8450162R02000,tsb,TSB,115.19987837998254,216.3592979271376,19.0,direct_tweedie_glm,Direct Tweedie GLM,119.23555692684208,287.0569983571141,19.0,4.035678546859543,False,False,False
7171754GA0000,sba_croston,SBA Croston,112.17243336307516,155.55359000136653,84.0,direct_tweedie_glm,Direct Tweedie GLM,116.21887210697281,175.56350492961388,84.0,4.046438743897653,False,False,False
65500M75L00000,recent_mean_6,Recent Mean 6m,123.2843137254902,164.22764227642278,41.0,direct_tweedie_glm,Direct Tweedie GLM,127.34661380836259,194.2961719021876,41.0,4.062300082872397,False,False,False
38452M56R30000,sba_croston,SBA Croston,103.45830996889136,102.44034942963351,101.0,direct_hist_squared,Direct Hist Gradient Squared,107.56524261680167,105.14306515155522,101.0,4.1069326479103125,False,False,False
11710M68K10000,tsb,TSB,121.0153581085094,142.36170147629304,84.0,direct_random_forest_log1p,Direct Random Forest log1p,125.13350207261918,168.4079921648834,84.0,4.118143964109777,False,False,False
81850M67P00000,tsb,TSB,104.10582089768104,135.80410043757098,58.0,direct_extra_trees_log1p,Direct Extra Trees log1p,108.23237620819414,172.39726346898465,58.0,4.126555310513098,False,False,False
69330M74L00000,recent_mean_6,Recent Mean 6m,109.81012658227849,151.58730158730157,42.0,direct_random_forest_log1p,Direct Random Forest log1p,113.96008776913706,162.32855291564564,42.0,4.149961186858576,False,False,False
7615181A01P4Z,sba_croston,SBA Croston,107.18679994864402,114.3196900353318,132.0,direct_random_forest_log1p,Direct Random Forest log1p,111.33975201370224,121.42269546513616,132.0,4.152952065058216,False,False,False
84701M55TG0ZHJ,recent_mean_6,Recent Mean 6m,93.89443277310924,87.87878787878789,209.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,98.05177102194557,92.40724995552314,209.0,4.157338248836325,False,False,False
71744M53M00000,sba_croston,SBA Croston,126.4229140919945,338.2637110192761,18.0,direct_tweedie_glm,Direct Tweedie GLM,130.6368001123677,398.356300983809,18.0,4.213886020373195,False,False,False
71721M76M005PK,hurdle_random_forest,Hurdle Random Forest,100.0,119.77990871524744,69.0,direct_random_forest_log1p,Direct Random Forest log1p,104.25222576661282,137.1258984266979,69.0,4.252225766612824,False,False,False
77210M76T015PK,tsb,TSB,96.43347328814036,94.93864848936168,188.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,100.70072551650759,93.80555292012897,188.0,4.2672522283672265,False,False,False
8276161A00000,recent_mean_6,Recent Mean 6m,128.84990253411306,220.83333333333331,32.0,direct_extra_trees_log1p,Direct Extra Trees log1p,133.1479142570049,240.34482632593236,32.0,4.298011722891857,False,False,False
3512150A30000,recent_mean_6,Recent Mean 6m,104.47971781305114,175.75757575757578,77.0,direct_extra_trees_log1p,Direct Extra Trees log1p,108.78023304060389,186.1548020482439,77.0,4.300515227552751,False,False,False
83755M74L005PK,recent_mean_6,Recent Mean 6m,107.33543417366948,106.0,100.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,111.66230486303418,116.8096669435702,100.0,4.326870689364696,False,False,False
1161054G30000,sba_croston,SBA Croston,113.87252059060457,168.9778979852666,57.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,118.2404322566049,190.16616140805152,57.0,4.367911666000339,False,False,False
3641275F00000,hurdle_random_forest,Hurdle Random Forest,100.0,201.2093000093244,23.0,direct_random_forest_log1p,Direct Random Forest log1p,104.39823590654147,235.8839163249913,23.0,4.398235906541473,False,False,False
7382273R505PK,tsb,TSB,106.7227516336989,127.6667291317374,40.0,direct_tweedie_glm,Direct Tweedie GLM,111.1812236171304,154.0594179839423,40.0,4.458471983431494,False,False,False
1781254G00000,sba_croston,SBA Croston,94.93936110626824,94.21722010376858,178.0,direct_extra_trees_log1p,Direct Extra Trees log1p,99.41387651943971,92.18461115507787,178.0,4.474515413171474,False,False,False
3515379P00000,sba_croston,SBA Croston,123.54048558195144,285.842432562467,48.0,direct_extra_trees_log1p,Direct Extra Trees log1p,128.01835213685968,302.0828065729635,48.0,4.477866554908232,False,False,False
7179154P00000,sba_croston,SBA Croston,126.9904229227628,237.49627778368404,32.0,direct_tweedie_glm,Direct Tweedie GLM,131.5165508242224,269.37830358141986,32.0,4.526127901459603,False,False,False
7171284A10W07,sba_croston_tuned,SBA Croston Tuned,118.34709330584232,162.01110147396602,57.0,direct_tweedie_glm,Direct Tweedie GLM,122.89824833988958,162.47975754014388,57.0,4.551155034047255,False,False,False
84701M67P30000,tsb,TSB,116.77393522343758,278.1791687959065,73.0,direct_extra_trees_log1p,Direct Extra Trees log1p,121.37275370654272,230.95320609615823,73.0,4.598818483105148,False,False,False
0915918022000,sba_croston,SBA Croston,122.2686991950388,113.5576727668135,190.0,direct_extra_trees_log1p,Direct Extra Trees log1p,126.94024162959717,118.2050095536869,190.0,4.671542434558361,False,False,False
88912M76M00000,hurdle_random_forest,Hurdle Random Forest,100.0,170.57096478847726,23.0,direct_hist_poisson,Direct Hist Gradient Poisson,104.70200641635286,210.10550732315593,23.0,4.702006416352859,False,False,False
3882151K02000,sba_croston,SBA Croston,113.32714276880613,140.44233683333354,71.0,direct_tweedie_glm,Direct Tweedie GLM,118.04852333502825,163.16688216325971,71.0,4.721380566222123,False,False,False
83970M55T00000,aggregate_allocation,Aggregate Allocation,101.17680832446337,103.397308231827,53.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,105.91737022413103,188.43846411663418,53.0,4.740561899667668,False,False,False
3925061J00000,sba_croston,SBA Croston,108.06887690317448,101.7334130065014,106.0,direct_extra_trees_log1p,Direct Extra Trees log1p,112.82545588626884,102.91721372073654,106.0,4.756578983094357,False,False,False
71751M76MB0ZNZ,sba_croston,SBA Croston,105.63038094032018,101.9413468603968,178.0,direct_extra_trees_log1p,Direct Extra Trees log1p,110.3966592130993,103.29134965404265,178.0,4.766278272779118,False,False,False
0924130010000,recent_mean_6,Recent Mean 6m,100.96371882086169,127.35042735042734,39.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,105.8311538895994,152.93168246208663,39.0,4.86743506873772,False,False,False
71712M60MA05PK,sba_croston,SBA Croston,90.00303745982949,85.07097243993182,183.0,direct_extra_trees_log1p,Direct Extra Trees log1p,94.87770982743794,74.49825187648324,183.0,4.874672367608454,False,False,False
4171080J00000,sba_croston,SBA Croston,117.49938326957928,102.65429564869116,343.0,direct_extra_trees_log1p,Direct Extra Trees log1p,122.38994382811677,103.47147236836862,343.0,4.890560558537487,False,False,False
82302M68P15000,sba_croston,SBA Croston,104.82652672265016,108.2128742046904,96.0,direct_hist_poisson,Direct Hist Gradient Poisson,109.73398426888629,115.08370865465615,96.0,4.907457546236131,False,False,False
8181065J02000,sba_croston,SBA Croston,92.12189283906324,124.63097545063069,79.0,direct_extra_trees_log1p,Direct Extra Trees log1p,97.06450065486341,160.70391253363198,79.0,4.942607815800173,False,False,False
72330M74L005PK,sba_croston,SBA Croston,116.16307275244084,191.31042643829215,46.0,direct_tweedie_glm,Direct Tweedie GLM,121.21576019638917,206.85173920109798,46.0,5.052687443948329,False,False,False
4321064J01ZBP,tsb,TSB,114.88482263070344,131.89687108489284,46.0,direct_tweedie_glm,Direct Tweedie GLM,119.97241997437395,155.24498175109503,46.0,5.0875973436705095,False,False,False
37736M58R00000,sba_croston,SBA Croston,101.4964795022116,98.5679906601516,151.0,direct_extra_trees_log1p,Direct Extra Trees log1p,106.59775871618442,103.35275550667136,151.0,5.101279213972816,False,False,False
6932068LA0000,sba_croston,SBA Croston,109.90383333210544,113.58330368738542,90.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,115.02229939983823,118.38880193196906,90.0,5.118466067732797,False,False,False
3F11779S00000,recent_mean_6,Recent Mean 6m,102.1505376344086,243.3333333333333,20.0,direct_hist_poisson,Direct Hist Gradient Poisson,107.31326073911976,212.36285903182267,20.0,5.162723104711162,False,False,False
43210M83P0027N,sba_croston,SBA Croston,126.09386870960871,138.84526624489516,72.0,direct_extra_trees_log1p,Direct Extra Trees log1p,131.28506469757792,143.07046877711974,72.0,5.191195987969209,False,False,False
7821565J105PK,sba_croston,SBA Croston,115.79100000850524,126.16877286610476,116.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,121.13846571728645,135.85802392008029,116.0,5.347465708781215,False,False,False
82510M60M51000,sba_croston,SBA Croston,115.92572399927498,127.70368381466392,76.0,direct_extra_trees_log1p,Direct Extra Trees log1p,121.30344528134435,139.80113008541005,76.0,5.377721282069373,False,False,False
3591075F31000,sba_croston,SBA Croston,105.53175497148594,111.64580962635767,169.0,direct_extra_trees_log1p,Direct Extra Trees log1p,110.93455397371055,122.56669199659925,169.0,5.4027990022246115,False,False,False
8450171L02000,tsb,TSB,112.27707962518694,176.5237655721153,21.0,direct_tweedie_glm,Direct Tweedie GLM,117.68243751331904,251.9231191315442,21.0,5.405357888132102,False,False,False
3658054P00000,sba_croston,SBA Croston,109.06573578552104,134.40973449213527,55.0,direct_tweedie_glm,Direct Tweedie GLM,114.5191663593114,171.22044203998118,55.0,5.453430573790357,False,False,False
3532077R10000,sba_croston,SBA Croston,99.9772518214873,104.32427707719344,130.0,direct_extra_trees_log1p,Direct Extra Trees log1p,105.45684503964742,111.0421613681902,130.0,5.479593218160119,False,False,False
7175173K105PK,sba_croston,SBA Croston,96.47125694166992,97.02697535021892,225.0,direct_extra_trees_log1p,Direct Extra Trees log1p,102.01563997407449,100.26851660549437,225.0,5.544383032404568,False,False,False
69100M66L01000,recent_mean_6,Recent Mean 6m,107.8125,194.11764705882356,17.0,direct_random_forest_log1p,Direct Random Forest log1p,113.38312973044904,298.2131517519316,17.0,5.570629730449042,False,False,False
7185160G00000,sba_croston,SBA Croston,100.9272907910525,107.32178339040294,194.0,direct_extra_trees_log1p,Direct Extra Trees log1p,106.54008041545757,113.8917109599893,194.0,5.6127896244050675,False,False,False
7178254P00000,tsb,TSB,112.01434008924886,155.1192398082638,53.0,direct_random_forest_log1p,Direct Random Forest log1p,117.63236929466358,167.18181429719323,53.0,5.6180292054147145,False,False,False
8228061810000,recent_mean_6,Recent Mean 6m,115.75520833333334,185.89743589743588,26.0,direct_tweedie_glm,Direct Tweedie GLM,121.39782266435958,251.87930846733994,26.0,5.6426143310262376,False,False,False
84641M77G00000,recent_mean_6,Recent Mean 6m,106.79012345679013,260.0,15.0,direct_random_forest_log1p,Direct Random Forest log1p,112.4517452522257,307.4909053294014,15.0,5.661621795435579,False,False,False
73630M76M01GJL,tsb,TSB,117.87708711260012,160.1531532258913,54.0,direct_extra_trees_log1p,Direct Extra Trees log1p,123.55169769507157,175.23540730664848,54.0,5.674610582471445,False,False,False
8480254P446GS,tsb,TSB,115.82677057979272,165.900926822015,43.0,direct_tweedie_glm,Direct Tweedie GLM,121.56288945161816,186.59918583218953,43.0,5.73611887182544,False,False,False
38315M68K00000,recent_mean_6,Recent Mean 6m,113.0892255892256,160.65573770491804,61.0,direct_extra_trees_log1p,Direct Extra Trees log1p,118.83534440136049,168.7402300391666,61.0,5.746118812134881,False,False,False
77250M79M100PG,tsb,TSB,115.23729791480883,173.23106418113693,29.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,121.02216348548195,207.13187147946476,29.0,5.784865570673119,False,False,False
8721176G11T01,recent_mean_6,Recent Mean 6m,110.04901960784314,254.9019607843137,34.0,direct_random_forest_log1p,Direct Random Forest log1p,115.85318705307212,246.22971400698395,34.0,5.804167445228984,False,False,False
7171177K70799,recent_mean_6,Recent Mean 6m,103.64427860696516,119.64285714285714,56.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,109.4769208982387,136.42250772144234,56.0,5.832642291273544,False,False,False
8485165D006GS,hurdle_random_forest,Hurdle Random Forest,100.0,115.97169295078828,49.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,105.84194909641336,128.8639696961652,49.0,5.841949096413359,False,False,False
8392364J010CB,tsb,TSB,118.0849103850242,586.0493588687708,7.0,direct_hist_poisson,Direct Hist Gradient Poisson,123.98159965101404,714.0869641638501,7.0,5.896689265989835,False,False,False
8285081A225PK,tsb,TSB,122.454913801672,188.02349821712147,32.0,direct_extra_trees_log1p,Direct Extra Trees log1p,128.42296300878527,226.5053816997121,32.0,5.968049207113268,False,False,False
38500M55T01000,boosted_sba_hybrid,Boosted SBA Hybrid,93.2088076955146,93.66474318301714,134.0,direct_hist_squared,Direct Hist Gradient Squared,99.19091910314808,105.28456482462013,134.0,5.982111407633482,False,False,False
84901M56R63HLK,recent_mean_6,Recent Mean 6m,124.81481481481482,191.1764705882353,34.0,direct_random_forest_log1p,Direct Random Forest log1p,130.80565115144512,215.30640164325376,34.0,5.990836336630295,False,False,False
43250M79M0027N,sba_croston,SBA Croston,103.7407927134148,105.0557024085694,128.0,direct_hist_poisson,Direct Hist Gradient Poisson,109.78997994119915,108.395304669423,128.0,6.049187227784344,False,False,False
84702M80TJ0WB3,boosted_sba_hybrid,Boosted SBA Hybrid,97.4592418964035,97.987647712227,90.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,103.56341623047133,101.48959350304084,90.0,6.104174334067835,False,False,False
7176173K105PK,sba_croston,SBA Croston,98.7083750847035,111.84876234496927,116.0,direct_random_forest_log1p,Direct Random Forest log1p,104.84346848429145,138.790036005158,116.0,6.135093399587944,False,False,False
72460M60M00000,sba_croston,SBA Croston,101.11222409766737,103.10414346869676,94.0,direct_extra_trees_log1p,Direct Extra Trees log1p,107.36718134199236,111.48798199700333,94.0,6.2549572443249986,False,False,False
71091M843005PK,sba_croston,SBA Croston,131.87462442126665,186.2123804141516,53.0,direct_extra_trees_log1p,Direct Extra Trees log1p,138.1798850243007,220.33384734306935,53.0,6.305260603034043,False,False,False
7175163J105PK,recent_mean_6,Recent Mean 6m,119.29012345679013,225.7575757575757,22.0,direct_random_forest_log1p,Direct Random Forest log1p,125.67304880818898,296.15135224389996,22.0,6.382925351398853,False,False,False
71751M67P005PK,sba_croston,SBA Croston,120.52009069272704,168.67543963528115,43.0,direct_random_forest_log1p,Direct Random Forest log1p,126.90325757424183,202.04390927689312,43.0,6.383166881514796,False,False,False
71811M68P30799,aggregate_allocation,Aggregate Allocation,105.76899284017122,115.71920053759617,87.0,direct_random_forest_log1p,Direct Random Forest log1p,112.1597067378665,130.31177399286582,87.0,6.390713897695278,False,False,False
7211157M005PK,sba_croston,SBA Croston,103.06872015619209,113.14837521492755,77.0,direct_tweedie_glm,Direct Tweedie GLM,109.55711625018891,135.4821657726536,77.0,6.488396093996826,False,False,False
82150M820005ES,recent_mean_6,Recent Mean 6m,104.46428571428572,208.88888888888889,15.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,111.19594531150021,279.92806600515786,15.0,6.731659597214488,False,False,False
4321068LA0ZA8,sba_croston,SBA Croston,87.24794616940827,82.17861712408916,201.0,direct_extra_trees_log1p,Direct Extra Trees log1p,94.016741004654,77.01697443736242,201.0,6.768794835245728,False,False,False
35602M73T00000,aggregate_allocation,Aggregate Allocation,100.0,100.0,35.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,106.78192247903873,154.22884218667792,35.0,6.781922479038727,False,False,False
71734M58R00000,sba_croston,SBA Croston,113.39731154511006,122.5101298171304,73.0,direct_tweedie_glm,Direct Tweedie GLM,120.20796473132853,131.83258894809774,73.0,6.810653186218474,False,False,False
8228076872000,tsb,TSB,113.99469120737363,140.32519397520787,65.0,hurdle_xgboost_tweedie,Hurdle XGBoost Tweedie,120.92791600835442,163.80071998541922,65.0,6.933224800980781,False,False,False
5823054P00000,sba_croston,SBA Croston,117.10955115652388,179.29400557099714,49.0,direct_tweedie_glm,Direct Tweedie GLM,124.05732023581638,227.02326041618434,49.0,6.947769079292499,False,False,False
72312M79M00000,hurdle_random_forest,Hurdle Random Forest,99.7623262219754,110.699871523672,67.0,direct_tweedie_glm,Direct Tweedie GLM,106.74944300453619,123.24522149749869,67.0,6.98711678256079,False,False,False
083161010A000,recent_mean_6,Recent Mean 6m,100.0,100.0,20.0,direct_hist_poisson,Direct Hist Gradient Poisson,107.01613565201349,239.0573394546795,20.0,7.016135652013489,False,False,False
41710M76M00000,sba_croston,SBA Croston,120.74100354165876,145.5350953980158,116.0,direct_extra_trees_log1p,Direct Extra Trees log1p,127.88650464250802,147.56574818418514,116.0,7.145501100849259,False,False,False
7813257L01000,sba_croston,SBA Croston,120.31576696394362,137.5892656594015,112.0,direct_extra_trees_log1p,Direct Extra Trees log1p,127.54534478148648,139.7994448065661,112.0,7.229577817542861,False,False,False
84541M56R00000,sba_croston,SBA Croston,99.58530849209652,99.87226145947896,129.0,direct_extra_trees_log1p,Direct Extra Trees log1p,106.81551425823405,105.58498545543287,129.0,7.23020576613753,False,False,False
8470161LVBZJ3,sba_croston,SBA Croston,102.22704845927258,110.68671133212602,121.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,109.5254950878232,132.00772234162275,121.0,7.2984466285506215,False,False,False
7283165D10000,recent_mean_6,Recent Mean 6m,100.0,100.0,1.0,direct_random_forest_log1p,Direct Random Forest log1p,107.43495506473903,2521.519809026727,1.0,7.434955064739029,False,False,False
35750M68P11000,recent_mean_6,Recent Mean 6m,102.33333333333331,123.52941176470594,34.0,direct_random_forest_log1p,Direct Random Forest log1p,109.78805510456503,201.083298892783,34.0,7.454721771231718,False,False,False
35750M53T01000,tsb,TSB,98.77541644863074,91.80666666666669,120.0,direct_xgboost_tweedie,Direct XGBoost Tweedie,106.23483501352632,99.35086927638486,120.0,7.459418564895586,False,False,False
35670M76T00000,tsb,TSB,93.08478299350573,91.51988511524549,86.0,direct_hist_squared,Direct Hist Gradient Squared,100.66938627959651,108.85112540187505,86.0,7.584603286090783,False,False,False
