trial_id,recipe,candidate_id,architecture,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias,cohort
sba_a0.05__w18,classical__s0.75,sba_a0.05__w18__classical__s0.75,classical,215,215,39,98,163,73.62927717902221,99.41804990220108,0.7344095477114829,91.29614551294827,6830.0,9662.742398936132,41.47499852029476,41.47499852029476,recurring_a
sba_a0.05__w24,classical__s0.75,sba_a0.05__w24__classical__s0.75,classical,215,215,41,103,165,70.78318144539057,97.28456620757383,0.6786319610928107,101.6750638364723,6830.0,10652.986250792037,55.97344437470039,55.97344437470039,recurring_a
sba_a0.05__w30,classical__s0.75,sba_a0.05__w30__classical__s0.75,classical,215,215,46,109,163,69.24929466734729,96.31140925005518,0.6682679842290159,106.63295252480401,6830.0,10990.295131786414,60.912080992480426,60.912080992480426,recurring_a
sba_a0.05__w36,classical__s0.75,sba_a0.05__w36__classical__s0.75,classical,215,215,49,111,162,68.43784220790117,97.69004956098863,0.6702326115127467,109.34469420994691,6830.0,11178.989761440276,63.674813491072854,63.674813491072854,recurring_a
sba_a0.05__w48,classical__s0.75,sba_a0.05__w48__classical__s0.75,classical,215,215,49,111,162,68.43784220790117,97.69004956098863,0.6702326115127467,109.34469420994691,6830.0,11178.989761440276,63.674813491072854,63.674813491072854,recurring_a
sba_a0.10__w18,classical__s0.75,sba_a0.10__w18__classical__s0.75,classical,215,215,68,131,179,63.31826596741224,84.19306485146461,0.5845101914779175,75.47170870965039,6830.0,8461.990665248586,23.894446050491744,23.894446050491744,recurring_a
sba_a0.10__w24,classical__s0.75,sba_a0.10__w24__classical__s0.75,classical,215,215,65,135,181,62.209067570000194,81.93504168984023,0.5890975255686287,77.48515458003375,6830.0,8839.421999353355,29.42052707691589,29.42052707691589,recurring_a
sba_a0.10__w30,classical__s0.75,sba_a0.10__w30__classical__s0.75,classical,215,215,69,131,181,61.51528615643397,81.83606453591631,0.5782327723854934,78.28111976077258,6830.0,8914.897246809065,30.52558194449583,30.52558194449583,recurring_a
sba_a0.10__w36,classical__s0.75,sba_a0.10__w36__classical__s0.75,classical,215,215,70,131,180,60.59074618544368,81.24176991036836,0.5700118578750435,78.69856998674643,6830.0,8962.343691356804,31.220259024257743,31.220259024257743,recurring_a
sba_a0.10__w48,classical__s0.75,sba_a0.10__w48__classical__s0.75,classical,215,215,70,131,180,60.59074618544368,81.24176991036836,0.5700118578750435,78.69856998674643,6830.0,8962.343691356804,31.220259024257743,31.220259024257743,recurring_a
sba_a0.20__w18,classical__s0.75,sba_a0.20__w18__classical__s0.75,classical,215,215,90,151,199,56.20889340079727,75.095310343132,0.5116038405056794,63.24695179487922,6830.0,6976.039990932266,2.1382136300478174,2.1382136300478174,recurring_a
sba_a0.20__w24,classical__s0.75,sba_a0.20__w24__classical__s0.75,classical,215,215,88,150,199,54.75017073666551,74.46807569720528,0.5030654711648994,63.17040788028431,6830.0,7008.836501347987,2.618396798652811,2.618396798652811,recurring_a
sba_a0.20__w30,classical__s0.75,sba_a0.20__w30__classical__s0.75,classical,215,215,90,150,200,54.7024515794784,75.6239407463244,0.5066432990561514,63.25077408939328,6830.0,7004.623859821084,2.5567182989909796,2.5567182989909796,recurring_a
sba_a0.20__w36,classical__s0.75,sba_a0.20__w36__classical__s0.75,classical,215,215,90,150,199,54.7049594850329,75.4899996056102,0.5060164070516064,63.26060908679765,6830.0,7007.997014767128,2.606105633486506,2.606105633486506,recurring_a
sba_a0.20__w48,classical__s0.75,sba_a0.20__w48__classical__s0.75,classical,215,215,90,150,199,54.7049594850329,75.4899996056102,0.5060164070516064,63.26060908679765,6830.0,7007.997014767128,2.606105633486506,2.606105633486506,recurring_a
sba_a0.30__w18,classical__s0.75,sba_a0.30__w18__classical__s0.75,classical,215,215,95,157,208,53.296059166038354,71.53328264876728,0.4893213959369255,60.68340340467648,6830.0,6138.096104869868,-10.130364496780848,10.130364496780848,recurring_a
sba_a0.30__w24,classical__s0.75,sba_a0.30__w24__classical__s0.75,classical,215,215,94,158,208,52.761524418906326,71.3693474956743,0.49004968345541994,60.57390955401176,6830.0,6128.772316843182,-10.26687676657127,10.26687676657127,recurring_a
sba_a0.30__w30,classical__s0.75,sba_a0.30__w30__classical__s0.75,classical,215,215,94,158,209,52.75855196329183,71.38921091490232,0.4902102888947747,60.582682776490934,6830.0,6125.597928797922,-10.313353897541411,10.313353897541411,recurring_a
sba_a0.30__w36,classical__s0.75,sba_a0.30__w36__classical__s0.75,classical,215,215,94,158,208,52.76329510265377,71.39336789919258,0.4901965415075379,60.58605785428861,6830.0,6125.912786671637,-10.30874397259682,10.30874397259682,recurring_a
sba_a0.30__w48,classical__s0.75,sba_a0.30__w48__classical__s0.75,classical,215,215,94,158,208,52.76329510265377,71.39336789919258,0.4901965415075379,60.58605785428861,6830.0,6125.912786671637,-10.30874397259682,10.30874397259682,recurring_a
sba_a0.50__w18,classical__s0.75,sba_a0.50__w18__classical__s0.75,classical,215,215,80,150,208,55.147047866219474,73.73837857259645,0.5260298121511292,62.10751742768052,6830.0,5145.790636540105,-24.658995072619252,24.658995072619252,recurring_a
sba_a0.50__w24,classical__s0.75,sba_a0.50__w24__classical__s0.75,classical,215,215,80,150,208,55.14777018682967,73.7321544701725,0.5260255053058589,62.06602388554966,6830.0,5141.507598539893,-24.721704267351498,24.721704267351498,recurring_a
sba_a0.50__w30,classical__s0.75,sba_a0.50__w30__classical__s0.75,classical,215,215,80,150,208,55.14787754052371,73.73208840514422,0.5260255131667504,62.06590583062128,6830.0,5141.284247010145,-24.72497442152057,24.72497442152057,recurring_a
sba_a0.50__w36,classical__s0.75,sba_a0.50__w36__classical__s0.75,classical,215,215,80,150,208,55.14787754052371,73.7320881568724,0.5260255128489683,62.06590393689077,6830.0,5141.284731901883,-24.724967322080776,24.724967322080776,recurring_a
sba_a0.50__w48,classical__s0.75,sba_a0.50__w48__classical__s0.75,classical,215,215,80,150,208,55.14787754052371,73.7320881568724,0.5260255128489683,62.06590393689077,6830.0,5141.284731901883,-24.724967322080776,24.724967322080776,recurring_a
sba_a0.70__w18,classical__s0.75,sba_a0.70__w18__classical__s0.75,classical,215,215,61,145,206,60.24995484234255,76.55194748689935,0.5820379402168645,65.55320755263965,6830.0,4415.027485026844,-35.35830915041223,35.35830915041223,recurring_a
sba_a0.70__w24,classical__s0.75,sba_a0.70__w24__classical__s0.75,classical,215,215,61,145,206,60.20714755514099,76.55224928101279,0.5820379395791342,65.54774539524686,6830.0,4414.564552950883,-35.36508707246145,35.36508707246145,recurring_a
sba_a0.70__w30,classical__s0.75,sba_a0.70__w30__classical__s0.75,classical,215,215,61,145,206,60.207147557274105,76.55224541893026,0.5820379395790841,65.54774609686856,6830.0,4414.561271895717,-35.36513511133649,35.36513511133649,recurring_a
sba_a0.70__w36,classical__s0.75,sba_a0.70__w36__classical__s0.75,classical,215,215,61,145,206,60.20714755727229,76.55224541696424,0.582037939579084,65.5477456166976,6830.0,4414.5612413703075,-35.36513555826783,35.36513555826783,recurring_a
sba_a0.70__w48,classical__s0.75,sba_a0.70__w48__classical__s0.75,classical,215,215,61,145,206,60.20714755727229,76.55224541696424,0.582037939579084,65.5477456166976,6830.0,4414.5612413703075,-35.36513555826783,35.36513555826783,recurring_a
tsb_a0.10_b0.05__w18,classical__s0.75,tsb_a0.10_b0.05__w18__classical__s0.75,classical,215,215,62,121,177,65.15318123310625,84.91836152425307,0.5904561221486795,77.08879909868942,6830.0,8723.234864425052,27.71939772218232,27.71939772218232,recurring_a
tsb_a0.10_b0.05__w24,classical__s0.75,tsb_a0.10_b0.05__w24__classical__s0.75,classical,215,215,61,126,177,64.3208463228712,83.01887455784765,0.5781234240573025,79.92053472806616,6830.0,9193.043566803653,34.5980024422204,34.5980024422204,recurring_a
tsb_a0.10_b0.05__w30,classical__s0.75,tsb_a0.10_b0.05__w30__classical__s0.75,classical,215,215,64,127,179,63.21685112867181,84.39546920432994,0.5790607444763538,80.88403614369565,6830.0,9314.536148411065,36.376810372050734,36.376810372050734,recurring_a
tsb_a0.10_b0.05__w36,classical__s0.75,tsb_a0.10_b0.05__w36__classical__s0.75,classical,215,215,66,126,178,63.84180577987243,85.38478741886505,0.5608237012641175,81.35289780726511,6830.0,9368.659847397372,37.1692510599908,37.1692510599908,recurring_a
tsb_a0.10_b0.05__w48,classical__s0.75,tsb_a0.10_b0.05__w48__classical__s0.75,classical,215,215,66,126,178,63.84180577987243,85.38478741886505,0.5608237012641175,81.35289780726511,6830.0,9368.659847397372,37.1692510599908,37.1692510599908,recurring_a
tsb_a0.10_b0.10__w18,classical__s0.75,tsb_a0.10_b0.10__w18__classical__s0.75,classical,215,215,62,122,181,65.14608182843466,84.92773159843318,0.593411795125276,76.25985479426507,6830.0,8635.185266619306,26.4302381642651,26.4302381642651,recurring_a
tsb_a0.10_b0.10__w24,classical__s0.75,tsb_a0.10_b0.10__w24__classical__s0.75,classical,215,215,63,128,179,64.41208806105139,82.55312161417521,0.5774589059077356,78.3593248730861,6830.0,9061.89216098156,32.677776881135586,32.677776881135586,recurring_a
tsb_a0.10_b0.10__w30,classical__s0.75,tsb_a0.10_b0.10__w30__classical__s0.75,classical,215,215,63,125,181,62.556423917401816,84.23811121359353,0.5798141097941306,79.50926314402568,6830.0,9167.419774503329,34.22283710839427,34.22283710839427,recurring_a
tsb_a0.10_b0.10__w36,classical__s0.75,tsb_a0.10_b0.10__w36__classical__s0.75,classical,215,215,65,122,180,62.667913578916306,84.73044292632648,0.5804578405488514,79.90581121064422,6830.0,9216.549734591385,34.94216302476405,34.94216302476405,recurring_a
tsb_a0.10_b0.10__w48,classical__s0.75,tsb_a0.10_b0.10__w48__classical__s0.75,classical,215,215,65,122,180,62.667913578916306,84.73044292632648,0.5804578405488514,79.90581121064422,6830.0,9216.549734591385,34.94216302476405,34.94216302476405,recurring_a
tsb_a0.10_b0.20__w18,classical__s0.75,tsb_a0.10_b0.20__w18__classical__s0.75,classical,215,215,66,120,181,63.71733891601404,85.61148405653027,0.5906702807207138,75.03767868516135,6830.0,8457.217810584789,23.824565308708472,23.824565308708472,recurring_a
tsb_a0.10_b0.20__w24,classical__s0.75,tsb_a0.10_b0.20__w24__classical__s0.75,classical,215,215,64,122,182,63.67298652434471,84.28936786342754,0.5872401088690217,76.50095956314992,6830.0,8840.960111166136,29.4430470156096,29.4430470156096,recurring_a
tsb_a0.10_b0.20__w30,classical__s0.75,tsb_a0.10_b0.20__w30__classical__s0.75,classical,215,215,65,125,182,62.70553953989468,84.16047858347397,0.572410300177883,77.68901750352407,6830.0,8935.538052863241,30.82778993943252,30.82778993943252,recurring_a
tsb_a0.10_b0.20__w36,classical__s0.75,tsb_a0.10_b0.20__w36__classical__s0.75,classical,215,215,67,123,181,62.01549191344674,84.49187192427442,0.5735853355251049,78.13487211856493,6830.0,8981.983175583258,31.50780637750012,31.50780637750012,recurring_a
tsb_a0.10_b0.20__w48,classical__s0.75,tsb_a0.10_b0.20__w48__classical__s0.75,classical,215,215,67,123,181,62.01549191344674,84.49187192427442,0.5735853355251049,78.13487211856493,6830.0,8981.983175583258,31.50780637750012,31.50780637750012,recurring_a
tsb_a0.10_b0.40__w18,classical__s0.75,tsb_a0.10_b0.40__w18__classical__s0.75,classical,215,215,63,116,178,65.4625710978636,86.31465553074196,0.6065045343655755,75.3458538870616,6830.0,8222.655466727614,20.390270376685418,20.390270376685418,recurring_a
tsb_a0.10_b0.40__w24,classical__s0.75,tsb_a0.10_b0.40__w24__classical__s0.75,classical,215,215,60,114,179,65.47467048629395,88.07578727423483,0.5894940440501094,75.83489508464837,6830.0,8593.424664644024,25.818809145593328,25.818809145593328,recurring_a
tsb_a0.10_b0.40__w30,classical__s0.75,tsb_a0.10_b0.40__w30__classical__s0.75,classical,215,215,58,120,181,65.59583476465725,88.4562324378143,0.5813984702315664,76.97536640751447,6830.0,8674.120315862405,27.00029745040124,27.00029745040124,recurring_a
tsb_a0.10_b0.40__w36,classical__s0.75,tsb_a0.10_b0.40__w36__classical__s0.75,classical,215,215,58,119,180,64.74499099956067,88.62308658173302,0.5813984811421969,77.48242867767866,6830.0,8720.886251369284,27.685011001014406,27.685011001014406,recurring_a
tsb_a0.10_b0.40__w48,classical__s0.75,tsb_a0.10_b0.40__w48__classical__s0.75,classical,215,215,58,119,180,64.74499099956067,88.62308658173302,0.5813984811421969,77.48242867767866,6830.0,8720.886251369284,27.685011001014406,27.685011001014406,recurring_a
tsb_a0.20_b0.05__w18,classical__s0.75,tsb_a0.20_b0.05__w18__classical__s0.75,classical,215,215,83,143,192,56.3282319110818,78.34048014521508,0.5213321007750454,65.98457092725118,6830.0,7616.343255181666,11.513078406759384,11.513078406759384,recurring_a
tsb_a0.20_b0.05__w24,classical__s0.75,tsb_a0.20_b0.05__w24__classical__s0.75,classical,215,215,85,148,191,57.20503619937966,77.44502201982343,0.5042776669394929,66.29552796158443,6830.0,7728.229058123588,13.151230719232625,13.151230719232625,recurring_a
tsb_a0.20_b0.05__w30,classical__s0.75,tsb_a0.20_b0.05__w30__classical__s0.75,classical,215,215,85,145,191,57.41086653247215,78.27284187165662,0.5022380859793212,66.50119138909892,6830.0,7753.967769704666,13.52807861939482,13.52807861939482,recurring_a
tsb_a0.20_b0.05__w36,classical__s0.75,tsb_a0.20_b0.05__w36__classical__s0.75,classical,215,215,85,145,191,57.59438916132558,78.27284187165662,0.5022461039475427,66.50347147911074,6830.0,7762.563235930333,13.653927319624199,13.653927319624199,recurring_a
tsb_a0.20_b0.05__w48,classical__s0.75,tsb_a0.20_b0.05__w48__classical__s0.75,classical,215,215,85,145,191,57.59438916132558,78.27284187165662,0.5022461039475427,66.50347147911074,6830.0,7762.563235930333,13.653927319624199,13.653927319624199,recurring_a
tsb_a0.20_b0.10__w18,classical__s0.75,tsb_a0.20_b0.10__w18__classical__s0.75,classical,215,215,85,145,194,55.99743276780074,78.92649871569122,0.517365963622349,65.395471248387,6830.0,7539.4156769743695,10.386759545744797,10.386759545744797,recurring_a
tsb_a0.20_b0.10__w24,classical__s0.75,tsb_a0.20_b0.10__w24__classical__s0.75,classical,215,215,89,143,193,57.39306975806469,77.49389157803986,0.5022124423906198,65.42699737385632,6830.0,7622.545245795849,11.603883540202768,11.603883540202768,recurring_a
tsb_a0.20_b0.10__w30,classical__s0.75,tsb_a0.20_b0.10__w30__classical__s0.75,classical,215,215,88,143,193,57.408095760971435,77.33479015320358,0.5035604098931918,65.56946164707823,6830.0,7634.26538967956,11.77548154728492,11.77548154728492,recurring_a
tsb_a0.20_b0.10__w36,classical__s0.75,tsb_a0.20_b0.10__w36__classical__s0.75,classical,215,215,88,142,193,57.3491299471713,77.46579765322394,0.5031656002624766,65.55304934761405,6830.0,7639.236964575675,11.848271809307107,11.848271809307107,recurring_a
tsb_a0.20_b0.10__w48,classical__s0.75,tsb_a0.20_b0.10__w48__classical__s0.75,classical,215,215,88,142,193,57.3491299471713,77.46579765322394,0.5031656002624766,65.55304934761405,6830.0,7639.236964575675,11.848271809307107,11.848271809307107,recurring_a
tsb_a0.20_b0.20__w18,classical__s0.75,tsb_a0.20_b0.20__w18__classical__s0.75,classical,215,215,88,138,193,57.4532355388381,78.6636155195244,0.5243810112402304,64.70179518319547,6830.0,7384.534844244197,8.11910460093993,8.11910460093993,recurring_a
tsb_a0.20_b0.20__w24,classical__s0.75,tsb_a0.20_b0.20__w24__classical__s0.75,classical,215,215,87,140,193,57.81303172969632,77.61989943898885,0.520589828540405,64.45382234886668,6830.0,7440.8873118633,8.944177333284042,8.944177333284042,recurring_a
tsb_a0.20_b0.20__w30,classical__s0.75,tsb_a0.20_b0.20__w30__classical__s0.75,classical,215,215,87,141,194,57.81491245836146,77.43410582834849,0.5224245643197324,64.57446519802068,6830.0,7444.353248251054,8.994923107628896,8.994923107628896,recurring_a
tsb_a0.20_b0.20__w36,classical__s0.75,tsb_a0.20_b0.20__w36__classical__s0.75,classical,215,215,87,141,193,57.81338380049911,77.47786878742238,0.5218285932830666,64.55068672520386,6830.0,7447.464885110026,9.040481480381061,9.040481480381061,recurring_a
tsb_a0.20_b0.20__w48,classical__s0.75,tsb_a0.20_b0.20__w48__classical__s0.75,classical,215,215,87,141,193,57.81338380049911,77.47786878742238,0.5218285932830666,64.55068672520386,6830.0,7447.464885110026,9.040481480381061,9.040481480381061,recurring_a
tsb_a0.20_b0.40__w18,classical__s0.75,tsb_a0.20_b0.40__w18__classical__s0.75,classical,215,215,82,136,188,60.86895764278797,80.935590573533,0.5485294851727308,65.71909832551057,6830.0,7179.0099175677515,5.109954869220373,5.109954869220373,recurring_a
tsb_a0.20_b0.40__w24,classical__s0.75,tsb_a0.20_b0.40__w24__classical__s0.75,classical,215,215,81,133,189,60.27299270281895,80.69439136487428,0.5574714023699945,65.38238291308801,6830.0,7228.411723545942,5.8332609596770375,5.8332609596770375,recurring_a
tsb_a0.20_b0.40__w30,classical__s0.75,tsb_a0.20_b0.40__w30__classical__s0.75,classical,215,215,81,134,190,60.91984328277679,80.856572781067,0.5592968757505072,65.48872494702657,6830.0,7229.744267715126,5.852771123208283,5.852771123208283,recurring_a
tsb_a0.20_b0.40__w36,classical__s0.75,tsb_a0.20_b0.40__w36__classical__s0.75,classical,215,215,81,134,190,61.01383180173412,80.78679991991447,0.5592918039426509,65.45674548049143,6830.0,7232.4420295989985,5.892269833074648,5.892269833074648,recurring_a
tsb_a0.20_b0.40__w48,classical__s0.75,tsb_a0.20_b0.40__w48__classical__s0.75,classical,215,215,81,134,190,61.01383180173412,80.78679991991447,0.5592918039426509,65.45674548049143,6830.0,7232.4420295989985,5.892269833074648,5.892269833074648,recurring_a
tsb_a0.40_b0.05__w18,classical__s0.75,tsb_a0.40_b0.05__w18__classical__s0.75,classical,215,215,91,150,202,56.177804279465995,75.39477963300766,0.5254833355443841,63.61856051623025,6830.0,6811.098006550988,-0.27674953805287805,0.27674953805287805,recurring_a
tsb_a0.40_b0.05__w24,classical__s0.75,tsb_a0.40_b0.05__w24__classical__s0.75,classical,215,215,90,152,201,57.26385717129814,75.19057621214388,0.5190064169842867,63.74700800744503,6830.0,6858.616833030139,0.41898730644420024,0.41898730644420024,recurring_a
tsb_a0.40_b0.05__w30,classical__s0.75,tsb_a0.40_b0.05__w30__classical__s0.75,classical,215,215,92,149,201,57.111090229569065,75.31094129414045,0.5252732329046852,63.84258390763629,6830.0,6879.4901112624375,0.7245989935935212,0.7245989935935212,recurring_a
tsb_a0.40_b0.05__w36,classical__s0.75,tsb_a0.40_b0.05__w36__classical__s0.75,classical,215,215,92,149,201,57.02794846410445,75.31094129414045,0.5245633093139546,63.86457633958855,6830.0,6884.086849769374,0.7919011679264079,0.7919011679264079,recurring_a
tsb_a0.40_b0.05__w48,classical__s0.75,tsb_a0.40_b0.05__w48__classical__s0.75,classical,215,215,92,149,201,57.02794846410445,75.31094129414045,0.5245633093139546,63.86457633958855,6830.0,6884.086849769374,0.7919011679264079,0.7919011679264079,recurring_a
tsb_a0.40_b0.10__w18,classical__s0.75,tsb_a0.40_b0.10__w18__classical__s0.75,classical,215,215,92,149,205,56.29553734636888,75.26487449709552,0.5362666864073143,63.154830054427165,6830.0,6739.465781611267,-1.325537604520253,1.325537604520253,recurring_a
tsb_a0.40_b0.10__w24,classical__s0.75,tsb_a0.40_b0.10__w24__classical__s0.75,classical,215,215,90,149,203,56.149623728600666,74.90489167516347,0.5269100884159149,63.203953629983296,6830.0,6763.127793432215,-0.9790952645356489,0.9790952645356489,recurring_a
tsb_a0.40_b0.10__w30,classical__s0.75,tsb_a0.40_b0.10__w30__classical__s0.75,classical,215,215,90,148,203,56.122568230928216,75.20480692867409,0.5254506636228395,63.234819908540175,6830.0,6770.951003351852,-0.8645533916273529,0.8645533916273529,recurring_a
tsb_a0.40_b0.10__w36,classical__s0.75,tsb_a0.40_b0.10__w36__classical__s0.75,classical,215,215,90,148,203,56.106344970775496,75.19880425770991,0.5253415651407173,63.23954730751239,6830.0,6772.432023563222,-0.8428693475370106,0.8428693475370106,recurring_a
tsb_a0.40_b0.10__w48,classical__s0.75,tsb_a0.40_b0.10__w48__classical__s0.75,classical,215,215,90,148,203,56.106344970775496,75.19880425770991,0.5253415651407173,63.23954730751239,6830.0,6772.432023563222,-0.8428693475370106,0.8428693475370106,recurring_a
tsb_a0.40_b0.20__w18,classical__s0.75,tsb_a0.40_b0.20__w18__classical__s0.75,classical,215,215,92,145,202,57.39247295636453,74.8501824912833,0.5173355458850823,62.575321131392364,6830.0,6594.449752731731,-3.448759110809213,3.448759110809213,recurring_a
tsb_a0.40_b0.20__w24,classical__s0.75,tsb_a0.40_b0.20__w24__classical__s0.75,classical,215,215,90,145,202,57.52484044744943,74.82835625795443,0.5177448596754396,62.60446612940753,6830.0,6597.307059727222,-3.4069244549455093,3.4069244549455093,recurring_a
tsb_a0.40_b0.20__w30,classical__s0.75,tsb_a0.40_b0.20__w30__classical__s0.75,classical,215,215,90,145,202,57.52102307668915,74.84832180951456,0.5180202862884561,62.60948399127301,6830.0,6597.656691645765,-3.4018053931806,3.4018053931806,recurring_a
tsb_a0.40_b0.20__w36,classical__s0.75,tsb_a0.40_b0.20__w36__classical__s0.75,classical,215,215,90,145,202,57.51961445250727,74.84918585121906,0.5180136390864739,62.61018665671118,6830.0,6597.766385679359,-3.4001993311953327,3.4001993311953327,recurring_a
tsb_a0.40_b0.20__w48,classical__s0.75,tsb_a0.40_b0.20__w48__classical__s0.75,classical,215,215,90,145,202,57.51961445250727,74.84918585121906,0.5180136390864739,62.61018665671118,6830.0,6597.766385679359,-3.4001993311953327,3.4001993311953327,recurring_a
tsb_a0.40_b0.40__w18,classical__s0.75,tsb_a0.40_b0.40__w18__classical__s0.75,classical,215,215,82,133,198,59.849516671827644,78.54603967605928,0.5251144847780821,63.762699695970056,6830.0,6394.940181532353,-6.369836287959697,6.369836287959697,recurring_a
tsb_a0.40_b0.40__w24,classical__s0.75,tsb_a0.40_b0.40__w24__classical__s0.75,classical,215,215,82,133,199,59.85532286944732,78.54460562498747,0.5248961827736299,63.768179290037345,6830.0,6393.73948237818,-6.387416070597662,6.387416070597662,recurring_a
tsb_a0.40_b0.40__w30,classical__s0.75,tsb_a0.40_b0.40__w30__classical__s0.75,classical,215,215,82,133,199,59.85345686395737,78.54515455118684,0.5248953367431987,63.77374589975657,6830.0,6393.415047221988,-6.392166219297393,6.392166219297393,recurring_a
tsb_a0.40_b0.40__w36,classical__s0.75,tsb_a0.40_b0.40__w36__classical__s0.75,classical,215,215,82,133,199,59.85352724706313,78.54521951873926,0.5248956164689162,63.77392498906308,6830.0,6393.44389477867,-6.391743853899412,6.391743853899412,recurring_a
tsb_a0.40_b0.40__w48,classical__s0.75,tsb_a0.40_b0.40__w48__classical__s0.75,classical,215,215,82,133,199,59.85352724706313,78.54521951873926,0.5248956164689162,63.77392498906308,6830.0,6393.44389477867,-6.391743853899412,6.391743853899412,recurring_a
direct_d1_short_p120__w18,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d1_short_p120__w18__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,26,58,89,68.031948680679,91.43162573759372,0.42888620858607085,70.82133210473219,1568.0,1692.9679823219776,7.969896831758777,7.969896831758777,recurring_b
direct_d1_short_p120__w24,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d1_short_p120__w24__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,21,50,82,73.32113782564798,100.51262830694517,0.4557829945495254,75.49470033572645,1568.0,1875.1059165000916,19.585836511485432,19.585836511485432,recurring_b
direct_d1_short_p120__w30,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d1_short_p120__w30__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,22,52,85,72.85860830392593,97.04080797158755,0.44408578511440394,74.13033024997128,1568.0,1857.7912487983704,18.481584744794027,18.481584744794027,recurring_b
direct_d1_short_p120__w36,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d1_short_p120__w36__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,21,51,84,74.32088909240869,96.14681899547577,0.44419606093204383,74.44813739204285,1568.0,1858.192908346653,18.507200787414092,18.507200787414092,recurring_b
direct_d1_short_p120__w48,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d1_short_p120__w48__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,21,51,84,74.32088909240869,96.14681899547577,0.44419606093204383,74.44813739204285,1568.0,1858.192908346653,18.507200787414092,18.507200787414092,recurring_b
direct_d2_base_p120__w18,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p120__w18__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,27,53,90,71.7376729562169,91.33163472568548,0.39729806232503995,71.33945211939209,1568.0,1611.0002970546484,2.7423658835872704,2.7423658835872704,recurring_b
direct_d2_base_p120__w24,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p120__w24__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,28,53,84,73.44846626122794,96.17193805271404,0.4281628396775987,73.88856371256466,1568.0,1796.5227507054806,14.574155019482179,14.574155019482179,recurring_b
direct_d2_base_p120__w30,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p120__w30__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,27,55,88,69.62080697218576,92.62043043971062,0.43510094661396725,72.63853590631363,1568.0,1781.8889214992523,13.640875095615582,13.640875095615582,recurring_b
direct_d2_base_p120__w36,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p120__w36__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,26,54,87,71.05924103941237,96.78166514093226,0.4509571701997802,73.37755692970691,1568.0,1787.03008005023,13.968755105244261,13.968755105244261,recurring_b
direct_d2_base_p120__w48,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p120__w48__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,26,54,87,71.05924103941237,96.78166514093226,0.4509571701997802,73.37755692970691,1568.0,1787.03008005023,13.968755105244261,13.968755105244261,recurring_b
direct_d2_base_p135__w18,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p135__w18__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,30,56,91,69.58419736580785,90.47926991350121,0.3916341775294506,71.26324532211436,1568.0,1596.029160439968,1.7875740076510274,1.7875740076510274,recurring_b
direct_d2_base_p135__w24,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p135__w24__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,28,54,84,72.66942862835195,92.92479339573119,0.42686352704252517,72.77975139037079,1568.0,1763.4222702383995,12.463154989693846,12.463154989693846,recurring_b
direct_d2_base_p135__w30,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p135__w30__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,27,57,90,68.07831312601382,91.7294779419899,0.4348028604535089,71.83582965018493,1568.0,1752.724341005087,11.780889094712174,11.780889094712174,recurring_b
direct_d2_base_p135__w36,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p135__w36__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,27,55,89,69.95442789843959,93.31566920503974,0.45240970303614936,72.35880052974942,1568.0,1754.2754260003567,11.879810331655401,11.879810331655401,recurring_b
direct_d2_base_p135__w48,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p135__w48__direct__p1.00__t0.00__s0.75__none__b0.00,direct,110,110,27,55,89,69.95442789843959,93.31566920503974,0.45240970303614936,72.35880052974942,1568.0,1754.2754260003567,11.879810331655401,11.879810331655401,recurring_b
