sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,top_expert,top_expert_weight,effective_experts
3773773R00Z2S,7.0,8.846067720686342,3.844847765347875,0.6408079608913125,5.111111111111111,54.926396647826785,0.12537547060916984,recurring_a,candidate_09,0.5104641515694653,1.9991243957647398
38340M51K42000,35.0,13.780798054210193,21.42825529633972,3.5713758827232867,4.222222222222222,61.22358656097063,0.8458521827502521,recurring_a,candidate_12,0.5213906921813877,1.9963461936715248
3845071L10000,15.0,11.157522049634858,8.646494894858623,1.4410824824764372,2.5555555555555554,57.64329929905749,0.5639018409690407,recurring_a,candidate_08,0.503087159763305,1.9999237584632636
38450M79M00000,16.0,9.220299732137388,12.00574417412281,2.0009573623538017,4.111111111111111,75.03590108826756,0.4867193584103843,recurring_a,candidate_03,0.5001089171716008,1.9999999050964017
38452M65L00000,17.0,14.08516843429975,6.506594087838792,1.084432347973132,4.111111111111111,38.27408286963995,0.26378084139887,recurring_a,candidate_12,0.5127688870665602,1.9986964943022705
38821M67P00000,16.0,8.514604423945599,9.402056329494688,1.5670093882491145,2.0,58.762852059341796,0.7835046941245573,recurring_a,candidate_09,0.5037259496766467,1.9998889445590549
3925061J00000,7.0,8.556578159056132,3.704579578548384,0.617429929758064,2.111111111111111,52.92256540783406,0.29246680883276716,recurring_a,candidate_07,0.5008950504757401,1.9999935910977038
41710M68K00000,16.0,19.52596562160012,11.878562611673381,1.979760435278897,9.444444444444445,74.24101632295863,0.20962169314717732,recurring_a,candidate_12,0.5088999751228506,1.9993665242518355
41710M82000000,22.0,10.62404178361345,15.344214218030714,2.5573690363384523,2.5555555555555554,69.74642826377598,1.0007096229150465,recurring_a,candidate_11,0.5102617626977344,1.9991579245055924
4321052S0039M,51.0,15.00792316576468,43.33890588437952,7.22315098072992,3.7777777777777777,84.97824683211671,1.912010553722626,recurring_a,synthetic_median,0.5389052766598313,1.9879639078897104
4321053R100CE,20.0,11.365542678912462,8.916500495301303,1.4860834158835505,4.888888888888889,44.58250247650652,0.3039716077943626,recurring_a,candidate_09,0.5099918098937554,1.9992016287060084
4321068LA0ZA8,20.0,12.427442497232853,9.50554088219763,1.5842568136996051,2.888888888888889,47.52770441098815,0.5483965893575556,recurring_a,candidate_06,0.5049895031719067,1.9998008586953844
43210M55R6027N,17.0,21.678685222229753,12.544561445713043,2.0907602409521737,7.444444444444445,73.79153791595908,0.28084839057566513,recurring_a,candidate_01,0.5007495060543888,1.999995505935494
43210M68K1109L,17.0,12.352223247745423,7.307611600317527,1.2179352667195877,3.6666666666666665,42.985950590103094,0.33216416365079665,recurring_a,candidate_08,0.501222083549859,1.9999880521657527
43210M79G5339M,37.0,13.610129661588378,25.50941603107392,4.251569338512319,5.333333333333333,68.94436765155113,0.79716925097106,recurring_a,candidate_12,0.5104185064704201,1.9991320146462492
43250M68K2027N,13.0,9.788551224764868,8.947055828514927,1.4911759714191544,3.5555555555555554,68.82350637319175,0.4193932419616372,recurring_a,candidate_09,0.5024588558282475,1.9999516333938192
43250M74L0027N,19.0,15.853537519445748,7.39248858919969,1.2320814315332818,3.0,38.90783467999837,0.41069381051109394,recurring_a,candidate_07,0.5059824308818478,1.9997137251484627
43250M79G6027N,14.0,8.460974883692899,11.045745572612823,1.8409575954354704,2.888888888888889,78.89818266152017,0.6372545522661244,recurring_a,candidate_09,0.505020405750805,1.999798384535225
43250M79M0027N,8.0,11.248203842907104,11.481262073786514,1.913543678964419,1.6666666666666667,143.51577592233141,1.1481262073786513,recurring_a,candidate_07,0.5089220744856753,1.999363375404939
43402M74L21000,11.0,8.132464284411629,7.202887600286056,1.2004812667143427,3.7777777777777777,65.48079636623687,0.31777445295379664,recurring_a,candidate_08,0.5274266851178894,1.9940002680942437
4342386G01000,26.0,14.405093456372565,19.63492928864697,3.2724882147744947,7.888888888888889,75.51895880248834,0.4148224497601472,recurring_a,candidate_12,0.5306192856124339,1.9925276971394392
