sku_id,model_key,model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,horizon_wmape_percent,mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,feature_count,fit_status,wmape_valid,selection_score
0940910313000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,23.0,0.0,23.0,-23.0,100.0,100.0,100.0,30,11,0,0,779,fit_hurdle_rf,True,100.0
0940910318000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,62.0,0.0,62.0,-62.0,100.0,100.0,100.0,34,12,0,0,779,fit_hurdle_rf,True,100.0
0940915304000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,169.0,121.15773867666411,272.1767545329898,-47.84226132333588,161.0513340431892,105.59322191994117,100.0,67,28,73,56,779,fallback_hist_hurdle_xgboost_missing,True,105.59322191994117
09409M06L05000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,16.0,51.13463399024742,61.318980039789494,35.13463399024742,383.24362524868434,100.04139922104417,100.11098381120252,3,1,18,18,729,fit,True,100.04139922104417
09409M07308P4Z,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,2.0,10.699820190442855,11.614594724351813,8.699820190442853,580.7297362175906,99.94053969313966,99.44996725924146,3,1,18,0,729,fit,True,99.94053969313966
09409M07308R8J,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,2,36,21.0,0.0,21.0,-21.0,100.0,100.0,100.0,6,2,0,0,779,fallback_hist_hurdle_xgboost_missing,True,100.0
09409M07L025PK,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,703.0,214.67008748308837,822.3705673475012,-488.3299125169116,116.98016605227613,115.22084289463076,100.47323769537613,64,31,144,120,778,fit,True,115.22084289463076
09409M08308R8J,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,4,72,31.0,62.0871941709976,89.53275255831537,31.087194170997595,288.81533083327537,88.49052455377682,102.64561757393554,6,2,72,16,778,fit,True,88.49052455377682
09409M15L01000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,1318.0,513.5085332598655,1205.2865142711385,-804.4914667401345,91.44814220570095,105.56749589392548,89.41263897729344,136,89,144,144,778,fit,True,105.56749589392548
0944829004000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,0.0,11.318637957837874,11.318637957837874,11.318637957837874,,,,0,0,18,0,729,fit,False,11.318637957837874
