sku_id,variant,demand_type,model,wmape_percent
71722M76T005PK,all_sku_history,lumpy,online_expert_router,75.8996698029064
71731M60M00000,all_sku_history,lumpy,online_expert_router,51.9113685047628
7173263T00000,all_sku_history,lumpy,online_expert_router,35.6576392088476
7173277M10000,all_sku_history,lumpy,online_expert_router,50.3093840756942
71732M75T00000,all_sku_history,lumpy,online_expert_router,63.4709484870206
71732M76T01000,all_sku_history,lumpy,online_expert_router,135.846399268413
7173368L00000,all_sku_history,lumpy,online_expert_router,39.7918554160391
71734M58R00000,all_sku_history,lumpy,online_expert_router,10.5463273259492
71736M74T00000,all_sku_history,lumpy,online_expert_router,59.4686721218688
7174050U10CUG,all_sku_history,lumpy,online_expert_router,14.8761212825775
7174063T00EJ1,all_sku_history,lumpy,online_expert_router,67.3854581872274
71740M50S00C48,all_sku_history,lumpy,online_expert_router,117.771460258991
71740M74T00C48,all_sku_history,lumpy,online_expert_router,61.1451934449738
71740M74T20KDJ,all_sku_history,lumpy,online_expert_router,44.9445111986187
7174173K005PK,all_sku_history,lumpy,online_expert_router,39.1462814315469
71741M66L005PK,all_sku_history,lumpy,online_expert_router,45.7892180611151
71741M79G10000,all_sku_history,lumpy,online_expert_router,22.4381338504011
7174265J010PG,all_sku_history,lumpy,online_expert_router,21.2733382752724
71742M53M100CB,all_sku_history,lumpy,online_expert_router,79.1555183215274
71742M79G000PG,all_sku_history,lumpy,online_expert_router,33.3962907236258
71743M53M100CB,all_sku_history,lumpy,online_expert_router,69.8583945282735
71744M53M00000,all_sku_history,lumpy,online_expert_router,10.5610270897796
71750M55T30C48,all_sku_history,lumpy,online_expert_router,18.0520735673435
7175163J105PK,all_sku_history,lumpy,online_expert_router,35.673418507681
7175173K105PK,all_sku_history,lumpy,online_expert_router,55.5426421326792
71751M50S005PK,all_sku_history,lumpy,online_expert_router,40.4363896275022
71751M67P005PK,all_sku_history,lumpy,online_expert_router,30.2680905261092
71751M68K005PK,all_sku_history,lumpy,online_expert_router,42.0519724850541
71751M75T105PK,all_sku_history,lumpy,online_expert_router,58.1208680963934
71751M76MB0ZNZ,all_sku_history,lumpy,online_expert_router,58.9510765455354
71751M76T005PK,all_sku_history,lumpy,online_expert_router,79.8814976682873
71751M79G10000,all_sku_history,lumpy,online_expert_router,50.4516515243021
7176060P205PK,all_sku_history,lumpy,online_expert_router,48.2598957121688
7176160MB05PK,all_sku_history,lumpy,online_expert_router,52.3795674909032
7176171L105PK,all_sku_history,lumpy,online_expert_router,29.640386089696
7176173K105PK,all_sku_history,lumpy,online_expert_router,44.4133842608757
71761M55T105PK,all_sku_history,lumpy,online_expert_router,130.451659501226
71761M68K005PK,all_sku_history,lumpy,online_expert_router,34.1612331350675
71761M75L005PK,all_sku_history,lumpy,online_expert_router,38.2003214994429
71761M75L105PK,all_sku_history,lumpy,online_expert_router,53.1245065620857
71761M75T105PK,all_sku_history,lumpy,online_expert_router,122.185362366783
71761M76MB0ZNZ,all_sku_history,lumpy,online_expert_router,16.167192982959
7177161M005PK,all_sku_history,lumpy,online_expert_router,17.8153276964378
71772M74T00000,all_sku_history,lumpy,online_expert_router,81.563999174241
71781M66L00000,all_sku_history,lumpy,online_expert_router,58.4786264318079
7178254P00000,all_sku_history,lumpy,online_expert_router,47.031557133814
7178277KA05PK,all_sku_history,lumpy,online_expert_router,49.1005235996862
7179086R10C48,all_sku_history,lumpy,online_expert_router,52.1823543613611
7179154P00000,all_sku_history,lumpy,online_expert_router,29.9847403489591
7181165DD1799,all_sku_history,lumpy,online_expert_router,6.96218719395002
7181172L10799,all_sku_history,lumpy,online_expert_router,50.7884442925901
7181177MJ0799,all_sku_history,lumpy,online_expert_router,23.5135892762043
7181180J20799,all_sku_history,lumpy,online_expert_router,14.4674261846451
71811M68P30799,all_sku_history,lumpy,online_expert_router,47.2091355050054
71811M79G005PK,all_sku_history,lumpy,online_expert_router,50.5898198495132
71812M66L00000,all_sku_history,lumpy,online_expert_router,36.9360260487147
71813M66L00000,all_sku_history,lumpy,online_expert_router,48.7746146105353
7182163J00000,all_sku_history,lumpy,online_expert_router,50.1363828546112
71821M60M00000,all_sku_history,lumpy,online_expert_router,57.9100299351778
7182263J00000,all_sku_history,lumpy,online_expert_router,53.2660203754492
71831M74T00000,all_sku_history,lumpy,online_expert_router,42.0478233621524
71831M76T00000,all_sku_history,lumpy,online_expert_router,51.5750583636537
7183263J00000,all_sku_history,lumpy,online_expert_router,18.6434457823502
7185160G00000,all_sku_history,lumpy,online_expert_router,55.7287622301136
7185261J01000,all_sku_history,lumpy,online_expert_router,37.3919243397566
7187161M005PK,all_sku_history,lumpy,online_expert_router,39.3102310405976
7211062R00ES5,all_sku_history,lumpy,online_expert_router,21.2721585800643
7211157M005PK,all_sku_history,lumpy,online_expert_router,22.5516342806681
72111M8440009E,all_sku_history,lumpy,online_expert_router,74.4986818279597
72111M8450009E,all_sku_history,lumpy,online_expert_router,51.580604067896
7211281A005PK,all_sku_history,lumpy,online_expert_router,46.2941870443969
72221M56R005PK,all_sku_history,lumpy,online_expert_router,48.5685844996682
72311M68P01000,all_sku_history,lumpy,online_expert_router,60.0358232856867
72312M79M00000,all_sku_history,lumpy,online_expert_router,86.566035314516
72320M80T00000,all_sku_history,lumpy,online_expert_router,46.3115098355822
72321M76T00000,all_sku_history,lumpy,online_expert_router,100.614543363441
72321M79G00000,all_sku_history,lumpy,online_expert_router,32.9723113456103
7232353R00000,all_sku_history,lumpy,online_expert_router,54.0773524493527
72330M74L005PK,all_sku_history,lumpy,online_expert_router,26.3329199020676
72333M76M005PK,all_sku_history,lumpy,online_expert_router,39.8699122410181
72361M79M00000,all_sku_history,lumpy,online_expert_router,61.5337512409263
72372M74L105PK,all_sku_history,lumpy,online_expert_router,63.5487318687936
72381M80T10000,all_sku_history,lumpy,online_expert_router,54.9518854009137
7239071L00000,all_sku_history,lumpy,online_expert_router,34.0913331208477
72390M76T00000,all_sku_history,lumpy,online_expert_router,45.172064441466
7243179M00000,all_sku_history,lumpy,online_expert_router,50.5831493242144
72432M74T00000,all_sku_history,lumpy,online_expert_router,123.803118162014
7246073R00000,all_sku_history,lumpy,online_expert_router,34.3828643568549
7246079P00000,all_sku_history,lumpy,online_expert_router,51.8603650324816
72460M60M00000,all_sku_history,lumpy,online_expert_router,26.4158053500254
72520M68P02000,all_sku_history,lumpy,online_expert_router,51.6485103023795
7252261M00000,all_sku_history,lumpy,online_expert_router,10.3501535952091
72821M76MA0000,all_sku_history,lumpy,online_expert_router,53.4565586590737
7283181A01000,all_sku_history,lumpy,online_expert_router,50.8030131112401
7287078A33000,all_sku_history,lumpy,online_expert_router,62.1903676783565
73111M62S515PK,all_sku_history,lumpy,online_expert_router,43.9650632319737
73310M68P61C8J,all_sku_history,lumpy,online_expert_router,28.4643471654431
73310M68P61GJL,all_sku_history,lumpy,online_expert_router,26.9917747306694
73410M74L105PK,all_sku_history,lumpy,online_expert_router,42.3390307022743
73412M53M10U3J,all_sku_history,lumpy,online_expert_router,41.4275097179602
7343061J00R8H,all_sku_history,lumpy,online_expert_router,30.188769994042
7361052R005PK,all_sku_history,lumpy,online_expert_router,14.2435115824143
73610M68P00C48,all_sku_history,lumpy,online_expert_router,52.8554149611285
73630M76M01GJL,all_sku_history,lumpy,online_expert_router,50.3263473824633
73820M55R60PSG,all_sku_history,lumpy,online_expert_router,28.8995039197992
7382273R505PK,all_sku_history,lumpy,online_expert_router,109.285316994378
7382276J00ZCP,all_sku_history,lumpy,online_expert_router,74.7241866785461
73841M68P60C8J,all_sku_history,lumpy,online_expert_router,31.0378115163573
73841M68P60GJL,all_sku_history,lumpy,online_expert_router,35.2562829957638
73910M68P01000,all_sku_history,lumpy,online_expert_router,35.8182980254782
74120M74LA0000,all_sku_history,lumpy,online_expert_router,47.3402404746648
74120M79G00000,all_sku_history,lumpy,online_expert_router,29.8292276026363
74461M74L00V6N,all_sku_history,lumpy,online_expert_router,52.3317112521438
74461M76M00000,all_sku_history,lumpy,online_expert_router,64.3424530081802
75110M76T60R3F,all_sku_history,lumpy,online_expert_router,54.5218610535943
75139M70F005PK,all_sku_history,lumpy,online_expert_router,69.3655632252309
75430M76M00000,all_sku_history,lumpy,online_expert_router,41.6792197141755
75463M75J00000,all_sku_history,lumpy,online_expert_router,35.1315597993477
75463M79G00000,all_sku_history,lumpy,online_expert_router,36.057088552582
7552171L00000,all_sku_history,lumpy,online_expert_router,55.2553330258552
7594165J00000,all_sku_history,lumpy,online_expert_router,29.1629126724741
7615181A01P4Z,all_sku_history,lumpy,online_expert_router,55.8251578802399
76237M70F005PK,all_sku_history,lumpy,online_expert_router,5.24728802533147
76295M53M10P4Z,all_sku_history,lumpy,online_expert_router,15.6208265956351
7666179P005PK,all_sku_history,lumpy,online_expert_router,25.8482804958071
76661M75L005PK,all_sku_history,lumpy,online_expert_router,33.6904817248377
7672157L005PK,all_sku_history,lumpy,online_expert_router,34.5039724581986
77141M55T000CB,all_sku_history,lumpy,online_expert_router,69.5116689891163
77146M50S000CB,all_sku_history,lumpy,online_expert_router,22.8591597117556
77171M68L00000,all_sku_history,lumpy,online_expert_router,61.6300272224854
77181M68K005PK,all_sku_history,lumpy,online_expert_router,58.9924797213261
77181M76M005PK,all_sku_history,lumpy,online_expert_router,13.4995843223793
77210M76T015PK,all_sku_history,lumpy,online_expert_router,67.087014918558
77220M74T005PK,all_sku_history,lumpy,online_expert_router,52.8760221723234
77221M55T00799,all_sku_history,lumpy,online_expert_router,35.0992881501183
77230M75L000PG,all_sku_history,lumpy,online_expert_router,48.0399949498354
7724054P105PK,all_sku_history,lumpy,online_expert_router,13.0941132693087
77250M74T005PK,all_sku_history,lumpy,online_expert_router,75.044200562572
77250M79M100PG,all_sku_history,lumpy,online_expert_router,25.0502325065369
77510M73T005PK,all_sku_history,lumpy,online_expert_router,32.3674766839095
7752061M005PK,all_sku_history,lumpy,online_expert_router,39.1754782131244
77540M74T005PK,all_sku_history,lumpy,online_expert_router,34.6147357321155
7755078K000PG,all_sku_history,lumpy,online_expert_router,52.7131512292205
7756178R005PK,all_sku_history,lumpy,online_expert_router,49.7589109504691
7758064J10Z2S,all_sku_history,lumpy,online_expert_router,41.8612822452175
7781163J200PG,all_sku_history,lumpy,online_expert_router,51.9536616938307
77811M58J100PG,all_sku_history,lumpy,online_expert_router,49.9424993489756
7783179J000PG,all_sku_history,lumpy,online_expert_router,92.2790130388473
77831M79M000PG,all_sku_history,lumpy,online_expert_router,72.9235252896459
77831M80E50000,all_sku_history,lumpy,online_expert_router,13.0885080383354
77831M80EC00PG,all_sku_history,lumpy,online_expert_router,30.1486624967658
7783278R000PG,all_sku_history,lumpy,online_expert_router,5.06392503678648
77832M67P000PG,all_sku_history,lumpy,online_expert_router,51.1480518968572
7784161M00A93,all_sku_history,lumpy,online_expert_router,20.8063142174428
7813257L01000,all_sku_history,lumpy,online_expert_router,35.5085216628021
7821565J105PK,all_sku_history,lumpy,online_expert_router,27.3947680809024
7822565J105PK,all_sku_history,lumpy,online_expert_router,51.4157464189188
8181065J02000,all_sku_history,lumpy,online_expert_router,23.8722981716477
8181086R00000,all_sku_history,lumpy,online_expert_router,52.7107186655684
81810M55T01000,all_sku_history,lumpy,online_expert_router,39.2340356834858
8183065J02000,all_sku_history,lumpy,online_expert_router,18.8550708179541
81850M67P00000,all_sku_history,lumpy,online_expert_router,13.2927473870804
81850M74L00000,all_sku_history,lumpy,online_expert_router,42.9083359507149
81850M79G10000,all_sku_history,lumpy,online_expert_router,29.569263694486
81850M79G20000,all_sku_history,lumpy,online_expert_router,40.9862749547871
81860M67P00000,all_sku_history,lumpy,online_expert_router,13.491482506128
81860M79G10000,all_sku_history,lumpy,online_expert_router,89.4631768539465
8211065J01000,all_sku_history,lumpy,online_expert_router,40.3717470912257
82110M55T10000,all_sku_history,lumpy,online_expert_router,58.4101154221009
82150M820005ES,all_sku_history,lumpy,online_expert_router,25.7729693584737
82200M84880000,all_sku_history,lumpy,online_expert_router,70.4165105798599
8228061810000,all_sku_history,lumpy,online_expert_router,30.0016980364835
8228076872000,all_sku_history,lumpy,online_expert_router,121.678136663077
82280M79811000,all_sku_history,lumpy,online_expert_router,47.6592716575773
82302M68P15000,all_sku_history,lumpy,online_expert_router,43.3149077103629
82504M84500000,all_sku_history,lumpy,online_expert_router,12.1642183346611
82510M53M00000,all_sku_history,lumpy,online_expert_router,15.0921727043193
82510M60M51000,all_sku_history,lumpy,online_expert_router,34.1696749888952
82510M75T20000,all_sku_history,lumpy,online_expert_router,56.5223906605894
82570M53810000,all_sku_history,lumpy,online_expert_router,49.7190968273854
82570M53M00000,all_sku_history,lumpy,online_expert_router,60.5669776333845
82651M74K00000,all_sku_history,lumpy,online_expert_router,49.4108799975182
8276161A00000,all_sku_history,lumpy,online_expert_router,55.4738520895168
82811M75J00000,all_sku_history,lumpy,online_expert_router,54.4795907882288
8281257LA0ZNL,all_sku_history,lumpy,online_expert_router,45.0866403497223
82814M75J00000,all_sku_history,lumpy,online_expert_router,34.1654537101639
8285081A125PK,all_sku_history,lumpy,online_expert_router,12.8683595221376
8285081A225PK,all_sku_history,lumpy,online_expert_router,47.7681605349781
82960M60G005ES,all_sku_history,lumpy,online_expert_router,70.5137340871408
82960M60G00P4Z,all_sku_history,lumpy,online_expert_router,38.8628982060791
8298265D00P4Z,all_sku_history,lumpy,online_expert_router,29.6024665434831
82982M65D00000,all_sku_history,lumpy,online_expert_router,75.8574078708408
82982M65D005PK,all_sku_history,lumpy,online_expert_router,90.860655743556
83101M53M10GCY,all_sku_history,lumpy,online_expert_router,55.7354030129724
8313063JC0C48,all_sku_history,lumpy,online_expert_router,82.4503388271033
83401M55R01000,all_sku_history,lumpy,online_expert_router,50.1205972406649
83402M79G50000,all_sku_history,lumpy,online_expert_router,39.4796234392146
8366152R01000,all_sku_history,lumpy,online_expert_router,34.3773848317842
83661M68P01000,all_sku_history,lumpy,online_expert_router,30.9642637340415
83665M68P01000,all_sku_history,lumpy,online_expert_router,46.7689941912123
83755M74L005PK,all_sku_history,lumpy,online_expert_router,128.184223601246
83770M55T005PK,all_sku_history,lumpy,online_expert_router,148.09941496671
8381152R02000,all_sku_history,lumpy,online_expert_router,46.9824091279951
8381165J00000,all_sku_history,lumpy,online_expert_router,36.9143221497792
8381173R00000,all_sku_history,lumpy,online_expert_router,5.76462192134739
8381180J00000,all_sku_history,lumpy,online_expert_router,27.8480112905984
83811M68P00000,all_sku_history,lumpy,online_expert_router,41.0941344623895
83811M74L01000,all_sku_history,lumpy,online_expert_router,25.2804683377087
83811M79G11000,all_sku_history,lumpy,online_expert_router,37.3388951820845
8382165J00000,all_sku_history,lumpy,online_expert_router,44.1484193437239
83821M74L01000,all_sku_history,lumpy,online_expert_router,51.1967336477516
83821M79G11000,all_sku_history,lumpy,online_expert_router,43.0024539127106
8383165J00000,all_sku_history,lumpy,online_expert_router,45.3080644474107
83831M79G00000,all_sku_history,lumpy,online_expert_router,22.3217628010343
8384165J00000,all_sku_history,lumpy,online_expert_router,37.7644002486761
83841M75T00000,all_sku_history,lumpy,online_expert_router,67.6171357187182
83841M79G01000,all_sku_history,lumpy,online_expert_router,26.2909610869681
8392165J010CB,all_sku_history,lumpy,online_expert_router,34.578865687318
83922M68P000CB,all_sku_history,lumpy,online_expert_router,30.3911354553844
8392471L200CE,all_sku_history,lumpy,online_expert_router,26.7613208185633
83924M74T000CB,all_sku_history,lumpy,online_expert_router,56.1894863350564
83924M76T100CB,all_sku_history,lumpy,online_expert_router,61.1043032674921
83932M75T000CB,all_sku_history,lumpy,online_expert_router,45.3544095249004
83934M75T000CB,all_sku_history,lumpy,online_expert_router,51.546584058731
8394068L50000,all_sku_history,lumpy,online_expert_router,46.4376890427492
83940M55T010PG,all_sku_history,lumpy,online_expert_router,96.1326130461996
83940M74L00000,all_sku_history,lumpy,online_expert_router,33.4067001727967
83940M74T01ZHJ,all_sku_history,lumpy,online_expert_router,108.08531710307
83943M68P00000,all_sku_history,lumpy,online_expert_router,4.387683098613
83970M55T00000,all_sku_history,lumpy,online_expert_router,70.0153943053986
8450171L02000,all_sku_history,lumpy,online_expert_router,2.81966567244374
84501M56R00000,all_sku_history,lumpy,online_expert_router,55.026956868047
8450373R00000,all_sku_history,lumpy,online_expert_router,15.4469032282177
84503M62S00000,all_sku_history,lumpy,online_expert_router,38.1292545990007
84503M80T20000,all_sku_history,lumpy,online_expert_router,54.4039316336691
84504M68P00000,all_sku_history,lumpy,online_expert_router,43.1535644506962
8451061M02000,all_sku_history,lumpy,online_expert_router,35.2217653548447
84510M76T21000,all_sku_history,lumpy,online_expert_router,92.3492649108178
84510M76T31000,all_sku_history,lumpy,online_expert_router,48.149303895832
84510M80T11000,all_sku_history,lumpy,online_expert_router,68.6012007231244
84511M53M00000,all_sku_history,lumpy,online_expert_router,30.3713600908743
84511M68K00000,all_sku_history,lumpy,online_expert_router,28.8667210348717
8454154P01000,all_sku_history,lumpy,online_expert_router,23.0441192042527
84541M56R00000,all_sku_history,lumpy,online_expert_router,21.1676564904162
84556M80T00000,all_sku_history,lumpy,online_expert_router,64.9491600772885
84570M62S10000,all_sku_history,lumpy,online_expert_router,39.3027421411992
84570M67P10000,all_sku_history,lumpy,online_expert_router,40.9690948370829
84570M75T00000,all_sku_history,lumpy,online_expert_router,53.2235138909935
8458065J02000,all_sku_history,lumpy,online_expert_router,42.7980392655772
8458080J01000,all_sku_history,lumpy,online_expert_router,31.7834656685591
84611M76M00000,all_sku_history,lumpy,online_expert_router,33.3080457436817
84641M77G00000,all_sku_history,lumpy,online_expert_router,11.1533750276606
8470161LVBZJ3,all_sku_history,lumpy,online_expert_router,21.2396736494498
8470181A015PK,all_sku_history,lumpy,online_expert_router,88.0700549535894
84701M53M005PK,all_sku_history,lumpy,online_expert_router,59.1498976666868
84701M53T3026U,all_sku_history,lumpy,online_expert_router,64.5140905163441
84701M55TG0ZHJ,all_sku_history,lumpy,online_expert_router,70.2856786126698
84701M56R50ZHJ,all_sku_history,lumpy,online_expert_router,41.6246866520772
84701M67P30000,all_sku_history,lumpy,online_expert_router,10.817349384726
84701M68K1026U,all_sku_history,lumpy,online_expert_router,34.1581991284713
84701M79G30000,all_sku_history,lumpy,online_expert_router,60.651780077249
84701M80TA05PK,all_sku_history,lumpy,online_expert_router,82.7322118531687
84701M80TJ0WB3,all_sku_history,lumpy,online_expert_router,205.13424183445
84701M84330000,all_sku_history,lumpy,online_expert_router,61.7318442335789
8470277A005PK,all_sku_history,lumpy,online_expert_router,22.2304132344311
8470281A215PK,all_sku_history,lumpy,online_expert_router,76.3678217071166
84702M53T005PK,all_sku_history,lumpy,online_expert_router,82.9272923051648
84702M67P30000,all_sku_history,lumpy,online_expert_router,30.9472008352693
84702M67P4026U,all_sku_history,lumpy,online_expert_router,37.5195919889242
84702M68K1026U,all_sku_history,lumpy,online_expert_router,38.2534222032027
84702M74L215PK,all_sku_history,lumpy,online_expert_router,38.1669132167957
84702M80TA05PK,all_sku_history,lumpy,online_expert_router,14.2146995571088
84702M80TJ0WB3,all_sku_history,lumpy,online_expert_router,91.6280284715681
84702M84320000,all_sku_history,lumpy,online_expert_router,58.6780046179577
84728M80T005PK,all_sku_history,lumpy,online_expert_router,103.966025315221
8473077MB1000,all_sku_history,lumpy,online_expert_router,26.7154615116044
84730M55T00000,all_sku_history,lumpy,online_expert_router,172.931718358077
84730M56R00000,all_sku_history,lumpy,online_expert_router,34.3683264787325
84730M74L20000,all_sku_history,lumpy,online_expert_router,30.9815644290419
84730M74T00000,all_sku_history,lumpy,online_expert_router,89.833649479137
84730M76T00000,all_sku_history,lumpy,online_expert_router,112.249021937016
84740M74L20000,all_sku_history,lumpy,online_expert_router,52.0582726517763
84740M74T00000,all_sku_history,lumpy,online_expert_router,137.689061395402
84740M76T00000,all_sku_history,lumpy,online_expert_router,153.358322176223
8480254P446GS,all_sku_history,lumpy,online_expert_router,33.9038908250431
8485165D006GS,all_sku_history,lumpy,online_expert_router,23.1544122078332
8485177K006GS,all_sku_history,lumpy,online_expert_router,61.1454594766712
84901M56R63HLK,all_sku_history,lumpy,online_expert_router,50.0237392284976
84901M62S51BHE,all_sku_history,lumpy,online_expert_router,51.8391622773241
84902M62S43BHE,all_sku_history,lumpy,online_expert_router,48.7658959266139
85355M68PA1000,all_sku_history,lumpy,online_expert_router,40.0683433885677
87205M79G51000,all_sku_history,lumpy,online_expert_router,65.9457560056448
8721174G10P4Z,all_sku_history,lumpy,online_expert_router,332.556633322857
87211M76G00T01,all_sku_history,lumpy,online_expert_router,4.99756492562537
87286M81P00000,all_sku_history,lumpy,online_expert_router,60.4122965619718
87491M68P105PK,all_sku_history,lumpy,online_expert_router,72.9994041039222
87991M68P105PK,all_sku_history,lumpy,online_expert_router,76.3331423188557
88912M76M00000,all_sku_history,lumpy,online_expert_router,55.9330043638168
88921M68P01000,all_sku_history,lumpy,online_expert_router,78.8793994139442
8926050J00000,all_sku_history,lumpy,online_expert_router,59.9231496603364
89267M60M00000,all_sku_history,lumpy,online_expert_router,156.198227817496
89969M52R00000,all_sku_history,lumpy,online_expert_router,56.8821324521627
89969M63J00000,all_sku_history,lumpy,online_expert_router,47.4271301325961
9531071L01000,all_sku_history,lumpy,online_expert_router,25.691920956379
95310M68K00000,all_sku_history,lumpy,online_expert_router,36.7198091911799
95310M75T00000,all_sku_history,lumpy,online_expert_router,119.887814008905
