sku_id,variant,demand_type,model,wmape_percent,abs_error_sum,abs_actual_sum
71782M66L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,74.66110900828713,28.37122142314911,38.0
71782M75T00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,87.66339358530546,16.65604478120804,19.0
7181179P00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,71.99096989631653,35.995484948158264,50.0
71811M53M00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,54.649672508239746,24.592352628707886,45.0
71811M56R00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,64.77938514006766,36.92424952983856,57.0
71811M56R10799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,68.70085849211766,17.862223207950592,26.0
71811M66L005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,112.45077252388,24.7391699552536,22.0
71811M67P01799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,80.76451364017669,33.92109572887421,42.0
71811M68K00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,100.65953731536865,31.204456567764282,31.0
71811M68P00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,59.81400012969971,41.869800090789795,70.0
71811M74T00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,48.51519325865975,38.3270026743412,79.0
71811M75L00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,96.46992331201379,21.223383128643036,22.0
71811M75T00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,71.18538542399331,44.846792817115784,63.0
71811M76M00799,all_sku_history,erratic,chronos_2_erratic_features_plus_external,73.20442238161641,45.38674187660217,62.0
71811M80T105PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,76.34353461088958,61.83826303482056,81.0
7181365L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,120.05860432982445,76.83750677108765,64.0
7182173K10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,41.99006462097168,20.99503231048584,50.0
7182179P00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,60.698486590872,29.742258429527283,49.0
71821M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,95.20092010498047,43.792423248291016,46.0
71821M75T00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,80.61580389738083,32.24632155895233,40.0
71821M79M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,156.29798782632707,73.46005427837372,47.0
7182273K10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,53.405273199081414,26.70263659954071,50.0
7182279P00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,79.39858039220175,30.96544635295868,39.0
7182280J00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,88.94056350954116,27.571574687957764,31.0
71822M55T00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,35.65225949570468,78.07844829559326,219.0
71822M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,88.57990097492299,41.632553458213806,47.0
71822M75T00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,84.43637556499905,37.99636900424957,45.0
71822M79M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,147.89671095517966,76.90628969669342,52.0
71823M68L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,50.89244804074687,31.55331778526306,62.0
7187186R000BK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,67.05089622530444,38.889519810676575,58.0
72310M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,102.55420488469741,52.30264449119568,51.0
72312M55R00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,60.89502008337724,69.42032289505005,114.0
72312M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,66.17225907065651,109.18422746658325,165.0
7232154P00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,52.277672290802,25.09328269958496,48.0
7232171L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,73.50033554765913,26.460120797157288,36.0
72321M53M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,59.09300503665453,43.13789367675781,73.0
72321M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,79.63783901471359,41.41167628765106,52.0
72321M74L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,59.237224715096616,74.63890314102173,126.0
72321M76M01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,62.06718760152017,19.240828156471252,31.0
7232271L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,56.66808173769996,23.800594329833984,42.0
72322M53M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,50.945343879552986,39.73736822605133,78.0
72322M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,83.05447930875032,38.20506048202515,46.0
72322M74L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,47.66370878844965,58.14972472190857,122.0
72322M76M01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,92.08394147100903,38.67525541782379,42.0
72371M74L105PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,102.2974853930266,23.528421640396118,23.0
72380M62S01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,45.76891944521949,19.222946166992188,42.0
72398M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,116.4106194789593,30.26676106452942,26.0
72411M74L10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,90.84433175268627,19.077309668064117,21.0
72420M80T00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,80.8155906200409,28.285456717014313,35.0
7242252R00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,55.515690950246956,14.434079647064209,26.0
72431M68L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,99.1923043361077,25.789999127388,26.0
72433M56R00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,53.89578399204073,22.636229276657104,42.0
72437M68L00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,58.823053214861,13.52930223941803,23.0
7248265J00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,55.4805076311505,34.95271980762482,63.0
7282165J00Z2S,all_sku_history,erratic,chronos_2_erratic_features_plus_external,58.00579199715267,36.54364895820618,63.0
73110M68P50ZCA,all_sku_history,erratic,chronos_2_erratic_features_plus_external,79.92393241988289,14.386307835578918,18.0
7343061J00P4Z,all_sku_history,erratic,chronos_2_erratic_features_plus_external,98.28410063471112,55.03909635543823,56.0
73430M75J00P4Z,all_sku_history,erratic,chronos_2_erratic_features_plus_external,49.50518757104874,15.841660022735596,32.0
73821M62S205PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,77.65619115131658,31.839038372039795,41.0
73821M67P305PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,110.65588803852306,18.81150096654892,17.0
73831M68P005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,93.44111585617065,23.360278964042664,25.0
74120M66L10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,92.22403621673584,23.05600905418396,25.0
74461M79M005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,56.591550976622344,57.723381996154785,102.0
7619171L005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,81.5932109951973,19.58237063884735,24.0
7619254P005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,66.73781404308244,34.036285161972046,51.0
76520M68P10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,66.20021593279955,27.142088532447815,41.0
76520M74K01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,54.179537042658374,25.46438241004944,47.0
77161M68P00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,89.57602083683014,16.123683750629425,18.0
77210M74T005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,51.40299438148417,47.80478477478027,93.0
7726054P005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,48.250846351896016,20.265355467796326,42.0
7733061M01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,63.607857026249526,52.79452133178711,83.0
77330M81R00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,59.92628070286342,104.87099123001099,175.0
7781158J000PG,all_sku_history,erratic,chronos_2_erratic_features_plus_external,82.31433245443529,25.51744306087494,31.0
77811M58J000PG,all_sku_history,erratic,chronos_2_erratic_features_plus_external,59.24432236572792,34.36170697212219,58.0
77811M63T000PG,all_sku_history,erratic,chronos_2_erratic_features_plus_external,84.71858940626446,32.19306397438049,38.0
7783154GB00PG,all_sku_history,erratic,chronos_2_erratic_features_plus_external,49.455649178961046,22.749598622322083,46.0
77831M68L000PG,all_sku_history,erratic,chronos_2_erratic_features_plus_external,57.921293305187696,23.747730255126953,41.0
77851M54G000PG,all_sku_history,erratic,chronos_2_erratic_features_plus_external,86.07088811695576,13.771342098712921,16.0
8185061J01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,111.83228934964826,34.66800969839096,31.0
81850M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,58.25933162556139,25.051512598991394,43.0
81850M68P10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,65.93966912000607,25.716470956802368,39.0
8186061J01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,112.13465396847045,31.397703111171722,28.0
81860M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,58.5282407155851,23.996578693389893,41.0
81860M79G20000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,86.26348033547401,17.252696067094803,20.0
8212177K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,115.99015624899613,22.038129687309265,19.0
82801M66L015PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,80.88590725358709,67.1353030204773,83.0
82801M68K005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,71.15526469248645,37.71229028701782,53.0
82802M66L015PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,46.571616136311185,85.22605752944946,183.0
82802M68K5026U,all_sku_history,erratic,chronos_2_erratic_features_plus_external,45.73476153813051,81.40787553787231,178.0
82802M81A605PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,80.00054871663451,51.20035117864609,64.0
82850M76M005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,108.76241077497168,112.02528309822083,103.0
8392152R010CE,all_sku_history,erratic,chronos_2_erratic_features_plus_external,70.59340637463791,18.354285657405853,26.0
83921M68P000CB,all_sku_history,erratic,chronos_2_erratic_features_plus_external,76.2897581470256,37.38198149204254,49.0
83922M55T000CB,all_sku_history,erratic,chronos_2_erratic_features_plus_external,66.59267989255613,39.289681136608124,59.0
8392352R020CE,all_sku_history,erratic,chronos_2_erratic_features_plus_external,79.76141181485407,23.130809426307678,29.0
83923M68P000CB,all_sku_history,erratic,chronos_2_erratic_features_plus_external,75.38575566544824,36.93902027606964,49.0
83924M55T000CB,all_sku_history,erratic,chronos_2_erratic_features_plus_external,58.20182314166775,44.81540381908417,77.0
83924M62S000CB,all_sku_history,erratic,chronos_2_erratic_features_plus_external,79.27699883778891,28.539719581604004,36.0
83924M68P100CB,all_sku_history,erratic,chronos_2_erratic_features_plus_external,43.84043057759603,26.304258346557617,60.0
83926M68P000CB,all_sku_history,erratic,chronos_2_erratic_features_plus_external,80.71981862533924,34.709522008895874,43.0
8393061J005PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,127.45033204555511,61.176159381866455,48.0
83932M68P000CB,all_sku_history,erratic,chronos_2_erratic_features_plus_external,72.1196106501988,30.290236473083496,42.0
83940M68P100PG,all_sku_history,erratic,chronos_2_erratic_features_plus_external,73.09312908737748,19.73514485359192,27.0
83940M74L10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,91.2030291557312,27.36090874671936,30.0
83970M68P00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,77.72025962670645,23.316077888011932,30.0
84051M55T01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,62.46075341989707,56.83928561210632,91.0
84051M55T11000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,53.05713676824803,43.50685214996338,82.0
8450152R02000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,84.7570361835616,23.731970131397247,28.0
84501M55T00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,87.78655734555475,25.458101630210876,29.0
84501M68P00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,58.62158792359489,24.62106692790985,42.0
84502M68P00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,79.59416860189194,31.041725754737854,39.0
84510M74L01000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,88.10404580214927,25.55017328262329,29.0
84511M75T10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,90.20572838030363,34.27817678451538,38.0
84511M76M10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,102.85827300765298,11.314410030841827,11.0
8470171LVAZMT,all_sku_history,erratic,chronos_2_erratic_features_plus_external,73.9003618558248,26.604130268096924,36.0
84701M53M205PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,79.81274979455131,33.52135491371155,42.0
84701M55TB0ZHJ,all_sku_history,erratic,chronos_2_erratic_features_plus_external,46.28073787077879,36.09897553920746,78.0
84701M68P31ZHJ,all_sku_history,erratic,chronos_2_erratic_features_plus_external,57.42549591286238,24.692963242530823,43.0
84701M68P515PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,45.47207608819008,18.18883043527603,40.0
84701M74LC15PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,56.912431478500366,14.228107869625092,25.0
8470261J025PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,60.67685435215632,29.124890089035034,48.0
84702M53M205PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,70.51210535897148,38.076536893844604,54.0
84702M55TB0ZHJ,all_sku_history,erratic,chronos_2_erratic_features_plus_external,68.8837496218858,37.19722479581833,54.0
84702M56R92ZHJ,all_sku_history,erratic,chronos_2_erratic_features_plus_external,63.07804628654763,17.03107249736786,27.0
84702M62S20Z4Q,all_sku_history,erratic,chronos_2_erratic_features_plus_external,52.96698900369498,41.31425142288208,78.0
84702M68P31ZHJ,all_sku_history,erratic,chronos_2_erratic_features_plus_external,58.272342296207654,19.812596380710602,34.0
84702M68P515PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,65.58974412354556,28.859487414360046,44.0
84702M74LC15PK,all_sku_history,erratic,chronos_2_erratic_features_plus_external,111.22242336471875,26.6933816075325,24.0
84702M79G30000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,87.78035283088684,17.556070566177368,20.0
84703M79M02000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,55.42237583650361,60.41038966178894,109.0
8471852R20ZVR,all_sku_history,erratic,chronos_2_erratic_features_plus_external,63.5299022992452,19.05897068977356,30.0
8472852R20ZVR,all_sku_history,erratic,chronos_2_erratic_features_plus_external,75.37240791320801,18.843101978302002,25.0
8472865J00Z2S,all_sku_history,erratic,chronos_2_erratic_features_plus_external,61.85297679901123,15.463244199752808,25.0
8472880J00Z2S,all_sku_history,erratic,chronos_2_erratic_features_plus_external,71.86529263854027,17.247670233249664,24.0
84730M67P10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,89.14775524820601,31.2017143368721,35.0
84730M74LC0000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,68.68174788595616,59.75312066078186,87.0
84730M79M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,74.36308161965732,86.26117467880249,116.0
8474061M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,70.06414351255998,32.22950601577759,46.0
8474065J00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,92.85810694975012,31.57175636291504,34.0
84740M67P10000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,89.45727471647591,25.942609667778015,29.0
84740M74LC0000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,78.22083009863799,41.45703995227814,53.0
84740M74LE0000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,97.60911652916356,18.545732140541077,19.0
84740M76M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,93.94254573555881,80.79058933258057,86.0
84740M79M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,99.1066032581115,88.20487689971924,89.0
84920M68PB1BHE,all_sku_history,erratic,chronos_2_erratic_features_plus_external,84.97123837471008,21.24280959367752,25.0
84940M68PC1BHE,all_sku_history,erratic,chronos_2_erratic_features_plus_external,77.73971632122993,18.657531917095184,24.0
95130M68K00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,107.31043530007203,25.754504472017288,24.0
95310M53T00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,53.13471623005406,65.88704812526703,124.0
95310M55T00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,43.39429749787308,56.846529722213745,131.0
95310M76M00000,all_sku_history,erratic,chronos_2_erratic_features_plus_external,61.61107545675233,26.492762446403503,43.0
