date,year,month,region,lag_1yr_national_annual_collisions_context,lag_1yr_national_annual_fatalities_context,lag_1yr_national_annual_serious_injuries_context,lag_1yr_national_annual_moderate_injuries_context,lag_1yr_national_annual_minor_injuries_context,lag_1yr_national_annual_total_injuries_context,lag_1yr_national_annual_total_victims_context,lag_1yr_national_annual_motorization_rate_context,lag_1yr_national_annual_vehicles_per_100_people_context,lag_1yr_national_annual_vehicle_parc_context,lag_1yr_national_annual_population_context,lag_1yr_national_annual_collisions_per_10k_vehicles_context,lag_1yr_national_annual_fatalities_per_10k_vehicles_context,lag_1yr_national_annual_injuries_per_10k_vehicles_context,lag_1yr_national_annual_collisions_per_100k_population_context,lag_1yr_national_annual_fatalities_per_100k_population_context,lag_1yr_national_annual_injuries_per_100k_population_context,lag_1yr_national_annual_fatalities_per_100_collisions_context,lag_1yr_national_annual_collisions_per_fatality_context,avg_temperature,max_temperature,min_temperature,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,max_wind_speed,max_wind_gust,rain_days,weather_days,days_in_month,weekend_days,public_holidays,working_days
2025-11-01,2025,11,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,13.61,25.9,5.2,34.1,34.1,0.0,88.0,22.9,49.3,16.0,30.0,30,10,1,20
2025-12-01,2025,12,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,15.383870967741936,28.6,6.8,43.8,43.8,0.0,100.0,25.6,55.4,15.0,31.0,31,8,2,21
2026-01-01,2026,1,Temuco,,,,,,,,,,,,,,,,,,,,17.529032258064515,33.0,7.6,44.4,44.4,0.0,23.0,23.6,53.6,5.0,31.0,31,9,1,21
2026-02-01,2026,2,Temuco,,,,,,,,,,,,,,,,,,,,15.65,32.0,6.8,75.8,75.8,0.0,93.0,34.0,73.8,13.0,28.0,28,8,0,20
2026-03-01,2026,3,Temuco,,,,,,,,,,,,,,,,,,,,13.74516129032258,28.4,3.3,156.4,156.4,0.0,166.0,28.6,65.9,15.0,31.0,31,9,0,22
2026-04-01,2026,4,Temuco,,,,,,,,,,,,,,,,,,,,10.69,21.7,0.6,102.8,102.8,0.0,105.0,28.6,63.4,14.0,30.0,30,8,2,21
2021-01-01,2021,1,Valparaiso,64707.0,1485.0,6430.0,3378.0,32295.0,42103.0,43588.0,3.480201282563768,28.73397021632403,5591145.0,19458310.0,115.73121426827599,2.655985491343902,75.30300144245946,332.5417263883657,7.631700800326442,216.37542006474354,2.2949603597756036,43.57373737373737,16.52258064516129,22.1,11.6,24.6,24.6,0.0,31.0,37.1,79.6,3.0,31.0,31,10,1,20
2021-02-01,2021,2,Valparaiso,64707.0,1485.0,6430.0,3378.0,32295.0,42103.0,43588.0,3.480201282563768,28.73397021632403,5591145.0,19458310.0,115.73121426827599,2.655985491343902,75.30300144245946,332.5417263883657,7.631700800326442,216.37542006474354,2.2949603597756036,43.57373737373737,16.925,22.4,13.0,0.0,0.0,0.0,0.0,30.8,65.2,0.0,28.0,28,8,0,20
2021-03-01,2021,3,Valparaiso,64707.0,1485.0,6430.0,3378.0,32295.0,42103.0,43588.0,3.480201282563768,28.73397021632403,5591145.0,19458310.0,115.73121426827599,2.655985491343902,75.30300144245946,332.5417263883657,7.631700800326442,216.37542006474354,2.2949603597756036,43.57373737373737,16.338709677419356,22.1,11.4,4.1,4.1,0.0,13.0,30.5,65.9,5.0,31.0,31,8,0,23
2021-04-01,2021,4,Valparaiso,64707.0,1485.0,6430.0,3378.0,32295.0,42103.0,43588.0,3.480201282563768,28.73397021632403,5591145.0,19458310.0,115.73121426827599,2.655985491343902,75.30300144245946,332.5417263883657,7.631700800326442,216.37542006474354,2.2949603597756036,43.57373737373737,15.046666666666663,21.8,10.3,24.6,24.6,0.0,25.0,38.4,84.2,3.0,30.0,30,8,2,21
