sku_id,suzuki_model,mapping_method
48150M80T20BJC,,unmapped
48400M74L005PK,,unmapped
4883079P00000,,unmapped
4940068L51000,,unmapped
53231M75J00000,,unmapped
57300M79G01000,,unmapped
57410M53T00000,,unmapped
5742079P00000,,unmapped
57420M68K00000,,unmapped
5760057810000,,unmapped
5760065810000,,unmapped
5761161P00000,,unmapped
5761179P02000,,unmapped
57611M55R00000,,unmapped
5811054L00000,,unmapped
5811078R00000,,unmapped
58210M53MB0000,,unmapped
5823073R10000,,unmapped
58230M67P00000,,unmapped
5824163J00000,,unmapped
5827063J10000,,unmapped
5828062J00000,,unmapped
58417M76M00000,,unmapped
5842078R00000,JIMNY,description_keyword_exact
5851152S01000,,unmapped
58600M68P21000,,unmapped
5861157M00000,,unmapped
58618M68P00000,,unmapped
58710M81R00000,,unmapped
58714M55T00000,,unmapped
58735M62S00000,,unmapped
5886052S00000,,unmapped
6151361M00000,,unmapped
6411177M00P31,,unmapped
64111M55R01P31,,unmapped
64111M62S01P31,,unmapped
64120M56R00000,,unmapped
6432065J12000,,unmapped
6451168R00P31,,unmapped
64511M56R00P21,,unmapped
64511M56R00P31,,unmapped
64511M81R00P31,,unmapped
64520M55T00000,,unmapped
64530M55T00000,,unmapped
64571M75T00000,,unmapped
6511168L00000,,unmapped
65400M53T00000,,unmapped
65400M67P00000,,unmapped
6550073R00000,,unmapped
6800177R01000,,unmapped
68001M53M00000,,unmapped
68001M81R20000,,unmapped
68002M53M30000,,unmapped
6800365833000,,unmapped
6800473R02000,,unmapped
68004M53M01000,,unmapped
6910052R20000,,unmapped
6910077R04000,,unmapped
69100M76M30000,,unmapped
69320M82S00000,,unmapped
69330M84011000,,unmapped
6934068L00000,,unmapped
69340M82S00000,,unmapped
69410M66R00000,,unmapped
6951065J01000,,unmapped
7142181A30000,,unmapped
7148181A00000,,unmapped
7171162R00799,,unmapped
7171163T30799,,unmapped
7171260P00ZMV,,unmapped
7172152S005PK,,unmapped
7172165DC0Z2S,,unmapped
7172364R005PK,,unmapped
7173460MA0000,,unmapped
7174177K20D51,,unmapped
7174178R00000,JIMNY,description_keyword_exact
7175160MA05PK,,unmapped
71751M76MA0ZHJ,,unmapped
71753M74T00000,,unmapped
7176061M10C48,,unmapped
71761M56R005PK,,unmapped
71762M74T00WBE,,unmapped
7179157L005PK,,unmapped
7182273R00000,,unmapped
7182275K00000,,unmapped
71823M60M00000,,unmapped
7184172L00ZSC,,unmapped
71841M81R00000,,unmapped
7185174L00000,,unmapped
7211165D20000,,unmapped
7211556B01000,,unmapped
7231071L01000,,unmapped
72311M55R00000,,unmapped
7232162R00000,,unmapped
7232357L00000,,unmapped
7233078R10000,,unmapped
72333M68K015PK,,unmapped
72334M76M005PK,,unmapped
7234073R00000,,unmapped
7235181P00000,,unmapped
7236052R01000,,unmapped
7236173R00000,,unmapped
72391M81R00000,,unmapped
72393M53MB05PK,,unmapped
72396M68K00000,,unmapped
72398M62S00000,,unmapped
7243163T00000,,unmapped
7244061M00000,,unmapped
7245171L01000,,unmapped
7247062R00000,,unmapped
7248172SA0000,,unmapped
7248252D00000,,unmapped
7248357M00000,,unmapped
72811M55T00000,,unmapped
72811M76M00000,,unmapped
72820M65DB0WB3,JIMNY,description_keyword_exact
7282160M00000,,unmapped
72821M62S00000,,unmapped
73311M67P105PK,,unmapped
73411M68K10V6F,,unmapped
73430658205PK,,unmapped
73480M76M50000,,unmapped
73630M75J00FPG,,unmapped
73630M75J00P4Z,,unmapped
73630M80T00DLK,,unmapped
73800M74L00GJL,,unmapped
73811M80T505PK,,unmapped
7382776J00ZCP,,unmapped
73910M56R00000,,unmapped
7392061M02000,,unmapped
7392080J00000,,unmapped
7412064J91000,,unmapped
7412073R30000,,unmapped
74400M68P305PK,,unmapped
75110M55R20R3F,,unmapped
75115M56R00000,,unmapped
75130M53T10R3F,,unmapped
75130M81R10R3F,,unmapped
75440M76M10R3F,,unmapped
75450M76T00000,,unmapped
7546375J11000,,unmapped
7548161M00000,,unmapped
75812M67P00PBL,,unmapped
76131M81R505PK,,unmapped
76140M56R115PK,,unmapped
7615152R005PK,,unmapped
76160M80T005PK,,unmapped
76181M76M00P4Z,,unmapped
76191M74T005PK,,unmapped
7621465J005PK,,unmapped
7627063T005PK,,unmapped
76270M62S105PK,,unmapped
76273M74K00V6N,,unmapped
7628073R005PK,,unmapped
76280M76M00P4Z,,unmapped
7629554P00000,,unmapped
7631152R005PK,,unmapped
76313M57L00V6N,,unmapped
7634065D01T01,,unmapped
76440M62S10000,,unmapped
7713162R00000,,unmapped
7714278R025PK,,unmapped
7719161M005PK,,unmapped
77191M74T005PK,,unmapped
7724179P00000,,unmapped
7733063J10000,,unmapped
7751061M005PK,,unmapped
7752073R005PK,,unmapped
77560M80T005PK,,unmapped
7758264J10000,,unmapped
7781163T000PG,,unmapped
7783161J000PG,,unmapped
77831M69T000PG,,unmapped
7784165J300PG,,unmapped
78110M62S406GS,S-PRESSO,description_keyword_exact
78110M76M106GS,,unmapped
7813179P00000,,unmapped
7813279J00000,,unmapped
78151M53M00000,,unmapped
7815278R025PK,,unmapped
78226M74T005PK,,unmapped
7871165J00000,,unmapped
8177065J01000,,unmapped
81770M53M00000,,unmapped
8180063812000,,unmapped
8185068841000,,unmapped
81850M81R00000,,unmapped
82081M66R40ZHJ,,unmapped
8211064R11000,,unmapped
82110M67P01000,,unmapped
82110M68K00000,,unmapped
82110M76T30000,,unmapped
8216052R10000,,unmapped
8216073R00000,,unmapped
82160M55T00000,,unmapped
82202M55R14000,,unmapped
82202M62S00000,,unmapped
82202M68P45000,,unmapped
82202M76M15000,,unmapped
82202M81R10000,,unmapped
82270M79820000,,unmapped
82280M79820000,,unmapped
82280M79G10000,,unmapped
82301M68K01000,,unmapped
82301M68P15000,,unmapped
82302M74LA2000,,unmapped
82510M76M11000,,unmapped
82610M60M00000,,unmapped
82650M66R00000,,unmapped
82650M79G10000,,unmapped
8281057831ZNL,,unmapped
82810798310PG,,unmapped
82810M72R005PK,,unmapped
8281179P10000,,unmapped
8282162R21ZNC,,unmapped
82822M68P00000,,unmapped
82850M81R005PK,,unmapped
82850M81R10ZNZ,,unmapped
83102M53M10GCY,,unmapped
83102M77G00T01,,unmapped
83104M53M10GCY,,unmapped
83360M79G62000,,unmapped
83401M68P41000,,unmapped
83401M76M20000,,unmapped
83402M76T11000,,unmapped
83402M79M10000,,unmapped
83661M53M00000,,unmapped
83661M55T00000,,unmapped
83661M80T00000,,unmapped
83665M81R00000,,unmapped
83671M74T02000,,unmapped
83675M56R00000,,unmapped
83675M79G00000,,unmapped
8368065J00000,,unmapped
83703M68PC2DUZ,,unmapped
8371077R105PK,,unmapped
83710M68PM1BZQ,,unmapped
83710M76M40BQK,,unmapped
83710M81R105PK,,unmapped
8375657L005PK,,unmapped
83770M55R005PK,,unmapped
83799M70B11P4Z,,unmapped
8381161M01000,,unmapped
8381162R00000,,unmapped
8381179P10000,,unmapped
83811M53T00000,,unmapped
83811M76T10000,,unmapped
8382161J00000,,unmapped
83821M62S00000,,unmapped
8383152R02000,,unmapped
83831M55TA0000,,unmapped
83831M68P00000,,unmapped
8384162R00000,,unmapped
83841M53T00000,,unmapped
83851M68P00000,,unmapped
8388152R00000,,unmapped
83923M74T000CB,,unmapped
8392462R015PK,,unmapped
8392479P000CB,,unmapped
8393180J000CB,,unmapped
83931M60M000CB,,unmapped
83931M79M100CB,,unmapped
8393271L000CE,,unmapped
8394052R10000,,unmapped
83948M74T00000,,unmapped
83980M68P00ZHJ,,unmapped
839D063T00ZCC,,unmapped
839E0M76T00ZAM,,unmapped
8450264J00000,,unmapped
8450278K01000,,unmapped
8450465J01000,,unmapped
84504M55T00000,,unmapped
8451057L90000,,unmapped
8454161M10000,,unmapped
8454171L02000,,unmapped
84546M56R00000,,unmapped
84546M75L00000,,unmapped
8455080J13000,,unmapped
8455179P01000,,unmapped
8455665J01000,,unmapped
84556M80T20000,,unmapped
8457071L02000,,unmapped
8457079P01000,,unmapped
8457080J01000,,unmapped
84570M76T20000,,unmapped
84571M79G0A000,,unmapped
8458054P01000,,unmapped
8458054P11000,,unmapped
84580M76T40000,,unmapped
84581M60M00000,,unmapped
8459080J01000,,unmapped
84590M74T00000,,unmapped
8461162R01000,,unmapped
8461173R01000,,unmapped
84617M55R00000,,unmapped
8464171L00000,,unmapped
84641M68P10000,,unmapped
84651M81R00000,,unmapped
84661M68P00000,,unmapped
84661M75L00000,,unmapped
84671M74L00000,,unmapped
8467563T00000,,unmapped
8467575KA0000,,unmapped
8468165J10000,,unmapped
8468173R00000,,unmapped
84681M60M00000,,unmapped
84681M79G00000,,unmapped
8470179PB0ZTT,,unmapped
84701M60MD026U,,unmapped
84701M76TG0ZHJ,,unmapped
8470263JA0ZJ3,,unmapped
8470271LVAZMT,,unmapped
84702M55TG0ZHJ,,unmapped
84702M56R50ZHJ,,unmapped
84702M76TB0WBE,,unmapped
84702M79MA0Z2S,,unmapped
84703M62S006GS,,unmapped
84703M68K106GS,,unmapped
84718M74L005PK,,unmapped
8472861M005PK,,unmapped
8472861M20ZNL,,unmapped
84728M55T20ZHJ,,unmapped
8479077R005PK,,unmapped
84790M74L005PK,,unmapped
8480284M00V6N,,unmapped
84802M68K50J0T,,unmapped
84902M67P015PK,,unmapped
84902M67P01BHE,,unmapped
84902M81R30BHE,,unmapped
84904M81R035PK,,unmapped
8492077K03BHE,,unmapped
8492079P11HLK,,unmapped
84920M76T12BHE,,unmapped
8495061M105PK,,unmapped
84975M74L00V6N,,unmapped
85306M55TA0000,,unmapped
85350M68PA0000,,unmapped
85603M68P24000,,unmapped
85680M62S00D3Q,,unmapped
8749166J005PK,,unmapped
88910M74L01R3F,,unmapped
8891552R01000,,unmapped
88921M82P00000,,unmapped
89910M74L00000,,unmapped
9511061J10000,,unmapped
95341M62S10000,,unmapped
95710M67P10000,,unmapped
0611110003000,,unmapped
0911910041000,,unmapped
0911910073000,,unmapped
0925025007000,,unmapped
0932014018000,,unmapped
0940906324000,,unmapped
1161057L02000,,unmapped
1162052S00000,,unmapped
1162071C11000,,unmapped
11940M62S00000,,unmapped
1423352R00000,,unmapped
14281M60M10000,,unmapped
14300M53M00000,,unmapped
14300M55R00000,,unmapped
14300M69R00000,,unmapped
17111M68P00000,,unmapped
17120M68P00000,,unmapped
1770065J00000,,unmapped
1786152R10000,,unmapped
17861M52R10000,,unmapped
17861M76M00000,,unmapped
2001968R31000,,unmapped
2734161M00000,,unmapped
3532052R71000,,unmapped
35601M73T00000,,unmapped
35602M74TA0000,,unmapped
3567050J10000,,unmapped
3568173R00000,,unmapped
3570263T00000,,unmapped
35801M76T01000,,unmapped
3627464R01000,,unmapped
36430M72M01000,,unmapped
36717M76T00000,,unmapped
3681378R10000,,unmapped
3710B79894000,,unmapped
3714571810000,,unmapped
37145M74L00000,,unmapped
3717474P30000,,unmapped
37179M55T00000,,unmapped
3732457L00000,,unmapped
37480M68P00000,,unmapped
3773080S00000,,unmapped
37730M56R10000,,unmapped
3799071L63000,,unmapped
38100M53T00000,,unmapped
3840252R00000,,unmapped
38450M81R00000,,unmapped
38450M81R10000,,unmapped
3845954P00000,,unmapped
3845973R10000,,unmapped
3848065D00000,,unmapped
3848073R10000,,unmapped
3848077R00000,,unmapped
38480M55T00000,,unmapped
3882162R00000,,unmapped
3882181A00000,,unmapped
38832M68P00000,,unmapped
3910265J30000,,unmapped
3915261MA2000,,unmapped
39420M75J00000,,unmapped
3951077R10DH4,,unmapped
4171071L01000,,unmapped
4321079P0109L,,unmapped
43210M79M0009L,,unmapped
4325071L10ZGJ,,unmapped
43250M83P1027N,,unmapped
43252M60G00000,,unmapped
4329080J10000,,unmapped
48150M74L12C48,,unmapped
48150M76M01C48,,unmapped
48400M79G50P4Z,,unmapped
4882058M00000,,unmapped
49810M68P51000,,unmapped
57410M81R00000,,unmapped
57410M83K00000,,unmapped
57420M81R00000,,unmapped
57611M60M10000,,unmapped
5770054830000,,unmapped
5770080840000,,unmapped
57710M74T10000,,unmapped
5771161P10000,,unmapped
57711M76T00000,,unmapped
5812080J00000,,unmapped
58120M74L00000,,unmapped
58230M62S10000,,unmapped
58230M79M00000,,unmapped
58261M67P00000,,unmapped
5827072SA0000,,unmapped
58287M76MA0000,,unmapped
5841652R00000,,unmapped
5842252R00000,,unmapped
5860073R00000,,unmapped
58600M55T10000,,unmapped
58600M81R10000,,unmapped
58611M78R00000,,unmapped
5861452R00000,,unmapped
5863468P10000,,unmapped
5871868P10000,,unmapped
58730M68P30000,,unmapped
5971052S00000,,unmapped
6151273R00000,,unmapped
61513M62S00000,,unmapped
61513M81R20000,,unmapped
61520M56R00000,,unmapped
63831M68P00000,,unmapped
6411162R00P41,,unmapped
64111M55R01P41,,unmapped
64111M55T01P31,,unmapped
64111M62S00000,,unmapped
64111M76M00P41,,unmapped
64120M79M50000,,unmapped
6451179P01P31,,unmapped
64511M55T00P41,,unmapped
64570M62S00000,,unmapped
64850M68L00000,,unmapped
65111M76M00000,,unmapped
65541M75J00000,,unmapped
6556079J10000,,unmapped
6556163J00000,,unmapped
6770052S12000,,unmapped
6800173R02000,,unmapped
6800265844000,,unmapped
6800363T00000,,unmapped
6800365840000,,unmapped
6800457820000,,unmapped
6800481G01000,,unmapped
68004M60M01000,,unmapped
68004M75T00000,,unmapped
6910061J30000,,unmapped
6910061M10000,,unmapped
69100M76M60000,,unmapped
69320M63J00000,,unmapped
69330M58J00000,,unmapped
6951064L12000,,unmapped
7110080J01000,,unmapped
71410M69R00000,,unmapped
71421M76M00000,,unmapped
7163157M00000,,unmapped
71700568115PK,,unmapped
7170057860799,,unmapped
7171261M00000,,unmapped
7171262R00ZNC,,unmapped
7172368R00000,,unmapped
71732M53T00000,,unmapped
7173472SA0000,,unmapped
7174061P60C48,,unmapped
7174163J005PK,,unmapped
7174180J005PK,,unmapped
71745M79M000PG,,unmapped
7175060MC0C48,,unmapped
7175157M105PK,,unmapped
7175275K005PK,,unmapped
71752M53T00000,,unmapped
7176060MC0C48,,unmapped
7176163J105PK,,unmapped
7176164R005PK,,unmapped
7176165J01000,,unmapped
7176173R005PK,,unmapped
7176173R105PK,,unmapped
7178162R00000,,unmapped
7181154P032KW,,unmapped
7181173K00799,,unmapped
7181180G00799,,unmapped
7181181A10CAF,,unmapped
7182161J00799,,unmapped
7183263T00000,,unmapped
7184162R005PK,,unmapped
7211060R00BVW,,unmapped
7211072SA0D3W,,unmapped
7211177KB0ZKP,,unmapped
7212160K000CB,,unmapped
72151M53M00000,,unmapped
72221M60M005PK,,unmapped
72311M62S00000,,unmapped
72322M79M00000,,unmapped
72324M55T00000,,unmapped
72330M68K105PK,,unmapped
72340M53T00000,,unmapped
72342M68K005PK,,unmapped
7236161J01000,,unmapped
72372M53R005PK,,unmapped
72372M53T005PK,,unmapped
72394M62S00000,,unmapped
72394M68K00000,,unmapped
7242062R005PK,,unmapped
7243168L00000,,unmapped
72432M76T00000,,unmapped
72433M74T00000,,unmapped
7243661M00000,,unmapped
72471M55R00000,,unmapped
72472M55T00000,,unmapped
7248281A01000,,unmapped
7251052R00000,,unmapped
72510M52R00000,,unmapped
7252073R10000,,unmapped
7281153R00000,,unmapped
72811M81R00000,,unmapped
72821M76T00000,,unmapped
7282352R00000,,unmapped
7290178R01000,,unmapped
73311M67P10P4Z,,unmapped
73311M74L10R8R,,unmapped
7361064J005PK,,unmapped
73630M53T005PK,,unmapped
73630M76M015PK,,unmapped
7380071LA1GJL,,unmapped
73821M55T005PK,,unmapped
73821M80T105PK,,unmapped
7383154P30PSG,,unmapped
7386065J00ZCP,,unmapped
7386065J10ZCP,,unmapped
7391076J10P4Z,,unmapped
73910M55T00000,,unmapped
74400M67P30FTP,,unmapped
7513052R10R3F,,unmapped
75130M79M00R3F,,unmapped
7551157K00000,,unmapped
7552157K00000,,unmapped
75581M53M00000,,unmapped
7562177K00000,,unmapped
75811M75T005PK,,unmapped
7586152R00ZPR,,unmapped
76170M55T005PK,,unmapped
76170M68P005PK,,unmapped
76171M68K00P4Z,,unmapped
76191M60M10V6N,,unmapped
76191M80T015PK,,unmapped
7627054P015PK,,unmapped
7628054P015PK,,unmapped
76280M55R015PK,,unmapped
7631061M005PK,,unmapped
7631265J025PK,,unmapped
7634065J015PK,,unmapped
76410M79M206GS,,unmapped
76420M55R00000,,unmapped
76430M68K10000,,unmapped
7648077R01000,,unmapped
7652081P00000,,unmapped
7667156KA0R2B,,unmapped
7713280J00000,,unmapped
77146M68P000CB,,unmapped
77171M55T00000,,unmapped
77180M55R00000,,unmapped
77191M68K005PK,,unmapped
7722171L00000,,unmapped
7723061M10ASK,,unmapped
7723062R105PK,,unmapped
7754578R00000,,unmapped
7756073R005PK,,unmapped
7757064J00Z7T,,unmapped
7758064J10Z7T,,unmapped
77580M80T015PK,,unmapped
7759178R00000,,unmapped
7767064J00Z2S,,unmapped
7781175F010PG,,unmapped
7783161M000PG,,unmapped
7811054P006GS,,unmapped
7813071L01000,,unmapped
78141M56R01000,,unmapped
8174054P00000,,unmapped
8181054P00000,,unmapped
81810M80T00000,,unmapped
8186080G00000,,unmapped
8187177R00000,,unmapped
82081M55T010PG,,unmapped
8211054P31000,,unmapped
8211062M11000,,unmapped
8211062R10000,,unmapped
8211072SB0000,,unmapped
82110M80T20000,,unmapped
8216065J025PK,,unmapped
82160M53M30000,,unmapped
82160M76M30000,,unmapped
82201M55T30000,,unmapped
82201M74LB2000,,unmapped
8221065J15000,,unmapped
8225065J16000,,unmapped
8228054810000,,unmapped
8228073860000,,unmapped
82301M56R13000,,unmapped
82301M62S20000,,unmapped
82510M76T20000,,unmapped
82510M81R00000,,unmapped
8265062R00000,,unmapped
8281262R00000,,unmapped
82813M76T00WBF,,unmapped
82830M72U300PG,,unmapped
82831M55K20000,,unmapped
8285065D135PK,,unmapped
8296060G105PK,,unmapped
83130M74L10C48,,unmapped
8340252R01000,,unmapped
8340254P12000,,unmapped
83402M55R11000,,unmapped
83510M68K00000,,unmapped
83661M81R00000,,unmapped
8367171L00000,,unmapped
83675M53T00000,,unmapped
83675M68P00000,,unmapped
83675M76T00000,,unmapped
83710M67P30B1W,,unmapped
83728M80T005PK,,unmapped
8373061M01C8B,,unmapped
83730M55T00EPJ,,unmapped
83740M80T005PK,,unmapped
8374965J00000,,unmapped
8381081A00000,,unmapped
8381161J00000,,unmapped
83821M56R00000,,unmapped
83821M74T00000,,unmapped
8383173R00000,,unmapped
8387152R00000,,unmapped
8392162R025PK,,unmapped
8392177M000CB,,unmapped
83921M75T000CB,,unmapped
8392480J000CB,,unmapped
8393173R000CB,,unmapped
83932M74L100CB,,unmapped
8393563J10000,,unmapped
8394054P21ZCC,,unmapped
8394062R12JED,,unmapped
8394063T00ELD,,unmapped
83950M68P00000,,unmapped
83952M76M00000,,unmapped
8396165J00000,,unmapped
84051W61J10N000,,unmapped
8450161M01000,,unmapped
8450164J00000,,unmapped
84502M55T00000,,unmapped
84504M62S00000,,unmapped
8451152S00000,,unmapped
8451263J00000,,unmapped
8453161A30000,,unmapped
8453181A02000,,unmapped
84536M53M10000,,unmapped
8454652R00000,,unmapped
84546M55R00000,,unmapped
84551M53M10000,,unmapped
84551M79M00000,,unmapped
8455671L02000,,unmapped
8457064J00000,,unmapped
8457252S00000,,unmapped
8459054P01000,,unmapped
84590M55T00000,,unmapped
84641M68K00000,,unmapped
8465173R00000,,unmapped
84651M80T00000,,unmapped
8467265J04000,,unmapped
8470152S005PK,,unmapped
8470177RA05PK,,unmapped
8470178K30Z2S,,unmapped
84701M74TB0WB3,,unmapped
84701M81R10ZNZ,,unmapped
8472862R10ZVR,,unmapped
84728M74LA0ZHJ,,unmapped
8473068H00000,,unmapped
8474057L00000,,unmapped
84750M53M005PK,,unmapped
84790M56R005PK,,unmapped
8480152R52J0T,,unmapped
8480177K43J0T,,unmapped
8490180J21BHE,,unmapped
8491077R00000,,unmapped
84910M83P105PK,,unmapped
8494052R03BHE,,unmapped
8496079K025PK,,unmapped
85160M55T10000,,unmapped
85305M56RA0000,,unmapped
85711M62S005PK,,unmapped
87980M62S00000,,unmapped
89101M62S00000,,unmapped
9534057M00000,,unmapped
9534057M10000,,unmapped
K49R67ZP1,,unmapped
02142M0508A000,,unmapped
0940121405000,,unmapped
09409M06338000,,unmapped
09471M12076000,,unmapped
1161081A00000,,unmapped
1162052R20000,,unmapped
11710M60MA0000,,unmapped
1376072R00000,,unmapped
1387060K00000,,unmapped
1422178K00000,,unmapped
14300M76M01000,,unmapped
1510052S01000,,unmapped
1611669GE0000,,unmapped
1770080A00000,,unmapped
1776061J00000,,unmapped
1776067R00000,,unmapped
17861M76T00000,,unmapped
1793179J00000,,unmapped
18560M68P00000,,unmapped
23710M72F30000,,unmapped
2730061850000,,unmapped
28113M76M21GJL,,unmapped
2813565D00000,,unmapped
2830052S62000,,unmapped
3392465J00000,,unmapped
3532054P00000,,unmapped
35321M75L10000,,unmapped
3556678R00000,,unmapped
3565054G00000,,unmapped
35650M81R00000,,unmapped
35651M79M01000,,unmapped
3566077M00000,,unmapped
3570273R00000,,unmapped
3625486R00000,,unmapped
3714555850000,,unmapped
3717279P01000,,unmapped
3773763T00000,,unmapped
38274M68P00000,,unmapped
3831575H00000,,unmapped
3845254P00000,,unmapped
3848061M10000,,unmapped
38480M68P11000,,unmapped
3882173R00000,,unmapped
38831M84000000,,unmapped
3915161MA1000,,unmapped
3915478KA0000,,unmapped
3915565J01000,,unmapped
39322M80T10000,,unmapped
3F920M80T00000,,unmapped
41710M82P00000,,unmapped
42441M76G00000,,unmapped
4321061M5127N,,unmapped
4321061M72ZMS,,unmapped
4321062R60QC8,,unmapped
4321064R5027N,,unmapped
4325061M0027N,,unmapped
4325080J00ZGJ,,unmapped
43252B60M00N000,,unmapped
49751M58J00000,,unmapped
5585064L10000,,unmapped
57210M80T00000,,unmapped
5741061M01000,,unmapped
5742063J00000,,unmapped
5771163T00000,,unmapped
5771177M10000,,unmapped
58316M62S00000,,unmapped
58600M55R20000,,unmapped
5870052R01000,,unmapped
58710M76T10000,,unmapped
59280M62S10000,,unmapped
64120M68P10000,,unmapped
64522M81R00000,,unmapped
64530M74T00000,,unmapped
6453173R01000,,unmapped
64561M62S00000,,unmapped
64570M68P00000,,unmapped
6540062R03000,,unmapped
6550061MA0000,,unmapped
6550079P00000,,unmapped
6800261J32000,,unmapped
68002M68K10000,,unmapped
6800373R02000,,unmapped
6800465840000,,unmapped
68004M81R00000,,unmapped
69100M77R04000,,unmapped
6932077R00000,JIMNY,description_keyword_exact
6941062R00000,,unmapped
69440M72R00000,,unmapped
6951061J01000,,unmapped
7170057870799,,unmapped
7170057880799,,unmapped
7171268R00ZMW,,unmapped
7171463T00000,,unmapped
7172161M105PK,,unmapped
71721M66L005PK,,unmapped
7173165DC0Z2S,,unmapped
7174261M100PG,,unmapped
71743M79M000PG,,unmapped
71750M58RC0C48,,unmapped
7175173K005PK,,unmapped
7175178R01000,,unmapped
71761M60MB05PK,,unmapped
71772M53MB0000,,unmapped
7177357L00000,,unmapped
7181162R00ZNC,,unmapped
7181368R005PK,,unmapped
7182078R01000,,unmapped
7182175K00000,,unmapped
71841M76T00000,,unmapped
71842M74T005PK,,unmapped
72111M8490009E,,unmapped
7212154P00000,,unmapped
7214160K000CB,,unmapped
7221152S00000,,unmapped
7221173R005PK,,unmapped
72241M75L005PK,,unmapped
72311M50E10000,,unmapped
72311M55T00000,,unmapped
72311M76M00000,,unmapped
7232152S005PK,,unmapped
72322M58R10000,,unmapped
72323M55R00000,,unmapped
7233278R105PK,,unmapped
7233461M005PK,,unmapped
7235161M00000,,unmapped
7235178R00000,,unmapped
72351M55T00000,,unmapped
7235260M00000,,unmapped
72360M53MB05PK,,unmapped
7236154P00000,,unmapped
7237073R015PK,,unmapped
72371M75T005PK,,unmapped
72393M62SA0000,,unmapped
72431M60M00000,,unmapped
7243273R00000,,unmapped
7244079P00000,,unmapped
72460M79M00000,,unmapped
7282454P00000,,unmapped
73410M67P10PZR,,unmapped
73410M67P10V6F,,unmapped
73410M76M50P4Z,,unmapped
73610M76M005PK,,unmapped
7382086R30DBY,,unmapped
7382165J20ZCA,,unmapped
73821M55T105PK,,unmapped
74120M68PA0000,,unmapped
7513079P10R3F,,unmapped
75130M74T00R3F,,unmapped
7555157L00000,,unmapped
76140M68P115PK,,unmapped
76158M74L00000,,unmapped
76180M68P005PK,,unmapped
7627061M115PK,,unmapped
76270M76M005PK,,unmapped
7627173K00P4Z,,unmapped
76272M68P005PK,,unmapped
76280M76T005PK,,unmapped
7629161M00000,,unmapped
76291M55T00000,,unmapped
7633064J005PK,,unmapped
7633165J005PK,,unmapped
76410M79M306GS,,unmapped
76430M53T10000,,unmapped
76480M76T00000,,unmapped
77141M55R000CB,,unmapped
77141M68P000CB,,unmapped
77230M76T005PK,,unmapped
7725079P000PG,,unmapped
7726072SA05PK,,unmapped
77260M76T015PK,,unmapped
7753078K000PG,,unmapped
7754061M005PK,,unmapped
7755081A0026U,,unmapped
7763081A005PK,,unmapped
7763081A00W07,,unmapped
7769065J12ZVD,,unmapped
7781158J100PG,,unmapped
77832M79G00000,,unmapped
7811064J026GS,,unmapped
7811086R406GS,,unmapped
7877261M00000,,unmapped
7879461M01PLT,,unmapped
8173071L01000,SWIFT,description_keyword_exact
8180078810000,,unmapped
8181054G04000,,unmapped
82110M60M11000,,unmapped
82201M55T51000,,unmapped
8220254P01000,,unmapped
82202M75T10000,,unmapped
82301M62S10000,,unmapped
82301M74T10000,,unmapped
82610M76M01000,,unmapped
8265061J00000,,unmapped
82810M79821Z2S,,unmapped
8282262R00000,,unmapped
8284182G02000,,unmapped
8285077R10ZZC,,unmapped
83102M53M00P4Z,,unmapped
83401M68K10000,,unmapped
8340273R21000,,unmapped
83440M53M00000,,unmapped
83501M55T00000,,unmapped
83665M76T00000,,unmapped
83671M62S00000,,unmapped
83671M68P00000,,unmapped
8367552R00000,,unmapped
83710M55RD0CTM,,unmapped
83710M68PC1BZQ,,unmapped
8372052S00U3J,,unmapped
83720M62S005PK,,unmapped
83720M67P30B1W,,unmapped
83720M68TE0CTM,,unmapped
83740M67P00B1W,,unmapped
8375674L005PK,,unmapped
83780M55R005PK,,unmapped
8381154G00000,,unmapped
83811M76T00000,,unmapped
83821M55R00000,,unmapped
83821M55TA0000,,unmapped
8384179P00000,,unmapped
8392662R015PK,,unmapped
8393161M000CB,,unmapped
8394054P21ZNL,,unmapped
8394A61M00799,,unmapped
83980M81R00000,,unmapped
839F0M76T00WBE,,unmapped
84501M76T00000,,unmapped
84503M76T20000,,unmapped
84504M53T00000,,unmapped
8451062R02000,,unmapped
8451279J00000,,unmapped
84541M74L00000,,unmapped
8455161M10000,,unmapped
8455662R10000,,unmapped
84556M56R00000,,unmapped
8457060K10000,,unmapped
84570M53T10000,,unmapped
84580M74T30000,,unmapped
84580M80T10000,,unmapped
8461152S00000,,unmapped
84611M53M00000,,unmapped
84641M56R00000,,unmapped
84651M68P00000,,unmapped
84651M75T00000,,unmapped
84661M53T00000,,unmapped
8466575KA0000,,unmapped
84671M55T00000,,unmapped
84681M68K00000,,unmapped
8470154P3326U,,unmapped
84701M55R005PK,,unmapped
8470278R005PK,JIMNY,description_keyword_exact
8470279PB0ZTT,,unmapped
84702M53M105PK,,unmapped
84702M60MD026U,,unmapped
84702M76TG0ZHJ,,unmapped
8470354P00000,,unmapped
8471871LA0ZMT,,unmapped
84718M76M005PK,,unmapped
8472879P20ZTS,,unmapped
84729M74L005PK,,unmapped
8475065J005PK,,unmapped
84851M74L006GS,,unmapped
84901M75T20BHE,,unmapped
8491073R205PK,,unmapped
84940M83P20BHE,,unmapped
8498061M025PK,,unmapped
8534158J00P4Z,,unmapped
