date,year,month,avg_temperature,max_temperature,min_temperature,avg_precipitation_sum,avg_rain_sum,avg_snowfall_sum,avg_precipitation_hours,max_wind_speed,max_wind_gust,avg_rain_days,weather_locations,days_in_month,weekend_days,public_holidays,working_days,conaset_available_asof_year,conaset_available_expected5y_collisions,conaset_available_expected3y_collisions,conaset_available_last_collisions,conaset_available_expected5y_fatalities,conaset_available_expected3y_fatalities,conaset_available_last_fatalities,conaset_available_expected5y_total_injuries,conaset_available_expected3y_total_injuries,conaset_available_last_total_injuries,conaset_available_expected5y_serious_injuries,conaset_available_expected3y_serious_injuries,conaset_available_last_serious_injuries,conaset_available_expected5y_weekend_collision_share,conaset_available_expected3y_weekend_collision_share,conaset_available_last_weekend_collision_share,conaset_available_expected5y_weekend_fatality_share,conaset_available_expected3y_weekend_fatality_share,conaset_available_last_weekend_fatality_share,conaset_available_expected5y_night_collision_share,conaset_available_expected3y_night_collision_share,conaset_available_last_night_collision_share,conaset_available_expected5y_night_fatality_share,conaset_available_expected3y_night_fatality_share,conaset_available_last_night_fatality_share,conaset_available_expected5y_peak_collision_share,conaset_available_expected3y_peak_collision_share,conaset_available_last_peak_collision_share,conaset_available_expected5y_injuries_per_collision,conaset_available_expected3y_injuries_per_collision,conaset_available_last_injuries_per_collision,conaset_available_expected5y_fatalities_per_collision,conaset_available_expected3y_fatalities_per_collision,conaset_available_last_fatalities_per_collision,conaset_available_collision_yoy,mop_available_last_total_passages,mop_available_expected3y_total_passages,mop_available_last_light_passages,mop_available_expected3y_light_passages,mop_available_last_heavy_passages,mop_available_expected3y_heavy_passages,mop_available_last_light_share,mop_available_expected3y_light_share,mop_available_last_plazas_used,mop_available_expected3y_plazas_used,mop_available_last_yoy,mop_available_expected3y_yoy,mop_available_last_rolling3,mop_available_expected3y_rolling3,anac_available_last_market_units,anac_available_expected3y_market_units,anac_available_last_suzuki_top20_units,anac_available_expected3y_suzuki_top20_units,anac_available_last_suzuki_top20_model_count,anac_available_expected3y_suzuki_top20_model_count,anac_available_last_suzuki_top20_market_share,anac_available_expected3y_suzuki_top20_market_share,anac_available_last_fleet_proxy_age_0_12m,anac_available_expected3y_fleet_proxy_age_0_12m,anac_available_last_fleet_proxy_age_13_36m,anac_available_expected3y_fleet_proxy_age_13_36m,anac_available_last_fleet_proxy_age_37_60m,anac_available_expected3y_fleet_proxy_age_37_60m,cmf_available_damaged_insured_vehicles,cmf_available_insured_vehicles,cmf_available_claim_rate,cmf_available_repair_delay_days,cmf_available_report_age_months
2021-11-01,2021,11,14.26037037037037,31.9,1.3,23.366666666666667,23.044444444444444,0.2255555555555556,61.44444444444444,50.9,101.2,10.444444444444445,9.0,30,8,1,21,2020,7125.2,6708.0,6015.0,112.4,115.66666666666669,121.0,4719.4,4365.333333333333,4045.0,644.6,606.3333333333334,613.0,0.2731326549376375,0.2743036793519516,0.284455527847049,0.3461522009911242,0.3405876951331497,0.3884297520661157,0.1473827543897031,0.1467319010343011,0.1486284289276808,0.3500128629828541,0.3348573144027689,0.2975206611570248,0.413635002559315,0.4128072025754468,0.4044887780548628,0.6627996008086334,0.6518571191346031,0.6724854530340815,0.0160155959913391,0.0173882726005958,0.0201163757273482,-0.1452323433281227,271069.3333333333,224057.0,209013.33333333334,174045.0,62056.0,50012.0,0.7712218684221829,0.7767889420995551,4.0,4.0,0.5037959090767081,0.5037959090767081,267613.44444444444,224057.0,34130.0,24984.0,1669.0,0.0,2.0,0.0,0.0,0.0,5666.36,0.0,0.0,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2021-12-01,2021,12,16.45878136200717,32.3,3.0,18.544444444444444,18.544444444444444,0.0,49.22222222222222,56.9,103.0,9.444444444444445,9.0,31,8,2,22,2020,7796.8,7588.666666666667,6987.0,138.0,139.0,136.0,5171.4,5032.666666666667,4418.0,722.4,703.3333333333334,654.0,0.2878155259995788,0.2747318027720254,0.2166881351080578,0.4144148970679525,0.4187883358471594,0.3676470588235294,0.1568192698814697,0.1539243644202973,0.1353943037068842,0.3116263660096877,0.3100080442433383,0.2205882352941176,0.3971042877225007,0.396128424592209,0.4086160011449835,0.6623577157973397,0.6620091376938516,0.6323171604408186,0.017827579495567,0.018361143196084,0.0194647201946472,-0.113999492772001,275568.6666666667,224057.0,211219.66666666666,174045.0,64349.0,50012.0,0.766636256632789,0.7767889420995551,4.0,4.0,0.5037959090767081,0.5037959090767081,271069.3333333333,224057.0,34130.0,24984.0,1509.0,0.0,2.0,0.0,0.0,0.0,7145.18,0.0,0.0,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-01-01,2022,1,17.07706093189964,32.3,3.1,32.68888888888889,32.544444444444444,0.1011111111111111,57.77777777777778,56.9,105.5,8.444444444444445,9.0,31,10,1,21,2020,7436.8,7348.0,7326.0,155.2,159.66666666666666,158.0,5319.4,5119.0,5158.0,757.6,719.6666666666666,716.0,0.2658450024511643,0.2492168666938927,0.2493857493857494,0.3342608559822676,0.3486319277264373,0.3481012658227848,0.1750232565165444,0.174080446394826,0.1747201747201747,0.3469877196562143,0.3575884652222308,0.3734177215189873,0.3900956166919037,0.390861194306658,0.386022386022386,0.7148085675245343,0.6963404452537537,0.704067704067704,0.0208929662686598,0.0217451127951468,0.0215670215670215,0.022470341939986,280068.0,224057.0,213426.0,174045.0,66642.0,50012.0,0.7620506448433951,0.7767889420995551,4.0,4.0,0.5037959090767081,0.5037959090767081,275568.6666666667,224057.0,34130.0,24984.0,2516.0,0.0,2.0,0.0,0.0,0.0,9610.86,0.0,0.0,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-02-01,2022,2,17.331746031746032,32.8,2.8,22.4,22.4,0.0,50.66666666666666,61.8,114.5,8.11111111111111,9.0,28,8,0,20,2020,6936.0,6778.666666666667,6775.0,138.6,141.66666666666666,166.0,5199.2,4964.666666666667,4937.0,727.6,704.3333333333334,720.0,0.2992080470572119,0.3039527759685896,0.3287084870848708,0.3756721895951281,0.4021059790743175,0.4879518072289157,0.1718292840783947,0.1701906355003364,0.1734317343173431,0.3441973557182931,0.3408366920275017,0.3734939759036144,0.3815923707364745,0.3817417683687778,0.3709225092250922,0.7485992139875005,0.7324406744097326,0.7287084870848709,0.0200037538051311,0.0208998552421631,0.0245018450184501,-0.0042621987066431,305167.0,270489.0,236981.0,213527.0,68186.0,56962.0,0.7765616858965747,0.7894110296537012,4.0,4.0,0.5037959090767081,0.5037959090767081,286934.55555555556,247273.0,34130.0,24492.0,2377.0,407.0,3.0,2.0,0.0,0.0166176710762698,11940.32,398.86,0.0,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-03-01,2022,3,15.702867383512547,31.2,2.3,37.91111111111112,37.91111111111112,0.0,62.888888888888886,50.8,93.6,9.11111111111111,9.0,31,8,0,23,2020,7674.2,7445.666666666667,5939.0,134.4,136.33333333333334,154.0,5057.6,4821.0,3779.0,720.6,683.6666666666666,593.0,0.2749264094320111,0.2748575362850496,0.2675534601784812,0.3661170189082033,0.4086216049402456,0.3506493506493506,0.1385948641653263,0.1415793940294308,0.1347028119211988,0.2994095566257595,0.3029980566917281,0.2662337662337662,0.4257693992773014,0.4206665326182836,0.4071392490318235,0.6580134791975081,0.6464627166588138,0.636302407812763,0.0179723011854055,0.0190105483728226,0.0259302912948307,-0.2756433711428223,336936.0,231958.0,280303.0,161324.0,56633.0,70634.0,0.8319176342094641,0.6954879762715664,4.0,4.0,0.5037959090767081,0.5037959090767081,307390.3333333333,242168.0,34130.0,24492.0,0.0,306.0,0.0,1.0,0.0,0.0166176710762698,11940.32,698.74,0.0,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-04-01,2022,4,13.067777777777778,29.4,-0.8,80.34444444444445,80.22222222222223,0.0855555555555555,92.0,50.3,100.4,10.22222222222222,9.0,30,9,2,20,2020,6985.6,6379.666666666667,3757.0,127.4,121.66666666666669,97.0,4521.2,4078.6666666666665,2365.0,627.4,565.3333333333334,387.0,0.2635529648435596,0.2475102657427438,0.2422145328719723,0.3624354579952175,0.3614120378351664,0.3608247422680412,0.1260193175781497,0.1176105053867639,0.0883683790258184,0.2501762258535797,0.2429407685794956,0.1855670103092783,0.4294416153674783,0.4273284236734365,0.4048442906574394,0.6453255759167016,0.63764777576211,0.6294916156507852,0.0190267869525991,0.0202212881445936,0.0258184721852541,-0.5112527644074412,323350.0,186899.0,258674.0,123950.0,64676.0,62949.0,0.7999814442554507,0.663192419435096,4.0,4.0,0.19542754049148026,0.5037959090767081,321817.6666666667,229782.0,34130.0,24492.0,879.0,68.0,3.0,1.0,0.0,0.0166176710762698,12402.88,765.38,382.58,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-05-01,2022,5,11.329032258064515,24.6,-3.3,45.28888888888888,44.93333333333334,0.2488888888888889,64.33333333333333,49.5,93.6,8.333333333333334,9.0,31,9,2,22,2020,7334.8,6804.666666666667,4101.0,125.6,124.33333333333331,109.0,4675.8,4214.666666666667,2436.0,665.0,615.3333333333334,412.0,0.2730796153264258,0.2649610552194207,0.3069982930992441,0.3464815728439491,0.3658141043462145,0.3853211009174312,0.1293549931968369,0.1230382055283466,0.0987564008778346,0.2226272125831018,0.2063061810768232,0.2477064220183486,0.4367937228457759,0.4278360936751975,0.4011216776396001,0.6333446493570708,0.6151806594767354,0.5940014630577908,0.0180657154043444,0.0196486917108403,0.0265788831992197,-0.4989002932551319,282008.0,216459.0,209082.0,159662.0,72926.0,56797.0,0.7414044991631443,0.7376085078467516,4.0,4.0,0.21577182076065493,0.5037959090767081,314098.0,211772.0,41467.0,34130.0,1108.0,0.0,2.0,0.0,0.0267200424433887,0.0,13188.84,765.38,670.22,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-06-01,2022,6,10.124444444444444,21.0,-3.7,108.95555555555556,107.88888888888889,0.7466666666666666,125.11111111111111,51.2,109.4,13.444444444444445,9.0,30,8,3,19,2020,7189.4,6566.333333333333,4045.0,135.2,134.0,117.0,4538.2,4114.333333333333,2495.0,609.2,544.6666666666666,367.0,0.2865410110433489,0.2803399197134874,0.2425216316440049,0.3566568448147395,0.3513993316624895,0.3333333333333333,0.1335034096839941,0.1302436589696541,0.0981458590852904,0.245566879777406,0.2691022427864533,0.1794871794871795,0.4428456115960515,0.4396665114107537,0.4316440049443757,0.6300648310782601,0.6250644046146568,0.6168108776266996,0.0198241799118437,0.0217690162058299,0.0289245982694684,-0.4915147705845381,256985.0,223349.0,193716.0,164538.0,63269.0,58811.0,0.7538027511333346,0.7366856354852719,4.0,4.0,0.37499398070615686,0.5037959090767081,287447.6666666667,208902.33333333334,41467.0,34130.0,1262.0,977.0,2.0,2.0,0.0267200424433887,0.0,14358.96,1722.84,734.14,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-07-01,2022,7,9.303942652329749,19.8,-6.3,152.2888888888889,148.0666666666667,2.9711111111111115,154.77777777777777,62.6,126.0,14.0,9.0,31,10,1,21,2021,6847.0,6362.333333333333,7402.0,133.2,138.33333333333334,177.0,4358.4,3997.0,4752.0,613.4,577.6666666666666,704.0,0.2735379368549017,0.251968445968419,0.2696568495001351,0.3575379710446922,0.3562840173009665,0.3728813559322034,0.1316755906630002,0.118792116828349,0.1290191840043231,0.2711142751595286,0.264862659535783,0.2372881355932203,0.4265126347129814,0.428970901806412,0.4269116455012159,0.6298928684167231,0.6187655167067502,0.6419886517157525,0.0197144482395842,0.0217591808317995,0.0239124560929478,0.7720852286329902,245347.0,265201.0,183338.0,203225.0,62009.0,61976.0,0.7472600031791707,0.7663055569172061,4.0,4.0,0.13345714430908395,0.5037959090767081,261446.66666666666,235003.0,41467.0,34130.0,1278.0,1312.0,2.0,2.0,0.0267200424433887,0.0,15611.4,3008.6000000000004,734.14,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-08-01,2022,8,9.925448028673834,26.5,-2.6,71.52222222222223,68.62222222222222,2.0377777777777784,106.33333333333331,54.7,102.6,12.444444444444445,9.0,31,8,1,22,2021,7013.2,6618.0,7439.0,126.6,129.33333333333334,158.0,4286.2,4067.3333333333335,4570.0,603.8,614.3333333333334,726.0,0.2778850561093882,0.2883280751518233,0.2878075010082,0.3621297012410936,0.3777717242907116,0.3037974683544304,0.1310188127425957,0.1277785545920814,0.1392660303804274,0.2339056181511877,0.1997315858075351,0.2151898734177215,0.4313153872058038,0.42621635538965,0.4191423578437962,0.6139771088177842,0.6185849310048036,0.6143298830487969,0.0183356282934574,0.0197913954693107,0.0212394138997177,0.5388911874224245,215642.0,266570.0,162529.0,206807.0,53113.0,59763.0,0.7536982591517423,0.7758074802115767,4.0,4.0,-0.034506534616228435,0.5037959090767081,239324.66666666666,251706.66666666666,41467.0,34130.0,1337.0,1043.0,3.0,2.0,0.0267200424433887,0.0,15964.2,4030.74,1652.52,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-09-01,2022,9,10.721111111111112,25.9,-0.9,42.24444444444444,42.144444444444446,0.0777777777777777,79.88888888888889,52.7,99.7,11.11111111111111,9.0,30,8,3,21,2021,6704.6,6473.333333333333,7183.0,116.0,117.0,141.0,4186.4,4049.3333333333335,4690.0,586.4,602.6666666666666,725.0,0.2971711690445723,0.2603791808308626,0.2661840456633718,0.3718427146693698,0.3482328921596702,0.4184397163120567,0.1467856987749094,0.1370816073336264,0.1428372546289851,0.2970668340549711,0.291979228135927,0.2482269503546099,0.4077370924811836,0.4103140403356102,0.4123625226228595,0.6253989151988252,0.627884392302313,0.6529305304190449,0.017510373598268,0.0183543903710365,0.0196296811917026,0.4432388989351015,224130.0,271069.3333333333,178786.0,209013.33333333334,45344.0,62056.0,0.7976888412974613,0.7712218684221829,4.0,4.0,-0.15486744016802345,0.5037959090767081,228373.0,267613.44444444444,41467.0,34130.0,0.0,1669.0,0.0,2.0,0.0267200424433887,0.0,14678.44,5666.36,2885.8,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-10-01,2022,10,12.311827956989248,29.2,-0.6,48.96666666666667,48.78888888888889,0.1244444444444444,85.77777777777777,56.6,104.4,11.555555555555555,9.0,31,10,2,19,2021,7021.2,6753.333333333333,7769.0,118.4,124.33333333333331,131.0,4444.4,4285.0,4973.0,631.8,623.6666666666666,782.0,0.2655824979219321,0.2713733911804695,0.3230789033337624,0.3644003843775713,0.420975669957256,0.5190839694656488,0.1404405827818327,0.1394310763123837,0.1594799845539966,0.2956567074332699,0.2954258346612819,0.3129770992366412,0.4146471729166442,0.404719275941944,0.3983781696486034,0.6330976896468568,0.6350224021317907,0.6401081220234265,0.0171001474683502,0.0186754681466888,0.0168618869867421,0.3455143747835123,227272.0,275568.6666666667,171163.0,211219.66666666666,56109.0,64349.0,0.753119609982752,0.766636256632789,4.0,4.0,-0.14742094009078288,0.5037959090767081,222348.0,271069.3333333333,41467.0,34130.0,0.0,1509.0,0.0,2.0,0.0267200424433887,0.0,13656.3,7145.18,3866.2199999999993,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-11-01,2022,11,15.060740740740744,32.3,2.4,23.344444444444445,23.344444444444445,0.0,62.333333333333336,57.8,107.6,9.77777777777778,9.0,30,8,1,21,2021,7223.4,6940.333333333333,7769.0,120.2,134.0,151.0,4699.2,4575.0,5059.0,665.0,689.3333333333334,807.0,0.2754270273652269,0.2782505787648054,0.2657999742566611,0.3396834214263181,0.3288143323664094,0.2980132450331126,0.1498990755710698,0.1500625486442961,0.1597374179431072,0.3461339604284549,0.3502178736375003,0.3377483443708609,0.412157264870356,0.4092442873403409,0.4068734714892522,0.6512379553275178,0.6601116960032228,0.6511777577551808,0.0168250715491566,0.0193421260153837,0.0194362208778478,0.2916043225270157,255429.0,280068.0,195664.0,213426.0,59765.0,66642.0,0.7660210860943746,0.7620506448433951,4.0,4.0,-0.05769864536502345,0.5037959090767081,235610.33333333334,275568.6666666667,41467.0,34130.0,0.0,2516.0,0.0,2.0,0.0267200424433887,0.0,12020.68,9610.86,5435.08,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2022-12-01,2022,12,17.04121863799283,36.0,2.8,30.11111111111111,30.08888888888889,0.0155555555555555,64.33333333333333,63.0,115.6,9.22222222222222,9.0,31,9,2,21,2021,7900.4,7653.666666666667,8088.0,143.6,157.0,179.0,5207.8,5002.0,5141.0,753.6,739.3333333333334,816.0,0.2853162152474428,0.256053098996265,0.2579129574678536,0.3975959248529243,0.3875779075417589,0.3463687150837989,0.1582073432148292,0.1535211286593036,0.166913946587537,0.3104942486542547,0.3233264799975283,0.3519553072625698,0.3958568274865493,0.3964451452763646,0.3923095944609298,0.6584671500653064,0.6528893082189372,0.6356330365974283,0.0182644581108517,0.0204593883576621,0.022131552917903,0.1575783598110778,265694.0,305167.0,209479.0,236981.0,56215.0,68186.0,0.7884220193154531,0.7765616858965747,4.0,4.0,-0.03583377887665029,0.5037959090767081,249465.0,286934.55555555556,41467.0,34130.0,0.0,2377.0,0.0,3.0,0.0267200424433887,0.0,10541.86,11940.32,6853.539999999999,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2023-01-01,2023,1,17.55412186379928,34.0,4.8,18.75555555555556,18.75555555555556,0.0,44.333333333333336,55.7,101.9,8.444444444444445,9.0,31,9,1,21,2021,7139.8,6848.0,6053.0,149.2,145.0,114.0,4999.6,4725.333333333333,4188.0,711.8,672.0,618.0,0.2545727468555603,0.2485013255015592,0.2425243680819428,0.3154743062746653,0.3378613303469125,0.3157894736842105,0.1607202506591576,0.1537157022248991,0.1090368412357508,0.3295169594222962,0.3182443242791559,0.2807017543859649,0.3963975949237223,0.3975582705261655,0.4151660333718817,0.6996441778976964,0.6900220940362288,0.691888319841401,0.020839051431222,0.0210500448009799,0.0188336362134478,-0.1737646737646737,259549.0,280496.5,200235.0,227174.0,59314.0,53322.5,0.7714728240139627,0.8043532881545096,4.0,4.0,-0.07326435008640764,0.5037959090767081,260224.0,265723.6666666666,31708.0,24984.0,0.0,0.0,0.0,0.0,0.0,0.0,8076.18,5970.16,9218.58,0.0,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2023-02-01,2023,2,18.33293650793651,36.3,3.3,17.811111111111114,17.766666666666666,0.0311111111111111,41.55555555555556,68.3,123.5,5.777777777777778,9.0,28,8,0,20,2021,6522.8,6293.666666666667,5302.0,133.8,138.66666666666666,120.0,4720.4,4469.0,3609.0,669.6,634.0,527.0,0.2919330999022859,0.2867713258474556,0.2410411165597887,0.3590055229284615,0.3562403459993821,0.25,0.1626878644760157,0.1553294154432752,0.1235382874387023,0.3319751334960709,0.3029167953866749,0.2583333333333333,0.3853879699633658,0.3864105601816225,0.4045643153526971,0.7217886379280699,0.7079425690411362,0.6806865333836288,0.0206215527550695,0.0220804072349356,0.0226329686910599,-0.2174169741697417,288722.0,296919.5,228837.0,236100.5,59885.0,60819.0,0.7925859477282645,0.794696236954576,4.0,4.0,-0.05388852661002008,0.19542754049148026,271321.6666666667,284545.3333333334,31708.0,24492.0,0.0,643.0,0.0,2.5,0.0,0.0166176710762698,5746.719999999999,6400.87,11452.96,191.29,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2023-03-01,2023,3,16.967025089605734,33.4,1.1,34.855555555555554,34.84444444444445,0.0077777777777777,57.11111111111112,55.6,100.8,8.777777777777779,9.0,31,8,0,23,2021,7252.8,6661.666666666667,5847.0,132.4,139.33333333333334,133.0,4675.2,4229.0,3674.0,667.2,620.6666666666666,542.0,0.2633982919027889,0.2462657386101736,0.1763297417479049,0.370323338903997,0.3825281454851563,0.3007518796992481,0.1361448865941897,0.131267199420524,0.1174961518727552,0.2945933202305757,0.2833723795957624,0.2556390977443609,0.4217620660216337,0.4197278296645868,0.4174790490850008,0.6432271322364309,0.634343120967131,0.6283564220968018,0.0189259675960679,0.0215515190823325,0.0227467077133572,-0.0154908233709378,356893.0,256983.0,298087.0,185203.0,58806.0,71780.0,0.8352279254566495,0.7184462377173554,4.0,4.0,0.05923083315525801,0.21577182076065493,301721.3333333333,278133.0,31708.0,41467.0,0.0,707.0,0.0,1.5,0.0,0.0267200424433887,5746.719999999999,6943.79,11452.96,335.11,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2023-04-01,2023,4,14.763333333333334,31.7,-0.8,65.93333333333334,64.94444444444444,0.6922222222222223,82.44444444444444,57.2,102.2,10.22222222222222,9.0,30,10,2,19,2021,6368.0,5473.0,4975.0,120.2,109.0,100.0,4103.2,3503.0,3185.0,594.2,522.3333333333334,545.0,0.249468537996438,0.2285767852582332,0.2018090452261306,0.3320825168187469,0.3248902987047317,0.26,0.1194317175415035,0.1073213293789362,0.1031155778894472,0.2321762258535797,0.1972402854877082,0.16,0.434009881477889,0.4382414248935287,0.4598994974874372,0.6425211781371551,0.6382692500384081,0.6402010050251257,0.019673453249481,0.0209435479164875,0.0201005025125628,0.3241948363055629,207251.0,221942.0,170680.0,158833.0,36571.0,63109.0,0.8235424678288645,0.7084975852842152,4.0,4.0,-0.3590505644038967,0.37499398070615686,284288.6666666667,258614.83333333334,31708.0,41467.0,0.0,665.0,0.0,1.5,0.0,0.0267200424433887,4885.3,7562.169999999999,12279.22,367.07,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2023-05-01,2023,5,12.628673835125449,25.7,-0.8,75.19999999999999,73.82222222222222,0.9644444444444448,85.33333333333333,57.3,107.3,12.11111111111111,9.0,31,8,2,22,2021,7022.6,6226.333333333333,6394.0,130.0,130.33333333333334,150.0,4399.2,3847.3333333333335,4013.0,639.8,572.0,629.0,0.2689539805733859,0.2685528674628232,0.2625899280575539,0.3412732395106158,0.3557130942452043,0.3333333333333333,0.1220795049218651,0.1114185913051413,0.103534563653425,0.2104188792497685,0.2135789083495505,0.1733333333333333,0.4345791742048536,0.4248305811800712,0.435564591804817,0.6232054730747807,0.6146443114768274,0.6276196434157022,0.0195395122365805,0.0220558029107431,0.0234594932749452,0.5591319190441355,270115.0,230903.0,208427.0,171500.0,61688.0,59403.0,0.7716231975269793,0.7424342555129612,4.0,4.0,-0.042172562480497056,0.13345714430908395,278086.3333333333,236609.3333333333,31708.0,34130.0,0.0,639.0,0.0,1.0,0.0,0.0,3799.46,8188.389999999999,13320.74,367.07,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2023-06-01,2023,6,11.518148148148148,23.5,-2.8,126.24444444444444,120.65555555555557,3.92,127.44444444444444,53.3,97.9,14.0,9.0,30,8,3,19,2021,6910.4,6176.666666666667,6530.0,132.4,134.33333333333334,134.0,4298.0,3844.0,4074.0,599.0,560.3333333333334,682.0,0.2810004001284258,0.2610743693589369,0.2275650842266462,0.3559710844274866,0.3430762852404643,0.3208955223880597,0.1286853846502986,0.1230771322348455,0.113323124042879,0.2643042738879345,0.2659039485433829,0.2761194029850746,0.4389973403316614,0.4322293967082019,0.4304747320061255,0.6217197506197115,0.6215283222518461,0.6238897396630935,0.0201932989016071,0.0228509172184114,0.0205206738131699,0.6143386897404202,261943.0,219495.5,205250.0,163533.5,56693.0,55962.0,0.7835674173388867,0.7451919473185071,4.0,4.0,0.01929295484172222,-0.034506534616228435,246436.33333333334,224113.5,31708.0,34130.0,0.0,1157.0,0.0,2.5,0.0,0.0,2562.7,8843.52,14507.02,826.26,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2023-07-01,2023,7,10.7584229390681,22.4,-6.8,90.73333333333332,87.98888888888888,1.9288888888888889,107.88888888888889,51.0,95.8,11.333333333333334,9.0,31,10,1,21,2022,6680.8,6209.0,7048.0,137.8,135.66666666666666,139.0,4168.6,3779.0,4230.0,611.0,588.6666666666666,682.0,0.2720680998667095,0.2703430197110238,0.3105845629965947,0.369730975262008,0.3890577982761862,0.4316546762589928,0.1346368092876607,0.1301468357499342,0.1668558456299659,0.2582514619618109,0.235155812768299,0.237410071942446,0.4252194119779103,0.4230020636232638,0.4164301929625426,0.6184635369519851,0.6019868947963793,0.6001702610669694,0.020714293515731,0.0218067779364442,0.01972190692395,-0.0478249121858956,231173.0,244665.5,178577.0,191005.5,52596.0,53660.0,0.7707800310797865,0.7819971991073338,4.0,4.0,-0.057771238286997595,-0.15486744016802345,254410.33333333334,231688.0,31708.0,34130.0,0.0,656.0,0.0,1.0,0.0,0.0,1310.26,8843.52,15708.34,1442.9,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,1.0
2023-08-01,2023,8,11.289247311827957,25.0,-3.9,137.74444444444444,134.60000000000002,2.2088888888888887,140.44444444444446,50.6,87.8,13.666666666666666,9.0,31,8,1,22,2022,6836.0,6443.333333333333,7057.0,131.2,135.0,143.0,4158.8,3939.6666666666665,4118.0,615.6,637.6666666666666,681.0,0.2758973604063834,0.286576276768559,0.2732039110103443,0.3737847128961053,0.3760327225517099,0.3916083916083916,0.1342057966074222,0.1296790345570123,0.1473714042794388,0.2479732172187868,0.232569118645068,0.3286713286713286,0.4301707144790848,0.4216900999999271,0.4295026215105569,0.6109558623003122,0.6151892425613226,0.5835340796372396,0.0193668135213648,0.0210057519604655,0.0202635680884228,-0.0513509880360263,200403.0,246921.0,151904.0,188985.0,48499.0,57936.0,0.7579926448206863,0.7644635450971644,4.0,4.0,-0.07066805167824453,-0.14742094009078288,231173.0,237027.3333333333,31708.0,34130.0,0.0,521.5,0.0,1.0,0.0,0.0,0.0,8843.52,16965.12,1933.1099999999997,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,2.0
2023-09-01,2023,9,11.68,24.1,-2.9,89.62222222222222,88.55555555555556,0.7466666666666666,119.44444444444444,57.2,99.7,13.555555555555555,9.0,30,9,2,19,2022,6596.0,6335.333333333333,6846.0,121.6,130.33333333333334,147.0,4050.2,4001.3333333333335,4094.0,593.6,637.3333333333334,661.0,0.274067505344748,0.255150614392034,0.2659947414548642,0.3751240271943797,0.3551415746357759,0.3945578231292517,0.1464135535734,0.1376192923665708,0.1514753140520011,0.3322809196892248,0.3113489698020639,0.3945578231292517,0.4068341585062066,0.409751527307955,0.4100204498977505,0.6157554261504508,0.6326400196457819,0.598013438504236,0.0185838479304497,0.0205990905800424,0.0214723926380368,-0.0469163302241403,243102.0,263249.1666666666,186400.0,202338.6666666667,56702.0,60910.5,0.7667563409597618,0.7686214772582787,4.0,4.0,0.08464730290456424,-0.05769864536502345,224892.66666666666,251611.88888888888,23051.0,34130.0,0.0,834.5,0.0,1.0,0.0,0.0,0.0,8843.52,16965.12,2717.54,0.0,0.0,100324.0,2002125.0,0.04790959605419242,76.0,3.0
