sku_id,history_months,history_total_demand,positive_months,positive_months_last12,positive_blocks_last18,months_since_positive,positive_mean,positive_median,positive_cv2,average_demand_interval,recent_3m_total,recent_6m_total,recent_12m_total,recent_vs_prior_6m_ratio,stock_observation_share,potential_stock_constraint_share,trailing_12m_units,trailing_12m_value,FAMILY_DESCRIPTION,SUBFAMILY_DESCRIPTION,MATERIAL_DESCRIPTION,Brand,Channel,REGION,lifecycle_tier,frequency_tier,recency_tier,size_tier,potential_stock_status,abc_units_tier,abc_value_tier,classification_cutoff,product_master_assumption
71740M74T00C48,7,5.0,4,4,3,0.0,1.25,1.0,0.12,2.0,3.0,4.0,5.0,2.5,0.5714285714285714,,5.0,1223536.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA SUPERIOR,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,B,A,2024-07-01,True
71740M74T20KDJ,6,2.0,2,2,2,0.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,3.0,0.3333333333333333,,2.0,581496.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,C,B,2024-07-01,True
7174173K005PK,43,92.0,33,7,6,1.0,2.787878787878788,2.0,0.5439508506616257,1.28125,2.0,6.0,13.0,0.875,0.813953488372093,1.0,13.0,1044821.0,CARROCERIA,IMPACTO PRIMARIO,(PE) MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
71741M66L005PK,43,144.0,37,9,6,0.0,3.891891891891892,3.0,0.570216049382716,1.1666666666666667,5.0,11.0,17.0,1.7142857142857142,0.8604651162790697,,17.0,241966.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
71741M79G10000,43,149.0,32,4,4,4.0,4.65625,3.5,0.5927210486014144,1.2258064516129032,0.0,1.0,5.0,0.4,0.7441860465116279,,5.0,0.0,CARROCERIA,IMPACTO PRIMARIO,(PE) MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
7174265J010PG,43,56.0,29,5,5,1.0,1.9310344827586208,1.0,0.5165816326530612,1.4642857142857142,1.0,2.0,7.0,0.5,0.6744186046511628,,7.0,1236889.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA DE MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,B,A,2024-07-01,True
71742M53M100CB,43,4.0,4,1,1,5.0,1.0,1.0,0.0,12.333333333333334,0.0,1.0,1.0,2.0,0.09302325581395349,,1.0,0.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA MASCARA IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_3_5,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
71742M79G000PG,43,44.0,24,3,3,4.0,1.8333333333333333,1.0,0.8347107438016531,1.6521739130434783,0.0,1.0,3.0,0.6666666666666666,0.5581395348837209,,3.0,74025.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA SUP MASCARA RADIADOR,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
71743M53M100CB,43,5.0,5,1,1,5.0,1.0,1.0,0.0,9.25,0.0,1.0,1.0,2.0,0.11627906976744186,,1.0,3101.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA MASCARA IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_3_5,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
71744M53M00000,41,23.0,17,2,3,1.0,1.3529411764705883,1.0,0.5103969754253306,2.4375,1.0,1.0,2.0,1.0,0.4146341463414634,,2.0,9385.0,CARROCERIA,IMPACTO PRIMARIO,DEFLECTOR AIRE,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
71750M55T30C48,18,21.0,11,9,5,0.0,1.9090909090909092,1.0,0.6712018140589568,1.7,7.0,10.0,19.0,1.1,0.6666666666666666,1.0,19.0,314978.0,CARROCERIA,IMPACTO PRIMARIO,BISEL NEBLINERO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,developing,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,A,B,2024-07-01,True
7175160B00000,37,12.0,2,1,1,1.0,6.0,6.0,0.4444444444444444,35.0,10.0,10.0,10.0,11.0,0.05405405405405406,,10.0,115040.0,CARROCERIA,IMPACTO PRIMARIO,BROCHE LATERAL PARAC,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,A,C,2024-07-01,True
7175163J105PK,43,26.0,12,2,3,4.0,2.1666666666666665,1.0,1.5562130177514792,3.4545454545454546,0.0,1.0,2.0,1.0,0.27906976744186046,,2.0,33799.0,CARROCERIA,ESTRUCTURA,BISEL DELANTERO,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
7175173K105PK,43,77.0,28,7,6,1.0,2.75,2.0,0.7804014167650533,1.5185185185185186,5.0,7.0,23.0,0.47058823529411764,0.6511627906976745,,23.0,380421.0,CARROCERIA,IMPACTO PRIMARIO,BISEL NEBLINERO DEL DERCH,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,B,2024-07-01,True
71751M50S005PK,43,29.0,23,2,4,3.0,1.2608695652173914,1.0,0.17598097502972648,1.7727272727272727,0.0,2.0,3.0,1.5,0.5813953488372093,1.0,3.0,17768.0,CARROCERIA,ESTRUCTURA,BISEL NEBLINERO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
71751M67P005PK,43,34.0,21,4,3,6.0,1.619047619047619,1.0,0.6712802768166087,1.75,0.0,0.0,4.0,0.2,0.5581395348837209,1.0,4.0,22292.0,CARROCERIA,ESTRUCTURA,BISEL NEBLINERO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
71751M68K005PK,43,72.0,33,7,5,1.0,2.1818181818181817,2.0,0.5277777777777779,1.28125,3.0,3.0,10.0,0.5,0.7674418604651163,,10.0,59944.0,CARROCERIA,IMPACTO PRIMARIO,BISEL NEBLINERO DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
71751M75T105PK,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,ESTRUCTURA,BISEL NEBLINERO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
71751M76MB0ZNZ,43,62.0,27,8,6,0.0,2.2962962962962963,2.0,0.5171696149843914,1.6153846153846154,4.0,13.0,17.0,2.8,0.6511627906976745,1.0,17.0,636938.0,CARROCERIA,IMPACTO PRIMARIO,BISEL DER NEBLINERO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
71751M76T005PK,7,8.0,6,6,3,0.0,1.3333333333333333,1.0,0.12500000000000006,1.2,2.0,6.0,8.0,2.3333333333333335,0.8571428571428571,,8.0,37092.0,CARROCERIA,IMPACTO PRIMARIO,BISEL NEBLINERO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,new,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,A,C,2024-07-01,True
71751M79G10000,43,80.0,29,7,6,0.0,2.7586206896551726,2.0,0.46812499999999996,1.5,3.0,7.0,13.0,1.1428571428571428,0.7209302325581395,1.0,13.0,83220.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUE,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,C,2024-07-01,True
7175260B00000,37,12.0,2,1,1,1.0,6.0,6.0,0.4444444444444444,35.0,10.0,10.0,10.0,11.0,0.05405405405405406,,10.0,92350.0,CARROCERIA,IMPACTO PRIMARIO,BROCHE LATERAL PARAC,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,A,C,2024-07-01,True
7175360B00000,37,24.0,2,1,1,1.0,12.0,12.0,0.4444444444444444,35.0,20.0,20.0,20.0,21.0,0.05405405405405406,,20.0,82180.0,CARROCERIA,IMPACTO PRIMARIO,BROCHE LATERAL PARAC,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,multi_unit_stable,stock_data_limited,A,C,2024-07-01,True
7176060P205PK,43,80.0,33,5,6,1.0,2.4242424242424243,2.0,0.5778125000000001,1.28125,4.0,5.0,8.0,1.5,0.7906976744186046,1.0,8.0,157194.0,CARROCERIA,IMPACTO PRIMARIO,TAPA NEBLINERO IZQ C/NEB,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
7176160MB05PK,43,32.0,22,2,4,0.0,1.4545454545454546,1.0,0.37499999999999994,2.0,2.0,3.0,3.0,4.0,0.5348837209302325,1.0,3.0,15102.0,CARROCERIA,ESTRUCTURA,TAPA NEBLINERO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
7176171L105PK,43,47.0,28,6,6,1.0,1.6785714285714286,1.0,0.5590765052059756,1.5185185185185186,1.0,2.0,7.0,0.5,0.6744186046511628,1.0,7.0,128301.0,CARROCERIA,IMPACTO PRIMARIO,BISEL NEBLINERO LH,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
7176173K105PK,43,57.0,29,5,5,4.0,1.9655172413793103,1.0,0.8297937827023699,1.3571428571428572,0.0,1.0,13.0,0.15384615384615385,0.6744186046511628,,13.0,207345.0,CARROCERIA,ESTRUCTURA,BISEL NEBLINERO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,stock_generally_available,A,C,2024-07-01,True
71761M55T105PK,19,17.0,11,8,5,0.0,1.5454545454545454,1.0,0.17993079584775085,1.8,2.0,7.0,13.0,1.1428571428571428,0.5789473684210527,,13.0,122097.0,CARROCERIA,IMPACTO PRIMARIO,BISEL NEBLINERO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,developing,recurring_4_6,recent_0_2,mostly_single_unit,stock_generally_available,A,C,2024-07-01,True
71761M68K005PK,43,71.0,34,8,6,0.0,2.088235294117647,2.0,0.5310454274945445,1.2727272727272727,3.0,4.0,10.0,0.7142857142857143,0.7906976744186046,,10.0,52464.0,CARROCERIA,ESTRUCTURA,BISEL DELANTERO IZ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
71761M75L005PK,43,43.0,22,3,5,1.0,1.9545454545454546,1.0,0.6300703082747431,1.9523809523809523,1.0,2.0,3.0,1.5,0.5581395348837209,1.0,3.0,40657.0,CARROCERIA,ESTRUCTURA,TAPA NEBLINERO IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
71761M75L105PK,43,75.0,30,5,6,1.0,2.5,2.0,0.5199999999999999,1.4137931034482758,2.0,3.0,6.0,1.0,0.6976744186046512,,6.0,96033.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE NEBLINERO IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
71761M75T105PK,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,ESTRUCTURA,BISEL NEBLINERO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
71761M76MB0ZNZ,38,50.0,18,5,5,4.0,2.7777777777777777,2.0,0.6847999999999999,1.9411764705882353,0.0,2.0,6.0,0.6,0.47368421052631576,,6.0,295983.0,CARROCERIA,ESTRUCTURA,BISEL IZQ NEBLINERO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,B,B,2024-07-01,True
7177161M005PK,43,30.0,20,3,4,7.0,1.5,1.0,0.6000000000000001,1.8421052631578947,0.0,0.0,8.0,0.1111111111111111,0.46511627906976744,,8.0,956313.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA INF PARACHOQUE DEL GA GL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,stale_6_11,mostly_single_unit,stock_generally_available,B,B,2024-07-01,True
71772M74T00000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,REFUERZO PARACHOQUES DEL,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
71781M66L00000,43,188.0,39,9,6,0.0,4.82051282051282,4.0,0.686057039384337,1.105263157894737,3.0,6.0,17.0,0.5833333333333334,0.9069767441860465,,17.0,89576.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUE DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
7178254P00000,43,23.0,13,2,2,2.0,1.7692307692307692,1.0,0.6956521739130433,3.3333333333333335,2.0,3.0,3.0,4.0,0.32558139534883723,1.0,3.0,55185.0,CARROCERIA,IMPACTO PRIMARIO,CUBIERTA SUP IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,potentially_stock_constrained,C,C,2024-07-01,True
7178277KA05PK,43,64.0,25,4,3,3.0,2.56,2.0,0.3671874999999999,1.625,0.0,3.0,6.0,1.0,0.627906976744186,1.0,6.0,88715.0,CARROCERIA,ESTRUCTURA,TAPA NEBLINERO DEL IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,multi_unit_stable,potentially_stock_constrained,B,C,2024-07-01,True
7179086R10C48,43,91.0,36,8,6,1.0,2.5277777777777777,2.0,1.4301412872841444,1.1714285714285715,2.0,7.0,14.0,1.0,0.8372093023255814,,14.0,1812961.0,CARROCERIA,IMPACTO PRIMARIO,BISEL PARACHOQUE CENTRAL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,volatile_positive_size,stock_generally_available,A,A,2024-07-01,True
7179154P00000,39,24.0,15,1,3,6.0,1.6,1.0,0.8749999999999998,2.2857142857142856,0.0,0.0,1.0,0.5,0.38461538461538464,,1.0,20368.0,CARROCERIA,ESTRUCTURA,SOPORTE OPTICO INF DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,stock_generally_available,C,C,2024-07-01,True
7181165DD1799,36,17.0,4,1,3,0.0,4.25,3.5,0.4809688581314878,11.666666666666666,9.0,9.0,9.0,10.0,0.1111111111111111,,9.0,8559756.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,multi_unit_stable,stock_data_limited,A,A,2024-07-01,True
7181172L10799,42,37.0,21,2,3,0.0,1.7619047619047619,1.0,0.45726807888970045,2.05,2.0,2.0,2.0,3.0,0.5,,2.0,1253932.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,stock_generally_available,C,A,2024-07-01,True
7181177MJ0799,43,41.0,23,4,6,1.0,1.7826086956521738,1.0,0.5461035098155861,1.8636363636363635,1.0,3.0,5.0,1.3333333333333333,0.5581395348837209,1.0,5.0,2364600.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE TRASERO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,A,2024-07-01,True
7181180J20799,43,99.0,33,7,6,1.0,3.0,3.0,0.4175084175084175,1.28125,1.0,7.0,13.0,1.1428571428571428,0.7906976744186046,1.0,13.0,8132310.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,A,2024-07-01,True
71811M68P20799,43,22.0,5,0,0,23.0,4.4,1.0,2.388429752066115,4.75,0.0,0.0,0.0,1.0,0.11627906976744186,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,PARACHOQUE TRAS [GL]+71812M68P01000,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
71811M68P30799,25,8.0,6,2,3,0.0,1.3333333333333333,1.0,0.12500000000000003,4.8,2.0,2.0,3.0,1.5,0.24,,3.0,719917.0,CARROCERIA,IMPACTO PRIMARIO,PARACH TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,stock_data_limited,C,B,2024-07-01,True
71811M79G005PK,43,205.0,35,6,6,0.0,5.857142857142857,4.0,0.50493753718025,1.2352941176470589,2.0,4.0,14.0,0.45454545454545453,0.8604651162790697,1.0,14.0,825648.0,CARROCERIA,IMPACTO PRIMARIO,(PE) PARACHOQUE TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,A,B,2024-07-01,True
71812M66L00000,43,85.0,29,5,5,1.0,2.9310344827586206,3.0,0.4489965397923875,1.4642857142857142,2.0,4.0,7.0,1.25,0.6744186046511628,,7.0,25408.0,CARROCERIA,ESTRUCTURA,SOPORTE PARACHOQUE TRAS DER,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
71813M66L00000,43,82.0,30,5,6,1.0,2.7333333333333334,2.0,0.543723973825104,1.4137931034482758,2.0,3.0,12.0,0.4,0.6976744186046512,,12.0,41991.0,CARROCERIA,IMPACTO PRIMARIO,GUIA IZQ PARACHOQUE TRAS,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
7182163J00000,43,63.0,31,6,5,0.0,2.032258064516129,1.0,0.6011589821113632,1.4,4.0,4.0,8.0,1.0,0.7441860465116279,1.0,8.0,149856.0,CARROCERIA,ESTRUCTURA,SOPORTE TRASERO DERCH,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,A,C,2024-07-01,True
71821M60M00000,43,35.0,16,2,4,0.0,2.1875,2.0,0.5281632653061223,2.8,1.0,3.0,3.0,4.0,0.3953488372093023,1.0,3.0,26697.0,CARROCERIA,IMPACTO PRIMARIO,GUIA PARACHOQUE TRAS DER LAT,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,potentially_stock_constrained,C,C,2024-07-01,True
7182263J00000,43,76.0,30,6,5,0.0,2.533333333333333,1.0,1.0360110803324103,1.4482758620689655,3.0,3.0,6.0,1.0,0.7209302325581395,1.0,6.0,112392.0,CARROCERIA,IMPACTO PRIMARIO,SOP.PARACH.TRASERO IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,C,2024-07-01,True
71831M74T00000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES TRAS DER,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
71831M76T00000,7,1.0,1,1,1,6.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,0.5,0.14285714285714285,,1.0,7607.0,CARROCERIA,IMPACTO PRIMARIO,SOPORTE PARACHOQUES TRAS DER,SUZUKI,DISTRIBUTION,AMERICAS,new,rare_0_1,stale_6_11,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
7183263J00000,38,12.0,8,1,1,7.0,1.5,1.0,0.7777777777777778,4.285714285714286,0.0,0.0,1.0,0.5,0.23684210526315788,1.0,1.0,22454.0,CARROCERIA,ESTRUCTURA,SOPORTE FOCO TRAS IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,stale_6_11,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
7185160G00000,43,160.0,30,6,5,3.0,5.333333333333333,4.0,0.5539062499999999,1.3448275862068966,0.0,4.0,15.0,0.4166666666666667,0.6976744186046512,,15.0,161372.0,CARROCERIA,ESTRUCTURA,SOPORTE LATERAL PARA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
7185261J01000,43,69.0,32,8,6,1.0,2.15625,2.0,0.5257298886788491,1.3225806451612903,1.0,7.0,13.0,1.1428571428571428,0.7441860465116279,,13.0,209572.0,CARROCERIA,IMPACTO PRIMARIO,SOP PARACH TRAS IZQ,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
7187161M005PK,43,28.0,17,4,4,3.0,1.6470588235294117,1.0,0.604591836734694,2.4375,0.0,3.0,5.0,1.3333333333333333,0.3953488372093023,,5.0,792994.0,CARROCERIA,IMPACTO PRIMARIO,MOLDURA PARACHOQUE TRAS GA GL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,mostly_single_unit,stock_generally_available,B,B,2024-07-01,True
7211062R00ES5,43,41.0,23,4,6,2.0,1.7826086956521738,1.0,0.5187388459250448,1.8181818181818181,1.0,2.0,5.0,0.75,0.5581395348837209,1.0,5.0,1721472.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA GL,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,A,2024-07-01,True
7211157M005PK,43,52.0,29,6,5,0.0,1.793103448275862,1.0,2.0244082840236692,1.5,2.0,5.0,7.0,2.0,0.7441860465116279,1.0,7.0,537962.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,mostly_single_unit,potentially_stock_constrained,B,B,2024-07-01,True
72111M8440009E,42,64.0,21,1,2,5.0,3.0476190476190474,2.0,0.4868164062499999,1.8,0.0,1.0,1.0,2.0,0.5,,1.0,17218.0,CARROCERIA,IMPACTO PRIMARIO,(PE) MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_3_5,multi_unit_stable,stock_generally_available,C,C,2024-07-01,True
72111M8450009E,43,76.0,25,3,5,0.0,3.04,2.0,0.4975761772853187,1.75,1.0,3.0,4.0,2.0,0.5813953488372093,,4.0,54111.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
7211254GB0Z2S,34,15.0,4,1,1,0.0,3.75,1.0,1.6133333333333333,11.0,12.0,12.0,12.0,13.0,0.11764705882352941,,12.0,3020064.0,CARROCERIA,IMPACTO PRIMARIO,MASCARA DEL,SUZUKI,DISTRIBUTION,AMERICAS,established,rare_0_1,recent_0_2,mostly_single_unit,stock_data_limited,A,A,2024-07-01,True
7211281A005PK,43,30.0,13,3,4,5.0,2.3076923076923075,2.0,0.4733333333333334,3.0833333333333335,0.0,1.0,4.0,0.5,0.3023255813953488,,4.0,73236.0,CARROCERIA,ESTRUCTURA,BISEL MASCARA,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_3_5,multi_unit_stable,stock_generally_available,B,C,2024-07-01,True
72211M60M005PK,42,20.0,7,0,1,16.0,2.857142857142857,1.0,2.1149999999999998,4.166666666666667,0.0,0.0,0.0,1.0,0.16666666666666666,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO,FLAP RUEDA DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,dormant,rare_0_1,dormant_12_plus,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
72221M56R005PK,42,65.0,30,8,6,0.0,2.1666666666666665,2.0,0.7680473372781067,1.4137931034482758,2.0,6.0,13.0,0.875,0.7142857142857143,,13.0,129905.0,CARROCERIA,IMPACTO PRIMARIO,FLAP RUEDA DEL IZQ SZK DZIRE A2N,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
72311M68P01000,42,77.0,31,9,6,0.0,2.4838709677419355,2.0,0.5633327711249789,1.3666666666666667,4.0,8.0,16.0,1.0,0.7380952380952381,,16.0,39216.0,CARROCERIA,ESTRUCTURA,VARILLA DE CAPO,SUZUKI,DISTRIBUTION,AMERICAS,established,recurring_4_6,recent_0_2,multi_unit_stable,stock_generally_available,A,C,2024-07-01,True
7231282K00000,41,12.0,8,2,2,0.0,1.5,1.0,0.7777777777777778,5.714285714285714,1.0,2.0,2.0,3.0,0.1951219512195122,,2.0,6874.0,CARROCERIA,ESTRUCTURA,SOPORTE VARILLA CAPOT,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,recent_0_2,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
72312M79M00000,43,5.0,5,2,2,8.0,1.0,1.0,0.0,8.5,0.0,0.0,2.0,0.3333333333333333,0.11627906976744186,,2.0,2474.0,CARROCERIA,ESTRUCTURA,CLIP FIJACION VARILLA,SUZUKI,DISTRIBUTION,AMERICAS,established,occasional_2_3,stale_6_11,mostly_single_unit,stock_data_limited,C,C,2024-07-01,True
72320M80T00000,0,0.0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,CARROCERIA,IMPACTO PRIMARIO B,GUARDAFANGO DEL DER,SUZUKI,DISTRIBUTION,AMERICAS,cold_start,rare_0_1,no_history,no_history,stock_data_limited,C,C,2024-07-01,True
