candidate_id,config_id,temperature,decay,shrink,neighbor_weight,top_k,memory_weight,shift_threshold,shift_decay,neighbors,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias
temp1.00__decay0.80__shrink6.0__peer0.00__top2__memory1.00,temp1.00__decay0.80__shrink6.0__peer0.00__top2__memory1.00,1.0,0.8,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,8,16,27,77.05283494524036,94.25419648562445,0.31120925695856516,82.78927211693157,139.0,112.23476667810979,-19.255563540928208,19.255563540928208
temp3.00__decay0.80__shrink6.0__peer0.00__top2__memory1.00,temp3.00__decay0.80__shrink6.0__peer0.00__top2__memory1.00,3.0,0.8,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,8,16,27,77.05283494524036,94.38264790473855,0.31120925695856516,82.79646931501125,139.0,112.24703050897227,-19.24674064102714,19.24674064102714
temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory1.00,6.0,0.8,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,8,16,27,77.05283494524036,94.57517865241108,0.31120925695856516,82.80725607563913,139.0,112.26541344999673,-19.233515503599477,19.233515503599477
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,6.0,0.5,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,8,15,27,77.88678534724728,91.888111673184,0.31120925695856516,81.49348407336626,139.0,111.01204278489469,-20.135221018061376,20.135221018061376
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,3.0,0.5,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,8,15,27,77.89147994552312,91.68690424132252,0.31120925695856516,81.48310022526687,139.0,110.9955119385219,-20.147113713293596,20.147113713293596
temp1.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,temp1.00__decay0.50__shrink6.0__peer0.00__top2__memory1.00,1.0,0.5,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,8,15,27,77.89461110643245,91.55268515116738,0.31120925695856516,81.47617416690511,139.0,110.9844864840014,-20.155045694963025,20.155045694963025
temp6.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,temp6.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,6.0,1.0,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,7,14,26,77.89367206657303,100.31000682666212,0.3279294334863504,83.39703566143493,139.0,112.62108116891925,-18.977639446820685,18.977639446820685
temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,3.0,1.0,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,7,14,26,77.89492444054302,100.30914477699676,0.3279294334863504,83.38971545859648,139.0,112.60590066052477,-18.988560675881462,18.988560675881462
temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory1.00,1.0,1.0,6.0,0.0,2.0,1.0,0.75,0.25,12,35,35,7,14,26,77.89575938361686,100.30856999820404,0.3279294334863504,83.38483282146336,139.0,112.59577573392033,-18.995844795740766,18.995844795740766
temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,6.0,0.5,2.0,0.0,,1.0,0.75,0.25,12,35,35,6,14,25,81.84075980887364,115.56605786040652,0.3438406712504016,86.56146554419685,139.0,133.8058921878488,-3.736768210180721,3.736768210180721
temp1.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,temp1.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,1.0,0.5,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,8,13,27,77.05283494524036,96.35913814445047,0.31120925695856516,80.46673967704022,139.0,114.65393190974558,-17.515156899463612,17.515156899463612
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,3.0,0.5,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,8,13,27,77.05283494524036,96.52594525867266,0.31120925695856516,80.47356110399238,139.0,114.6654571144661,-17.506865385276193,17.506865385276193
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory1.00,6.0,0.5,6.0,0.35,2.0,1.0,0.75,0.25,12,35,35,8,13,27,77.05283494524036,96.77592330131529,0.31120925695856516,80.48378342443225,139.0,114.68273083484188,-17.494438248315195,17.494438248315195
temp1.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,temp1.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,1.0,0.5,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,25,80.52247308322865,102.4145499078229,0.33137824708956487,81.17514874811147,139.0,121.9972983001363,-12.232159496304824,12.232159496304824
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,3.0,0.5,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,25,80.52335065710642,102.40856977438092,0.33136702345141633,81.18026481832558,139.0,122.00594220367668,-12.225940860664258,12.225940860664258
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.75,6.0,0.5,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,25,80.52466681333298,102.39960037027862,0.33135018970212315,81.18793155865549,139.0,122.01889749395852,-12.21662050794351,12.21662050794351
temp1.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,temp1.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,1.0,0.8,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,24,80.52240564177897,103.85590524059685,0.3313820477371122,81.75110018647547,139.0,123.83455325990289,-10.91039333819936,10.91039333819936
temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,3.0,0.8,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,24,80.52314834565142,103.87699177476463,0.33137842513047794,81.74674620677176,139.0,123.83974799997779,-10.906656115123893,10.906656115123893
temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory0.75,6.0,0.8,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,24,80.52426227744128,103.90861636524532,0.3313729912812302,81.7402204256376,139.0,123.8475407322442,-10.901049832917844,10.901049832917844
temp6.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,temp6.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,6.0,1.0,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,24,82.67646488184432,109.47517640170835,0.344485270341018,82.5816589038592,139.0,125.15643593449877,-9.959398608274265,9.959398608274265
temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,3.0,1.0,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,24,82.67646488184432,109.48587348169394,0.344485270341018,82.58723759522424,139.0,125.15609342209186,-9.9596450200778,9.9596450200778
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.75,1.0,1.0,6.0,0.35,2.0,0.75,0.75,0.25,12,35,35,8,13,24,82.67646488184432,109.49300965308173,0.344485270341018,82.5909594068283,139.0,125.15586731941119,-9.959807683876845,9.959807683876845
temp1.00__decay0.80__shrink6.0__peer0.00__top2__memory0.75,temp1.00__decay0.80__shrink6.0__peer0.00__top2__memory0.75,1.0,0.8,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,7,13,27,81.5644029082237,95.46426390556154,0.3327027628587234,82.81851042284173,139.0,120.18292437640949,-13.537464477403246,13.537464477403246
temp3.00__decay0.80__shrink6.0__peer0.00__top2__memory0.75,temp3.00__decay0.80__shrink6.0__peer0.00__top2__memory0.75,3.0,0.8,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,7,13,27,81.5644029082237,95.46426390556154,0.3327027628587234,82.82390832140148,139.0,120.19212224955632,-13.530847302477468,13.530847302477468
temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory0.75,temp6.00__decay0.80__shrink6.0__peer0.00__top2__memory0.75,6.0,0.8,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,7,13,27,81.5644029082237,95.46426390556154,0.3327027628587234,82.83199839187239,139.0,120.20590945532467,-13.52092844940671,13.52092844940671
temp1.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,temp1.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,1.0,0.5,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,7,13,27,82.67646488184432,95.46426390556154,0.3379092265503925,81.83368696032187,139.0,119.24521423082817,-14.212076092929374,14.212076092929374
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,3.0,0.5,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,7,13,27,82.67646488184432,95.46426390556154,0.3379092265503925,81.8388815040932,139.0,119.25348332171856,-14.206127106677293,14.206127106677293
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.75,6.0,0.5,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,7,13,27,82.67646488184432,95.46426390556154,0.3379092265503925,81.84666939016775,139.0,119.26588145649814,-14.197207585253139,14.197207585253139
temp1.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,temp1.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,1.0,0.5,6.0,0.0,2.0,0.5,0.75,0.25,12,35,35,7,13,26,80.40682281197077,104.62747610634865,0.3409470680255425,83.09182919282084,139.0,127.50594197765496,-8.269106490895714,8.269106490895714
temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,3.0,0.5,6.0,0.0,2.0,0.5,0.75,0.25,12,35,35,7,13,26,80.40682281197077,104.62747610634865,0.3409470680255425,83.09529222200173,139.0,127.5114547049152,-8.26514050006101,8.26514050006101
temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.00__top2__memory0.50,6.0,0.5,6.0,0.0,2.0,0.5,0.75,0.25,12,35,35,7,13,26,80.40682281197077,104.62747610634865,0.3409470680255425,83.10048414605143,139.0,127.51972012810158,-8.259194152444904,8.259194152444904
temp1.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,temp1.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,1.0,0.5,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,80.40682281197077,107.29726278087949,0.3409470680255425,82.73011129958243,139.0,129.34066469052703,-6.949162093146018,6.949162093146018
temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,3.0,0.5,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,80.40682281197077,107.29327602525152,0.3409470680255425,82.73352201305852,139.0,129.34642729288728,-6.945016336052313,6.945016336052313
temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.35__top2__memory0.50,6.0,0.5,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,80.40682281197077,107.28729642251665,0.3409470680255425,82.73863317327846,139.0,129.35506415307518,-6.938802767571816,6.938802767571816
temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,1.0,1.0,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,81.55505320468988,113.48365781171832,0.35057207232681825,83.79543442034989,139.0,131.4463773700436,-5.434260884860725,5.434260884860725
temp1.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,temp1.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,1.0,0.8,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,81.55507086621994,109.5672021598835,0.34965082210327986,83.11407892515844,139.0,130.5655013303714,-6.067984654409062,6.067984654409062
temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,3.0,1.0,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,81.55551302017895,113.47890036412647,0.35057211258421855,83.79295321261388,139.0,131.44652810516405,-5.434152442328022,5.434152442328022
temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,temp3.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,3.0,0.8,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,81.55556600213491,109.56890874385267,0.34967826793817003,83.11117627202262,139.0,130.56896449042134,-6.06549317235875,6.06549317235875
temp6.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,temp6.00__decay1.00__shrink6.0__peer0.35__top2__memory0.50,6.0,1.0,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,81.5562026771945,113.47176897746941,0.3505721729699747,83.78923408503718,139.0,131.44675644676866,-5.4339881677923305,5.4339881677923305
temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.35__top2__memory0.50,6.0,0.8,6.0,0.35,2.0,0.5,0.75,0.25,12,35,35,7,13,24,81.55630862332814,109.57146850668923,0.34971943497946567,83.10682575126656,139.0,130.57415964526564,-6.06175565088803,6.06175565088803
temp6.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,temp6.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,6.0,1.0,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,6,13,27,81.61337946735885,95.83689892835412,0.344485270341018,83.42722273649234,139.0,120.47266024451656,-13.32902140682262,13.32902140682262
temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,temp3.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,3.0,1.0,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,6,13,27,81.61897078109467,95.83625239110509,0.344485270341018,83.42178738132165,139.0,120.4612748632207,-13.337212328618206,13.337212328618206
temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,temp1.00__decay1.00__shrink6.0__peer0.00__top2__memory0.75,1.0,1.0,6.0,0.0,2.0,0.75,0.75,0.25,12,35,35,6,13,27,81.62266836425532,95.83582130701055,0.344485270341018,83.41816193483963,139.0,120.45368116826737,-13.342675418512686,13.342675418512686
temp1.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,temp1.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,1.0,0.5,6.0,0.35,4.0,0.75,0.75,0.25,12,35,35,6,13,26,80.49581528582392,103.08628475622842,0.3220137721545126,81.8892452624738,139.0,124.6112309009135,-10.351632445385974,10.351632445385974
temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,3.0,0.5,6.0,0.35,4.0,0.75,0.75,0.25,12,35,35,6,13,26,80.57144026195186,103.0047344694791,0.3227317377986049,81.85155055084655,139.0,124.4360408825289,-10.477668429835324,10.477668429835324
temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.75,6.0,0.5,6.0,0.35,4.0,0.75,0.75,0.25,12,35,35,6,13,26,80.6819914148852,102.88404405807559,0.3238013564299199,81.79114551761806,139.0,124.18316265856443,-10.65959520966588,10.65959520966588
temp1.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,temp1.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,1.0,1.0,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,78.73987948354144,114.52791381393462,0.3302807874692081,84.26746845332602,139.0,132.68708243022502,-4.541667316384879,4.541667316384879
temp3.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,temp3.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,3.0,1.0,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,78.87533047537066,114.48268170411285,0.3306221648211672,84.24055776069636,139.0,132.5091198405692,-4.6696979564250265,4.6696979564250265
temp6.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,temp6.00__decay1.00__shrink6.0__peer0.00__top4__memory0.50,6.0,1.0,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,79.07351084711992,114.41725283094615,0.3311328050307167,84.2009889136922,139.0,132.24930155976799,-4.856617582900729,4.856617582900729
temp6.00__decay1.00__shrink2.0__peer0.35__topall__memory1.00,temp6.00__decay1.00__shrink2.0__peer0.35__topall__memory1.00,6.0,1.0,2.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,25,79.86127545840607,113.93083701929288,0.3468297755179258,86.77475563504107,139.0,134.13969730271688,-3.4966206455274227,3.4966206455274227
temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory1.00,temp6.00__decay0.80__shrink2.0__peer0.35__topall__memory1.00,6.0,0.8,2.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,25,79.87528488599857,113.70144053605723,0.3451390882942624,86.50440490497236,139.0,133.87121779231526,-3.6897713724350623,3.6897713724350623
temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory1.00,temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory1.00,6.0,0.8,2.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,25,79.92865240960352,116.65797442553327,0.34433180584443507,86.86428533075612,139.0,134.06999676849534,-3.5467649147515514,3.5467649147515514
temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,temp6.00__decay1.00__shrink2.0__peer0.00__topall__memory1.00,6.0,1.0,2.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,25,80.36066687440415,116.98513642925991,0.34400420635203227,87.20368526195033,139.0,134.32064872569106,-3.3664397656898863,3.3664397656898863
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory1.00,6.0,0.5,2.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,25,80.96754612718098,113.25786448322103,0.34129791778946733,86.19787555292773,139.0,133.47476225512904,-3.9749911833604057,3.9749911833604057
temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,6.0,0.5,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,25,80.99687907368687,109.07768074838089,0.33154182127856063,83.31304038091945,139.0,130.7979075961458,-5.9007859020533875,5.9007859020533875
temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,3.0,0.5,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,25,81.00791642319571,109.1581410226499,0.3308287421910173,83.34965236899446,139.0,130.96649307878874,-5.779501382166371,5.779501382166371
temp1.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,temp1.00__decay0.50__shrink6.0__peer0.35__top4__memory0.50,1.0,0.5,6.0,0.35,4.0,0.5,0.75,0.25,12,35,35,6,13,25,81.06543745165636,109.21250788048278,0.33035009842828916,83.37239374263478,139.0,131.08328642437849,-5.695477392533464,5.695477392533464
temp6.00__decay0.80__shrink6.0__peer0.00__top4__memory0.50,temp6.00__decay0.80__shrink6.0__peer0.00__top4__memory0.50,6.0,0.8,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,81.58184826109043,114.30504862086943,0.3237748854542586,84.45028692788411,139.0,131.87745429199558,-5.12413360288088,5.12413360288088
temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,temp6.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,6.0,0.5,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,81.65626336393382,111.62925943237275,0.3243015167869262,84.55184045319251,139.0,131.55148616398898,-5.358643047489941,5.358643047489941
temp3.00__decay0.80__shrink6.0__peer0.00__top4__memory0.50,temp3.00__decay0.80__shrink6.0__peer0.00__top4__memory0.50,3.0,0.8,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,81.67197150042513,114.45832008895707,0.3227353858136241,84.49791342844496,139.0,132.1063813717888,-4.959437862022436,4.959437862022436
temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,temp3.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,3.0,0.5,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,81.70930830153615,111.90222440327452,0.3230010064657457,84.57804486130728,139.0,131.7855837015528,-5.190227552839706,5.190227552839706
temp1.00__decay0.80__shrink6.0__peer0.00__top4__memory0.50,temp1.00__decay0.80__shrink6.0__peer0.00__top4__memory0.50,1.0,0.8,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,81.73227995250076,114.54917526192807,0.3220392926566497,84.53034423119145,139.0,132.2639022729966,-4.846113472664315,4.846113472664315
temp1.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,temp1.00__decay0.50__shrink6.0__peer0.00__top4__memory0.50,1.0,0.5,6.0,0.0,4.0,0.5,0.75,0.25,12,35,35,6,13,25,81.74471740281896,112.09073051477526,0.3221280315546668,84.5945832198308,139.0,131.94596360576418,-5.074846326788362,5.074846326788362
temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.00__topall__memory0.75,6.0,0.5,2.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,79.4549765853072,115.8786069404488,0.3381445938028503,86.54125943976189,139.0,136.36126850871372,-1.898367979342647,1.898367979342647
temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.35__topall__memory1.00,6.0,0.8,6.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,79.64277338005716,114.36593240928315,0.3451209426914869,85.9441995819748,139.0,133.615440903336,-3.87378352277985,3.87378352277985
temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory1.00,temp6.00__decay0.80__shrink6.0__peer0.00__topall__memory1.00,6.0,0.8,6.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,79.69519457544219,113.20698641515065,0.3281506286832565,86.05560617838337,139.0,132.84832824014387,-4.425663136587143,4.425663136587143
temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory0.75,6.0,0.5,6.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,79.87328683201152,113.40944274322486,0.34593742472151934,86.1654207492981,139.0,135.45144834693332,-2.5529148583213535,2.5529148583213535
temp3.00__decay0.80__shrink2.0__peer0.00__topall__memory1.00,temp3.00__decay0.80__shrink2.0__peer0.00__topall__memory1.00,3.0,0.8,2.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,79.90124867411366,115.77950273381677,0.344419826792987,87.41118769911836,139.0,136.9391576205844,-1.482620416845748,1.482620416845748
temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory1.00,6.0,0.5,6.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,79.99099402603878,114.19710522824624,0.34399813011228364,85.68055496049844,139.0,133.19626809709104,-4.175346692740262,4.175346692740262
temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,temp6.00__decay0.50__shrink6.0__peer0.00__topall__memory1.00,6.0,0.5,6.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,80.05404523737931,112.80977281669581,0.3234564598963134,85.81492990749852,139.0,132.59279863880826,-4.6094973821523295,4.6094973821523295
temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.75,temp6.00__decay0.50__shrink6.0__peer0.35__topall__memory0.75,6.0,0.5,6.0,0.35,,0.75,0.75,0.25,12,35,35,6,13,24,80.08874212635116,114.54630982294094,0.3430182974422875,86.06564073192577,139.0,135.9040504406454,-2.227301841262308,2.227301841262308
temp6.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,temp6.00__decay1.00__shrink6.0__peer0.00__topall__memory1.00,6.0,1.0,6.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,80.18042821407366,113.43193990082594,0.33095614351060487,86.28541586621202,139.0,133.060568428514,-4.2729723535870585,4.2729723535870585
temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory0.75,temp6.00__decay0.80__shrink2.0__peer0.00__topall__memory0.75,6.0,0.8,2.0,0.0,,0.75,0.75,0.25,12,35,35,6,13,24,80.25332789910476,116.45718987639458,0.34500454212728676,86.9664644109756,139.0,136.55934694419864,-1.7558655077707646,1.7558655077707646
temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,temp6.00__decay0.50__shrink2.0__peer0.35__topall__memory0.75,6.0,0.5,2.0,0.35,,0.75,0.75,0.25,12,35,35,6,13,24,80.25914642003175,113.84187926417201,0.3408058429742452,86.34933852999059,139.0,136.11292105917386,-2.077035209227441,2.077035209227441
temp6.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,temp6.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,6.0,0.5,2.0,0.35,2.0,0.5,0.75,0.25,12,35,35,6,13,24,80.40682281197077,109.55788800424672,0.3145244600518671,84.37196410596812,139.0,132.77890244478255,-4.4756097519550035,4.4756097519550035
temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,temp3.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,3.0,0.5,2.0,0.35,2.0,0.5,0.75,0.25,12,35,35,6,13,24,80.40682281197077,109.56211827670603,0.3145244600518671,84.37230674278884,139.0,132.77730526702342,-4.476758800702574,4.476758800702574
temp1.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,temp1.00__decay0.50__shrink2.0__peer0.35__top2__memory0.50,1.0,0.5,2.0,0.35,2.0,0.5,0.75,0.25,12,35,35,6,13,24,80.40682281197077,109.56493864950731,0.3145244600518671,84.37253526126453,139.0,132.7762401708277,-4.477525056958496,4.477525056958496
temp6.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,temp6.00__decay1.00__shrink6.0__peer0.35__topall__memory1.00,6.0,1.0,6.0,0.35,,1.0,0.75,0.25,12,35,35,6,13,24,80.45104982007184,114.47257003316395,0.3457545530915353,86.15435509863015,139.0,133.869273729619,-3.6911699786913594,3.6911699786913594
temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,temp3.00__decay0.50__shrink2.0__peer0.00__topall__memory1.00,3.0,0.5,2.0,0.0,,1.0,0.75,0.25,12,35,35,6,13,24,80.46372089157514,115.6402758024104,0.3426375671348112,87.03955885922218,139.0,136.79327748193958,-1.5875701568779979,1.5875701568779979
