trial_id,recipe,candidate_id,architecture,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias,cohort
hurdle_d2_sqrt_log__w18,hard__p1.00__t0.65__s1.00__none__b0.00,hurdle_d2_sqrt_log__w18__hard__p1.00__t0.65__s1.00__none__b0.00,hurdle,215,215,95,173,212,52.29380098618715,65.96244428876028,0.47064169727297467,57.06373950183432,6830.0,4680.519072267734,-31.471170244981927,31.471170244981927,recurring_a
hurdle_d2_full_log__w30,soft__p0.75__t0.00__s1.25__none__b0.00,hurdle_d2_full_log__w30__soft__p0.75__t0.00__s1.25__none__b0.00,hurdle,215,215,94,173,214,53.12513254996827,67.39950802665929,0.47579888340179366,57.14410173135052,6830.0,4617.840666047883,-32.38886286899147,32.38886286899147,recurring_a
hurdle_d2_full_log__w18,soft__p0.75__t0.00__s1.00__recent6__b0.25,hurdle_d2_full_log__w18__soft__p0.75__t0.00__s1.00__recent6__b0.25,hurdle,215,215,94,173,213,52.560006670581004,67.02477391043126,0.4819028229703164,56.60545390967722,6830.0,4818.250038496505,-29.45461144221808,29.45461144221808,recurring_a
direct_d2_base_p135__w18,direct__p1.00__t0.00__s0.75__none__b0.00,direct_d2_base_p135__w18__direct__p1.00__t0.00__s0.75__none__b0.00,direct,215,215,94,173,213,52.873666469867416,67.17353508327946,0.47865992348368575,57.912255134188065,6830.0,4725.123623102903,-30.818102150762762,30.818102150762762,recurring_a
hurdle_d2_none_log__w24,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w24__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,92,173,213,52.148642476637775,66.71675652347741,0.4698725731230255,57.6376765112909,6830.0,4429.720647736754,-35.14318231717784,35.14318231717784,recurring_a
hurdle_d2_none_log__w36,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w36__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,91,173,214,53.33897829010556,67.86611132568311,0.46664908294873086,58.00056459560445,6830.0,4294.4692588500275,-37.12343691288393,37.12343691288393,recurring_a
hurdle_d2_none_log__w48,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w48__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,91,173,214,53.33897829010556,67.86611132568311,0.46664908294873086,58.00056459560445,6830.0,4294.4692588500275,-37.12343691288393,37.12343691288393,recurring_a
hurdle_d2_none_log__w24,soft__p1.25__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w24__soft__p1.25__t0.00__s0.75__none__b0.00,hurdle,215,215,91,173,213,52.5386096243718,66.32179669044342,0.4709665659376086,57.91824231414309,6830.0,4350.879963743028,-36.2975115118151,36.2975115118151,recurring_a
hurdle_d2_long_sqrt_log__w30,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w30__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,89,173,214,53.24791105363576,66.30854850488242,0.48477519342770503,58.12050592469586,6830.0,4114.760578232286,-39.75460353979083,39.75460353979083,recurring_a
hurdle_d2_long_sqrt_log__w30,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w30__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,87,173,214,54.31634296530292,66.84366943812581,0.4829705734134267,58.96550860525511,6830.0,3930.0781294917842,-42.458592540383826,42.458592540383826,recurring_a
hurdle_d3_sqrt_log__w30,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d3_sqrt_log__w30__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,85,173,214,54.11502870043389,66.1455994852586,0.4862700884707052,58.850336911519605,6830.0,3944.1057074283917,-42.253210725792215,42.253210725792215,recurring_a
hurdle_d3_sqrt_log__w24,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d3_sqrt_log__w24__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,83,173,213,53.271379515052615,66.18984341809252,0.46813533002884866,58.89175393188143,6830.0,4107.967503366124,-39.85406290825587,39.85406290825587,recurring_a
